year,UNITID,ARANK,XSAINSTT,SAINSTT,XSAINSTM,SAINSTM,XSAINSTW,SAINSTW,XSA_9MCT,SA_9MCT,XSA_9MCM,SA_9MCM,XSA_9MCW,SA_9MCW,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSA09MOT,SA09MOT,XSA09MOM,SA09MOM,XSA09MOW,SA09MOW,XSA10MOT,SA10MOT,XSA10MOM,SA10MOM,XSA10MOW,SA10MOW,XSA11MOT,SA11MOT,XSA11MOM,SA11MOM,XSA11MOW,SA11MOW,XSA12MOT,SA12MOT,XSA12MOM,SA12MOM,XSA12MOW,SA12MOW,XSAEQ9OT,SAEQ9OT,XSAEQ9OM,SAEQ9OM,XSAEQ9OW,SAEQ9OW,XSAEQ9AT,SAEQ9AT,XSAEQ9AM,SAEQ9AM,XSAEQ9AW,SAEQ9AW,XSA09MAT,SA09MAT,XSA09MAM,SA09MAM,XSA09MAW,SA09MAW,XSA10MAT,SA10MAT,XSA10MAM,SA10MAM,XSA10MAW,SA10MAW,XSA11MAT,SA11MAT,XSA11MAM,SA11MAM,XSA11MAW,SA11MAW,XSA12MAT,SA12MAT,XSA12MAM,SA12MAM,XSA12MAW,SA12MAW 
2022,139959,3,R,377,R,193,R,184,R,0,R,0,R,0,R,377,R,193,R,184,R,345,R,179,R,166,R,0,R,0,R,0,R,0,R,0,R,0,R,32,R,14,R,18,R,39857720,R,20621085,R,19236635,R,36221422,R,19141013,R,17080409,R,0,R,0,R,0,R,0,R,0,R,0,R,3636298,R,1480072,R,2156226,R,38948646,R,20251067,R,18697579,R,103312,R,104928,R,101617,R,104990,R,106933,R,102894,A,,A,,A,,A,,A,,A,,R,113634,R,105719,R,119790
2022,139959,4,R,70,R,38,R,32,R,2,R,2,R,0,R,68,R,36,R,32,R,57,R,31,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,5,R,6,R,4377098,R,2217433,R,2159665,R,3482667,R,1841436,R,1641231,R,0,R,0,R,0,R,0,R,0,R,0,R,894431,R,375997,R,518434,R,4153490,R,2123434,R,2030057,R,61081,R,58984,R,63439,R,61099,R,59401,R,63124,A,,A,,A,,A,,A,,A,,R,81312,R,75199,R,86406
2022,139959,5,R,330,R,164,R,166,R,0,R,0,R,0,R,330,R,164,R,166,R,322,R,161,R,161,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,3,R,5,R,27071367,R,13998764,R,13072603,R,26380927,R,13704470,R,12676457,R,0,R,0,R,0,R,0,R,0,R,0,R,690440,R,294294,R,396146,R,26898757,R,13925191,R,12973567,R,81511,R,84910,R,78154,R,81928,R,85121,R,78736,A,,A,,A,,A,,A,,A,,R,86305,R,98098,R,79229
2022,139959,6,R,164,R,62,R,102,R,0,R,0,R,0,R,164,R,62,R,102,R,58,R,21,R,37,R,0,R,0,R,0,R,0,R,0,R,0,R,106,R,41,R,65,R,17653566,R,6572130,R,11081436,R,5096814,R,1811627,R,3285187,R,0,R,0,R,0,R,0,R,0,R,0,R,12556752,R,4760503,R,7796249,R,14514378,R,5382004,R,9132374,R,88502,R,86807,R,89533,R,87876,R,86268,R,88789,A,,A,,A,,A,,A,,A,,R,118460,R,116110,R,119942
2022,139959,7,R,2190,R,1271,R,919,R,2,R,2,R,0,R,2188,R,1269,R,919,R,1782,R,1025,R,757,R,0,R,0,R,0,R,0,R,0,R,0,R,406,R,244,R,162,R,255799967,R,156031039,R,99768928,R,201928501,R,123101078,R,78827423,R,0,R,0,R,0,R,0,R,0,R,0,R,53871466,R,32929961,R,20941505,R,242332101,R,147798549,R,94533552,R,110755,R,116469,R,102866,R,113316,R,120099,R,104131,A,,A,,A,,A,,A,,A,,R,132688,R,134959,R,129269
2022,144050,1,R,647,R,481,R,166,R,0,R,0,R,0,R,647,R,481,R,166,R,490,R,370,R,120,R,0,R,0,R,0,R,157,R,111,R,46,R,0,R,0,R,0,R,170557658,R,132320012,R,38237646,R,137416654,R,108144982,R,29271672,R,0,R,0,R,0,R,33141004,R,24175030,R,8965974,R,0,R,0,R,0,R,164525995,R,127920157,R,36605839,R,254291,R,265946,R,220517,R,280442,R,292284,R,243931,A,,A,,A,,R,211089,R,217793,R,194912,A,,A,,A,
2022,144050,2,R,246,R,156,R,90,R,0,R,0,R,0,R,246,R,156,R,90,R,210,R,138,R,72,R,0,R,0,R,0,R,36,R,18,R,18,R,0,R,0,R,0,R,37475668,R,24536238,R,12939430,R,32320298,R,21931294,R,10389004,R,0,R,0,R,0,R,5155370,R,2604944,R,2550426,R,0,R,0,R,0,R,36537391,R,24062138,R,12475252,R,148526,R,154244,R,138614,R,153906,R,158922,R,144292,A,,A,,A,,R,143205,R,144719,R,141690,A,,A,,A,
2022,144050,3,R,268,R,150,R,118,R,0,R,0,R,0,R,268,R,150,R,118,R,233,R,130,R,103,R,0,R,0,R,0,R,35,R,20,R,15,R,0,R,0,R,0,R,37593817,R,22594640,R,14999177,R,33139370,R,19996558,R,13142812,R,0,R,0,R,0,R,4454447,R,2598082,R,1856365,R,0,R,0,R,0,R,36783108,R,22121789,R,14661319,R,137250,R,147479,R,124248,R,142229,R,153820,R,127600,A,,A,,A,,R,127270,R,129904,R,123758,A,,A,,A,
2022,144050,4,R,97,R,61,R,36,R,0,R,0,R,0,R,97,R,61,R,36,R,82,R,52,R,30,R,0,R,0,R,0,R,15,R,9,R,6,R,0,R,0,R,0,R,6873255,R,4420629,R,2452626,R,5940091,R,3924723,R,2015368,R,0,R,0,R,0,R,933164,R,495906,R,437258,R,0,R,0,R,0,R,6703419,R,4330374,R,2373045,R,69107,R,70990,R,65918,R,72440,R,75475,R,67179,A,,A,,A,,R,62211,R,55101,R,72876,A,,A,,A,
2022,144050,5,R,397,R,192,R,205,R,0,R,0,R,0,R,397,R,192,R,205,R,374,R,179,R,195,R,0,R,0,R,0,R,23,R,13,R,10,R,0,R,0,R,0,R,29214748,R,14226080,R,14988668,R,26990025,R,12913673,R,14076352,R,0,R,0,R,0,R,2224723,R,1312407,R,912316,R,0,R,0,R,0,R,28809848,R,13987222,R,14822626,R,72569,R,72850,R,72305,R,72166,R,72143,R,72186,A,,A,,A,,R,96727,R,100954,R,91232,A,,A,,A,
2022,144050,7,R,1655,R,1040,R,615,R,0,R,0,R,0,R,1655,R,1040,R,615,R,1389,R,869,R,520,R,0,R,0,R,0,R,266,R,171,R,95,R,0,R,0,R,0,R,281715146,R,198097599,R,83617547,R,235806438,R,166911230,R,68895208,R,0,R,0,R,0,R,45908708,R,31186369,R,14722339,R,0,R,0,R,0,R,273359761,R,192421680,R,80938081,R,165172,R,185021,R,131607,R,169767,R,192073,R,132491,A,,A,,A,,R,172589,R,182376,R,154972,A,,A,,A,
2022,145600,1,R,396,R,253,R,143,R,0,R,0,R,0,R,396,R,253,R,143,R,364,R,233,R,131,R,0,R,0,R,0,R,0,R,0,R,0,R,32,R,20,R,12,R,67134790,R,44347945,R,22786845,R,60586862,R,39884086,R,20702776,R,0,R,0,R,0,R,0,R,0,R,0,R,6547928,R,4463859,R,2084069,R,65497808,R,43231980,R,22265828,R,165399,R,170877,R,155705,R,166447,R,171176,R,158036,A,,A,,A,,A,,A,,A,,R,204623,R,223193,R,173672
2022,145600,2,R,437,R,214,R,223,R,0,R,0,R,0,R,437,R,214,R,223,R,371,R,184,R,187,R,0,R,0,R,0,R,0,R,0,R,0,R,66,R,30,R,36,R,56949573,R,29116502,R,27833071,R,46300038,R,24193019,R,22107019,R,0,R,0,R,0,R,0,R,0,R,0,R,10649535,R,4923483,R,5726052,R,54287189,R,27885631,R,26401558,R,124227,R,130307,R,118393,R,124798,R,131484,R,118219,A,,A,,A,,A,,A,,A,,R,161357,R,164116,R,159057
2022,145600,3,R,605,R,252,R,353,R,0,R,0,R,0,R,605,R,252,R,353,R,405,R,193,R,212,R,0,R,0,R,0,R,0,R,0,R,0,R,200,R,59,R,141,R,69048459,R,28948981,R,40099478,R,42032379,R,21163447,R,20868932,R,0,R,0,R,0,R,0,R,0,R,0,R,27016080,R,7785534,R,19230546,R,62294439,R,27002598,R,35291842,R,102966,R,107153,R,99977,R,103784,R,109655,R,98438,A,,A,,A,,A,,A,,A,,R,135080,R,131958,R,136387
2022,145600,4,R,119,R,40,R,79,R,0,R,0,R,0,R,119,R,40,R,79,R,27,R,2,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,92,R,38,R,54,R,14616268,R,5490557,R,9125711,R,1974549,R,150718,R,1823831,R,0,R,0,R,0,R,0,R,0,R,0,R,12641719,R,5339839,R,7301880,R,11455838,R,4155597,R,7300241,R,96268,R,103890,R,92408,R,73131,R,75359,R,72953,A,,A,,A,,A,,A,,A,,R,137410,R,140522,R,135220
2022,145600,5,R,196,R,88,R,108,R,0,R,0,R,0,R,196,R,88,R,108,R,185,R,86,R,99,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,2,R,9,R,12625929,R,5683509,R,6942420,R,11848242,R,5545814,R,6302428,R,0,R,0,R,0,R,0,R,0,R,0,R,777687,R,137695,R,639992,R,12431507,R,5649085,R,6782422,R,63426,R,64194,R,62800,R,64045,R,64486,R,63661,A,,A,,A,,A,,A,,A,,R,70699,R,68848,R,71110
2022,145600,6,R,10,R,1,R,9,R,0,R,0,R,0,R,10,R,1,R,9,R,10,R,1,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,649095,R,74347,R,574748,R,649095,R,74347,R,574748,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,649095,R,74347,R,574748,R,64910,R,74347,R,63861,R,64910,R,74347,R,63861,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,145600,7,R,1763,R,848,R,915,R,0,R,0,R,0,R,1763,R,848,R,915,R,1362,R,699,R,663,R,0,R,0,R,0,R,0,R,0,R,0,R,401,R,149,R,252,R,221024114,R,113661841,R,107362273,R,163391165,R,91011431,R,72379734,R,0,R,0,R,0,R,0,R,0,R,0,R,57632949,R,22650410,R,34982539,R,206615877,R,107999239,R,98616638,R,117196,R,127358,R,107778,R,119964,R,130202,R,109170,A,,A,,A,,A,,A,,A,,R,143723,R,152016,R,138820
2022,145637,1,R,837,R,600,R,237,R,0,R,0,R,0,R,837,R,600,R,237,R,816,R,588,R,228,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,12,R,9,R,137802898,R,101050437,R,36752461,R,134355439,R,99109312,R,35246127,R,0,R,0,R,0,R,0,R,0,R,0,R,3447459,R,1941125,R,1506334,R,136941033,R,100565156,R,36375878,R,163609,R,167609,R,153485,R,164651,R,168553,R,154588,A,,A,,A,,A,,A,,A,,R,164165,R,161760,R,167370
2022,145637,2,R,559,R,309,R,250,R,0,R,0,R,0,R,559,R,309,R,250,R,535,R,299,R,236,R,3,R,1,R,2,R,0,R,0,R,0,R,21,R,9,R,12,R,64079356,R,36300930,R,27778426,R,60990529,R,34926203,R,26064326,R,222926,R,76349,R,146577,R,0,R,0,R,0,R,2865901,R,1298378,R,1567523,R,63340588,R,35968701,R,27371888,R,113311,R,116404,R,109488,R,114001,R,116810,R,110442,R,74309,R,76349,R,73289,A,,A,,A,,R,136471,R,144264,R,130627
2022,145637,3,R,698,R,349,R,349,R,0,R,0,R,0,R,698,R,349,R,349,R,643,R,332,R,311,R,1,R,1,R,0,R,0,R,0,R,0,R,54,R,16,R,38,R,72407513,R,37238884,R,35168629,R,66231495,R,35440351,R,30791144,R,56900,R,56900,R,0,R,0,R,0,R,0,R,6119118,R,1741633,R,4377485,R,70872044,R,36797786,R,34074258,R,101536,R,105438,R,97634,R,103004,R,106748,R,99007,R,56900,R,56900,A,,A,,A,,A,,R,113317,R,108852,R,115197
2022,145637,4,R,86,R,40,R,46,R,0,R,0,R,0,R,86,R,40,R,46,R,55,R,25,R,30,R,1,R,0,R,1,R,0,R,0,R,0,R,30,R,15,R,15,R,7108381,R,3585733,R,3522648,R,4133991,R,2077493,R,2056498,R,64340,R,0,R,64340,R,0,R,0,R,0,R,2910050,R,1508240,R,1401810,R,6374435,R,3208673,R,3165762,R,74121,R,80217,R,68821,R,75163,R,83100,R,68550,R,64340,A,,R,64340,A,,A,,A,,R,97002,R,100549,R,93454
2022,145637,5,R,185,R,97,R,88,R,0,R,0,R,0,R,185,R,97,R,88,R,148,R,79,R,69,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,17,R,19,R,13915358,R,7654599,R,6260759,R,10925864,R,6189378,R,4736486,R,55457,R,55457,R,0,R,0,R,0,R,0,R,2934037,R,1409764,R,1524273,R,13176303,R,7296612,R,5879691,R,71223,R,75223,R,66815,R,73823,R,78347,R,68645,R,55457,R,55457,A,,A,,A,,A,,R,81501,R,82927,R,80225
2022,145637,6,R,30,R,15,R,15,R,0,R,0,R,0,R,30,R,15,R,15,R,30,R,15,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1630195,R,839648,R,790547,R,1630195,R,839648,R,790547,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1630195,R,839648,R,790547,R,54340,R,55977,R,52703,R,54340,R,55977,R,52703,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,145637,7,R,2395,R,1410,R,985,R,0,R,0,R,0,R,2395,R,1410,R,985,R,2227,R,1338,R,889,R,6,R,3,R,3,R,0,R,0,R,0,R,162,R,69,R,93,R,296943701,R,186670231,R,110273470,R,278267513,R,178582385,R,99685128,R,399623,R,188706,R,210917,R,0,R,0,R,0,R,18276565,R,7899140,R,10377425,R,292334597,R,184676575,R,107658022,R,122060,R,130976,R,109297,R,124952,R,133470,R,112132,R,66604,R,62902,R,70306,A,,A,,A,,R,112818,R,114480,R,111585
2022,147767,1,R,708,R,486,R,222,R,0,Z,0,Z,0,R,708,R,486,R,222,R,708,R,486,R,222,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,159017010,R,114976371,R,44040639,R,159017010,R,114976371,R,44040639,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,159017010,R,114976371,R,44040639,R,224600,R,236577,R,198381,R,224600,R,236577,R,198381,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,147767,2,R,375,R,194,R,181,R,0,Z,0,Z,0,R,375,R,194,R,181,R,375,R,194,R,181,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,50234492,R,27783192,R,22451300,R,50234492,R,27783192,R,22451300,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,50234492,R,27783192,R,22451300,R,133959,R,143212,R,124040,R,133959,R,143212,R,124040,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,147767,3,R,330,R,160,R,170,R,0,Z,0,Z,0,R,330,R,160,R,170,R,330,R,160,R,170,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,36919763,R,19709329,R,17210434,R,36919763,R,19709329,R,17210434,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,36919763,R,19709329,R,17210434,R,111878,R,123183,R,101238,R,111878,R,123183,R,101238,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,147767,5,R,95,R,54,R,41,R,0,Z,0,Z,0,R,95,R,54,R,41,R,95,R,54,R,41,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7691729,R,4355251,R,3336478,R,7691729,R,4355251,R,3336478,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7691729,R,4355251,R,3336478,R,80966,R,80653,R,81378,R,80966,R,80653,R,81378,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,147767,7,R,1508,R,894,R,614,R,0,R,0,R,0,R,1508,R,894,R,614,R,1508,R,894,R,614,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,253862994,R,166824143,R,87038851,R,253862994,R,166824143,R,87038851,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,253862994,R,166824143,R,87038851,R,168344,R,186604,R,141757,R,168344,R,186604,R,141757,A,,A,,A,,A,,A,,A,,A,,A,,A,
2022,151351,1,R,744,R,518,R,226,R,0,R,0,R,0,R,744,R,518,R,226,R,0,R,0,R,0,R,688,R,486,R,202,R,0,R,0,R,0,R,56,R,32,R,24,R,111436292,R,81212753,R,30223539,R,0,R,0,R,0,R,100115793,R,74354332,R,25761461,R,0,R,0,R,0,R,11320499,R,6858421,R,4462078,R,98594588,R,72062715,R,26531873,R,132520,R,139117,R,117398,A,,A,,A,,R,145517,R,152992,R,127532,A,,A,,A,,R,202152,R,214326,R,185920
2022,151351,2,R,509,R,302,R,207,R,0,R,0,R,0,R,509,R,302,R,207,R,0,R,0,R,0,R,470,R,284,R,186,R,0,R,0,R,0,R,39,R,18,R,21,R,58254717,R,36395902,R,21858815,R,0,R,0,R,0,R,52673742,R,33379800,R,19293942,R,0,R,0,R,0,R,5580975,R,3016102,R,2564873,R,51592099,R,32303897,R,19288203,R,101360,R,106967,R,93180,A,,A,,A,,R,112072,R,117535,R,103731,A,,A,,A,,R,143102,R,167561,R,122137
2022,151351,3,R,413,R,196,R,217,R,0,R,0,R,0,R,413,R,196,R,217,R,0,R,0,R,0,R,391,R,193,R,198,R,0,R,0,R,0,R,22,R,3,R,19,R,43561254,R,22373604,R,21187650,R,0,R,0,R,0,R,41793718,R,22133191,R,19660527,R,0,R,0,R,0,R,1767536,R,240413,R,1527123,R,38939998,R,20100182,R,18839817,R,94286,R,102552,R,86819,A,,A,,A,,R,106889,R,114680,R,99296,A,,A,,A,,R,80343,R,80138,R,80375
2022,151351,5,R,475,R,233,R,242,R,0,R,0,R,0,R,475,R,233,R,242,R,0,R,0,R,0,R,440,R,222,R,218,R,0,R,0,R,0,R,35,R,11,R,24,R,32599431,R,16457679,R,16141752,R,0,R,0,R,0,R,30007788,R,15651110,R,14356678,R,0,R,0,R,0,R,2591643,R,806569,R,1785074,R,28950741,R,14690926,R,14259816,R,60949,R,63051,R,58925,A,,A,,A,,R,68200,R,70500,R,65856,A,,A,,A,,R,74047,R,73324,R,74378
2022,151351,7,R,2141,R,1249,R,892,R,0,R,0,R,0,R,2141,R,1249,R,892,R,0,R,0,R,0,R,1989,R,1185,R,804,R,0,R,0,R,0,R,152,R,64,R,88,R,245851694,R,156439938,R,89411756,R,0,R,0,R,0,R,224591041,R,145518433,R,79072608,R,0,R,0,R,0,R,21260653,R,10921505,R,10339148,R,218077427,R,139157718,R,78919708,R,101858,R,111415,R,88475,A,,A,,A,,R,112917,R,122800,R,98349,A,,A,,A,,R,139873,R,170649,R,117490
2022,152080,1,R,440,R,352,R,88,R,0,R,0,R,0,R,440,R,352,R,88,R,430,R,345,R,85,R,0,R,0,R,0,R,1,R,1,R,0,R,9,R,6,R,3,R,91298421,R,75270677,R,16027744,R,89167377,R,73668774,R,15498603,R,0,R,0,R,0,R,176130,R,176130,R,0,R,1954914,R,1425773,R,529141,R,90777637,R,74882178,R,15895459,R,206313,R,212733,R,180630,R,207366,R,213533,R,182337,A,,A,,A,,R,176130,R,176130,A,,R,217213,R,237629,R,176380
2022,152080,2,R,275,R,175,R,100,R,0,R,0,R,0,R,275,R,175,R,100,R,263,R,170,R,93,R,1,R,1,R,0,R,0,R,0,R,0,R,11,R,4,R,7,R,37076077,R,23824734,R,13251343,R,35606333,R,23281677,R,12324656,R,120000,R,120000,R,0,R,0,R,0,R,0,R,1349744,R,423057,R,926687,R,36726641,R,23706970,R,13019671,R,133551,R,135468,R,130197,R,135385,R,136951,R,132523,R,120000,R,120000,A,,A,,A,,A,,R,122704,R,105764,R,132384
2022,152080,3,R,198,R,126,R,72,R,0,R,0,R,0,R,198,R,126,R,72,R,191,R,123,R,68,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,2,R,4,R,25515419,R,17045959,R,8469460,R,24730147,R,16688902,R,8041245,R,0,R,0,R,0,R,92700,R,92700,R,0,R,692572,R,264357,R,428215,R,25325405,R,16962998,R,8362406,R,127906,R,134627,R,116145,R,129477,R,135682,R,118254,A,,A,,A,,R,92700,R,92700,A,,R,115429,R,132179,R,107054
2022,152080,6,R,369,R,207,R,162,R,4,R,1,R,3,R,365,R,206,R,159,R,200,R,108,R,92,R,42,R,30,R,12,R,3,R,2,R,1,R,120,R,66,R,54,R,35199032,R,20868975,R,14330057,R,20900045,R,12293828,R,8606217,R,2122730,R,1507220,R,615510,R,265777,R,173077,R,92700,R,11910480,R,6894850,R,5015630,R,31960768,R,18963040,R,12997727,R,87564,R,92054,R,81747,R,104500,R,113832,R,93546,R,50541,R,50241,R,51293,R,88592,R,86539,R,92700,R,99254,R,104467,R,92882
2022,152080,7,R,1282,R,860,R,422,R,4,R,1,R,3,R,1278,R,859,R,419,R,1084,R,746,R,338,R,43,R,31,R,12,R,5,R,4,R,1,R,146,R,78,R,68,R,189088949,R,137010345,R,52078604,R,170403902,R,125933181,R,44470721,R,2242730,R,1627220,R,615510,R,534607,R,441907,R,92700,R,15907710,R,9008037,R,6899673,R,184790450,R,134515187,R,50275263,R,144593,R,156595,R,119989,R,157199,R,168811,R,131570,R,52157,R,52491,R,51293,R,106921,R,110477,R,92700,R,108957,R,115488,R,101466
2022,160755,1,R,220,R,150,R,70,R,0,Z,0,Z,0,R,220,R,150,R,70,R,185,R,127,R,58,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,35,R,23,R,12,R,36795754,R,25277656,R,11518098,R,29019346,R,20118682,R,8900664,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7776408,R,5158974,R,2617434,R,34851652,R,23987913,R,10863740,R,158417,R,159919,R,155196,R,156861,R,158415,R,153460,A,,A,,A,,A,,A,,A,,R,222183,R,224303,R,218120
2022,160755,2,R,201,R,107,R,94,R,0,Z,0,Z,0,R,201,R,107,R,94,R,161,R,94,R,67,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,40,R,13,R,27,R,22481612,R,12207635,R,10273977,R,17059696,R,10379470,R,6680226,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5421916,R,1828165,R,3593751,R,21126133,R,11750594,R,9375539,R,105105,R,109819,R,99740,R,105961,R,110420,R,99705,A,,A,,A,,A,,A,,A,,R,135548,R,140628,R,133102
2022,160755,3,R,245,R,127,R,118,R,0,Z,0,Z,0,R,245,R,127,R,118,R,201,R,112,R,89,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,44,R,15,R,29,R,25909417,R,14147453,R,11761964,R,20946293,R,12240047,R,8706246,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,4963124,R,1907406,R,3055718,R,24668636,R,13670602,R,10998035,R,100688,R,107643,R,93204,R,104210,R,109286,R,97823,A,,A,,A,,A,,A,,A,,R,112798,R,127160,R,105370
2022,160755,4,R,18,R,7,R,11,R,0,Z,0,Z,0,R,18,R,7,R,11,R,16,R,7,R,9,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,1005020,R,381251,R,623769,R,800469,R,381251,R,419218,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,204551,Z,0,R,204551,R,953882,R,381251,R,572631,R,52993,R,54464,R,52057,R,50029,R,54464,R,46580,A,,A,,A,,A,,A,,A,,R,102276,A,,R,102276
2022,160755,5,R,215,R,99,R,116,R,0,Z,0,Z,0,R,215,R,99,R,116,R,209,R,97,R,112,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,6,R,2,R,4,R,18984646,R,9741371,R,9243275,R,18452298,R,9598506,R,8853792,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,532348,R,142865,R,389483,R,18851559,R,9705655,R,9145904,R,87682,R,98037,R,78844,R,88289,R,98954,R,79052,A,,A,,A,,A,,A,,A,,R,88725,R,71433,R,97371
2022,160755,7,R,899,R,490,R,409,R,0,R,0,R,0,R,899,R,490,R,409,R,772,R,437,R,335,R,0,R,0,R,0,R,0,R,0,R,0,R,127,R,53,R,74,R,105176449,R,61755366,R,43421083,R,86278102,R,52717956,R,33560146,R,0,R,0,R,0,R,0,R,0,R,0,R,18898347,R,9037410,R,9860937,R,100451862,R,59496014,R,40955849,R,111737,R,121420,R,100137,R,111759,R,120636,R,100180,A,,A,,A,,A,,A,,A,,R,148806,R,170517,R,133256
2022,162928,1,R,532,R,379,R,153,R,13,R,7,R,6,R,519,R,372,R,147,R,345,R,266,R,79,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,174,R,106,R,68,R,119511955,R,85463591,R,34048364,R,73993567,R,57388151,R,16605416,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,45518388,R,28075440,R,17442948,R,108132358,R,78444731,R,29687627,R,208348,R,210873,R,201957,R,214474,R,215745,R,210195,A,,A,,A,,A,,A,,A,,R,261600,R,264863,R,256514
2022,162928,2,R,245,R,131,R,114,R,3,R,2,R,1,R,242,R,129,R,113,R,148,R,93,R,55,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,94,R,36,R,58,R,39110898,R,20751323,R,18359575,R,23451782,R,14835238,R,8616544,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,15659116,R,5916085,R,9743031,R,35196119,R,19272302,R,15923817,R,145439,R,149398,R,140919,R,158458,R,159519,R,156664,A,,A,,A,,A,,A,,A,,R,166586,R,164336,R,167983
2022,162928,3,R,304,R,155,R,149,R,2,R,2,Z,0,R,302,R,153,R,149,R,199,R,121,R,78,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,103,R,32,R,71,R,39224754,R,20345768,R,18878986,R,25324558,R,15934861,R,9389697,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,13900196,R,4410907,R,9489289,R,35749705,R,19243041,R,16506664,R,118377,R,125772,R,110783,R,127259,R,131693,R,120381,A,,A,,A,,A,,A,,A,,R,134953,R,137841,R,133652
2022,162928,4,R,28,R,15,R,13,R,0,Z,0,Z,0,R,28,R,15,R,13,R,22,R,14,R,8,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,6,R,1,R,5,R,2331373,R,1188375,R,1142998,R,1733416,R,1104734,R,628682,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,597957,R,83641,R,514316,R,2181884,R,1167465,R,1014419,R,77924,R,77831,R,78032,R,78792,R,78910,R,78585,A,,A,,A,,A,,A,,A,,R,99660,R,83641,R,102863
2022,162928,5,R,262,R,108,R,154,R,5,R,2,R,3,R,257,R,106,R,151,R,251,R,105,R,146,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,6,R,1,R,5,R,26255331,R,12055298,R,14200033,R,25267394,R,11872881,R,13394513,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,987937,R,182417,R,805520,R,26008347,R,12009694,R,13998653,R,101200,R,113299,R,92706,R,100667,R,113075,R,91743,A,,A,,A,,A,,A,,A,,R,164656,R,182417,R,161104
