year,UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,ADMCON10,ADMCON11,ADMCON12,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATVR50,SATVR50,XSATMT50,SATMT50,XACTCM50,ACTCM50,XACTEN50,ACTEN50,XACTMT50,ACTMT50,ACTMT75   
2022,134097,1,5,1,1,3,3,1,1,3,R,78088,R,31200,R,46872,R,19552,R,7829,R,11718,R,6033,R,2415,R,3618,R,5924,R,2370,R,3554,R,109,R,45,R,64,R,4107,R,68,R,1926,R,32,R,620,R,690,R,590,R,680,R,26,R,31,R,26,R,33,R,24,R,,5,5,3,R,16,R,0,R,5,R,0,R,0,R,0,A,,R,0,A,,R,0,R,650,R,640,R,29,R,29,R,26,28
2022,134130,1,3,1,1,3,3,1,3,3,R,64473,R,28248,R,36225,R,15054,R,6358,R,8696,R,6612,R,2730,R,3882,R,6594,R,2721,R,3873,R,18,R,9,R,9,R,5358,R,81,R,2729,R,41,R,650,R,730,R,650,R,760,R,28,R,33,R,27,R,35,R,26,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,700,R,31,R,32,R,28,32
2022,135726,1,5,1,5,1,5,5,1,3,R,49169,R,20268,R,28901,R,9312,R,4480,R,4832,R,2371,R,1159,R,1212,R,2370,R,1159,R,1211,R,1,R,0,R,1,R,838,R,35,R,520,R,22,R,650,R,730,R,660,R,750,R,30,R,33,R,31,R,35,R,27,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,700,R,32,R,33,R,29,31
2022,137351,1,5,1,5,3,3,1,1,3,R,65568,R,26545,R,39023,R,28801,R,11661,R,17140,R,6800,R,2850,R,3950,R,6655,R,2764,R,3891,R,145,R,86,R,59,R,5158,R,76,R,1642,R,24,R,580,R,660,R,560,R,670,R,24,R,29,R,23,R,30,R,22,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,620,R,610,R,26,R,26,R,25,27
2022,139658,3,5,1,5,5,5,5,5,3,R,33179,R,13161,R,20018,R,3767,R,1653,R,2114,R,1424,R,636,R,788,R,1424,R,636,R,788,R,0,R,0,R,0,R,587,R,41,R,335,R,24,R,700,R,760,R,730,R,790,R,32,R,34,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,730,R,770,R,33,A,,A,,
2022,139755,1,3,1,1,5,3,1,1,3,R,50610,R,33820,R,16790,R,8672,R,4847,R,3825,R,3647,C,2111,C,1536,R,3630,C,2100,C,1530,R,17,R,11,R,6,R,2713,R,74,R,1397,R,38,R,670,R,760,R,700,R,790,R,31,R,35,R,32,R,35,R,30,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,760,R,33,R,34,R,33,35
2022,139959,1,3,1,1,1,3,1,5,3,R,39320,R,16218,R,23087,R,16729,R,6149,R,10574,R,6273,R,2362,R,3909,R,6250,R,2355,R,3893,R,23,R,7,R,16,R,2875,R,46,R,1622,R,26,R,620,R,710,R,600,R,710,R,27,R,32,R,32,R,35,R,27,R,,5,1,3,R,15,R,0,R,6,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,660,R,650,R,30,R,34,R,29,32
2022,144050,5,5,1,1,1,5,5,1,3,R,37522,R,16830,R,20670,R,2039,R,1064,R,975,R,1729,R,936,R,793,R,1729,R,936,R,793,A,,A,,A,,R,891,R,52,R,546,R,32,R,740,R,780,R,760,R,800,R,34,R,35,R,34,R,36,R,31,R,,5,1,5,R,22,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,34,R,35,R,34,35
2022,145600,1,1,1,1,3,3,5,1,3,R,23562,R,10021,R,13541,R,18541,R,7448,R,11093,R,4244,R,1924,R,2320,R,4179,R,1887,R,2292,R,65,R,37,R,28,R,1226,R,29,R,263,R,6,R,560,R,660,R,550,R,680,R,24,R,30,R,23,R,33,R,23,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,610,R,610,R,27,R,27,R,26,30
2022,145637,3,3,1,1,3,3,5,1,3,R,63257,R,36223,R,27010,R,28354,R,13926,R,14418,R,7957,R,4076,R,3879,R,7946,R,4072,R,3872,R,11,R,4,R,7,R,3485,R,44,R,1560,R,20,R,650,R,730,R,670,R,780,R,29,R,34,R,30,R,35,R,27,R,,5,1,3,A,,R,24,A,,R,10,A,,R,2,A,,R,2,A,,R,0,R,700,R,740,R,32,R,33,R,31,34
2022,147767,5,5,1,1,1,3,5,1,3,R,51261,R,23535,R,27725,R,3695,R,1652,R,2043,R,2038,R,919,R,1119,R,2038,R,919,R,1119,A,,A,,A,,R,965,R,47,R,638,R,31,R,730,R,770,R,760,R,800,R,33,R,35,R,35,R,36,R,32,R,,5,1,5,R,1,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,A,,R,750,R,780,R,34,R,35,R,34,35
2022,151351,1,1,1,1,5,3,5,1,3,R,50080,R,23646,R,26434,R,41272,R,19322,R,21950,R,9736,R,4887,R,4849,R,9709,R,4875,R,4834,R,27,R,12,R,15,R,3721,R,38,R,2059,R,21,R,590,R,690,R,590,R,710,R,27,R,32,R,25,R,34,R,25,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,650,R,30,R,30,R,28,31
2022,152080,1,5,1,1,1,5,5,1,3,R,26509,R,12958,R,13551,R,3421,R,1789,R,1632,R,2037,R,1058,R,979,R,2037,R,1058,R,979,A,,A,,A,,R,731,R,36,R,628,R,31,R,710,R,760,R,740,R,790,R,32,R,35,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,740,R,770,R,34,A,,A,,
2022,160755,1,5,1,1,1,5,5,1,3,R,31615,R,11132,R,20483,R,3621,R,1150,R,2471,R,1843,R,619,R,1224,R,1843,R,619,R,1224,A,,A,,A,,R,293,R,16,R,620,R,34,R,680,R,750,R,690,R,760,R,31,R,33,R,32,R,35,R,27,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,720,R,730,R,32,R,34,R,29,31
2022,162928,1,5,1,3,1,3,5,1,5,R,37844,R,16330,R,21496,R,2845,R,1288,R,1551,R,1406,R,632,R,773,R,1406,R,632,R,773,A,,A,,A,,R,625,R,44,R,217,R,15,R,740,R,770,R,780,R,800,R,34,R,35,R,35,R,36,R,33,R,,5,1,3,A,,R,18,A,,R,6,A,,R,1,A,,R,1,A,,A,,R,760,R,790,R,35,R,35,R,35,35
2022,163286,5,5,1,5,1,5,5,1,5,R,56761,R,27774,R,28987,R,25320,R,11325,R,13995,R,5849,R,2881,R,2968,R,5809,R,2860,R,2949,R,40,R,21,R,19,R,3078,R,53,R,90,R,2,R,670,R,740,R,690,R,780,R,30,R,34,R,31,R,35,R,28,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,750,R,33,R,34,R,31,34
2022,164924,1,5,1,1,1,5,5,1,5,R,40494,R,15887,R,24459,R,6748,R,2964,R,3765,R,2335,R,1079,R,1253,R,2335,R,1079,R,1253,A,,A,,A,,R,800,R,34,R,415,R,18,R,705,R,760,R,730,R,780,R,33,R,35,R,34,R,35,R,30,R,,5,1,5,Z,0,R,148,A,,R,19,B,,R,3,Z,0,R,3,A,,A,,R,730,R,760,R,34,R,35,R,32,34
2022,164988,1,5,1,1,1,3,5,1,3,R,80796,R,31328,R,49468,R,11607,R,5061,R,6546,R,3635,R,1475,R,2160,R,3634,R,1475,R,2159,R,1,R,0,R,1,R,823,R,23,R,448,R,12,R,660,R,730,R,690,R,770,R,31,R,34,R,32,R,35,R,28,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,740,R,33,R,34,R,31,34
2022,165015,5,5,1,1,1,3,5,1,3,R,9917,R,4222,R,5695,R,3908,R,1493,R,2415,R,986,R,438,R,548,R,986,R,438,R,548,R,0,R,0,R,0,R,381,R,39,R,167,R,17,R,680,R,750,R,690,R,780,R,31,R,34,R,32,R,35,R,28,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,750,R,33,R,34,R,31,34
2022,166027,5,5,1,5,1,5,5,5,5,R,61221,R,28024,R,33197,R,1984,R,908,R,1076,R,1646,R,740,R,906,R,1646,R,740,R,906,A,,A,,A,,R,903,R,55,R,466,R,28,R,730,R,780,R,760,R,800,R,34,R,36,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,34,35
2022,166629,1,5,1,1,1,1,5,1,3,R,45451,R,21896,R,23555,R,28871,R,11819,R,17052,R,5589,R,2577,R,3012,R,5580,R,2574,R,3006,R,9,R,3,R,6,R,1656,R,30,R,294,R,5,R,630,R,720,R,630,R,760,R,29,R,33,R,27,R,35,R,26,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,690,R,31,R,32,R,28,32
2022,166683,5,5,1,5,1,3,1,5,3,R,33767,R,21588,R,12179,R,1337,R,661,R,676,R,1136,R,582,R,554,R,1136,R,582,R,554,R,0,R,0,R,0,R,883,R,78,R,362,R,32,R,740,R,780,R,790,R,800,R,35,R,36,R,35,R,36,R,35,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,760,R,800,R,35,R,35,R,35,36
2022,167358,1,5,1,5,1,5,5,1,3,R,91000,R,39035,R,51965,R,6191,R,2259,R,3932,R,2519,R,903,R,1616,R,2519,R,903,R,1616,A,,A,,A,,R,827,R,33,R,282,R,11,R,700,R,760,R,740,R,790,R,33,R,35,R,34,R,35,R,30,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,730,R,770,R,34,R,35,R,33,35
2022,168148,5,5,1,1,1,5,5,1,3,R,34882,R,13900,R,19732,R,3381,R,1374,R,1873,R,1695,R,696,R,929,R,1695,R,696,R,929,R,0,R,0,R,0,R,631,R,37,R,315,R,19,R,710,R,760,R,740,R,790,R,33,R,35,A,,A,,A,,A,,5,1,5,R,1250,R,0,R,134,R,0,R,70,R,0,R,70,R,0,R,0,R,0,R,740,R,770,R,34,A,,A,,
2022,168421,5,5,1,1,1,3,3,1,3,R,11599,R,8247,R,3352,R,6667,R,4180,R,2487,R,1354,R,930,R,424,R,1354,R,930,R,424,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,
2022,170976,5,5,1,5,1,3,5,1,3,R,84289,R,42285,R,42004,R,14914,R,6434,R,8480,R,7050,R,3069,R,3981,R,7024,R,3060,R,3964,R,26,R,9,R,17,R,3829,R,54,R,1692,R,24,R,670,R,750,R,680,R,780,R,31,R,34,R,33,R,35,R,29,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,750,R,33,R,35,R,32,35
2022,171100,1,3,3,1,5,3,5,1,5,R,53341,R,24979,R,28362,R,46914,R,21668,R,25246,R,9829,R,4730,R,5099,R,9655,R,4647,R,5008,R,174,R,83,R,91,R,3834,R,39,R,1107,R,11,R,580,R,670,R,580,R,690,R,25,R,31,R,24,R,32,R,24,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,630,R,630,R,28,R,28,R,27,29
2022,174066,5,5,1,1,5,3,5,1,3,R,38050,R,17665,R,20336,R,28504,R,12637,R,15848,R,6737,R,2967,R,3761,R,6705,R,2953,R,3745,R,32,R,14,R,16,R,521,R,8,R,2610,R,39,R,640,R,730,R,650,R,770,R,27,R,32,R,25,R,33,R,25,R,,5,5,5,A,,R,49,A,,R,19,A,,R,9,A,,R,7,A,,R,2,R,676,R,702,R,29,R,29,R,28,31
2022,179867,5,5,1,5,1,5,5,1,3,R,32014,R,14754,R,17260,R,3764,R,1795,R,1969,R,1813,R,827,R,986,R,1808,R,826,R,982,R,5,R,1,R,4,R,492,R,27,R,597,R,33,R,730,R,770,R,770,R,800,R,33,R,35,R,34,R,36,R,31,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,780,R,34,R,35,R,34,35
2022,182670,1,5,1,1,1,5,5,1,3,R,28336,R,13323,R,15013,R,1808,R,906,R,902,R,1124,R,564,R,560,R,1124,R,564,R,560,A,,A,,A,,R,475,R,42,R,272,R,24,R,740,R,780,R,760,R,800,R,33,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,34,R,35,R,34,35
2022,185828,1,5,1,1,1,1,5,1,3,R,13010,R,8343,R,4667,R,8585,R,5159,R,3426,R,1575,R,1082,R,493,R,1465,R,1016,R,449,R,110,R,66,R,44,R,633,R,40,R,61,R,4,R,580,R,700,R,610,R,750,R,27,R,33,R,26,R,34,R,26,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,680,R,30,R,32,R,30,32
2022,186131,5,5,1,5,1,5,5,1,3,R,38019,R,18422,R,19597,R,2167,R,1045,R,1122,R,1499,R,736,R,763,R,1499,R,736,R,763,A,,A,,A,,R,890,R,59,R,376,R,25,R,740,R,780,R,760,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,34,35
2022,186371,1,5,1,1,3,3,5,1,3,R,11145,R,4843,R,6302,R,8528,R,3629,R,4899,R,528,R,239,R,289,R,524,R,237,R,287,R,4,R,2,R,2,R,178,R,34,R,9,R,2,R,520,R,640,R,510,R,640,R,25,R,30,R,23,R,33,R,23,R,,3,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,580,R,580,R,28,R,26,R,26,28
2022,186380,1,5,1,1,3,3,5,1,3,R,41654,R,19448,R,22206,R,27612,R,12593,R,15019,R,7780,R,3830,R,3950,R,7769,R,3824,R,3945,R,11,R,6,R,5,R,3906,R,50,R,450,R,6,R,630,R,720,R,640,R,760,R,28,R,33,R,27,R,35,R,26,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,670,R,700,R,31,R,32,R,29,32
2022,186399,1,5,1,1,3,3,3,1,3,R,14935,R,6755,R,8180,R,11043,R,4734,R,6309,R,1239,R,586,R,653,R,1232,R,583,R,649,R,7,R,3,R,4,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,186867,1,3,1,1,1,5,5,1,3,R,12500,R,8185,R,4315,R,5778,R,3419,R,2359,R,1010,R,633,R,377,R,1010,R,633,R,377,A,,A,,A,,R,461,R,46,R,82,R,8,R,670,R,730,R,710,R,780,R,31,R,34,R,30,R,35,R,29,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,700,R,750,R,33,R,34,R,32,34
2022,190415,5,5,1,5,1,5,5,1,5,R,69195,R,34671,R,34524,R,5168,R,2317,R,2851,R,3491,R,1570,R,1921,R,3491,R,1570,R,1921,A,,A,,A,,R,1281,R,37,R,490,R,14,R,710,R,770,R,760,R,800,R,33,R,35,R,34,R,36,R,32,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,750,R,780,R,34,R,35,R,34,35
2022,191241,1,5,1,1,1,3,5,1,3,R,47203,R,17530,R,29673,R,25550,R,8471,R,17079,R,2594,R,962,R,1632,R,2581,R,957,R,1624,R,13,R,5,R,8,R,712,R,27,R,270,R,10,R,660,R,730,R,660,R,750,R,30,R,33,R,31,R,35,R,26,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,710,R,32,R,34,R,29,32
2022,193900,1,5,1,5,1,1,5,5,5,R,100662,R,38481,R,62181,R,12539,R,4743,R,7796,R,6184,R,2419,R,3765,R,6164,R,2410,R,3754,R,20,R,9,R,11,R,1627,R,26,R,688,R,11,R,720,R,770,R,750,R,800,R,33,R,35,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,780,R,34,A,,A,,
2022,194824,1,1,1,1,1,1,5,1,3,R,16863,R,11196,R,5656,R,10878,R,7417,R,3459,R,2002,R,1410,R,591,R,2002,R,1410,R,591,A,,A,,A,,R,1042,R,52,R,292,R,15,R,660,R,740,R,700,R,780,R,30,R,34,A,,A,,A,,A,,5,1,3,R,11,R,0,R,2,R,0,R,1,R,0,R,1,R,0,A,,A,,R,700,R,750,R,33,A,,A,,
2022,195003,1,5,1,1,1,1,5,1,3,R,23976,R,14528,R,9446,R,16105,R,9652,R,6451,R,3202,R,2124,R,1076,R,3201,R,2123,R,1076,R,1,R,1,R,0,R,1448,R,45,R,345,R,11,R,630,R,710,R,640,R,740,R,29,R,33,R,26,R,34,R,27,R,,3,1,3,A,,R,2,A,,R,2,A,,R,2,A,,R,2,A,,R,0,R,670,R,690,R,31,R,32,R,29,32
2022,195030,5,5,1,1,1,3,5,1,3,R,19966,R,9805,R,10155,R,7768,R,3282,R,4480,R,1625,R,756,R,863,R,1625,R,756,R,863,A,,A,,A,,R,447,R,28,R,173,R,11,R,680,R,750,R,710,R,790,R,31,R,34,R,32,R,35,R,29,R,,5,1,5,R,6,R,0,R,6,R,0,R,6,R,0,R,6,R,0,A,,A,,R,710,R,760,R,33,R,35,R,33,35
2022,196079,1,3,1,5,1,5,5,1,3,R,41642,R,18470,R,23172,R,17384,R,7382,R,10002,R,3107,R,1400,R,1707,R,3103,R,1397,R,1706,R,4,R,3,R,1,R,1673,R,54,R,358,R,12,R,650,R,730,R,690,R,780,R,29,R,34,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,730,R,31,A,,A,,
2022,196088,1,5,1,5,5,5,5,1,3,R,30939,R,14917,R,16022,R,20948,R,9773,R,11175,R,4215,R,2191,R,2024,R,4187,R,2174,R,2013,R,28,R,17,R,11,R,1403,R,33,R,175,R,4,R,590,R,680,R,600,R,700,R,25,R,32,R,23,R,32,R,25,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,630,R,650,R,29,R,27,R,27,30
2022,196097,1,5,1,1,1,3,5,1,3,R,40513,R,18093,R,22420,R,19908,R,8324,R,11584,R,3347,R,1611,R,1736,R,3342,R,1609,R,1733,R,5,R,2,R,3,R,1368,R,41,R,157,R,5,R,640,R,720,R,680,R,780,R,28,R,34,R,27,R,35,R,28,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,730,R,31,R,32,R,30,34
2022,196413,1,5,1,1,1,1,5,1,5,R,41489,R,17211,R,24278,R,21471,R,8900,R,12571,R,4108,R,1836,R,2272,R,4094,R,1829,R,2265,R,14,R,7,R,7,R,1078,R,26,R,446,R,11,R,630,R,710,R,630,R,720,R,28,R,32,R,28,R,34,R,26,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,670,R,680,R,30,R,31,R,27,30
2022,197708,1,3,1,3,1,3,5,1,3,R,1615,R,845,R,770,R,1021,R,543,R,478,R,636,R,346,R,290,R,635,R,345,R,290,R,1,R,1,R,0,R,158,R,25,R,159,R,25,R,640,R,740,R,610,R,760,R,26,R,33,R,27,R,35,R,25,R,,3,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,710,R,31,R,33,R,28,31
2022,198419,1,3,1,1,1,3,5,3,3,R,50016,R,23211,R,26805,R,3174,R,1437,R,1737,R,1745,R,793,R,952,R,1745,R,793,R,952,A,,A,,A,,R,859,R,49,R,638,R,37,R,730,R,770,R,760,R,800,R,34,R,35,R,35,R,36,R,33,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,35
2022,199120,5,5,1,5,1,5,5,1,3,R,56341,R,23412,R,32929,R,9639,R,3863,R,5776,R,4435,R,1679,R,2756,R,4425,R,1673,R,2752,R,10,R,6,R,4,R,1169,R,26,R,1398,R,32,R,670,R,750,R,680,R,780,R,30,R,34,R,29,R,35,R,27,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,740,R,32,R,33,R,30,33
2022,199193,1,5,1,1,5,3,5,1,3,R,35568,R,17461,R,18107,R,16779,R,7434,R,9345,R,5627,R,2727,R,2900,R,5610,R,2718,R,2892,R,17,R,9,R,8,R,1432,R,25,R,1509,R,27,R,630,R,710,R,650,R,750,R,28,R,33,R,25,R,34,R,26,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,670,R,690,R,30,R,30,R,28,32
2022,199847,1,1,1,5,1,3,5,1,3,R,16857,R,7697,R,9160,R,3602,R,1607,R,1995,R,1370,R,621,R,749,R,1370,R,621,R,749,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,201645,1,5,1,1,1,5,5,1,3,R,38701,R,19838,R,18863,R,10607,R,5357,R,5250,R,1553,R,818,R,735,R,1553,R,818,R,735,A,,A,,A,,R,650,R,42,R,335,R,22,R,680,R,750,R,730,R,790,R,32,R,35,R,33,R,35,R,30,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,720,R,770,R,33,R,34,R,33,35
2022,204796,1,1,1,1,5,3,5,1,3,R,65189,R,30930,R,34259,R,34370,R,15801,R,18569,R,8060,R,3771,R,4289,R,8027,R,3751,R,4276,R,33,R,20,R,13,R,1241,R,15,R,3220,R,40,R,640,R,720,R,670,R,760,R,29,R,32,R,28,R,34,R,27,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,720,R,30,R,32,R,29,32
2022,211440,1,5,1,1,1,1,5,1,3,R,34261,R,20471,R,13790,R,3873,R,1842,R,2031,R,1716,R,839,R,877,R,1716,R,839,R,877,R,0,R,0,R,0,R,867,R,51,R,338,R,20,R,720,R,770,R,770,R,800,R,34,R,35,R,33,R,36,R,34,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,790,R,35,R,35,R,35,35
2022,212054,1,5,1,5,1,1,5,1,3,R,37040,R,17115,R,19389,R,29487,R,13403,R,15673,R,2935,R,1484,R,1393,R,2914,R,1475,R,1381,R,21,R,9,R,12,R,1196,R,41,R,202,R,7,R,610,R,700,R,620,R,730,R,27,R,32,R,26,R,34,R,25,R,,5,1,3,R,536,R,0,R,411,R,0,R,58,R,0,R,58,R,0,R,0,R,0,R,660,R,670,R,29,R,30,R,28,31
2022,213543,1,3,1,5,1,3,5,1,3,R,15163,R,7744,R,7419,R,5607,R,2713,R,2894,R,1511,R,804,R,707,R,1511,R,804,R,707,A,,A,,A,,R,552,R,37,R,198,R,13,R,660,R,720,R,680,R,770,R,30,R,33,R,30,R,35,R,28,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,690,R,720,R,32,R,33,R,30,33
2022,214777,1,3,1,5,3,3,5,1,3,R,85783,R,39302,R,45930,R,47360,R,20694,R,26375,R,9216,R,4689,R,4485,R,9181,R,4668,R,4471,R,35,R,21,R,14,R,3547,R,38,R,654,R,7,R,600,R,680,R,610,R,710,R,26,R,31,R,25,R,33,R,25,R,,3,5,3,R,246,R,305,R,130,R,161,R,7,R,35,R,7,R,35,R,0,R,0,R,640,R,660,R,29,R,29,R,28,31
2022,215062,1,5,1,5,1,5,5,5,3,R,54588,R,25055,R,29533,R,3549,R,1627,R,1922,R,2409,R,1071,R,1338,R,2409,R,1071,R,1338,R,0,R,0,R,0,R,1153,R,48,R,545,R,23,R,730,R,770,R,770,R,800,R,34,R,35,R,35,R,36,R,33,R,,3,5,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,790,R,35,R,35,R,35,36
2022,215293,5,5,1,1,5,3,5,1,5,R,53072,R,22670,R,30402,R,26079,R,10295,R,15784,R,4390,R,1587,R,2803,R,4386,R,1587,R,2799,R,4,R,0,R,4,R,2072,R,47,R,689,R,16,R,640,R,720,R,640,R,750,R,29,R,33,R,28,R,35,R,26,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,690,R,31,R,32,R,28,32
2022,216597,1,5,1,1,1,3,5,1,3,R,23835,R,10834,R,13000,R,5576,R,2767,R,2809,R,1779,R,871,R,908,R,1763,R,858,R,905,R,16,R,13,R,3,R,492,R,28,R,265,R,15,R,678,R,730,R,700,R,770,R,32,R,34,R,33,R,35,R,29,R,,3,1,5,R,1,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,740,R,33,R,35,R,31,33
2022,217156,5,5,1,1,1,3,5,5,3,R,50649,R,18939,R,31710,R,2562,R,1275,R,1287,R,1717,R,828,R,889,R,1717,R,828,R,889,A,,A,,A,,R,923,R,54,R,456,R,27,R,730,R,780,R,760,R,800,R,34,R,36,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,35,R,35,R,34,35
2022,217882,1,5,1,1,5,5,5,1,3,R,52819,R,20644,R,32170,R,22704,R,8497,R,14207,R,4588,R,1912,R,2676,R,4575,R,1907,R,2668,R,13,R,5,R,8,R,2050,R,45,R,1137,R,25,R,610,R,700,R,610,R,710,R,28,R,32,R,25,R,33,R,24,R,,5,5,5,A,,R,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,660,R,660,R,30,R,29,R,27,30
