year,UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09 
2020,145637, 5,  3,1,R,7767,R,7112,R,377,R,195,R,14879,R,572,R,8144,R,7307,R,15451
2020,145637, 5,  3,2,R,7604,R,6977,R,355,R,179,R,14581,R,534,R,7959,R,7156,R,15115
2020,145637, 5,  3,5,R,163,R,135,R,22,R,16,R,298,R,38,R,185,R,151,R,336
2020,145637, 6,  4,1,R,3575,R,2919,R,790,R,536,R,6494,R,1326,R,4365,R,3455,R,7820
2020,145637, 6,  4,2,R,1531,R,868,R,268,R,144,R,2399,R,412,R,1799,R,1012,R,2811
2020,145637, 6,  4,5,R,2044,R,2051,R,522,R,392,R,4095,R,914,R,2566,R,2443,R,5009
2020,145637, 7,999,1,R,4036,R,3058,R,4069,R,2972,R,7094,R,7041,R,8105,R,6030,R,14135
2020,145637, 7,999,2,R,235,R,87,R,99,R,65,R,322,R,164,R,334,R,152,R,486
2020,145637, 7,999,5,R,3801,R,2971,R,3970,R,2907,R,6772,R,6877,R,7771,R,5878,R,13649
2020,145637, 8,  5,1,R,2136,R,1797,R,1159,R,924,R,3933,R,2083,R,3295,R,2721,R,6016
2020,145637, 8,  5,2,R,182,R,62,R,65,R,31,R,244,R,96,R,247,R,93,R,340
2020,145637, 8,  5,5,R,1954,R,1735,R,1094,R,893,R,3689,R,1987,R,3048,R,2628,R,5676
2020,145637, 9,  6,1,R,960,R,633,R,985,R,718,R,1593,R,1703,R,1945,R,1351,R,3296
2020,145637, 9,  6,2,R,35,R,13,R,13,R,12,R,48,R,25,R,48,R,25,R,73
2020,145637, 9,  6,5,R,925,R,620,R,972,R,706,R,1545,R,1678,R,1897,R,1326,R,3223
2020,145637,10,  7,1,R,480,R,298,R,861,R,512,R,778,R,1373,R,1341,R,810,R,2151
2020,145637,10,  7,2,R,15,R,3,R,7,R,7,R,18,R,14,R,22,R,10,R,32
2020,145637,10,  7,5,R,465,R,295,R,854,R,505,R,760,R,1359,R,1319,R,800,R,2119
2020,145637,11,  8,1,R,391,R,263,R,828,R,587,R,654,R,1415,R,1219,R,850,R,2069
2020,145637,11,  8,2,R,2,R,7,R,6,R,9,R,9,R,15,R,8,R,16,R,24
2020,145637,11,  8,5,R,389,R,256,R,822,R,578,R,645,R,1400,R,1211,R,834,R,2045
2020,145637,12,  9,1,R,66,R,63,R,223,R,217,R,129,R,440,R,289,R,280,R,569
2020,145637,12,  9,2,R,1,R,2,R,6,R,5,R,3,R,11,R,7,R,7,R,14
2020,145637,12,  9,5,R,65,R,61,R,217,R,212,R,126,R,429,R,282,R,273,R,555
2020,145637,13, 10,1,R,3,R,4,R,13,R,14,R,7,R,27,R,16,R,18,R,34
2020,145637,13, 10,2,R,0,R,0,R,2,R,1,R,0,R,3,R,2,R,1,R,3
2020,145637,13, 10,5,R,3,R,4,R,11,R,13,R,7,R,24,R,14,R,17,R,31
2020,151351, 1,412,1,R,18964,R,18620,R,2900,R,2580,R,37584,R,5480,R,21864,R,21200,R,43064
2020,151351, 1,112,2,R,15807,R,15825,R,709,R,645,R,31632,R,1354,R,16516,R,16470,R,32986
2020,151351, 1,312,5,R,3157,R,2795,R,2191,R,1935,R,5952,R,4126,R,5348,R,4730,R,10078
2020,151351, 2,999,1,R,16591,R,16912,R,797,R,757,R,33503,R,1554,R,17388,R,17669,R,35057
2020,151351, 2,999,2,R,15577,R,15690,R,573,R,534,R,31267,R,1107,R,16150,R,16224,R,32374
2020,151351, 2,999,5,R,1014,R,1222,R,224,R,223,R,2236,R,447,R,1238,R,1445,R,2683
2020,151351, 3,  1,1,R,178,R,243,R,42,R,70,R,421,R,112,R,220,R,313,R,533
2020,151351, 3,  1,2,R,178,R,243,R,42,R,70,R,421,R,112,R,220,R,313,R,533
2020,151351, 4,  2,1,R,7069,R,7606,R,88,R,79,R,14675,R,167,R,7157,R,7685,R,14842
2020,151351, 4,  2,2,R,7068,R,7606,R,88,R,79,R,14674,R,167,R,7156,R,7685,R,14841
2020,151351, 4,  2,5,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1
2020,151351, 5,  3,1,R,7176,R,7079,R,201,R,224,R,14255,R,425,R,7377,R,7303,R,14680
2020,151351, 5,  3,2,R,7075,R,6996,R,192,R,207,R,14071,R,399,R,7267,R,7203,R,14470
2020,151351, 5,  3,5,R,101,R,83,R,9,R,17,R,184,R,26,R,110,R,100,R,210
2020,151351, 6,  4,1,R,2168,R,1984,R,466,R,384,R,4152,R,850,R,2634,R,2368,R,5002
2020,151351, 6,  4,2,R,1256,R,845,R,251,R,178,R,2101,R,429,R,1507,R,1023,R,2530
2020,151351, 6,  4,5,R,912,R,1139,R,215,R,206,R,2051,R,421,R,1127,R,1345,R,2472
2020,151351, 7,999,1,R,2373,R,1708,R,2103,R,1823,R,4081,R,3926,R,4476,R,3531,R,8007
2020,151351, 7,999,2,R,230,R,135,R,136,R,111,R,365,R,247,R,366,R,246,R,612
2020,151351, 7,999,5,R,2143,R,1573,R,1967,R,1712,R,3716,R,3679,R,4110,R,3285,R,7395
2020,151351, 8,  5,1,R,1253,R,1093,R,678,R,616,R,2346,R,1294,R,1931,R,1709,R,3640
2020,151351, 8,  5,2,R,170,R,86,R,71,R,37,R,256,R,108,R,241,R,123,R,364
2020,151351, 8,  5,5,R,1083,R,1007,R,607,R,579,R,2090,R,1186,R,1690,R,1586,R,3276
2020,151351, 9,  6,1,R,603,R,334,R,628,R,499,R,937,R,1127,R,1231,R,833,R,2064
2020,151351, 9,  6,2,R,40,R,26,R,23,R,31,R,66,R,54,R,63,R,57,R,120
2020,151351, 9,  6,5,R,563,R,308,R,605,R,468,R,871,R,1073,R,1168,R,776,R,1944
2020,151351,10,  7,1,R,283,R,147,R,397,R,318,R,430,R,715,R,680,R,465,R,1145
2020,151351,10,  7,2,R,8,R,11,R,13,R,11,R,19,R,24,R,21,R,22,R,43
2020,151351,10,  7,5,R,275,R,136,R,384,R,307,R,411,R,691,R,659,R,443,R,1102
2020,151351,11,  8,1,R,201,R,116,R,300,R,267,R,317,R,567,R,501,R,383,R,884
2020,151351,11,  8,2,R,6,R,11,R,16,R,15,R,17,R,31,R,22,R,26,R,48
2020,151351,11,  8,5,R,195,R,105,R,284,R,252,R,300,R,536,R,479,R,357,R,836
2020,151351,12,  9,1,R,32,R,16,R,91,R,114,R,48,R,205,R,123,R,130,R,253
2020,151351,12,  9,2,R,5,R,1,R,10,R,13,R,6,R,23,R,15,R,14,R,29
2020,151351,12,  9,5,R,27,R,15,R,81,R,101,R,42,R,182,R,108,R,116,R,224
2020,151351,13, 10,1,R,1,R,2,R,9,R,9,R,3,R,18,R,10,R,11,R,21
2020,151351,13, 10,2,R,1,R,0,R,3,R,4,R,1,R,7,R,4,R,4,R,8
2020,151351,13, 10,5,R,0,R,2,R,6,R,5,R,2,R,11,R,6,R,7,R,13
2020,152080, 1,412,1,R,6676,R,5857,R,159,R,117,R,12533,R,276,R,6835,R,5974,R,12809
2020,152080, 1,112,2,R,4570,R,4263,R,25,R,16,R,8833,R,41,R,4595,R,4279,R,8874
2020,152080, 1,312,5,R,2106,R,1594,R,134,R,101,R,3700,R,235,R,2240,R,1695,R,3935
2020,152080, 2,999,1,R,5256,R,4934,R,38,R,27,R,10190,R,65,R,5294,R,4961,R,10255
2020,152080, 2,999,2,R,4561,R,4262,R,23,R,16,R,8823,R,39,R,4584,R,4278,R,8862
2020,152080, 2,999,5,R,695,R,672,R,15,R,11,R,1367,R,26,R,710,R,683,R,1393
2020,152080, 3,  1,1,R,56,R,87,R,0,R,1,R,143,R,1,R,56,R,88,R,144
2020,152080, 3,  1,2,R,56,R,87,R,0,R,1,R,143,R,1,R,56,R,88,R,144
2020,152080, 4,  2,1,R,2093,R,2042,R,8,R,10,R,4135,R,18,R,2101,R,2052,R,4153
2020,152080, 4,  2,2,R,2091,R,2042,R,7,R,10,R,4133,R,17,R,2098,R,2052,R,4150
2020,152080, 4,  2,5,R,2,R,0,R,1,R,0,R,2,R,1,R,3,R,0,R,3
2020,152080, 5,  3,1,R,2202,R,2052,R,7,R,4,R,4254,R,11,R,2209,R,2056,R,4265
2020,152080, 5,  3,2,R,2167,R,2021,R,6,R,3,R,4188,R,9,R,2173,R,2024,R,4197
2020,152080, 5,  3,5,R,35,R,31,R,1,R,1,R,66,R,2,R,36,R,32,R,68
2020,152080, 6,  4,1,R,905,R,753,R,23,R,12,R,1658,R,35,R,928,R,765,R,1693
2020,152080, 6,  4,2,R,247,R,112,R,10,R,2,R,359,R,12,R,257,R,114,R,371
2020,152080, 6,  4,5,R,658,R,641,R,13,R,10,R,1299,R,23,R,671,R,651,R,1322
2020,152080, 7,999,1,R,1420,R,923,R,121,R,90,R,2343,R,211,R,1541,R,1013,R,2554
2020,152080, 7,999,2,R,9,R,1,R,2,R,0,R,10,R,2,R,11,R,1,R,12
2020,152080, 7,999,5,R,1411,R,922,R,119,R,90,R,2333,R,209,R,1530,R,1012,R,2542
2020,152080, 8,  5,1,R,856,R,603,R,35,R,33,R,1459,R,68,R,891,R,636,R,1527
2020,152080, 8,  5,2,R,8,R,1,R,1,R,0,R,9,R,1,R,9,R,1,R,10
2020,152080, 8,  5,5,R,848,R,602,R,34,R,33,R,1450,R,67,R,882,R,635,R,1517
2020,152080, 9,  6,1,R,342,R,180,R,27,R,14,R,522,R,41,R,369,R,194,R,563
2020,152080, 9,  6,2,R,1,R,0,R,1,R,0,R,1,R,1,R,2,R,0,R,2
2020,152080, 9,  6,5,R,341,R,180,R,26,R,14,R,521,R,40,R,367,R,194,R,561
2020,152080,10,  7,1,R,130,R,69,R,21,R,16,R,199,R,37,R,151,R,85,R,236
2020,152080,10,  7,5,R,130,R,69,R,21,R,16,R,199,R,37,R,151,R,85,R,236
2020,152080,11,  8,1,R,70,R,49,R,25,R,12,R,119,R,37,R,95,R,61,R,156
2020,152080,11,  8,5,R,70,R,49,R,25,R,12,R,119,R,37,R,95,R,61,R,156
2020,152080,12,  9,1,R,20,R,21,R,13,R,14,R,41,R,27,R,33,R,35,R,68
2020,152080,12,  9,5,R,20,R,21,R,13,R,14,R,41,R,27,R,33,R,35,R,68
2020,152080,13, 10,1,R,2,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,4
2020,152080,13, 10,5,R,2,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,4
2020,163286, 1,412,1,R,18305,R,17315,R,2686,R,2403,R,35620,R,5089,R,20991,R,19718,R,40709
2020,163286, 1,112,2,R,14510,R,13650,R,1537,R,1178,R,28160,R,2715,R,16047,R,14828,R,30875
2020,163286, 1,312,5,R,3795,R,3665,R,1149,R,1225,R,7460,R,2374,R,4944,R,4890,R,9834
2020,163286, 2,999,1,R,14916,R,14377,R,1879,R,1643,R,29293,R,3522,R,16795,R,16020,R,32815
2020,163286, 2,999,2,R,13859,R,13168,R,1095,R,826,R,27027,R,1921,R,14954,R,13994,R,28948
2020,163286, 2,999,5,R,1057,R,1209,R,784,R,817,R,2266,R,1601,R,1841,R,2026,R,3867
2020,163286, 3,  1,1,R,31,R,35,R,25,R,35,R,66,R,60,R,56,R,70,R,126
2020,163286, 3,  1,2,R,30,R,34,R,18,R,35,R,64,R,53,R,48,R,69,R,117
2020,163286, 3,  1,5,R,1,R,1,R,7,R,0,R,2,R,7,R,8,R,1,R,9
2020,163286, 4,  2,1,R,4547,R,4794,R,297,R,278,R,9341,R,575,R,4844,R,5072,R,9916
2020,163286, 4,  2,2,R,4547,R,4793,R,116,R,115,R,9340,R,231,R,4663,R,4908,R,9571
2020,163286, 4,  2,5,R,0,R,1,R,181,R,163,R,1,R,344,R,181,R,164,R,345
2020,163286, 5,  3,1,R,6776,R,6582,R,739,R,652,R,13358,R,1391,R,7515,R,7234,R,14749
2020,163286, 5,  3,2,R,6744,R,6550,R,334,R,248,R,13294,R,582,R,7078,R,6798,R,13876
2020,163286, 5,  3,5,R,32,R,32,R,405,R,404,R,64,R,809,R,437,R,436,R,873
2020,163286, 6,  4,1,R,3562,R,2966,R,818,R,678,R,6528,R,1496,R,4380,R,3644,R,8024
2020,163286, 6,  4,2,R,2538,R,1791,R,627,R,428,R,4329,R,1055,R,3165,R,2219,R,5384
2020,163286, 6,  4,5,R,1024,R,1175,R,191,R,250,R,2199,R,441,R,1215,R,1425,R,2640
2020,163286, 7,999,1,R,3389,R,2938,R,807,R,760,R,6327,R,1567,R,4196,R,3698,R,7894
2020,163286, 7,999,2,R,651,R,482,R,442,R,352,R,1133,R,794,R,1093,R,834,R,1927
2020,163286, 7,999,5,R,2738,R,2456,R,365,R,408,R,5194,R,773,R,3103,R,2864,R,5967
2020,163286, 8,  5,1,R,2048,R,1740,R,398,R,317,R,3788,R,715,R,2446,R,2057,R,4503
2020,163286, 8,  5,2,R,464,R,325,R,261,R,185,R,789,R,446,R,725,R,510,R,1235
2020,163286, 8,  5,5,R,1584,R,1415,R,137,R,132,R,2999,R,269,R,1721,R,1547,R,3268
2020,163286, 9,  6,1,R,827,R,701,R,213,R,249,R,1528,R,462,R,1040,R,950,R,1990
2020,163286, 9,  6,2,R,120,R,97,R,89,R,85,R,217,R,174,R,209,R,182,R,391
2020,163286, 9,  6,5,R,707,R,604,R,124,R,164,R,1311,R,288,R,831,R,768,R,1599
2020,163286,10,  7,1,R,258,R,248,R,100,R,112,R,506,R,212,R,358,R,360,R,718
2020,163286,10,  7,2,R,36,R,27,R,34,R,26,R,63,R,60,R,70,R,53,R,123
2020,163286,10,  7,5,R,222,R,221,R,66,R,86,R,443,R,152,R,288,R,307,R,595
2020,163286,11,  8,1,R,202,R,187,R,71,R,56,R,389,R,127,R,273,R,243,R,516
2020,163286,11,  8,2,R,27,R,29,R,34,R,30,R,56,R,64,R,61,R,59,R,120
2020,163286,11,  8,5,R,175,R,158,R,37,R,26,R,333,R,63,R,212,R,184,R,396
2020,163286,12,  9,1,R,50,R,60,R,8,R,15,R,110,R,23,R,58,R,75,R,133
2020,163286,12,  9,2,R,4,R,4,R,7,R,15,R,8,R,22,R,11,R,19,R,30
2020,163286,12,  9,5,R,46,R,56,R,1,R,0,R,102,R,1,R,47,R,56,R,103
2020,163286,13, 10,1,R,4,R,2,R,17,R,11,R,6,R,28,R,21,R,13,R,34
2020,163286,13, 10,2,R,0,R,0,R,17,R,11,R,0,R,28,R,17,R,11,R,28
2020,163286,13, 10,5,R,4,R,2,Z,0,Z,0,R,6,Z,0,R,4,R,2,R,6
2020,164988, 1,412,1,R,11013,R,15259,R,2671,R,3775,R,26272,R,6446,R,13684,R,19034,R,32718
2020,164988, 1,112,2,R,6647,R,9379,R,375,R,471,R,16026,R,846,R,7022,R,9850,R,16872
2020,164988, 1,312,5,R,4366,R,5880,R,2296,R,3304,R,10246,R,5600,R,6662,R,9184,R,15846
2020,164988, 2,999,1,R,8278,R,12234,R,662,R,1132,R,20512,R,1794,R,8940,R,13366,R,22306
2020,164988, 2,999,2,R,6563,R,9324,R,219,R,268,R,15887,R,487,R,6782,R,9592,R,16374
2020,164988, 2,999,5,R,1715,R,2910,R,443,R,864,R,4625,R,1307,R,2158,R,3774,R,5932
2020,164988, 3,  1,1,R,99,R,142,R,1,R,0,R,241,R,1,R,100,R,142,R,242
2020,164988, 3,  1,2,R,99,R,142,R,1,R,0,R,241,R,1,R,100,R,142,R,242
2020,164988, 4,  2,1,R,2414,R,3799,R,38,R,37,R,6213,R,75,R,2452,R,3836,R,6288
2020,164988, 4,  2,2,R,2412,R,3798,R,36,R,37,R,6210,R,73,R,2448,R,3835,R,6283
2020,164988, 4,  2,5,R,2,R,1,R,2,R,0,R,3,R,2,R,4,R,1,R,5
2020,164988, 5,  3,1,R,3441,R,4892,R,115,R,146,R,8333,R,261,R,3556,R,5038,R,8594
2020,164988, 5,  3,2,R,3376,R,4746,R,102,R,123,R,8122,R,225,R,3478,R,4869,R,8347
2020,164988, 5,  3,5,R,65,R,146,R,13,R,23,R,211,R,36,R,78,R,169,R,247
2020,164988, 6,  4,1,R,2324,R,3401,R,508,R,949,R,5725,R,1457,R,2832,R,4350,R,7182
2020,164988, 6,  4,2,R,676,R,638,R,80,R,108,R,1314,R,188,R,756,R,746,R,1502
2020,164988, 6,  4,5,R,1648,R,2763,R,428,R,841,R,4411,R,1269,R,2076,R,3604,R,5680
2020,164988, 7,999,1,R,2735,R,3025,R,2009,R,2643,R,5760,R,4652,R,4744,R,5668,R,10412
2020,164988, 7,999,2,R,84,R,55,R,156,R,203,R,139,R,359,R,240,R,258,R,498
2020,164988, 7,999,5,R,2651,R,2970,R,1853,R,2440,R,5621,R,4293,R,4504,R,5410,R,9914
2020,164988, 8,  5,1,R,1810,R,2101,R,727,R,1175,R,3911,R,1902,R,2537,R,3276,R,5813
2020,164988, 8,  5,2,R,63,R,33,R,49,R,86,R,96,R,135,R,112,R,119,R,231
2020,164988, 8,  5,5,R,1747,R,2068,R,678,R,1089,R,3815,R,1767,R,2425,R,3157,R,5582
2020,164988, 9,  6,1,R,593,R,591,R,509,R,588,R,1184,R,1097,R,1102,R,1179,R,2281
2020,164988, 9,  6,2,R,8,R,14,R,40,R,42,R,22,R,82,R,48,R,56,R,104
2020,164988, 9,  6,5,R,585,R,577,R,469,R,546,R,1162,R,1015,R,1054,R,1123,R,2177
2020,164988,10,  7,1,R,174,R,179,R,311,R,311,R,353,R,622,R,485,R,490,R,975
2020,164988,10,  7,2,R,5,R,1,R,23,R,20,R,6,R,43,R,28,R,21,R,49
2020,164988,10,  7,5,R,169,R,178,R,288,R,291,R,347,R,579,R,457,R,469,R,926
2020,164988,11,  8,1,R,121,R,110,R,326,R,388,R,231,R,714,R,447,R,498,R,945
2020,164988,11,  8,2,R,6,R,4,R,28,R,26,R,10,R,54,R,34,R,30,R,64
2020,164988,11,  8,5,R,115,R,106,R,298,R,362,R,221,R,660,R,413,R,468,R,881
2020,164988,12,  9,1,R,34,R,41,R,124,R,173,R,75,R,297,R,158,R,214,R,372
2020,164988,12,  9,2,R,2,R,3,R,12,R,25,R,5,R,37,R,14,R,28,R,42
2020,164988,12,  9,5,R,32,R,38,R,112,R,148,R,70,R,260,R,144,R,186,R,330
2020,164988,13, 10,1,R,3,R,3,R,12,R,8,R,6,R,20,R,15,R,11,R,26
2020,164988,13, 10,2,R,0,R,0,R,4,R,4,R,0,R,8,R,4,R,4,R,8
2020,164988,13, 10,5,R,3,R,3,R,8,R,4,R,6,R,12,R,11,R,7,R,18
2020,165015, 1,412,1,R,2000,R,2847,R,255,R,338,R,4847,R,593,R,2255,R,3185,R,5440
2020,165015, 1,112,2,R,1383,R,2082,R,13,R,15,R,3465,R,28,R,1396,R,2097,R,3493
2020,165015, 1,312,5,R,617,R,765,R,242,R,323,R,1382,R,565,R,859,R,1088,R,1947
2020,165015, 2,999,1,R,1590,R,2339,R,58,R,102,R,3929,R,160,R,1648,R,2441,R,4089
2020,165015, 2,999,2,R,1379,R,2079,R,13,R,8,R,3458,R,21,R,1392,R,2087,R,3479
2020,165015, 2,999,5,R,211,R,260,R,45,R,94,R,471,R,139,R,256,R,354,R,610
2020,165015, 3,  1,1,R,17,R,29,R,1,Z,0,R,46,R,1,R,18,R,29,R,47
2020,165015, 3,  1,2,R,17,R,29,R,1,Z,0,R,46,R,1,R,18,R,29,R,47
2020,165015, 4,  2,1,R,566,R,893,R,6,Z,0,R,1459,R,6,R,572,R,893,R,1465
2020,165015, 4,  2,2,R,566,R,893,R,6,Z,0,R,1459,R,6,R,572,R,893,R,1465
2020,165015, 5,  3,1,R,662,R,1034,R,3,R,6,R,1696,R,9,R,665,R,1040,R,1705
2020,165015, 5,  3,2,R,656,R,1027,R,2,R,5,R,1683,R,7,R,658,R,1032,R,1690
2020,165015, 5,  3,5,R,6,R,7,R,1,R,1,R,13,R,2,R,7,R,8,R,15
2020,165015, 6,  4,1,R,345,R,383,R,48,R,96,R,728,R,144,R,393,R,479,R,872
2020,165015, 6,  4,2,R,140,R,130,R,4,R,3,R,270,R,7,R,144,R,133,R,277
2020,165015, 6,  4,5,R,205,R,253,R,44,R,93,R,458,R,137,R,249,R,346,R,595
2020,165015, 7,999,1,R,410,R,508,R,197,R,236,R,918,R,433,R,607,R,744,R,1351
2020,165015, 7,999,2,R,4,R,3,Z,0,R,7,R,7,R,7,R,4,R,10,R,14
2020,165015, 7,999,5,R,406,R,505,R,197,R,229,R,911,R,426,R,603,R,734,R,1337
2020,165015, 8,  5,1,R,219,R,285,R,65,R,93,R,504,R,158,R,284,R,378,R,662
2020,165015, 8,  5,2,R,4,R,2,Z,0,R,4,R,6,R,4,R,4,R,6,R,10
2020,165015, 8,  5,5,R,215,R,283,R,65,R,89,R,498,R,154,R,280,R,372,R,652
2020,165015, 9,  6,1,R,97,R,125,R,46,R,46,R,222,R,92,R,143,R,171,R,314
2020,165015, 9,  6,2,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
2020,165015, 9,  6,5,R,97,R,124,R,46,R,46,R,221,R,92,R,143,R,170,R,313
2020,165015,10,  7,1,R,52,R,48,R,30,R,36,R,100,R,66,R,82,R,84,R,166
2020,165015,10,  7,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
2020,165015,10,  7,5,R,52,R,48,R,30,R,35,R,100,R,65,R,82,R,83,R,165
2020,165015,11,  8,1,R,28,R,28,R,39,R,36,R,56,R,75,R,67,R,64,R,131
2020,165015,11,  8,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
2020,165015,11,  8,5,R,28,R,28,R,39,R,35,R,56,R,74,R,67,R,63,R,130
2020,165015,12,  9,1,R,14,R,22,R,16,R,24,R,36,R,40,R,30,R,46,R,76
2020,165015,12,  9,5,R,14,R,22,R,16,R,24,R,36,R,40,R,30,R,46,R,76
2020,165015,13, 10,1,Z,0,Z,0,R,1,R,1,Z,0,R,2,R,1,R,1,R,2
2020,165015,13, 10,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
2020,165015,13, 10,5,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1,Z,0,R,1
2020,166027, 1,412,1,R,9200,R,9830,R,5309,R,6052,R,19030,R,11361,R,14509,R,15882,R,30391
2020,166027, 1,112,2,R,2796,R,2903,R,1356,R,1472,R,5699,R,2828,R,4152,R,4375,R,8527
2020,166027, 1,312,5,R,6404,R,6927,R,3953,R,4580,R,13331,R,8533,R,10357,R,11507,R,21864
2020,166027, 2,999,1,R,3640,R,4200,R,669,R,878,R,7840,R,1547,R,4309,R,5078,R,9387
2020,166027, 2,999,2,R,2589,R,2724,R,465,R,502,R,5313,R,967,R,3054,R,3226,R,6280
2020,166027, 2,999,5,R,1051,R,1476,R,204,R,376,R,2527,R,580,R,1255,R,1852,R,3107
2020,166027, 3,  1,1,R,1,R,9,R,114,R,96,R,10,R,210,R,115,R,105,R,220
2020,166027, 3,  1,2,R,1,R,9,R,114,R,95,R,10,R,209,R,115,R,104,R,219
2020,166027, 3,  1,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
2020,166027, 4,  2,1,R,811,R,994,R,116,R,90,R,1805,R,206,R,927,R,1084,R,2011
2020,166027, 4,  2,2,R,810,R,993,R,115,R,89,R,1803,R,204,R,925,R,1082,R,2007
2020,166027, 4,  2,5,R,1,R,1,R,1,R,1,R,2,R,2,R,2,R,2,R,4
2020,166027, 5,  3,1,R,1216,R,1209,R,80,R,81,R,2425,R,161,R,1296,R,1290,R,2586
2020,166027, 5,  3,2,R,1195,R,1183,R,71,R,72,R,2378,R,143,R,1266,R,1255,R,2521
2020,166027, 5,  3,5,R,21,R,26,R,9,R,9,R,47,R,18,R,30,R,35,R,65
2020,166027, 6,  4,1,R,1612,R,1988,R,359,R,611,R,3600,R,970,R,1971,R,2599,R,4570
2020,166027, 6,  4,2,R,583,R,539,R,165,R,246,R,1122,R,411,R,748,R,785,R,1533
2020,166027, 6,  4,5,R,1029,R,1449,R,194,R,365,R,2478,R,559,R,1223,R,1814,R,3037
2020,166027, 7,999,1,R,5560,R,5630,R,4640,R,5174,R,11190,R,9814,R,10200,R,10804,R,21004
2020,166027, 7,999,2,R,207,R,179,R,891,R,970,R,386,R,1861,R,1098,R,1149,R,2247
2020,166027, 7,999,5,R,5353,R,5451,R,3749,R,4204,R,10804,R,7953,R,9102,R,9655,R,18757
2020,166027, 8,  5,1,R,3356,R,3682,R,1078,R,1463,R,7038,R,2541,R,4434,R,5145,R,9579
2020,166027, 8,  5,2,R,100,R,72,R,267,R,348,R,172,R,615,R,367,R,420,R,787
2020,166027, 8,  5,5,R,3256,R,3610,R,811,R,1115,R,6866,R,1926,R,4067,R,4725,R,8792
2020,166027, 9,  6,1,R,1474,R,1251,R,1051,R,1255,R,2725,R,2306,R,2525,R,2506,R,5031
2020,166027, 9,  6,2,R,42,R,39,R,193,R,222,R,81,R,415,R,235,R,261,R,496
2020,166027, 9,  6,5,R,1432,R,1212,R,858,R,1033,R,2644,R,1891,R,2290,R,2245,R,4535
2020,166027,10,  7,1,R,403,R,377,R,860,R,838,R,780,R,1698,R,1263,R,1215,R,2478
2020,166027,10,  7,2,R,23,R,29,R,148,R,125,R,52,R,273,R,171,R,154,R,325
2020,166027,10,  7,5,R,380,R,348,R,712,R,713,R,728,R,1425,R,1092,R,1061,R,2153
2020,166027,11,  8,1,R,235,R,230,R,1032,R,981,R,465,R,2013,R,1267,R,1211,R,2478
2020,166027,11,  8,2,R,29,R,28,R,167,R,140,R,57,R,307,R,196,R,168,R,364
2020,166027,11,  8,5,R,206,R,202,R,865,R,841,R,408,R,1706,R,1071,R,1043,R,2114
2020,166027,12,  9,1,R,83,R,80,R,553,R,558,R,163,R,1111,R,636,R,638,R,1274
2020,166027,12,  9,2,R,13,R,10,R,90,R,114,R,23,R,204,R,103,R,124,R,227
2020,166027,12,  9,5,R,70,R,70,R,463,R,444,R,140,R,907,R,533,R,514,R,1047
2020,166027,13, 10,1,R,9,R,10,R,66,R,79,R,19,R,145,R,75,R,89,R,164
2020,166027,13, 10,2,Z,0,R,1,R,26,R,21,R,1,R,47,R,26,R,22,R,48
2020,166027,13, 10,5,R,9,R,9,R,40,R,58,R,18,R,98,R,49,R,67,R,116
2020,166629, 1,412,1,R,12233,R,12468,R,3332,R,3609,R,24701,R,6941,R,15565,R,16077,R,31642
2020,166629, 1,112,2,R,11052,R,11160,R,914,R,1107,R,22212,R,2021,R,11966,R,12267,R,24233
2020,166629, 1,312,5,R,1181,R,1308,R,2418,R,2502,R,2489,R,4920,R,3599,R,3810,R,7409
2020,166629, 2,999,1,R,11264,R,11370,R,860,R,756,R,22634,R,1616,R,12124,R,12126,R,24250
2020,166629, 2,999,2,R,10739,R,10833,R,548,R,503,R,21572,R,1051,R,11287,R,11336,R,22623
2020,166629, 2,999,5,R,525,R,537,R,312,R,253,R,1062,R,565,R,837,R,790,R,1627
2020,166629, 3,  1,1,R,104,R,142,R,34,R,38,R,246,R,72,R,138,R,180,R,318
2020,166629, 3,  1,2,R,104,R,142,R,34,R,38,R,246,R,72,R,138,R,180,R,318
2020,166629, 4,  2,1,R,4594,R,5096,R,105,R,90,R,9690,R,195,R,4699,R,5186,R,9885
2020,166629, 4,  2,2,R,4593,R,5096,R,104,R,89,R,9689,R,193,R,4697,R,5185,R,9882
2020,166629, 4,  2,5,R,1,R,0,R,1,R,1,R,1,R,2,R,2,R,1,R,3
