year,UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 ,PEO7ISTR,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,SLO521,SLOA,SLOB,PRMPGM,TUITVRY1,TUITVRY2,TUITVRY3,CONFNO4,ENRHSST,ENRHSST1,ENRHSST2
2019,196088,0,1,0,0,0,0,1,2,0,-2,0,,,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,7972,1,R,21,R,8521,R,5613,A,.,R,50,R,75,1,1,0,0,0,0,0,1,119,1,119,2,-2,1,119,,,,,,,,,,,,,,,,,,,,,
2019,196097,1,1,1,1,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,10474,2,A,.,R,9082,R,5196,A,.,R,50,R,100,1,1,0,0,0,0,0,1,110,1,101,1,101,1,101,,,,,,,,,,,,,,,,,,,,,
2019,196413,1,1,1,1,0,0,3,-2,-2,-2,1,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,2,1,R,8047,1,R,21,R,8470,R,7440,A,.,R,85,R,75,1,1,0,0,0,0,0,1,102,1,102,2,-2,1,102,,,,,,,,,,,,,,,,,,,,,
2019,197708,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,23 ,2,2,1,R,1645,2,A,.,R,9000,R,3500,A,.,R,65,R,50,1,1,0,0,0,0,0,2,-2,1,196,1,196,1,196,,,,,,,,,,,,,,,,,,,,,
2019,198419,0,1,0,0,0,0,4,-2,-2,71,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,2,1,A,. ,1,2,1,R,5773,2,A,.,R,8924,R,6664,A,.,R,85,R,95,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,199120,1,1,1,1,0,0,1,2,0,-2,0,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,10113,1,R,99,R,6810,R,4716,A,.,R,85,R,95,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,199193,1,1,1,1,0,0,1,2,0,-2,0,,,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,10281,2,A,.,R,6070,R,4600,A,.,R,85,R,75,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,199847,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,2,1,R,4171,1,R,99,R,9560,R,7180,A,.,R,65,R,80,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,201645,0,1,1,1,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,13 ,2,2,1,R,4419,2,A,.,R,9080,R,6534,A,.,R,70,R,50,1,1,0,0,0,0,0,1,194,1,200,1,200,1,200,,,,,,,,,,,,,,,,,,,,,
2019,204796,0,1,0,0,0,0,1,2,0,-2,1,,,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,15526,2,A,.,A,.,A,.,R,12748,R,60,R,60,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,211440,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,2,1,R,4049,2,A,.,R,8822,R,6150,A,.,R,75,R,75,1,1,0,0,0,0,0,1,200,1,200,2,-2,1,200,,,,,,,,,,,,,,,,,,,,,
2019,212054,1,1,1,0,0,0,3,-2,-2,-2,1,,,1,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,2,1,R,4168,2,A,.,R,8400,R,5841,A,.,R,50,R,65,1,1,0,0,0,0,0,2,-2,1,110,2,-2,2,-2,,,,,,,,,,,,,,,,,,,,,
2019,213543,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,2,1,R,2593,2,A,.,R,8290,R,5870,A,.,R,70,R,75,1,1,0,0,0,0,0,1,128,1,128,1,128,1,128,,,,,,,,,,,,,,,,,,,,,
2019,214777,1,1,1,0,0,0,1,2,0,-2,1,,,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,4 ,2,1,1,R,14362,2,A,.,R,6554,R,5330,A,.,R,65,R,65,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,215062,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,1,1,R,6400,2,A,.,R,10600,R,5590,A,.,R,75,R,80,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,215293,1,1,1,1,0,0,1,9,0,-2,1,,,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,8097,2,A,.,R,6550,R,4700,A,.,R,55,R,50,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,216597,0,1,1,0,0,0,4,-2,-2,30,1,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,2,1,R,5400,2,A,.,R,7744,R,6700,A,.,R,80,R,50,1,1,0,0,0,0,0,1,110,1,104,1,104,1,104,,,,,,,,,,,,,,,,,,,,,
2019,217156,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,26 ,1,2,1,R,5073,1,R,20,R,9420,R,5912,A,.,R,75,R,75,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,217882,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,7600,1,R,21,R,7214,R,4200,A,.,R,70,R,80,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,217925,0,1,1,0,0,0,3,-2,-2,-2,1,,,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,2,1,R,420,1,R,21,A,.,A,.,R,8850,R,25,R,25,1,0,1,0,0,1,0,2,-2,1,316,1,316,1,316,,,,,,,,,,,,,,,,,,,,,
2019,221999,0,1,1,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,15 ,1,2,1,R,5892,1,R,21,R,11044,R,5866,A,.,R,50,R,95,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2019,223232,0,1,1,0,0,0,4,-2,-2,54,0,,,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,5103,1,R,21,R,7150,R,5842,A,.,R,0,R,50,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2019,227757,0,1,1,1,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,3309,1,R,20,R,9700,R,4440,A,.,R,75,R,85,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111,,,,,,,,,,,,,,,,,,,,,
2019,228246,0,1,1,1,0,0,4,-2,-2,71,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,11 ,2,2,1,R,3375,2,A,.,R,10550,R,6200,A,.,R,60,R,75,1,1,0,0,0,0,0,1,372,1,372,2,-2,1,372,,,,,,,,,,,,,,,,,,,,,
2019,228723,0,1,0,0,0,0,1,2,0,-2,1,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,12750,2,A,.,A,.,A,.,R,10400,R,75,R,65,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2019,228778,0,1,0,0,0,0,1,2,0,-2,1,,,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,7784,2,A,.,A,.,A,.,R,11812,R,75,R,65,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2019,228875,1,1,0,1,0,0,4,-2,-2,61,0,,,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,2,1,R,4780,2,A,.,R,8060,R,5140,A,.,R,50,R,60,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2019,231624,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,1,1,R,4728,2,A,.,R,7958,R,4968,A,.,R,75,R,50,1,1,0,0,0,0,0,1,110,1,110,1,110,1,110,,,,,,,,,,,,,,,,,,,,,
2019,234076,0,1,1,1,0,0,1,2,0,-2,1,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,1,1,R,7191,1,R,21,R,6720,R,5230,A,.,R,70,R,85,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2019,236948,0,1,1,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,10212,2,A,.,A,.,A,.,R,13296,R,80,R,85,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2019,239105,0,1,1,0,0,0,4,-2,-2,30,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,1,1,R,5331,1,R,21,R,8660,R,4540,A,.,R,0,R,50,1,1,0,0,0,0,0,2,-2,1,104,2,-2,1,104,,,,,,,,,,,,,,,,,,,,,
2019,240444,0,1,0,0,0,0,1,2,0,-2,1,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,7825,2,A,.,R,7067,R,4100,A,.,R,60,R,85,1,1,0,0,0,0,0,1,107,1,107,2,-2,1,107,,,,,,,,,,,,,,,,,,,,,
2019,243744,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,2,1,1,1,2,2,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,17 ,1,2,1,R,12588,2,A,.,R,10110,R,6323,A,.,R,90,R,125,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2019,243780,0,1,1,0,0,0,1,2,0,-2,1,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,1,1,R,14901,2,A,.,R,4860,R,5398,A,.,R,60,R,60,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2019,445188,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,1,A,. ,2,1,1,R,3814,2,A,.,A,.,A,.,R,17046,R,70,R,120,1,0,1,0,0,0,0,2,-2,1,301,2,-2,1,301,,,,,,,,,,,,,,,,,,,,,
2021,100858,0,1,1,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,1,1,R,4823,2,A,.,R,8892,R,5704,A,.,R,50,R,60,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2021,110404,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,1,1,2,2,1,-2,-2,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,7 ,2,2,1,R,1572,2,A,.,R,10398,R,7350,A,.,R,75,R,100,1,1,0,0,0,0,0,2,-2,1,197,1,197,1,197,,,,,,,,,,,,,,,,,,,,,
2021,110635,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,13 ,2,1,1,R,9630,2,A,.,A,.,A,.,R,20236,R,70,R,120,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2021,110644,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,11142,2,A,.,A,.,A,.,R,17018,R,70,R,120,1,1,0,0,0,0,0,1,105,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2021,110653,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,15493,2,A,.,A,.,A,.,R,16869,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2021,110662,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,20372,1,R,19,A,.,A,.,R,16763,R,70,R,120,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2021,110671,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,8597,2,A,.,A,.,A,.,R,16600,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2021,110680,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,1,1,R,17765,2,A,.,A,.,A,.,R,16145,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2021,110705,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,5 ,2,1,1,R,11031,1,R,19,A,.,A,.,R,16699,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2021,110714,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1,1,1,1,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,10 ,2,1,1,R,9300,2,A,.,A,.,A,.,R,17429,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,170,2,-2,1,170,,,,,,,,,,,,,,,,,,,,,
2021,121150,0,1,0,0,0,0,4,-2,-2,74,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,11 ,2,2,1,R,2579,2,A,.,A,.,A,.,R,16700,R,65,R,65,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136,,,,,,,,,,,,,,,,,,,,,
