year,UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
2022,110714,17, 17,R,16,R,16
2022,110714,19, 19,R,1,R,1
2022,110714,20, 20,R,1,R,1
2022,110714,21, 21,R,1,R,1
2022,110714,23, 23,R,4,R,4
2022,110714,24, 24,R,9,R,8
2022,110714,25, 25,R,18,R,17
2022,110714,26, 26,R,2,R,1
2022,110714,27, 27,R,5,R,5
2022,110714,29, 29,R,3,R,2
2022,110714,30, 30,R,2,R,2
2022,110714,32, 32,R,5,R,5
2022,110714,33, 33,R,2,R,1
2022,110714,34, 34,R,7,R,7
2022,110714,35, 35,R,3,R,3
2022,110714,36, 36,R,14,R,14
2022,110714,37, 37,R,8,R,8
2022,110714,38, 38,R,1,R,1
2022,110714,39, 39,R,5,R,5
2022,110714,40, 40,R,1,R,1
2022,110714,41, 41,R,16,R,16
2022,110714,42, 42,R,10,R,9
2022,110714,45, 45,R,2,R,1
2022,110714,47, 47,R,5,R,4
2022,110714,48, 48,R,28,R,28
2022,110714,49, 49,R,1,R,1
2022,110714,50, 50,R,1,R,1
2022,110714,51, 51,R,6,R,6
2022,110714,53, 53,R,38,R,38
2022,110714,55, 55,R,2,R,2
2022,110714,58,999,R,3746,R,3721
2022,110714,90, 90,R,111,R,109
2022,110714,98, 98,R,2,A,
2022,110714,99, 99,R,3859,R,3830
2022,121150, 1,  1,R,2,R,1
2022,121150, 2,  2,R,4,R,3
2022,121150, 4,  4,R,28,R,28
2022,121150, 5,  5,R,4,R,4
2022,121150, 6,  6,R,427,R,422
2022,121150, 8,  8,R,20,R,20
2022,121150, 9,  9,R,6,R,6
2022,121150,11, 11,R,2,R,2
2022,121150,12, 12,R,8,R,8
2022,121150,13, 13,R,9,R,9
2022,121150,15, 15,R,14,R,14
2022,121150,16, 16,R,3,R,3
2022,121150,17, 17,R,22,R,21
2022,121150,18, 18,R,5,R,5
2022,121150,19, 19,R,3,R,3
2022,121150,20, 20,R,3,R,3
2022,121150,21, 21,R,7,R,7
2022,121150,22, 22,R,1,R,1
2022,121150,24, 24,R,7,R,7
2022,121150,25, 25,R,14,R,14
2022,121150,26, 26,R,4,R,4
2022,121150,27, 27,R,5,R,5
2022,121150,28, 28,R,2,R,2
2022,121150,29, 29,R,9,R,9
2022,121150,30, 30,R,3,R,3
2022,121150,31, 31,R,2,R,2
2022,121150,32, 32,R,11,R,11
2022,121150,34, 34,R,18,R,18
2022,121150,36, 36,R,20,R,20
2022,121150,37, 37,R,6,R,6
2022,121150,38, 38,R,1,R,0
2022,121150,39, 39,R,6,R,6
2022,121150,40, 40,R,4,R,4
2022,121150,41, 41,R,14,R,14
2022,121150,42, 42,R,16,R,16
2022,121150,44, 44,R,1,R,1
2022,121150,45, 45,R,1,R,1
2022,121150,47, 47,R,16,R,15
2022,121150,48, 48,R,54,R,54
2022,121150,49, 49,R,2,R,2
2022,121150,51, 51,R,11,R,11
2022,121150,53, 53,R,33,R,32
2022,121150,55, 55,R,4,R,4
2022,121150,57, 57,R,1,R,1
2022,121150,58,999,R,833,R,822
2022,121150,66, 66,R,1,R,1
2022,121150,72, 72,R,2,R,2
2022,121150,78, 78,R,1,R,1
2022,121150,89,999,R,4,R,4
2022,121150,90, 90,R,105,R,90
2022,121150,99, 99,R,942,R,916
2022,122931, 4,  4,R,17,R,17
2022,122931, 5,  5,R,1,R,1
2022,122931, 6,  6,R,823,R,810
2022,122931, 8,  8,R,52,R,50
2022,122931, 9,  9,R,28,R,27
2022,122931,11, 11,R,3,R,3
2022,122931,12, 12,R,10,R,10
2022,122931,13, 13,R,7,R,6
2022,122931,15, 15,R,33,R,33
2022,122931,16, 16,R,8,R,8
2022,122931,17, 17,R,48,R,45
2022,122931,18, 18,R,1,R,1
2022,122931,19, 19,R,1,R,1
2022,122931,20, 20,R,6,R,6
2022,122931,23, 23,R,2,R,2
2022,122931,24, 24,R,9,R,9
2022,122931,25, 25,R,42,R,37
2022,122931,26, 26,R,4,R,3
2022,122931,27, 27,R,14,R,14
2022,122931,29, 29,R,12,R,12
2022,122931,31, 31,R,3,R,3
2022,122931,32, 32,R,12,R,12
2022,122931,33, 33,R,4,R,4
2022,122931,34, 34,R,20,R,19
2022,122931,35, 35,R,3,R,3
2022,122931,36, 36,R,53,R,50
2022,122931,37, 37,R,4,R,3
2022,122931,39, 39,R,3,R,3
2022,122931,41, 41,R,48,R,48
2022,122931,42, 42,R,9,R,9
2022,122931,44, 44,R,2,R,2
2022,122931,45, 45,R,4,R,3
2022,122931,46, 46,R,1,R,1
2022,122931,47, 47,R,2,R,2
2022,122931,48, 48,R,32,R,31
2022,122931,49, 49,R,2,R,2
2022,122931,50, 50,R,1,R,1
2022,122931,51, 51,R,9,R,9
2022,122931,53, 53,R,144,R,143
2022,122931,55, 55,R,5,R,5
2022,122931,56, 56,R,2,R,2
2022,122931,57, 57,R,40,R,38
2022,122931,58,999,R,1524,R,1488
2022,122931,66, 66,R,1,R,1
2022,122931,89,999,R,1,R,1
2022,122931,90, 90,R,116,R,110
2022,122931,99, 99,R,1641,R,1599
2022,123961, 1,  1,R,3,R,3
2022,123961, 2,  2,R,3,R,3
2022,123961, 4,  4,R,55,R,55
2022,123961, 5,  5,R,9,R,9
2022,123961, 6,  6,R,1422,R,1422
2022,123961, 8,  8,R,48,R,48
2022,123961, 9,  9,R,31,R,31
2022,123961,10, 10,R,2,R,2
2022,123961,11, 11,R,8,R,8
2022,123961,12, 12,R,77,R,77
2022,123961,13, 13,R,49,R,49
2022,123961,15, 15,R,32,R,32
2022,123961,16, 16,R,6,R,6
2022,123961,17, 17,R,96,R,96
2022,123961,18, 18,R,14,R,14
2022,123961,19, 19,R,11,R,11
2022,123961,20, 20,R,11,R,11
2022,123961,21, 21,R,6,R,6
2022,123961,22, 22,R,12,R,12
2022,123961,23, 23,R,4,R,4
2022,123961,24, 24,R,38,R,38
2022,123961,25, 25,R,45,R,45
2022,123961,26, 26,R,16,R,16
2022,123961,27, 27,R,24,R,24
2022,123961,28, 28,R,6,R,6
2022,123961,29, 29,R,25,R,25
2022,123961,30, 30,R,2,R,2
2022,123961,31, 31,R,5,R,5
2022,123961,32, 32,R,29,R,29
2022,123961,33, 33,R,7,R,7
2022,123961,34, 34,R,71,R,71
2022,123961,35, 35,R,7,R,7
2022,123961,36, 36,R,138,R,138
2022,123961,37, 37,R,25,R,25
2022,123961,39, 39,R,25,R,25
2022,123961,40, 40,R,10,R,10
2022,123961,41, 41,R,52,R,52
2022,123961,42, 42,R,43,R,43
2022,123961,44, 44,R,4,R,4
2022,123961,45, 45,R,10,R,10
2022,123961,46, 46,R,1,R,1
2022,123961,47, 47,R,15,R,15
2022,123961,48, 48,R,105,R,105
2022,123961,49, 49,R,7,R,7
2022,123961,50, 50,R,4,R,4
2022,123961,51, 51,R,51,R,51
2022,123961,53, 53,R,106,R,106
2022,123961,54, 54,R,4,R,4
2022,123961,55, 55,R,9,R,9
2022,123961,56, 56,R,1,R,1
2022,123961,57, 57,R,9,R,9
2022,123961,58,999,R,2793,R,2793
2022,123961,60, 60,R,3,R,3
2022,123961,66, 66,R,3,R,3
2022,123961,72, 72,R,1,R,1
2022,123961,89,999,R,7,R,7
2022,123961,90, 90,R,619,R,619
2022,123961,98, 98,R,1,A,
2022,123961,99, 99,R,3420,R,3419
2022,126614, 1,  1,R,5,R,5
2022,126614, 2,  2,R,5,R,5
2022,126614, 4,  4,R,49,R,47
2022,126614, 5,  5,R,10,R,9
2022,126614, 6,  6,R,759,R,728
2022,126614, 8,  8,R,3788,R,3632
2022,126614, 9,  9,R,87,R,81
2022,126614,10, 10,R,4,R,4
2022,126614,11, 11,R,16,R,16
2022,126614,12, 12,R,91,R,84
2022,126614,13, 13,R,77,R,71
2022,126614,15, 15,R,17,R,17
2022,126614,16, 16,R,16,R,15
2022,126614,17, 17,R,302,R,292
2022,126614,18, 18,R,29,R,29
2022,126614,19, 19,R,8,R,8
2022,126614,20, 20,R,18,R,18
2022,126614,21, 21,R,12,R,12
2022,126614,22, 22,R,13,R,12
2022,126614,23, 23,R,9,R,7
2022,126614,24, 24,R,90,R,86
2022,126614,25, 25,R,151,R,147
2022,126614,26, 26,R,60,R,58
2022,126614,27, 27,R,82,R,80
2022,126614,28, 28,R,3,R,3
2022,126614,29, 29,R,45,R,44
2022,126614,30, 30,R,4,R,4
2022,126614,31, 31,R,6,R,6
2022,126614,32, 32,R,17,R,17
2022,126614,33, 33,R,18,R,18
2022,126614,34, 34,R,124,R,121
2022,126614,35, 35,R,11,R,10
2022,126614,36, 36,R,138,R,133
2022,126614,37, 37,R,52,R,49
2022,126614,38, 38,R,2,R,2
2022,126614,39, 39,R,58,R,58
2022,126614,40, 40,R,14,R,13
2022,126614,41, 41,R,50,R,49
2022,126614,42, 42,R,101,R,99
2022,126614,44, 44,R,7,R,7
2022,126614,45, 45,R,18,R,16
2022,126614,46, 46,R,4,R,4
2022,126614,47, 47,R,36,R,34
2022,126614,48, 48,R,305,R,292
2022,126614,49, 49,R,9,R,8
2022,126614,50, 50,R,9,R,5
2022,126614,51, 51,R,93,R,90
2022,126614,53, 53,R,108,R,104
2022,126614,54, 54,R,1,R,0
2022,126614,55, 55,R,44,R,42
2022,126614,56, 56,R,5,R,5
2022,126614,58,999,R,6980,R,6696
2022,126614,72, 72,R,3,R,3
2022,126614,78, 78,R,1,R,0
2022,126614,89,999,R,4,R,3
2022,126614,90, 90,R,118,R,75
2022,126614,99, 99,R,7102,R,6774
2022,126775, 1,  1,R,1,R,1
2022,126775, 2,  2,R,6,R,6
2022,126775, 4,  4,R,23,R,23
2022,126775, 5,  5,R,1,R,1
2022,126775, 6,  6,R,81,R,75
2022,126775, 8,  8,R,750,R,731
2022,126775, 9,  9,R,10,R,8
2022,126775,10, 10,R,1,R,1
2022,126775,11, 11,R,2,R,2
2022,126775,12, 12,R,10,R,10
2022,126775,13, 13,R,12,R,12
2022,126775,15, 15,R,9,R,9
2022,126775,16, 16,R,12,R,12
2022,126775,17, 17,R,39,R,37
2022,126775,18, 18,R,3,R,3
2022,126775,19, 19,R,5,R,5
2022,126775,20, 20,R,22,R,21
2022,126775,21, 21,R,2,R,2
2022,126775,22, 22,R,5,R,5
2022,126775,23, 23,R,1,R,1
2022,126775,24, 24,R,7,R,7
2022,126775,25, 25,R,18,R,17
2022,126775,26, 26,R,7,R,7
2022,126775,27, 27,R,23,R,23
2022,126775,28, 28,R,3,R,3
2022,126775,29, 29,R,21,R,21
2022,126775,30, 30,R,7,R,7
2022,126775,31, 31,R,10,R,10
2022,126775,32, 32,R,6,R,5
2022,126775,33, 33,R,9,R,8
2022,126775,34, 34,R,5,R,5
2022,126775,35, 35,R,9,R,9
2022,126775,36, 36,R,16,R,16
2022,126775,37, 37,R,7,R,7
2022,126775,38, 38,R,1,R,1
2022,126775,39, 39,R,11,R,11
2022,126775,40, 40,R,14,R,13
2022,126775,41, 41,R,20,R,19
2022,126775,42, 42,R,13,R,13
2022,126775,45, 45,R,4,R,4
2022,126775,46, 46,R,1,R,1
2022,126775,47, 47,R,7,R,5
2022,126775,48, 48,R,183,R,178
2022,126775,49, 49,R,5,R,5
2022,126775,51, 51,R,19,R,19
2022,126775,53, 53,R,48,R,47
2022,126775,55, 55,R,9,R,9
2022,126775,56, 56,R,2,R,2
2022,126775,57, 57,R,5,R,5
2022,126775,58,999,R,1485,R,1442
2022,126775,66, 66,R,1,R,1
2022,126775,89,999,R,1,R,1
2022,126775,90, 90,R,26,R,16
2022,126775,99, 99,R,1512,R,1459
2022,129020, 1,  1,R,2,R,1
2022,129020, 4,  4,R,2,R,2
2022,129020, 5,  5,R,1,R,1
2022,129020, 6,  6,R,34,R,32
2022,129020, 8,  8,R,6,R,5
2022,129020, 9,  9,R,2426,R,2344
2022,129020,10, 10,R,3,R,3
2022,129020,12, 12,R,17,R,13
2022,129020,13, 13,R,13,R,12
2022,129020,15, 15,R,1,R,1
2022,129020,17, 17,R,13,R,11
2022,129020,18, 18,R,4,R,2
2022,129020,19, 19,R,1,R,1
2022,129020,20, 20,R,1,R,1
2022,129020,21, 21,R,4,R,3
2022,129020,22, 22,R,2,R,2
2022,129020,23, 23,R,23,R,22
2022,129020,24, 24,R,25,R,24
2022,129020,25, 25,R,454,R,443
2022,129020,26, 26,R,2,R,2
2022,129020,27, 27,R,5,R,5
2022,129020,28, 28,R,1,R,1
2022,129020,29, 29,R,2,R,2
2022,129020,30, 30,R,1,R,1
2022,129020,31, 31,R,2,R,2
2022,129020,33, 33,R,49,R,47
2022,129020,34, 34,R,163,R,160
2022,129020,35, 35,R,1,R,1
2022,129020,36, 36,R,375,R,373
2022,129020,37, 37,R,5,R,5
2022,129020,39, 39,R,2,R,2
2022,129020,41, 41,R,1,R,1
2022,129020,42, 42,R,49,R,45
2022,129020,44, 44,R,32,R,31
2022,129020,45, 45,R,4,R,4
2022,129020,47, 47,R,5,R,5
2022,129020,48, 48,R,15,R,12
2022,129020,49, 49,R,1,R,1
2022,129020,50, 50,R,13,R,13
2022,129020,51, 51,R,24,R,23
2022,129020,53, 53,R,3,R,2
2022,129020,55, 55,R,2,R,2
2022,129020,57, 57,R,3,R,2
2022,129020,58,999,R,3792,R,3665
2022,129020,66, 66,R,1,R,1
2022,129020,72, 72,R,9,R,9
2022,129020,89,999,R,10,R,10
2022,129020,90, 90,R,267,R,217
2022,129020,99, 99,R,4069,R,3892
2022,130794, 1,  1,R,11,R,11
2022,130794, 2,  2,R,2,R,2
2022,130794, 4,  4,R,17,R,17
2022,130794, 5,  5,R,8,R,8
2022,130794, 6,  6,R,178,R,178
2022,130794, 8,  8,R,15,R,15
2022,130794, 9,  9,R,94,R,93
2022,130794,10, 10,R,2,R,2
2022,130794,11, 11,R,13,R,13
2022,130794,12, 12,R,62,R,62
2022,130794,13, 13,R,40,R,40
2022,130794,15, 15,R,12,R,12
2022,130794,16, 16,R,3,R,3
2022,130794,17, 17,R,56,R,56
2022,130794,18, 18,R,7,R,7
2022,130794,19, 19,R,3,R,3
2022,130794,20, 20,R,2,R,2
2022,130794,21, 21,R,10,R,10
2022,130794,22, 22,R,5,R,5
2022,130794,23, 23,R,9,R,9
2022,130794,24, 24,R,38,R,38
2022,130794,25, 25,R,73,R,71
2022,130794,26, 26,R,23,R,23
2022,130794,27, 27,R,24,R,24
2022,130794,28, 28,R,3,R,3
2022,130794,29, 29,R,13,R,13
2022,130794,30, 30,R,3,R,3
2022,130794,31, 31,R,4,R,4
2022,130794,32, 32,R,8,R,8
2022,130794,33, 33,R,11,R,11
2022,130794,34, 34,R,73,R,72
2022,130794,35, 35,R,6,R,6
2022,130794,36, 36,R,203,R,201
2022,130794,37, 37,R,26,R,26
2022,130794,39, 39,R,22,R,22
2022,130794,40, 40,R,6,R,6
2022,130794,41, 41,R,14,R,14
2022,130794,42, 42,R,40,R,39
2022,130794,44, 44,R,9,R,9
2022,130794,45, 45,R,10,R,9
2022,130794,47, 47,R,9,R,9
2022,130794,48, 48,R,73,R,72
2022,130794,49, 49,R,9,R,9
2022,130794,50, 50,R,1,R,1
2022,130794,51, 51,R,42,R,42
2022,130794,53, 53,R,23,R,23
2022,130794,55, 55,R,17,R,17
2022,130794,56, 56,R,2,R,2
2022,130794,58,999,R,1334,R,1325
2022,130794,60, 60,R,1,R,1
2022,130794,66, 66,R,1,R,1
2022,130794,72, 72,R,4,R,4
2022,130794,89,999,R,6,R,6
2022,130794,90, 90,R,214,R,194
2022,130794,99, 99,R,1554,R,1525
2022,130943, 1,  1,R,1,R,1
2022,130943, 2,  2,R,1,Z,0
2022,130943, 6,  6,R,15,R,13
2022,130943, 8,  8,R,5,R,4
2022,130943, 9,  9,R,117,R,111
2022,130943,10, 10,R,1635,R,1168
2022,130943,11, 11,R,6,R,4
2022,130943,12, 12,R,13,R,12
2022,130943,13, 13,R,5,R,4
2022,130943,17, 17,R,13,R,11
2022,130943,18, 18,R,2,R,1
2022,130943,20, 20,R,2,R,2
2022,130943,21, 21,R,2,R,1
2022,130943,23, 23,R,8,R,7
2022,130943,24, 24,R,386,R,336
2022,130943,25, 25,R,103,R,103
2022,130943,26, 26,R,1,R,1
2022,130943,27, 27,R,2,R,2
2022,130943,29, 29,R,4,R,4
2022,130943,33, 33,R,12,R,12
2022,130943,34, 34,R,1060,R,1016
2022,130943,36, 36,R,667,R,653
2022,130943,37, 37,R,8,R,7
2022,130943,38, 38,R,1,R,1
2022,130943,39, 39,R,2,R,1
2022,130943,40, 40,R,1,R,1
2022,130943,41, 41,R,1,R,1
2022,130943,42, 42,R,655,R,612
2022,130943,44, 44,R,15,R,15
2022,130943,45, 45,R,4,R,3
2022,130943,46, 46,R,1,R,1
2022,130943,47, 47,R,2,R,2
2022,130943,48, 48,R,11,R,9
2022,130943,50, 50,R,4,R,4
2022,130943,51, 51,R,73,R,61
2022,130943,53, 53,R,3,R,3
2022,130943,55, 55,R,5,R,2
2022,130943,58,999,R,4846,R,4189
2022,130943,72, 72,R,1,R,1
2022,130943,89,999,R,1,R,1
2022,130943,90, 90,R,59,R,15
2022,130943,99, 99,R,4906,R,4205
2022,131159, 1,  1,R,2,R,2
2022,131159, 2,  2,R,1,R,1
2022,131159, 4,  4,R,14,R,13
2022,131159, 5,  5,R,2,R,2
2022,131159, 6,  6,R,140,R,140
2022,131159, 8,  8,R,36,R,36
2022,131159, 9,  9,R,83,R,83
2022,131159,10, 10,R,11,R,10
2022,131159,11, 11,R,29,R,28
2022,131159,12, 12,R,64,R,64
2022,131159,13, 13,R,28,R,28
2022,131159,15, 15,R,3,R,3
2022,131159,16, 16,R,4,R,4
2022,131159,17, 17,R,48,R,47
2022,131159,18, 18,R,8,R,8
2022,131159,19, 19,R,1,R,1
2022,131159,20, 20,R,1,R,1
2022,131159,21, 21,R,17,R,17
2022,131159,22, 22,R,7,R,7
2022,131159,23, 23,R,20,R,19
2022,131159,24, 24,R,125,R,124
2022,131159,25, 25,R,143,R,142
2022,131159,26, 26,R,10,R,10
2022,131159,27, 27,R,20,R,20
2022,131159,29, 29,R,14,R,14
2022,131159,30, 30,R,2,R,2
2022,131159,31, 31,R,2,R,2
2022,131159,32, 32,R,3,R,3
2022,131159,33, 33,R,19,R,19
2022,131159,34, 34,R,156,R,156
2022,131159,35, 35,R,7,R,7
2022,131159,36, 36,R,165,R,163
2022,131159,37, 37,R,41,R,41
2022,131159,38, 38,R,1,R,1
2022,131159,39, 39,R,38,R,38
2022,131159,40, 40,R,3,R,2
2022,131159,41, 41,R,9,R,9
2022,131159,42, 42,R,145,R,142
2022,131159,44, 44,R,23,R,23
2022,131159,45, 45,R,8,R,8
2022,131159,47, 47,R,16,R,16
2022,131159,48, 48,R,77,R,76
2022,131159,50, 50,R,11,R,11
2022,131159,51, 51,R,86,R,83
2022,131159,53, 53,R,24,R,23
2022,131159,54, 54,R,1,R,1
2022,131159,55, 55,R,10,R,10
2022,131159,56, 56,R,1,R,1
2022,131159,58,999,R,1679,R,1661
2022,131159,66, 66,R,2,R,2
2022,131159,72, 72,R,8,R,8
2022,131159,89,999,R,10,R,10
2022,131159,90, 90,R,70,R,65
2022,131159,99, 99,R,1759,R,1736
2022,131469, 1,  1,R,10,R,6
2022,131469, 2,  2,R,1,R,1
2022,131469, 4,  4,R,14,R,13
2022,131469, 5,  5,R,5,R,5
2022,131469, 6,  6,R,188,R,177
2022,131469, 8,  8,R,37,R,35
2022,131469, 9,  9,R,96,R,92
2022,131469,10, 10,R,10,R,10
2022,131469,11, 11,R,43,R,42
2022,131469,12, 12,R,113,R,105
2022,131469,13, 13,R,63,R,54
2022,131469,15, 15,R,4,R,4
2022,131469,16, 16,R,2,R,2
2022,131469,17, 17,R,90,R,81
2022,131469,18, 18,R,12,R,10
2022,131469,19, 19,R,4,R,3
2022,131469,20, 20,R,4,R,2
2022,131469,21, 21,R,9,R,7
2022,131469,22, 22,R,9,R,4
2022,131469,23, 23,R,12,R,12
2022,131469,24, 24,R,169,R,167
2022,131469,25, 25,R,202,R,194
2022,131469,26, 26,R,21,R,20
2022,131469,27, 27,R,37,R,27
2022,131469,28, 28,R,1,R,0
2022,131469,29, 29,R,16,R,12
2022,131469,30, 30,R,2,R,2
2022,131469,31, 31,R,5,R,4
2022,131469,32, 32,R,5,R,5
2022,131469,33, 33,R,20,R,20
2022,131469,34, 34,R,283,R,266
2022,131469,35, 35,R,5,R,4
2022,131469,36, 36,R,327,R,302
2022,131469,37, 37,R,56,R,46
2022,131469,39, 39,R,51,R,32
2022,131469,40, 40,R,2,R,1
2022,131469,41, 41,R,15,R,15
2022,131469,42, 42,R,180,R,169
2022,131469,44, 44,R,29,R,29
2022,131469,45, 45,R,22,R,22
2022,131469,47, 47,R,25,R,16
2022,131469,48, 48,R,97,R,89
2022,131469,49, 49,R,5,R,5
2022,131469,50, 50,R,9,R,9
2022,131469,51, 51,R,257,R,250
2022,131469,53, 53,R,45,R,41
2022,131469,54, 54,R,2,R,2
2022,131469,55, 55,R,14,R,11
2022,131469,56, 56,R,1,R,1
2022,131469,57, 57,R,64,R,64
2022,131469,58,999,R,2693,R,2490
2022,131469,72, 72,R,24,R,24
2022,131469,89,999,R,24,R,24
2022,131469,90, 90,R,212,R,212
2022,131469,98, 98,R,12,A,
2022,131469,99, 99,R,2941,R,2726
2022,131496, 1,  1,R,4,R,4
2022,131496, 2,  2,R,2,R,2
2022,131496, 4,  4,R,16,R,16
2022,131496, 5,  5,R,4,R,4
2022,131496, 6,  6,R,170,R,169
2022,131496, 8,  8,R,22,R,21
2022,131496, 9,  9,R,65,R,63
2022,131496,10, 10,R,6,R,6
2022,131496,11, 11,R,29,R,28
2022,131496,12, 12,R,85,R,84
2022,131496,13, 13,R,36,R,36
2022,131496,15, 15,R,6,R,6
2022,131496,16, 16,R,1,R,1
2022,131496,17, 17,R,51,R,51
2022,131496,18, 18,R,10,R,10
2022,131496,19, 19,R,1,R,1
2022,131496,20, 20,R,4,R,4
2022,131496,21, 21,R,4,R,4
2022,131496,22, 22,R,4,R,4
2022,131496,23, 23,R,4,R,4
2022,131496,24, 24,R,106,R,106
2022,131496,25, 25,R,92,R,90
2022,131496,26, 26,R,13,R,13
2022,131496,27, 27,R,15,R,15
2022,131496,28, 28,R,6,R,6
2022,131496,29, 29,R,5,R,5
2022,131496,30, 30,R,4,R,4
2022,131496,31, 31,R,6,R,6
2022,131496,32, 32,R,6,R,6
2022,131496,33, 33,R,5,R,5
2022,131496,34, 34,R,105,R,103
2022,131496,35, 35,R,3,R,3
2022,131496,36, 36,R,176,R,176
2022,131496,37, 37,R,27,R,25
2022,131496,38, 38,R,3,R,3
2022,131496,39, 39,R,16,R,16
2022,131496,40, 40,R,5,R,5
2022,131496,41, 41,R,11,R,11
2022,131496,42, 42,R,69,R,68
2022,131496,44, 44,R,4,R,4
2022,131496,45, 45,R,10,R,10
2022,131496,46, 46,R,2,R,2
2022,131496,47, 47,R,13,R,13
2022,131496,48, 48,R,47,R,46
2022,131496,49, 49,R,3,R,3
2022,131496,50, 50,R,4,R,4
2022,131496,51, 51,R,81,R,80
2022,131496,53, 53,R,28,R,28
2022,131496,54, 54,R,1,R,1
2022,131496,55, 55,R,17,R,17
2022,131496,56, 56,R,1,R,1
2022,131496,58,999,R,1408,R,1393
2022,131496,60, 60,R,1,R,1
2022,131496,72, 72,R,3,R,3
2022,131496,89,999,R,4,R,4
2022,131496,90, 90,R,164,R,155
2022,131496,99, 99,R,1576,R,1552
2022,131520, 1,  1,R,20,R,20
2022,131520, 2,  2,R,3,R,3
2022,131520, 4,  4,R,13,R,13
2022,131520, 5,  5,R,8,R,8
2022,131520, 6,  6,R,186,R,186
2022,131520, 8,  8,R,15,R,15
2022,131520, 9,  9,R,41,R,41
2022,131520,10, 10,R,28,R,28
2022,131520,11, 11,R,28,R,28
2022,131520,12, 12,R,119,R,119
2022,131520,13, 13,R,154,R,154
2022,131520,15, 15,R,5,R,5
2022,131520,17, 17,R,131,R,131
2022,131520,18, 18,R,17,R,17
2022,131520,19, 19,R,1,R,1
2022,131520,20, 20,R,7,R,7
2022,131520,21, 21,R,11,R,11
2022,131520,22, 22,R,21,R,21
2022,131520,23, 23,R,4,R,4
2022,131520,24, 24,R,241,R,241
2022,131520,25, 25,R,64,R,64
2022,131520,26, 26,R,41,R,41
2022,131520,27, 27,R,22,R,22
2022,131520,28, 28,R,13,R,13
2022,131520,29, 29,R,18,R,18
2022,131520,31, 31,R,2,R,2
2022,131520,32, 32,R,14,R,14
2022,131520,33, 33,R,2,R,2
2022,131520,34, 34,R,133,R,133
2022,131520,36, 36,R,317,R,317
2022,131520,37, 37,R,69,R,69
2022,131520,39, 39,R,41,R,41
2022,131520,40, 40,R,9,R,9
2022,131520,41, 41,R,12,R,12
2022,131520,42, 42,R,125,R,125
2022,131520,44, 44,R,4,R,4
2022,131520,45, 45,R,24,R,24
2022,131520,46, 46,R,1,R,1
2022,131520,47, 47,R,26,R,26
2022,131520,48, 48,R,149,R,149
2022,131520,49, 49,R,1,R,1
2022,131520,50, 50,R,1,R,1
2022,131520,51, 51,R,132,R,132
2022,131520,53, 53,R,18,R,18
2022,131520,54, 54,R,1,R,1
2022,131520,55, 55,R,13,R,13
2022,131520,58,999,R,2305,R,2305
2022,131520,90, 90,R,163,R,163
2022,131520,98, 98,R,25,A,
2022,131520,99, 99,R,2493,R,2468
2022,133951, 1,  1,R,3,R,2
2022,133951, 4,  4,R,2,R,2
2022,133951, 5,  5,R,1,R,1
2022,133951, 6,  6,R,9,R,9
2022,133951, 8,  8,R,3,R,3
2022,133951, 9,  9,R,4,R,3
2022,133951,12, 12,R,4164,R,4070
2022,133951,13, 13,R,16,R,12
2022,133951,17, 17,R,13,R,13
2022,133951,18, 18,R,4,R,3
2022,133951,19, 19,R,1,R,1
2022,133951,20, 20,R,2,R,2
2022,133951,21, 21,R,2,R,2
2022,133951,24, 24,R,1,R,1
2022,133951,25, 25,R,2,R,1
2022,133951,26, 26,R,4,R,3
2022,133951,27, 27,R,4,R,4
2022,133951,28, 28,R,1,R,1
2022,133951,29, 29,R,3,R,3
2022,133951,31, 31,R,4,R,4
2022,133951,32, 32,R,2,R,2
2022,133951,33, 33,R,2,R,2
2022,133951,34, 34,R,15,R,13
2022,133951,35, 35,R,1,R,1
2022,133951,36, 36,R,18,R,15
2022,133951,37, 37,R,7,R,7
2022,133951,39, 39,R,10,R,10
2022,133951,40, 40,R,1,R,1
2022,133951,42, 42,R,10,R,9
2022,133951,45, 45,R,3,R,2
2022,133951,47, 47,R,7,R,7
2022,133951,48, 48,R,8,R,7
2022,133951,51, 51,R,6,R,6
2022,133951,55, 55,R,1,R,1
2022,133951,57, 57,R,78,R,67
2022,133951,58,999,R,4412,R,4290
2022,133951,72, 72,R,4,R,4
2022,133951,89,999,R,4,R,4
2022,133951,90, 90,R,8,R,8
2022,133951,99, 99,R,4424,R,4302
2022,134097, 1,  1,R,14,R,13
2022,134097, 4,  4,R,3,R,3
2022,134097, 5,  5,R,1,R,1
2022,134097, 6,  6,R,15,R,14
2022,134097, 8,  8,R,27,R,27
2022,134097, 9,  9,R,16,R,16
2022,134097,10, 10,R,1,R,1
2022,134097,12, 12,R,5115,R,5078
2022,134097,13, 13,R,140,R,137
2022,134097,16, 16,R,2,R,2
2022,134097,17, 17,R,51,R,51
2022,134097,18, 18,R,7,R,7
2022,134097,19, 19,R,3,R,3
2022,134097,20, 20,R,4,R,4
2022,134097,21, 21,R,11,R,11
2022,134097,22, 22,R,15,R,15
2022,134097,23, 23,R,1,R,1
2022,134097,24, 24,R,36,R,36
2022,134097,25, 25,R,19,R,16
2022,134097,26, 26,R,7,R,7
2022,134097,27, 27,R,13,R,13
2022,134097,28, 28,R,1,R,1
