year,UNITID,OMCHRT,XOMRCHRT,OMRCHRT,XOMEXCLS,OMEXCLS,XOMACHRT,OMACHRT,XOMCERT4,OMCERT4,XOMASSC4,OMASSC4,XOMBACH4,OMBACH4,XOMAWDN4,OMAWDN4,XOMAWDP4,OMAWDP4,XOMCERT6,OMCERT6,XOMASSC6,OMASSC6,XOMBACH6,OMBACH6,XOMAWDN6,OMAWDN6,XOMAWDP6,OMAWDP6,XOMCERT8,OMCERT8,XOMASSC8,OMASSC8,XOMBACH8,OMBACH8,XOMAWDN8,OMAWDN8,XOMENRYI,OMENRYI,XOMENRAI,OMENRAI,XOMENRUN,OMENRUN,XOMNOAWD,OMNOAWD,XOMAWDP8,OMAWDP8,XOMENRTP,OMENRTP,XOMENRYP,OMENRYP,XOMENRAP,OMENRAP,XOMENRUP,OMENRUP 
2019,121150,51,R,244,R,0,R,244,R,0,R,0,R,189,R,189,R,77,R,0,R,0,R,206,R,206,R,84,R,0,R,0,R,207,R,207,R,0,R,31,R,6,R,37,R,85,R,13,R,0,R,13,R,2
2019,121150,52,R,726,R,0,R,726,R,0,R,0,R,539,R,539,R,74,R,0,R,0,R,600,R,600,R,83,R,0,R,0,R,604,R,604,R,1,R,93,R,28,R,122,R,83,R,13,R,0,R,13,R,4
2019,122931,10,R,1283,R,1,R,1282,R,0,R,0,R,1090,R,1090,R,85,R,0,R,0,R,1151,R,1151,R,90,R,0,R,0,R,1155,R,1155,R,1,R,88,R,38,R,127,R,90,R,7,R,0,R,7,R,3
2019,122931,11,R,160,R,0,R,160,R,0,R,0,R,138,R,138,R,86,R,0,R,0,R,141,R,141,R,88,R,0,R,0,R,142,R,142,R,0,R,13,R,5,R,18,R,89,R,8,R,0,R,8,R,3
2019,122931,12,R,1123,R,1,R,1122,R,0,R,0,R,952,R,952,R,85,R,0,R,0,R,1010,R,1010,R,90,R,0,R,0,R,1013,R,1013,R,1,R,75,R,33,R,109,R,90,R,7,R,0,R,7,R,3
2019,122931,20,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,21,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,22,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,30,R,232,R,0,R,232,R,0,R,0,R,205,R,205,R,88,R,0,R,0,R,210,R,210,R,91,R,0,R,0,R,211,R,211,R,0,R,11,R,10,R,21,R,91,R,5,R,0,R,5,R,4
2019,122931,31,R,58,R,0,R,58,R,0,R,0,R,47,R,47,R,81,R,0,R,0,R,50,R,50,R,86,R,0,R,0,R,51,R,51,R,0,R,4,R,3,R,7,R,88,R,7,R,0,R,7,R,5
2019,122931,32,R,174,R,0,R,174,R,0,R,0,R,158,R,158,R,91,R,0,R,0,R,160,R,160,R,92,R,0,R,0,R,160,R,160,R,0,R,7,R,7,R,14,R,92,R,4,R,0,R,4,R,4
2019,122931,40,R,3,R,0,R,3,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,41,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,42,R,2,R,0,R,2,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,122931,50,R,1520,R,1,R,1519,R,0,R,0,R,1297,R,1297,R,85,R,0,R,0,R,1365,R,1365,R,90,R,0,R,0,R,1371,R,1371,R,1,R,99,R,48,R,148,R,90,R,7,R,0,R,7,R,3
2019,122931,51,R,220,R,0,R,220,R,0,R,0,R,185,R,185,R,84,R,0,R,0,R,192,R,192,R,87,R,0,R,0,R,195,R,195,R,0,R,17,R,8,R,25,R,89,R,8,R,0,R,8,R,4
2019,122931,52,R,1300,R,1,R,1299,R,0,R,0,R,1112,R,1112,R,86,R,0,R,0,R,1173,R,1173,R,90,R,0,R,0,R,1176,R,1176,R,1,R,82,R,40,R,123,R,91,R,6,R,0,R,6,R,3
2019,123961,10,R,3423,R,3,R,3420,R,0,R,0,R,2556,R,2556,R,75,R,0,R,0,R,3134,R,3134,R,92,R,0,R,0,R,3172,R,3172,R,9,R,124,R,115,R,248,R,93,R,4,R,0,R,4,R,3
2019,123961,11,R,681,R,0,R,681,R,0,R,0,R,462,R,462,R,68,R,0,R,0,R,612,R,612,R,90,R,0,R,0,R,617,R,617,R,3,R,32,R,29,R,64,R,91,R,5,R,0,R,5,R,4
2019,123961,12,R,2742,R,3,R,2739,R,0,R,0,R,2094,R,2094,R,76,R,0,R,0,R,2522,R,2522,R,92,R,0,R,0,R,2555,R,2555,R,6,R,92,R,86,R,184,R,93,R,4,R,0,R,3,R,3
2019,123961,20,R,3,R,0,R,3,R,0,R,0,R,1,R,1,R,33,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,2,R,2,R,0,R,0,R,1,R,1,R,67,R,0,R,0,R,0,R,33
2019,123961,21,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2019,123961,22,R,2,R,0,R,2,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,0,R,50
2019,123961,30,R,1745,R,0,R,1745,R,0,R,0,R,1538,R,1538,R,88,R,0,R,0,R,1601,R,1601,R,92,R,0,R,0,R,1612,R,1612,R,4,R,47,R,82,R,133,R,92,R,3,R,0,R,3,R,5
2019,123961,31,R,599,R,0,R,599,R,0,R,0,R,516,R,516,R,86,R,0,R,0,R,544,R,544,R,91,R,0,R,0,R,546,R,546,R,1,R,19,R,33,R,53,R,91,R,3,R,0,R,3,R,6
2019,123961,32,R,1146,R,0,R,1146,R,0,R,0,R,1022,R,1022,R,89,R,0,R,0,R,1057,R,1057,R,92,R,0,R,0,R,1066,R,1066,R,3,R,28,R,49,R,80,R,93,R,3,R,0,R,2,R,4
2019,123961,40,R,14,R,0,R,14,R,0,R,0,R,5,R,5,R,36,R,0,R,0,R,6,R,6,R,43,R,0,R,0,R,6,R,6,R,0,R,3,R,5,R,8,R,43,R,21,R,0,R,21,R,36
2019,123961,42,R,14,R,0,R,14,R,0,R,0,R,5,R,5,R,36,R,0,R,0,R,6,R,6,R,43,R,0,R,0,R,6,R,6,R,0,R,3,R,5,R,8,R,43,R,21,R,0,R,21,R,36
2019,123961,50,R,5185,R,3,R,5182,R,0,R,0,R,4100,R,4100,R,79,R,0,R,0,R,4743,R,4743,R,92,R,0,R,0,R,4792,R,4792,R,13,R,174,R,203,R,390,R,92,R,4,R,0,R,3,R,4
2019,123961,51,R,1281,R,0,R,1281,R,0,R,0,R,978,R,978,R,76,R,0,R,0,R,1157,R,1157,R,90,R,0,R,0,R,1164,R,1164,R,4,R,51,R,62,R,117,R,91,R,4,R,0,R,4,R,5
2019,123961,52,R,3904,R,3,R,3901,R,0,R,0,R,3122,R,3122,R,80,R,0,R,0,R,3586,R,3586,R,92,R,0,R,0,R,3628,R,3628,R,9,R,123,R,141,R,273,R,93,R,3,R,0,R,3,R,4
2019,126614,10,R,5739,R,21,R,5718,R,0,R,0,R,2562,R,2562,R,45,R,0,R,0,R,3931,R,3931,R,69,R,0,R,0,R,4036,R,4036,R,41,R,1175,R,466,R,1682,R,71,R,21,R,1,R,21,R,8
2019,126614,11,R,979,R,4,R,975,R,0,R,0,R,355,R,355,R,36,R,0,R,0,R,603,R,603,R,62,R,0,R,0,R,623,R,623,R,8,R,245,R,99,R,352,R,64,R,26,R,1,R,25,R,10
2019,126614,12,R,4760,R,17,R,4743,R,0,R,0,R,2207,R,2207,R,47,R,0,R,0,R,3328,R,3328,R,70,R,0,R,0,R,3413,R,3413,R,33,R,930,R,367,R,1330,R,72,R,20,R,1,R,20,R,8
2019,126614,20,R,40,R,0,R,40,R,0,R,0,R,3,R,3,R,8,R,0,R,0,R,11,R,11,R,28,R,0,R,0,R,12,R,12,R,0,R,20,R,8,R,28,R,30,R,50,R,0,R,50,R,20
2019,126614,21,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,25,R,0,R,0,R,2,R,2,R,0,R,3,R,3,R,6,R,25,R,38,R,0,R,38,R,38
2019,126614,22,R,32,R,0,R,32,R,0,R,0,R,3,R,3,R,9,R,0,R,0,R,9,R,9,R,28,R,0,R,0,R,10,R,10,R,0,R,17,R,5,R,22,R,31,R,53,R,0,R,53,R,16
2019,126614,30,R,1687,R,3,R,1684,R,0,R,0,R,934,R,934,R,55,R,0,R,0,R,1074,R,1074,R,64,R,0,R,0,R,1101,R,1101,R,13,R,276,R,294,R,583,R,65,R,17,R,1,R,16,R,17
2019,126614,31,R,430,R,1,R,429,R,0,R,0,R,232,R,232,R,54,R,0,R,0,R,269,R,269,R,63,R,0,R,0,R,275,R,275,R,4,R,97,R,53,R,154,R,64,R,24,R,1,R,23,R,12
2019,126614,32,R,1257,R,2,R,1255,R,0,R,0,R,702,R,702,R,56,R,0,R,0,R,805,R,805,R,64,R,0,R,0,R,826,R,826,R,9,R,179,R,241,R,429,R,66,R,15,R,1,R,14,R,19
2019,126614,40,R,174,R,1,R,173,R,0,R,0,R,39,R,39,R,23,R,0,R,0,R,62,R,62,R,36,R,0,R,0,R,64,R,64,R,1,R,59,R,49,R,109,R,37,R,35,R,1,R,34,R,28
2019,126614,41,R,33,R,1,R,32,R,0,R,0,R,9,R,9,R,28,R,0,R,0,R,15,R,15,R,47,R,0,R,0,R,15,R,15,R,0,R,9,R,8,R,17,R,47,R,28,R,0,R,28,R,25
2019,126614,42,R,141,R,0,R,141,R,0,R,0,R,30,R,30,R,21,R,0,R,0,R,47,R,47,R,33,R,0,R,0,R,49,R,49,R,1,R,50,R,41,R,92,R,35,R,36,R,1,R,35,R,29
2019,126614,50,R,7640,R,25,R,7615,R,0,R,0,R,3538,R,3538,R,46,R,0,R,0,R,5078,R,5078,R,67,R,0,R,0,R,5213,R,5213,R,55,R,1530,R,817,R,2402,R,68,R,21,R,1,R,20,R,11
2019,126614,51,R,1450,R,6,R,1444,R,0,R,0,R,596,R,596,R,41,R,0,R,0,R,889,R,889,R,62,R,0,R,0,R,915,R,915,R,12,R,354,R,163,R,529,R,63,R,25,R,1,R,25,R,11
2019,126614,52,R,6190,R,19,R,6171,R,0,R,0,R,2942,R,2942,R,48,R,0,R,0,R,4189,R,4189,R,68,R,0,R,0,R,4298,R,4298,R,43,R,1176,R,654,R,1873,R,70,R,20,R,1,R,19,R,11
2019,126775,10,R,880,R,2,R,878,R,0,R,0,R,487,R,487,R,55,R,0,R,0,R,702,R,702,R,80,R,0,R,0,R,714,R,714,R,2,R,128,R,34,R,164,R,81,R,15,R,0,R,15,R,4
2019,126775,11,R,138,R,0,R,138,R,0,R,0,R,60,R,60,R,43,R,0,R,0,R,101,R,101,R,73,R,0,R,0,R,104,R,104,R,0,R,28,R,6,R,34,R,75,R,20,R,0,R,20,R,4
2019,126775,12,R,742,R,2,R,740,R,0,R,0,R,427,R,427,R,58,R,0,R,0,R,601,R,601,R,81,R,0,R,0,R,610,R,610,R,2,R,100,R,28,R,130,R,82,R,14,R,0,R,14,R,4
2019,126775,30,R,135,R,0,R,135,R,0,R,0,R,62,R,62,R,46,R,0,R,0,R,70,R,70,R,52,R,0,R,0,R,70,R,70,R,1,R,52,R,12,R,65,R,52,R,39,R,1,R,39,R,9
