year,UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
2021,228246,07,R,1688,R,917,R,771,R,4,R,137,R,141,R,217,R,3,R,849,R,46,R,18,R,273,R,0,R,472,R,1008,R,208,R,0
2021,228246,09,R,351,R,166,R,185,R,0,R,12,R,23,R,39,R,0,R,205,R,15,R,1,R,56,R,0,R,33,R,282,R,36,R,0
2021,228246,10,R,71,R,40,R,31,R,0,R,1,R,4,R,3,R,0,R,22,R,2,R,5,R,34,R,0,R,20,R,51,R,0,R,0
2021,228723,05,R,13092,R,6413,R,6679,R,37,R,939,R,333,R,3063,R,8,R,8055,R,403,R,18,R,236,R,0,R,12047,R,992,R,53,R,0
2021,228723,07,R,3601,R,1954,R,1647,R,8,R,187,R,119,R,491,R,1,R,1696,R,79,R,97,R,923,R,0,R,1176,R,2080,R,345,R,0
2021,228723,09,R,1457,R,737,R,720,R,1,R,144,R,58,R,183,R,2,R,558,R,30,R,52,R,429,R,0,R,13,R,1349,R,95,R,0
2021,228723,10,R,474,R,205,R,269,R,1,R,22,R,23,R,70,R,0,R,229,R,14,R,15,R,100,R,0,R,93,R,323,R,58,R,0
2021,228723,12,R,808,R,245,R,563,R,1,R,61,R,16,R,189,R,1,R,495,R,24,R,1,R,20,R,0,R,772,R,32,R,4,R,0
2021,228778,05,R,10040,R,4439,R,5601,R,17,R,2256,R,410,R,2458,R,11,R,4022,R,385,R,83,R,398,R,0,R,9412,R,568,R,60,R,0
2021,228778,07,R,3060,R,1591,R,1469,R,3,R,349,R,113,R,407,R,1,R,1430,R,63,R,71,R,623,R,0,R,1029,R,1857,R,174,R,0
2021,228778,09,R,1290,R,670,R,620,R,3,R,117,R,42,R,165,R,0,R,602,R,33,R,44,R,284,R,0,R,72,R,1128,R,90,R,0
2021,228778,10,R,11,R,5,R,6,R,0,R,3,R,1,R,1,R,0,R,3,R,0,R,1,R,2,R,0,R,0,R,10,R,1,R,0
2021,228778,12,R,2370,R,902,R,1468,R,3,R,691,R,103,R,574,R,1,R,798,R,76,R,25,R,99,R,0,R,2293,R,73,R,4,R,0
2021,228875,02,R,10,R,8,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,8,R,0,R,0,R,6,R,4,R,0,R,0
2021,228875,05,R,2164,R,866,R,1298,R,14,R,78,R,112,R,351,R,6,R,1486,R,31,R,18,R,68,R,0,R,1984,R,165,R,15,R,0
2021,228875,07,R,493,R,217,R,276,R,0,R,19,R,26,R,62,R,2,R,321,R,8,R,22,R,33,R,0,R,167,R,271,R,55,R,0
2021,228875,09,R,132,R,53,R,79,R,2,R,7,R,10,R,15,R,0,R,87,R,4,R,2,R,5,R,0,R,0,R,101,R,31,R,0
2021,228875,10,R,27,R,16,R,11,R,0,R,0,R,0,R,1,R,0,R,15,R,0,R,0,R,11,R,0,R,1,R,14,R,12,R,0
2021,231624,05,R,1561,R,648,R,913,R,2,R,106,R,115,R,148,R,2,R,948,R,82,R,75,R,83,Z,0,R,1509,R,50,R,2,Z,0
2021,231624,07,R,740,R,411,R,329,R,5,R,32,R,50,R,40,R,1,R,464,R,32,R,14,R,102,Z,0,R,221,R,403,R,116,Z,0
2021,231624,09,R,240,R,109,R,131,Z,0,R,6,R,15,R,6,Z,0,R,172,R,8,R,10,R,23,Z,0,R,23,R,201,R,16,Z,0
2021,231624,10,R,45,R,16,R,29,Z,0,R,2,R,1,R,4,Z,0,R,37,R,1,Z,0,Z,0,Z,0,R,12,R,32,R,1,Z,0
2021,234076,02,R,44,R,20,R,24,R,0,R,1,R,2,R,1,R,0,R,36,R,2,R,1,R,1,R,0,R,2,R,19,R,23,R,0
2021,234076,05,R,4453,R,2003,R,2450,R,5,R,716,R,298,R,301,R,3,R,2544,R,212,R,193,R,181,R,0,R,4268,R,155,R,30,R,0
2021,234076,07,R,2147,R,1026,R,1121,R,0,R,173,R,110,R,108,R,0,R,1231,R,60,R,40,R,425,R,0,R,762,R,1220,R,165,R,0
2021,234076,09,R,794,R,436,R,358,R,2,R,74,R,36,R,49,R,1,R,466,R,31,R,27,R,108,R,0,R,51,R,715,R,28,R,0
2021,234076,10,R,194,R,62,R,132,R,0,R,8,R,10,R,8,R,0,R,126,R,10,R,5,R,27,R,0,R,29,R,105,R,60,R,0
2021,234076,12,R,3,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,0
2021,236948,05,R,8100,R,3589,R,4511,R,29,R,2001,R,248,R,685,R,40,R,3125,R,641,R,121,R,1210,R,1,R,7010,R,948,R,137,R,4
2021,236948,07,R,4265,R,1893,R,2372,R,18,R,557,R,122,R,299,R,3,R,1921,R,208,R,105,R,1032,R,0,R,995,R,2905,R,365,R,0
2021,236948,09,R,1479,R,670,R,809,R,9,R,220,R,41,R,98,R,3,R,794,R,63,R,44,R,207,R,0,R,20,R,1347,R,112,R,0
2021,236948,10,R,11,R,0,R,11,R,0,R,0,R,0,R,1,R,0,R,8,R,1,R,0,R,1,R,0,R,0,R,11,R,0,R,0
2021,239105,05,R,1905,R,886,R,1019,R,4,R,143,R,72,R,257,R,1,R,1314,R,56,R,9,R,49,R,0,R,1862,R,39,R,4,R,0
2021,239105,07,R,763,R,255,R,508,R,1,R,23,R,26,R,46,R,2,R,528,R,22,R,81,R,34,R,0,R,266,R,444,R,53,R,0
2021,239105,09,R,431,R,197,R,234,R,1,R,28,R,13,R,42,R,0,R,303,R,14,R,13,R,17,R,0,R,99,R,314,R,18,R,0
2021,239105,10,R,38,R,10,R,28,R,0,R,3,R,2,R,2,R,0,R,26,R,1,R,3,R,1,R,0,R,4,R,25,R,9,R,0
2021,240444,02,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
2021,240444,05,R,7743,R,3619,R,4124,R,11,R,491,R,160,R,417,R,3,R,5379,R,235,R,171,R,876,R,0,R,7315,R,382,R,46,R,0
2021,240444,07,R,2546,R,1213,R,1333,R,6,R,98,R,50,R,118,R,3,R,1392,R,60,R,39,R,780,R,0,R,1060,R,1371,R,115,R,0
2021,240444,09,R,1455,R,710,R,745,R,4,R,85,R,38,R,77,R,1,R,917,R,34,R,52,R,247,R,0,R,115,R,1280,R,60,R,0
2021,240444,10,R,268,R,147,R,121,R,0,R,17,R,3,R,11,R,0,R,183,R,7,R,4,R,43,R,0,R,53,R,194,R,21,R,0
2021,240444,12,R,2652,R,901,R,1751,R,4,R,180,R,54,R,156,R,1,R,1887,R,78,R,75,R,217,R,0,R,2592,R,54,R,6,R,0
2021,243744,05,R,1421,R,672,R,749,R,12,R,330,R,101,R,212,R,3,R,485,R,120,R,7,R,151,R,0,R,1360,R,56,R,5,R,0
2021,243744,07,R,2155,R,1190,R,965,R,4,R,422,R,45,R,173,R,2,R,656,R,119,R,21,R,713,R,0,R,999,R,1129,R,27,R,0
2021,243744,09,R,1092,R,649,R,443,R,0,R,172,R,32,R,97,R,1,R,446,R,43,R,8,R,293,R,0,R,12,R,1052,R,28,R,0
2021,243744,10,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0
2021,243780,03,R,50,R,12,R,38,R,0,R,1,R,0,R,2,R,0,R,46,R,1,R,0,R,0,R,0,R,31,R,12,R,7,R,0
2021,243780,05,R,7591,R,4273,R,3318,R,7,R,613,R,198,R,392,R,5,R,4928,R,264,R,100,R,1084,R,1,R,7249,R,310,R,31,R,0
2021,243780,07,R,2247,R,1222,R,1025,R,5,R,117,R,74,R,112,R,2,R,1089,R,34,R,19,R,795,R,0,R,693,R,1307,R,247,R,0
2021,243780,09,R,1034,R,566,R,468,R,2,R,67,R,14,R,33,R,0,R,388,R,17,R,60,R,453,R,0,R,110,R,865,R,59,R,0
2021,243780,10,R,165,R,50,R,115,R,0,R,10,R,9,R,12,R,0,R,97,R,4,R,8,R,25,R,0,R,13,R,106,R,46,R,0
2021,243780,11,R,55,R,13,R,42,R,0,R,11,R,2,R,3,R,0,R,27,R,1,R,0,R,11,R,0,R,55,R,0,R,0,R,0
2021,243780,12,R,654,R,397,R,257,R,1,R,68,R,26,R,37,R,1,R,378,R,25,R,13,R,105,R,0,R,620,R,28,R,6,R,0
2021,445188,05,R,1889,R,877,R,1012,R,3,R,375,R,94,R,978,R,16,R,205,R,57,R,11,R,150,R,0,R,1772,R,113,R,4,R,0
2021,445188,07,R,77,R,40,R,37,R,0,R,9,R,1,R,19,R,0,R,16,R,0,R,1,R,31,R,0,R,16,R,60,R,1,R,0
2021,445188,09,R,56,R,24,R,32,R,0,R,9,R,1,R,11,R,0,R,13,R,2,R,3,R,17,R,0,R,0,R,55,R,1,R,0
2020,100858,05,R,5451,R,2759,R,2692,R,21,R,135,R,302,R,165,R,7,R,4425,R,95,R,21,R,280,Z,0,R,4982,R,442,R,27,Z,0
2020,100858,07,R,1279,R,611,R,668,R,2,R,33,R,81,R,48,Z,0,R,824,R,21,R,4,R,266,Z,0,R,424,R,746,R,109,Z,0
2020,100858,09,R,538,R,219,R,319,R,1,R,23,R,36,R,16,R,1,R,341,R,2,R,2,R,116,Z,0,R,16,R,475,R,47,Z,0
2020,100858,10,R,263,R,153,R,110,R,2,R,6,R,29,R,11,R,1,R,192,R,2,R,3,R,17,Z,0,R,26,R,148,R,89,Z,0
2020,100858,12,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0,Z,0
2020,110404,05,R,207,R,113,R,94,R,0,R,73,R,3,R,22,R,0,R,63,R,22,R,0,R,24,R,0,R,203,R,4,R,0,R,0
2020,110404,07,R,101,R,66,R,35,R,0,R,14,R,0,R,2,R,0,R,30,R,4,R,0,R,51,R,0,R,55,R,46,R,0,R,0
2020,110404,09,R,146,R,108,R,38,R,0,R,10,R,0,R,5,R,0,R,56,R,2,R,1,R,72,R,0,R,1,R,145,R,0,R,0
2020,110635,05,R,8842,R,4199,R,4643,R,8,R,3057,R,155,R,1292,R,12,R,2353,R,502,R,382,R,1081,R,1,R,7742,R,1009,R,90,R,0
2020,110635,07,R,3269,R,1740,R,1529,R,6,R,525,R,70,R,223,R,6,R,871,R,78,R,129,R,1361,R,0,R,891,R,2156,R,222,R,0
2020,110635,09,R,1204,R,641,R,563,R,3,R,139,R,27,R,108,R,1,R,517,R,88,R,80,R,241,R,0,R,18,R,1144,R,42,R,0
2020,110635,10,R,80,R,15,R,65,R,1,R,13,R,7,R,20,R,0,R,23,R,7,R,2,R,7,R,0,R,8,R,67,R,5,R,0
2020,110644,05,R,8410,R,3402,R,5008,R,6,R,2403,R,174,R,1725,R,33,R,2238,R,462,R,113,R,1256,R,0,R,7279,R,1080,R,51,R,0
2020,110644,07,R,1384,R,615,R,769,R,3,R,217,R,23,R,150,R,3,R,458,R,59,R,17,R,454,R,0,R,398,R,907,R,79,R,0
2020,110644,09,R,930,R,389,R,541,R,3,R,123,R,24,R,112,R,3,R,436,R,47,R,27,R,155,R,0,R,15,R,862,R,53,R,0
2020,110644,10,R,8,R,1,R,7,R,0,R,1,R,0,R,1,R,1,R,3,R,1,R,0,R,1,R,0,R,0,R,6,R,2,R,0
2020,110653,05,R,8424,R,3926,R,4498,R,5,R,2934,R,148,R,2089,R,26,R,1308,R,344,R,103,R,1467,R,1,R,7581,R,806,R,36,R,0
2020,110653,07,R,1545,R,773,R,772,R,3,R,375,R,27,R,167,R,2,R,352,R,49,R,65,R,505,R,0,R,546,R,926,R,73,R,0
2020,110653,09,R,650,R,339,R,311,R,0,R,101,R,14,R,80,R,0,R,250,R,23,R,52,R,130,R,0,R,10,R,606,R,34,R,0
2020,110653,10,R,119,R,29,R,90,R,0,R,35,R,0,R,25,R,0,R,50,R,7,R,1,R,1,R,0,R,63,R,54,R,2,R,0
2020,110662,05,R,9483,R,3943,R,5540,R,22,R,2601,R,314,R,2132,R,26,R,2524,R,499,R,204,R,1161,R,0,R,8564,R,843,R,76,R,0
2020,110662,07,R,3294,R,1699,R,1595,R,4,R,595,R,92,R,418,R,8,R,948,R,119,R,78,R,1032,R,0,R,825,R,2296,R,173,R,0
2020,110662,09,R,1253,R,686,R,567,R,3,R,213,R,45,R,109,R,1,R,467,R,50,R,127,R,238,R,0,R,37,R,1144,R,72,R,0
2020,110662,10,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
2020,110671,05,R,5520,R,2394,R,3126,R,13,R,1696,R,231,R,2399,R,21,R,647,R,209,R,52,R,252,R,1,R,4755,R,730,R,34,R,0
2020,110671,07,R,765,R,411,R,354,R,2,R,88,R,23,R,174,R,2,R,182,R,30,R,28,R,236,R,0,R,307,R,412,R,46,R,0
2020,110671,09,R,341,R,202,R,139,R,3,R,46,R,8,R,26,R,0,R,129,R,11,R,21,R,97,R,0,R,1,R,325,R,15,R,0
2020,110680,05,R,7933,R,3884,R,4049,R,8,R,2693,R,112,R,1410,R,25,R,1555,R,374,R,116,R,1640,R,0,R,6917,R,980,R,36,R,0
2020,110680,07,R,2235,R,1312,R,923,R,3,R,283,R,31,R,157,R,0,R,463,R,66,R,47,R,1185,R,0,R,1172,R,997,R,66,R,0
2020,110680,09,R,746,R,436,R,310,R,2,R,137,R,17,R,60,R,0,R,259,R,28,R,47,R,196,R,0,R,1,R,716,R,29,R,0
2020,110705,05,R,6474,R,2933,R,3541,R,8,R,1118,R,115,R,1569,R,9,R,2130,R,520,R,166,R,839,R,1,R,5924,R,518,R,31,R,0
2020,110705,07,R,570,R,283,R,287,R,0,R,65,R,16,R,77,R,1,R,243,R,12,R,9,R,147,R,0,R,224,R,337,R,9,R,0
2020,110705,09,R,298,R,183,R,115,R,3,R,33,R,3,R,13,R,0,R,147,R,0,R,10,R,89,R,0,R,2,R,279,R,17,R,0
2020,110705,10,R,78,R,18,R,60,R,0,R,6,R,2,R,26,R,0,R,35,R,4,R,2,R,3,R,0,R,36,R,37,R,5,R,0
2020,110714,05,R,4960,R,2410,R,2550,R,5,R,1120,R,89,R,1400,R,8,R,1576,R,389,R,99,R,274,R,0,R,4287,R,639,R,34,R,0
2020,110714,07,R,347,R,192,R,155,R,0,R,31,R,3,R,41,R,0,R,127,R,10,R,18,R,117,R,0,R,112,R,224,R,11,R,0
2020,110714,09,R,152,R,79,R,73,R,0,R,16,R,2,R,10,R,0,R,80,R,3,R,15,R,26,R,0,R,0,R,142,R,10,R,0
2020,121150,05,R,882,R,349,R,533,R,5,R,77,R,38,R,133,R,4,R,438,R,46,R,34,R,107,R,1,R,799,R,69,R,13,Z,0
2020,121150,07,R,1485,R,544,R,941,R,5,R,150,R,142,R,155,R,5,R,487,R,31,R,163,R,347,Z,0,R,307,R,920,R,258,Z,0
2020,121150,09,R,233,R,91,R,142,R,2,R,19,R,21,R,29,R,1,R,119,R,9,R,24,R,9,Z,0,R,19,R,160,R,54,Z,0
2020,122931,05,R,1379,R,634,R,745,R,3,R,234,R,45,R,248,R,1,R,681,R,96,R,14,R,57,R,1,R,1334,R,41,R,3,R,0
2020,122931,07,R,949,R,458,R,491,R,1,R,172,R,8,R,86,R,1,R,222,R,34,R,25,R,400,R,0,R,117,R,736,R,96,R,0
2020,122931,09,R,238,R,116,R,122,R,0,R,38,R,5,R,59,R,3,R,89,R,11,R,3,R,30,R,0,R,1,R,213,R,24,R,0
2020,122931,10,R,62,R,29,R,33,R,0,R,28,R,1,R,10,R,3,R,16,R,2,R,1,R,1,R,0,R,14,R,44,R,4,R,0
2020,123961,05,R,5078,R,2388,R,2690,R,5,R,1050,R,244,R,738,R,11,R,2045,R,298,R,74,R,613,R,0,R,4775,R,276,R,27,R,0
2020,123961,07,R,9703,R,4156,R,5547,R,21,R,1158,R,540,R,1394,R,31,R,2065,R,185,R,478,R,3831,R,0,R,3121,R,5801,R,781,R,0
2020,123961,09,R,1841,R,819,R,1022,R,2,R,429,R,158,R,212,R,7,R,615,R,44,R,69,R,305,R,0,R,66,R,1473,R,302,R,0
2020,123961,10,R,1167,R,474,R,693,R,3,R,132,R,34,R,91,R,1,R,217,R,16,R,137,R,536,R,0,R,342,R,704,R,121,R,0
2020,126614,05,R,6710,R,3629,R,3081,R,9,R,380,R,91,R,780,R,6,R,4598,R,348,R,33,R,465,R,0,R,6002,R,672,R,36,R,0
2020,126614,07,R,1708,R,941,R,767,R,3,R,55,R,12,R,134,R,0,R,1061,R,53,R,35,R,355,R,0,R,575,R,1018,R,115,R,0
2020,126614,09,R,579,R,335,R,244,R,3,R,19,R,8,R,53,R,0,R,379,R,12,R,30,R,75,R,0,R,27,R,525,R,27,R,0
2020,126775,05,R,1047,R,733,R,314,R,3,R,48,R,10,R,87,R,1,R,760,R,68,R,9,R,61,R,0,R,933,R,109,R,5,R,0
2020,126775,07,R,396,R,288,R,108,R,2,R,20,R,1,R,20,R,0,R,271,R,15,R,5,R,62,R,0,R,217,R,171,R,8,R,0
2020,126775,09,R,126,R,104,R,22,R,0,R,4,R,0,R,8,R,0,R,61,R,3,R,0,R,50,R,0,R,1,R,114,R,11,R,0
2020,126775,10,R,9,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,3,R,0,R,0,R,1,R,5,R,3,R,0
2020,129020,03,R,26,R,5,R,21,R,0,R,2,R,3,R,5,R,0,R,16,R,0,R,0,R,0,Z,0,R,26,Z,0,Z,0,Z,0
2020,129020,05,R,5535,R,2598,R,2937,R,5,R,619,R,326,R,632,R,3,R,3294,R,169,R,111,R,376,Z,0,R,5060,R,420,R,55,Z,0
2020,129020,07,R,1816,R,788,R,1028,R,3,R,93,R,93,R,125,R,4,R,823,R,43,R,69,R,563,Z,0,R,654,R,1011,R,151,Z,0
2020,129020,09,R,747,R,341,R,406,R,2,R,76,R,40,R,37,R,0,R,395,R,11,R,49,R,137,Z,0,R,89,R,611,R,47,Z,0
2020,129020,10,R,440,R,167,R,273,R,2,R,30,R,27,R,26,R,0,R,280,R,8,R,43,R,24,Z,0,R,72,R,281,R,87,Z,0
2020,130794,02,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,0
2020,130794,05,R,1392,R,689,R,703,R,11,R,261,R,98,R,181,R,2,R,614,R,79,R,3,R,143,R,0,R,1365,R,26,R,1,R,0
2020,130794,07,R,2272,R,1101,R,1171,R,2,R,233,R,96,R,140,R,3,R,918,R,56,R,40,R,784,R,0,R,458,R,1732,R,81,R,1
2020,130794,09,R,754,R,366,R,388,R,0,R,105,R,42,R,60,R,0,R,339,R,37,R,2,R,169,R,0,R,18,R,712,R,24,R,0
2020,130794,10,R,236,R,30,R,206,R,1,R,20,R,10,R,24,R,0,R,160,R,9,R,6,R,6,R,0,R,62,R,166,R,8,R,0
2020,130943,03,R,261,R,126,R,135,Z,0,R,14,R,41,R,36,Z,0,R,148,R,11,R,7,R,4,Z,0,R,259,R,1,R,1,Z,0
2020,130943,05,R,4243,R,1744,R,2499,R,5,R,218,R,206,R,319,R,2,R,3066,R,123,R,67,R,237,Z,0,R,3934,R,286,R,23,Z,0
2020,130943,07,R,995,R,452,R,543,R,1,R,51,R,48,R,44,R,2,R,552,R,19,R,6,R,272,Z,0,R,250,R,653,R,92,Z,0
2020,130943,09,R,295,R,141,R,154,R,1,R,13,R,12,R,7,Z,0,R,162,R,8,R,4,R,88,Z,0,R,2,R,264,R,29,Z,0
2020,131159,05,R,1758,R,631,R,1127,R,3,R,103,R,112,R,237,R,0,R,973,R,89,R,62,R,179,R,0,R,1668,R,85,R,5,R,0
2020,131159,07,R,1935,R,681,R,1254,R,2,R,91,R,268,R,172,R,1,R,803,R,44,R,228,R,326,R,0,R,253,R,1486,R,196,R,0
2020,131159,09,R,443,R,153,R,290,R,1,R,23,R,36,R,77,R,1,R,232,R,22,R,17,R,34,R,0,R,10,R,408,R,25,R,0
2020,131159,10,R,79,R,35,R,44,R,0,R,10,R,5,R,8,R,0,R,28,R,1,R,4,R,23,R,0,R,19,R,49,R,11,R,0
2020,131159,12,R,128,R,36,R,92,R,0,R,7,R,5,R,19,R,0,R,82,R,7,R,7,R,1,R,0,R,128,R,0,R,0,R,0
2020,131469,03,R,214,R,98,R,116,R,0,R,23,R,39,R,47,R,3,R,61,R,8,R,32,R,1,R,5,R,87,R,119,R,3,R,0
2020,131469,05,R,2989,R,1186,R,1803,R,2,R,346,R,243,R,317,R,3,R,1484,R,101,R,144,R,349,R,0,R,2476,R,440,R,73,R,0
2020,131469,07,R,4753,R,1925,R,2828,R,14,R,383,R,500,R,360,R,11,R,2045,R,114,R,299,R,1027,R,0,R,1076,R,3058,R,617,R,2
2020,131469,09,R,911,R,404,R,507,R,7,R,124,R,91,R,28,R,3,R,486,R,10,R,62,R,100,R,0,R,60,R,759,R,92,R,0
2020,131469,10,R,674,R,218,R,456,R,0,R,47,R,96,R,46,R,1,R,314,R,15,R,38,R,117,R,0,R,90,R,419,R,165,R,0
2020,131496,02,R,13,R,4,R,9,R,0,R,1,R,2,R,0,R,0,R,7,R,0,R,3,R,0,R,0,R,2,R,11,R,0,R,0
2020,131496,05,R,1796,R,772,R,1024,R,0,R,171,R,95,R,174,R,1,R,1001,R,78,R,41,R,235,R,0,R,1749,R,41,R,5,R,1
2020,131496,07,R,4067,R,1875,R,2192,R,6,R,291,R,313,R,289,R,4,R,1805,R,116,R,144,R,1099,R,0,R,929,R,2745,R,391,R,2
2020,131496,09,R,1037,R,461,R,576,R,2,R,90,R,66,R,64,R,1,R,570,R,14,R,128,R,102,R,0,R,78,R,931,R,28,R,0
2020,131496,10,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,1,R,2,R,0,R,0
2020,131520,02,R,8,R,0,R,8,Z,0,R,3,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,1,Z,0
2020,131520,05,R,923,R,288,R,635,R,1,R,14,R,749,R,38,R,0,R,8,R,36,R,0,R,77,Z,0,R,843,R,72,R,8,Z,0
2020,131520,07,R,235,R,68,R,167,R,0,R,5,R,172,R,17,R,1,R,11,R,6,R,0,R,23,Z,0,R,51,R,163,R,21,Z,0
2020,131520,09,R,476,R,198,R,278,R,1,R,43,R,308,R,22,R,0,R,32,R,19,R,0,R,51,Z,0,R,47,R,375,R,54,Z,0
2020,131520,10,R,33,R,14,R,19,R,0,R,2,R,17,R,1,R,0,R,4,R,2,R,0,R,7,Z,0,Z,0,R,28,R,5,Z,0
2020,133951,03,R,84,R,25,R,59,R,0,R,2,R,7,R,64,R,0,R,8,R,1,R,0,R,2,R,0,R,82,R,1,R,0,R,1
2020,133951,05,R,11751,R,4667,R,7084,R,6,R,272,R,1365,R,7780,R,13,R,1044,R,275,R,46,R,950,R,0,R,7100,R,4226,R,425,R,0
2020,133951,07,R,3429,R,1251,R,2178,R,4,R,121,R,472,R,1833,R,4,R,436,R,71,R,23,R,465,R,0,R,684,R,2336,R,409,R,0
2020,133951,09,R,559,R,265,R,294,R,2,R,37,R,42,R,208,R,1,R,163,R,16,R,11,R,79,R,0,R,11,R,494,R,54,R,0
2020,133951,10,R,163,R,49,R,114,R,1,R,8,R,31,R,89,R,0,R,29,R,4,R,1,R,0,R,0,R,41,R,89,R,33,R,0
2020,134097,03,R,159,R,53,R,106,R,1,R,10,R,22,R,34,R,0,R,74,R,13,R,2,R,3,R,0,R,154,R,5,R,0,R,0
2020,134097,05,R,8663,R,3764,R,4899,R,14,R,203,R,726,R,1797,R,5,R,5321,R,301,R,100,R,196,R,0,R,7838,R,753,R,72,R,0
2020,134097,07,R,2311,R,935,R,1376,R,5,R,61,R,234,R,291,R,4,R,1397,R,74,R,29,R,216,R,0,R,716,R,1367,R,228,R,0
2020,134097,09,R,746,R,358,R,388,R,0,R,39,R,59,R,84,R,1,R,392,R,14,R,16,R,141,R,0,R,29,R,650,R,67,R,0
2020,134097,10,R,50,R,8,R,42,R,0,R,0,R,8,R,7,R,0,R,28,R,3,R,0,R,4,R,0,R,9,R,32,R,9,R,0
2020,134130,02,R,8,R,1,R,7,R,0,R,0,R,0,R,5,R,0,R,3,R,0,R,0,R,0,R,0,R,7,R,1,R,0,R,0
2020,134130,03,R,152,R,59,R,93,R,0,R,12,R,21,R,32,R,3,R,73,R,9,R,2,R,0,R,0,R,147,R,5,R,0,R,0
2020,134130,05,R,9162,R,3888,R,5274,R,18,R,768,R,506,R,2008,R,41,R,5025,R,347,R,257,R,192,R,0,R,8501,R,627,R,34,R,0
2020,134130,07,R,3854,R,1836,R,2018,R,7,R,162,R,203,R,510,R,2,R,1977,R,87,R,128,R,778,R,0,R,1293,R,2296,R,265,R,0
2020,134130,09,R,1830,R,806,R,1024,R,4,R,144,R,96,R,242,R,11,R,929,R,24,R,55,R,325,R,0,R,35,R,1612,R,183,R,0
2020,134130,10,R,827,R,278,R,549,R,2,R,53,R,40,R,111,R,1,R,493,R,25,R,37,R,65,R,0,R,152,R,529,R,146,R,0
2020,134130,12,R,341,R,143,R,198,R,2,R,23,R,11,R,87,R,2,R,182,R,13,R,15,R,6,R,0,R,276,R,54,R,11,R,0
2020,135726,05,R,2660,R,1146,R,1514,R,2,R,144,R,219,R,642,R,1,R,1102,R,92,R,102,R,356,R,0,R,2401,R,223,R,36,R,0
2020,135726,07,R,1773,R,821,R,952,R,5,R,78,R,140,R,453,R,1,R,416,R,38,R,150,R,492,R,0,R,559,R,1023,R,191,R,0
2020,135726,09,R,843,R,390,R,453,R,1,R,63,R,54,R,216,R,0,R,337,R,33,R,52,R,87,R,0,R,54,R,743,R,46,R,0
2020,135726,10,R,102,R,50,R,52,R,0,R,6,R,24,R,29,R,0,R,27,R,1,R,11,R,4,R,0,R,9,R,70,R,23,R,0
2020,135726,12,R,14,R,7,R,7,R,0,R,1,R,0,R,5,R,0,R,8,R,0,R,0,R,0,R,0,R,14,R,0,R,0,R,0
2020,137351,03,R,277,R,88,R,189,Z,0,R,12,R,40,R,71,Z,0,R,130,R,11,R,11,R,2,Z,0,R,257,R,19,R,1,Z,0
2020,137351,05,R,10068,R,4019,R,6049,R,22,R,643,R,1019,R,2051,R,20,R,5085,R,355,R,326,R,547,Z,0,R,6947,R,2771,R,350,Z,0
2020,137351,07,R,3383,R,1373,R,2010,R,4,R,172,R,268,R,430,R,4,R,1625,R,67,R,99,R,714,Z,0,R,680,R,2287,R,416,Z,0
2020,137351,09,R,772,R,335,R,437,Z,0,R,80,R,54,R,82,R,1,R,377,R,22,R,47,R,109,Z,0,R,9,R,629,R,134,Z,0
2020,137351,10,R,17,R,2,R,15,Z,0,R,1,R,2,R,1,Z,0,R,12,Z,0,R,1,Z,0,Z,0,R,1,R,10,R,6,Z,0
2020,139658,05,R,2093,R,747,R,1346,R,0,R,447,R,171,R,205,R,2,R,878,R,81,R,18,R,291,R,0,R,1862,R,212,R,19,R,0
2020,139658,07,R,1521,R,567,R,954,R,3,R,179,R,210,R,93,R,0,R,663,R,35,R,40,R,298,R,0,R,336,R,1058,R,127,R,0
