year,UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
2022,195030, 2,R,224,R,0,R,224,R,193,R,0,R,193,R,344,R,1,R,343,R,305,R,0,R,305,R,893,R,9,R,884,R,804,R,0,R,804,R,1461,R,10,R,1451,R,1302,R,0,R,1302
2022,196079, 1,R,585,R,0,R,585,R,460,R,0,R,460,R,406,R,0,R,406,R,324,R,0,R,324,R,1650,R,3,R,1647,R,1400,R,0,R,1400,R,2641,R,3,R,2638,R,2184,R,0,R,2184
2022,196079, 2,R,585,R,0,R,585,R,460,R,0,R,460,R,406,R,0,R,406,R,324,R,0,R,324,R,1650,R,3,R,1647,R,1400,R,0,R,1400,R,2641,R,3,R,2638,R,2184,R,0,R,2184
2022,196088, 1,R,1270,R,0,R,1270,R,901,R,0,R,901,R,656,R,3,R,653,R,471,R,0,R,471,R,2003,R,11,R,1992,R,1506,R,0,R,1506,R,3929,R,14,R,3915,R,2878,R,0,R,2878
2022,196088, 2,R,1270,R,0,R,1270,R,901,R,0,R,901,R,656,R,3,R,653,R,471,R,0,R,471,R,2003,R,11,R,1992,R,1506,R,0,R,1506,R,3929,R,14,R,3915,R,2878,R,0,R,2878
2022,196097, 1,R,1013,R,0,R,1013,R,809,R,0,R,809,R,287,R,0,R,287,R,201,R,0,R,201,R,1631,R,0,R,1631,R,1271,R,0,R,1271,R,2931,R,0,R,2931,R,2281,R,0,R,2281
2022,196097, 2,R,1013,Z,0,R,1013,R,809,R,0,R,809,R,287,Z,0,R,287,R,201,R,0,R,201,R,1631,Z,0,R,1631,R,1271,R,0,R,1271,R,2931,R,0,R,2931,R,2281,R,0,R,2281
2022,196413, 1,R,548,R,0,R,548,R,434,R,0,R,434,R,974,R,0,R,974,R,832,R,0,R,832,R,2182,R,5,R,2177,R,1820,R,0,R,1820,R,3704,R,5,R,3699,R,3086,R,0,R,3086
2022,196413, 2,R,548,R,0,R,548,R,434,R,0,R,434,R,974,R,0,R,974,R,832,R,0,R,832,R,2182,R,5,R,2177,R,1820,R,0,R,1820,R,3704,R,5,R,3699,R,3086,R,0,R,3086
2022,197708, 1,R,79,R,0,R,79,R,60,R,0,R,60,R,53,R,0,R,53,R,46,R,0,R,46,R,381,R,1,R,380,R,327,R,0,R,327,R,513,R,1,R,512,R,433,R,0,R,433
2022,197708, 2,R,79,R,0,R,79,R,60,R,0,R,60,R,53,R,0,R,53,R,46,R,0,R,46,R,381,R,1,R,380,R,327,R,0,R,327,R,513,R,1,R,512,R,433,R,0,R,433
2022,198419, 1,R,219,R,0,R,219,R,210,R,0,R,210,R,228,R,0,R,228,R,220,R,0,R,220,R,1276,R,1,R,1275,R,1234,R,0,R,1234,R,1723,R,1,R,1722,R,1664,R,0,R,1664
2022,198419, 2,R,219,R,0,R,219,R,210,R,0,R,210,R,228,R,0,R,228,R,220,R,0,R,220,R,1276,R,1,R,1275,R,1234,R,0,R,1234,R,1723,R,1,R,1722,R,1664,R,0,R,1664
2022,199120, 1,R,811,R,2,R,809,R,713,R,0,R,713,R,639,R,0,R,639,R,584,R,0,R,584,R,2774,R,3,R,2771,R,2556,R,0,R,2556,R,4224,R,5,R,4219,R,3853,R,0,R,3853
2022,199120, 2,R,811,R,2,R,809,R,713,R,0,R,713,R,639,R,0,R,639,R,584,R,0,R,584,R,2774,R,3,R,2771,R,2556,R,0,R,2556,R,4224,R,5,R,4219,R,3853,R,0,R,3853
2022,199193, 1,R,820,R,0,R,820,R,630,R,19,R,649,R,652,R,2,R,650,R,508,R,15,R,523,R,2904,R,2,R,2902,R,2495,R,33,R,2528,R,4376,R,4,R,4372,R,3633,R,67,R,3700
2022,199193, 2,R,778,R,0,R,778,R,629,R,0,R,629,R,620,R,2,R,618,R,506,R,0,R,506,R,2820,R,2,R,2818,R,2480,R,1,R,2481,R,4218,R,4,R,4214,R,3615,R,1,R,3616
2022,199193, 3,R,42,Z,0,R,42,R,1,R,19,R,20,R,32,Z,0,R,32,R,2,R,15,R,17,R,84,Z,0,R,84,R,15,R,32,R,47,R,158,R,0,R,158,R,18,R,66,R,84
2022,199847, 1,R,102,R,0,R,102,R,95,R,0,R,95,R,156,R,0,R,156,R,136,R,0,R,136,R,1046,R,1,R,1045,R,937,R,0,R,937,R,1304,R,1,R,1303,R,1168,R,0,R,1168
2022,199847, 2,R,102,R,0,R,102,R,95,R,0,R,95,R,156,R,0,R,156,R,136,R,0,R,136,R,1046,R,1,R,1045,R,937,R,0,R,937,R,1304,R,1,R,1303,R,1168,R,0,R,1168
2022,201645, 1,R,126,R,0,R,126,R,106,R,0,R,106,R,302,R,0,R,302,R,259,R,0,R,259,R,836,R,1,R,835,R,716,R,3,R,719,R,1264,R,1,R,1263,R,1081,R,3,R,1084
2022,201645, 2,R,126,R,0,R,126,R,106,R,0,R,106,R,302,R,0,R,302,R,259,R,0,R,259,R,836,R,1,R,835,R,716,R,3,R,719,R,1264,R,1,R,1263,R,1081,R,3,R,1084
2022,204796, 1,R,1272,R,3,R,1269,R,1024,R,0,R,1024,R,1281,R,0,R,1281,R,1092,R,0,R,1092,R,5378,R,5,R,5373,R,4857,R,0,R,4857,R,7931,R,8,R,7923,R,6973,R,0,R,6973
2022,204796, 2,R,1272,R,3,R,1269,R,1024,R,0,R,1024,R,1281,R,0,R,1281,R,1092,R,0,R,1092,R,5378,R,5,R,5373,R,4857,R,0,R,4857,R,7931,R,8,R,7923,R,6973,R,0,R,6973
2022,211440, 1,R,216,R,0,R,216,R,190,R,0,R,190,R,311,R,0,R,311,R,279,R,0,R,279,R,1025,R,10,R,1015,R,942,R,0,R,942,R,1552,R,10,R,1542,R,1411,R,0,R,1411
2022,211440, 2,R,216,R,0,R,216,R,190,R,0,R,190,R,311,R,0,R,311,R,279,R,0,R,279,R,1025,R,10,R,1015,R,942,R,0,R,942,R,1552,R,10,R,1542,R,1411,R,0,R,1411
2022,212054, 1,R,583,R,1,R,582,R,437,R,0,R,437,R,714,R,0,R,714,R,559,R,0,R,559,R,1025,R,0,R,1025,R,819,R,0,R,819,R,2322,R,1,R,2321,R,1815,R,0,R,1815
2022,212054, 2,R,583,R,1,R,582,R,437,R,0,R,437,R,714,R,0,R,714,R,559,R,0,R,559,R,1025,R,0,R,1025,R,819,R,0,R,819,R,2322,R,1,R,2321,R,1815,R,0,R,1815
2022,213543, 1,R,184,R,1,R,183,R,166,R,0,R,166,R,263,R,0,R,263,R,241,R,0,R,241,R,802,R,0,R,802,R,731,R,0,R,731,R,1249,R,1,R,1248,R,1138,R,0,R,1138
2022,213543, 2,R,184,R,1,R,183,R,166,R,0,R,166,R,263,R,0,R,263,R,241,R,0,R,241,R,802,R,0,R,802,R,731,R,0,R,731,R,1249,R,1,R,1248,R,1138,R,0,R,1138
2022,214777, 1,R,1115,R,2,R,1113,R,810,R,0,R,810,R,2250,R,3,R,2247,R,1895,R,0,R,1895,R,5080,R,3,R,5077,R,4321,R,0,R,4321,R,8445,R,8,R,8437,R,7026,R,0,R,7026
2022,214777, 2,R,1115,R,2,R,1113,R,810,R,0,R,810,R,2249,R,3,R,2246,R,1895,R,0,R,1895,R,5080,R,3,R,5077,R,4321,R,0,R,4321,R,8444,R,8,R,8436,R,7026,R,0,R,7026
2022,214777, 3,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,Z,0,R,1,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,R,0,R,1,R,0,R,0,R,0
2022,215062, 1,R,317,R,0,R,317,R,294,R,0,R,294,R,101,R,0,R,101,R,94,R,0,R,94,R,2013,R,1,R,2012,R,1947,R,0,R,1947,R,2431,R,1,R,2430,R,2335,R,0,R,2335
2022,215062, 2,R,317,R,0,R,317,R,294,R,0,R,294,R,101,R,0,R,101,R,94,R,0,R,94,R,2013,R,1,R,2012,R,1947,R,0,R,1947,R,2431,R,1,R,2430,R,2335,R,0,R,2335
2022,215293, 1,R,515,R,0,R,515,R,396,R,0,R,396,R,1075,R,1,R,1074,R,863,R,0,R,863,R,2361,R,2,R,2359,R,2046,R,0,R,2046,R,3951,R,3,R,3948,R,3305,R,0,R,3305
2022,215293, 2,R,515,R,0,R,515,R,396,R,0,R,396,R,1075,R,1,R,1074,R,863,R,0,R,863,R,2361,R,2,R,2359,R,2046,R,0,R,2046,R,3951,R,3,R,3948,R,3305,R,0,R,3305
2022,216597, 1,R,163,R,0,R,163,R,146,R,0,R,146,R,450,R,0,R,450,R,411,R,0,R,411,R,1064,R,1,R,1063,R,962,R,0,R,962,R,1677,R,1,R,1676,R,1519,R,0,R,1519
2022,216597, 2,R,163,R,0,R,163,R,146,R,0,R,146,R,450,R,0,R,450,R,411,R,0,R,411,R,1064,R,1,R,1063,R,962,R,0,R,962,R,1677,R,1,R,1676,R,1519,R,0,R,1519
2022,217156, 1,R,222,R,0,R,222,R,200,R,0,R,200,R,263,R,0,R,263,R,253,R,0,R,253,R,1194,R,1,R,1193,R,1141,R,0,R,1141,R,1679,R,1,R,1678,R,1594,R,0,R,1594
2022,217156, 2,R,222,R,0,R,222,R,200,R,0,R,200,R,263,R,0,R,263,R,253,R,0,R,253,R,1194,R,1,R,1193,R,1141,R,0,R,1141,R,1679,R,1,R,1678,R,1594,R,0,R,1594
2022,217882, 1,R,563,R,1,R,562,R,442,R,0,R,442,R,1112,R,2,R,1110,R,942,R,0,R,942,R,2006,R,0,R,2006,R,1754,R,0,R,1754,R,3681,R,3,R,3678,R,3138,R,0,R,3138
2022,217882, 2,R,563,R,1,R,562,R,442,R,0,R,442,R,1112,R,2,R,1110,R,942,R,0,R,942,R,2006,R,0,R,2006,R,1754,R,0,R,1754,R,3681,R,3,R,3678,R,3138,R,0,R,3138
2022,217925, 1,R,42,R,0,R,42,R,27,R,2,R,29,R,22,R,0,R,22,R,13,R,0,R,13,R,16,R,0,R,16,R,14,R,0,R,14,R,80,R,0,R,80,R,54,R,2,R,56
2022,217925, 2,R,41,Z,0,R,41,R,27,R,1,R,28,R,22,Z,0,R,22,R,13,R,0,R,13,R,16,Z,0,R,16,R,14,R,0,R,14,R,79,R,0,R,79,R,54,R,1,R,55
2022,217925, 3,R,1,Z,0,R,1,Z,0,R,1,R,1,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
2022,221999, 1,R,203,R,3,R,200,R,174,R,0,R,174,R,25,R,0,R,25,R,23,R,0,R,23,R,1371,R,5,R,1366,R,1279,R,0,R,1279,R,1599,R,8,R,1591,R,1476,R,0,R,1476
2022,221999, 2,R,203,R,3,R,200,R,174,R,0,R,174,R,25,R,0,R,25,R,23,R,0,R,23,R,1371,R,5,R,1366,R,1279,R,0,R,1279,R,1599,R,8,R,1591,R,1476,R,0,R,1476
2022,223232, 1,R,606,R,0,R,606,R,432,R,0,R,432,R,761,R,0,R,761,R,615,R,0,R,615,R,2129,R,1,R,2128,R,1799,R,0,R,1799,R,3496,R,1,R,3495,R,2846,R,0,R,2846
2022,223232, 2,R,606,R,0,R,606,R,432,R,0,R,432,R,761,R,0,R,761,R,615,R,0,R,615,R,2129,R,1,R,2128,R,1799,R,0,R,1799,R,3496,R,1,R,3495,R,2846,R,0,R,2846
2022,227757, 1,R,138,R,1,R,137,R,129,R,0,R,129,R,130,R,1,R,129,R,121,R,0,R,121,R,710,R,2,R,708,R,662,R,0,R,662,R,978,R,4,R,974,R,912,R,0,R,912
2022,227757, 2,R,138,R,1,R,137,R,129,R,0,R,129,R,130,R,1,R,129,R,121,R,0,R,121,R,710,R,2,R,708,R,662,R,0,R,662,R,978,R,4,R,974,R,912,R,0,R,912
2022,228246, 1,R,154,R,0,R,154,R,121,R,0,R,121,R,187,R,0,R,187,R,144,R,0,R,144,R,1180,R,0,R,1180,R,987,R,0,R,987,R,1521,R,0,R,1521,R,1252,R,0,R,1252
2022,228246, 2,R,154,Z,0,R,154,R,121,R,0,R,121,R,187,Z,0,R,187,R,144,R,0,R,144,R,1180,Z,0,R,1180,R,987,R,0,R,987,R,1521,R,0,R,1521,R,1252,R,0,R,1252
2022,228723, 1,R,1839,R,0,R,1839,R,1382,R,0,R,1382,R,1166,R,0,R,1166,R,935,R,0,R,935,R,5950,R,0,R,5950,R,5164,R,0,R,5164,R,8955,R,0,R,8955,R,7481,R,0,R,7481
2022,228723, 2,R,1839,Z,0,R,1839,R,1382,R,0,R,1382,R,1166,Z,0,R,1166,R,935,R,0,R,935,R,5950,Z,0,R,5950,R,5164,R,0,R,5164,R,8955,R,0,R,8955,R,7481,R,0,R,7481
2022,228778, 1,R,1956,R,0,R,1956,R,1583,R,0,R,1583,R,971,R,0,R,971,R,820,R,0,R,820,R,5643,R,0,R,5643,R,5121,R,0,R,5121,R,8570,R,0,R,8570,R,7524,R,0,R,7524
2022,228778, 2,R,1956,Z,0,R,1956,R,1583,R,0,R,1583,R,971,Z,0,R,971,R,820,R,0,R,820,R,5643,Z,0,R,5643,R,5121,R,0,R,5121,R,8570,R,0,R,8570,R,7524,R,0,R,7524
2022,228875, 1,R,212,R,0,R,212,R,161,R,0,R,161,R,246,R,0,R,246,R,202,R,0,R,202,R,1429,R,1,R,1428,R,1216,R,0,R,1216,R,1887,R,1,R,1886,R,1579,R,0,R,1579
2022,228875, 2,R,212,R,0,R,212,R,161,R,0,R,161,R,246,R,0,R,246,R,202,R,0,R,202,R,1429,R,1,R,1428,R,1216,R,0,R,1216,R,1887,R,1,R,1886,R,1579,R,0,R,1579
2022,231624, 1,R,160,R,0,R,160,R,135,R,0,R,135,R,206,R,0,R,206,R,191,R,0,R,191,R,1138,R,1,R,1137,R,1041,R,0,R,1041,R,1504,R,1,R,1503,R,1367,R,0,R,1367
2022,231624, 2,R,160,R,0,R,160,R,135,R,0,R,135,R,206,R,0,R,206,R,191,R,0,R,191,R,1138,R,1,R,1137,R,1041,R,0,R,1041,R,1504,R,1,R,1503,R,1367,R,0,R,1367
2022,234076, 1,R,448,R,0,R,448,R,410,R,0,R,410,R,481,R,0,R,481,R,455,R,0,R,455,R,2753,R,2,R,2751,R,2639,R,0,R,2639,R,3682,R,2,R,3680,R,3504,R,0,R,3504
2022,234076, 2,R,448,R,0,R,448,R,410,R,0,R,410,R,481,R,0,R,481,R,455,R,0,R,455,R,2753,R,2,R,2751,R,2639,R,0,R,2639,R,3682,R,2,R,3680,R,3504,R,0,R,3504
2022,236948, 1,R,1294,R,1,R,1293,R,1021,R,0,R,1021,R,637,R,0,R,637,R,519,R,0,R,519,R,4482,R,1,R,4481,R,3869,R,0,R,3869,R,6413,R,2,R,6411,R,5409,R,0,R,5409
2022,236948, 2,R,1294,R,1,R,1293,R,1021,R,0,R,1021,R,637,R,0,R,637,R,519,R,0,R,519,R,4482,R,1,R,4481,R,3869,R,0,R,3869,R,6413,R,2,R,6411,R,5409,R,0,R,5409
2022,239105, 1,R,380,R,0,R,380,R,284,R,0,R,284,R,451,R,0,R,451,R,368,R,0,R,368,R,1171,R,0,R,1171,R,1000,R,0,R,1000,R,2002,R,0,R,2002,R,1652,R,0,R,1652
2022,239105, 2,R,380,Z,0,R,380,R,284,R,0,R,284,R,451,Z,0,R,451,R,368,R,0,R,368,R,1171,Z,0,R,1171,R,1000,R,0,R,1000,R,2002,R,0,R,2002,R,1652,R,0,R,1652
2022,240444, 1,R,754,R,0,R,754,R,632,R,0,R,632,R,1157,R,0,R,1157,R,992,R,0,R,992,R,4503,R,0,R,4503,R,4099,R,0,R,4099,R,6414,R,0,R,6414,R,5723,R,0,R,5723
2022,240444, 2,R,754,Z,0,R,754,R,632,R,0,R,632,R,1157,Z,0,R,1157,R,992,R,0,R,992,R,4503,Z,0,R,4503,R,4099,R,0,R,4099,R,6414,R,0,R,6414,R,5723,R,0,R,5723
2022,243744, 1,R,248,R,0,R,248,R,224,R,0,R,224,R,29,R,0,R,29,R,25,R,0,R,25,R,1461,R,0,R,1461,R,1404,R,0,R,1404,R,1738,R,0,R,1738,R,1653,R,0,R,1653
2022,243744, 2,R,248,Z,0,R,248,R,224,R,0,R,224,R,29,Z,0,R,29,R,25,R,0,R,25,R,1461,Z,0,R,1461,R,1404,R,0,R,1404,R,1738,R,0,R,1738,R,1653,R,0,R,1653
2022,243780, 1,R,1217,R,2,R,1215,R,921,R,3,R,924,R,1069,R,0,R,1069,R,874,R,0,R,874,R,5094,R,1,R,5093,R,4325,R,3,R,4328,R,7380,R,3,R,7377,R,6120,R,6,R,6126
2022,243780, 2,R,1217,R,2,R,1215,R,921,R,3,R,924,R,1068,R,0,R,1068,R,874,R,0,R,874,R,5091,R,1,R,5090,R,4323,R,3,R,4326,R,7376,R,3,R,7373,R,6118,R,6,R,6124
2022,243780, 3,R,0,Z,0,R,0,R,0,R,0,R,0,R,1,Z,0,R,1,R,0,R,0,R,0,R,3,Z,0,R,3,R,2,R,0,R,2,R,4,R,0,R,4,R,2,R,0,R,2
2022,445188, 1,R,1334,R,0,R,1334,R,910,R,0,R,910,R,276,R,0,R,276,R,275,R,0,R,275,R,430,R,0,R,430,R,191,R,0,R,191,R,2040,R,0,R,2040,R,1376,R,0,R,1376
2022,445188, 2,R,1334,Z,0,R,1334,R,910,R,0,R,910,R,276,Z,0,R,276,R,275,R,0,R,275,R,430,Z,0,R,430,R,191,R,0,R,191,R,2040,R,0,R,2040,R,1376,R,0,R,1376
2023,100858, 1,R,672,R,2,R,670,R,446,R,0,R,446,R,673,R,0,R,673,R,530,R,0,R,530,R,3426,R,7,R,3419,R,2796,R,0,R,2796,R,4771,R,9,R,4762,R,3772,R,0,R,3772
2023,100858, 2,R,672,R,2,R,670,R,446,R,0,R,446,R,673,R,0,R,673,R,530,R,0,R,530,R,3426,R,7,R,3419,R,2796,R,0,R,2796,R,4771,R,9,R,4762,R,3772,R,0,R,3772
2023,110404, 1,R,27,R,0,R,27,R,25,R,0,R,25,R,6,R,0,R,6,R,6,R,0,R,6,R,202,R,1,R,201,R,187,R,0,R,187,R,235,R,1,R,234,R,218,R,0,R,218
2023,110404, 2,R,27,R,0,R,27,R,25,R,0,R,25,R,6,R,0,R,6,R,6,R,0,R,6,R,202,R,1,R,201,R,187,R,0,R,187,R,235,R,1,R,234,R,218,R,0,R,218
2023,110635, 1,R,1241,R,0,R,1241,R,1097,R,0,R,1097,R,513,R,0,R,513,R,466,R,0,R,466,R,4590,R,0,R,4590,R,4330,R,0,R,4330,R,6344,R,0,R,6344,R,5893,R,0,R,5893
2023,110635, 2,R,1241,Z,0,R,1241,R,1097,R,0,R,1097,R,513,Z,0,R,513,R,466,R,0,R,466,R,4590,Z,0,R,4590,R,4330,R,0,R,4330,R,6344,R,0,R,6344,R,5893,R,0,R,5893
2023,110644, 1,R,1885,R,4,R,1881,R,1529,R,0,R,1529,R,582,R,0,R,582,R,505,R,0,R,505,R,3371,R,2,R,3369,R,2927,R,0,R,2927,R,5838,R,6,R,5832,R,4961,R,0,R,4961
2023,110644, 2,R,1885,R,4,R,1881,R,1529,R,0,R,1529,R,582,R,0,R,582,R,505,R,0,R,505,R,3371,R,2,R,3369,R,2927,R,0,R,2927,R,5838,R,6,R,5832,R,4961,R,0,R,4961
2023,110653, 1,R,2464,R,0,R,2464,R,2064,R,0,R,2064,R,755,R,0,R,755,R,638,R,0,R,638,R,3315,R,0,R,3315,R,2914,R,0,R,2914,R,6534,R,0,R,6534,R,5616,R,0,R,5616
2023,110653, 2,R,2464,Z,0,R,2464,R,2064,R,0,R,2064,R,755,Z,0,R,755,R,638,R,0,R,638,R,3315,Z,0,R,3315,R,2914,R,0,R,2914,R,6534,R,0,R,6534,R,5616,R,0,R,5616
2023,110662, 1,R,1749,R,1,R,1748,R,1575,R,0,R,1575,R,616,R,0,R,616,R,572,R,0,R,572,R,3657,R,1,R,3656,R,3431,R,0,R,3431,R,6022,R,2,R,6020,R,5578,R,0,R,5578
2023,110662, 2,R,1749,R,1,R,1748,R,1575,R,0,R,1575,R,616,R,0,R,616,R,572,R,0,R,572,R,3657,R,1,R,3656,R,3431,R,0,R,3431,R,6022,R,2,R,6020,R,5578,R,0,R,5578
2023,110671, 1,R,2298,R,2,R,2296,R,1748,R,0,R,1748,R,693,R,0,R,693,R,539,R,0,R,539,R,1586,R,1,R,1585,R,1215,R,0,R,1215,R,4577,R,3,R,4574,R,3502,R,0,R,3502
2023,110671, 2,R,2298,R,2,R,2296,R,1748,R,0,R,1748,R,693,R,0,R,693,R,539,R,0,R,539,R,1586,R,1,R,1585,R,1215,R,0,R,1215,R,4577,R,3,R,4574,R,3502,R,0,R,3502
2023,110680, 1,R,2052,R,0,R,2052,R,1698,R,0,R,1698,R,665,R,0,R,665,R,594,R,0,R,594,R,2973,R,0,R,2973,R,2694,R,0,R,2694,R,5690,R,0,R,5690,R,4986,R,0,R,4986
2023,110680, 2,R,2052,Z,0,R,2052,R,1698,R,0,R,1698,R,665,Z,0,R,665,R,594,R,0,R,594,R,2973,Z,0,R,2973,R,2694,R,0,R,2694,R,5690,R,0,R,5690,R,4986,R,0,R,4986
2023,110705, 1,R,1450,R,0,R,1450,R,1185,R,0,R,1185,R,465,R,0,R,465,R,387,R,0,R,387,R,2599,R,0,R,2599,R,2280,R,0,R,2280,R,4514,R,0,R,4514,R,3852,R,0,R,3852
2023,110705, 2,R,1450,Z,0,R,1450,R,1185,R,0,R,1185,R,465,Z,0,R,465,R,387,R,0,R,387,R,2599,Z,0,R,2599,R,2280,R,0,R,2280,R,4514,R,0,R,4514,R,3852,R,0,R,3852
2023,110714, 1,R,1229,R,3,R,1226,R,863,R,0,R,863,R,592,R,0,R,592,R,445,R,0,R,445,R,2218,R,4,R,2214,R,1694,R,0,R,1694,R,4039,R,7,R,4032,R,3002,R,0,R,3002
2023,110714, 2,R,1229,R,3,R,1226,R,863,R,0,R,863,R,592,R,0,R,592,R,445,R,0,R,445,R,2218,R,4,R,2214,R,1694,R,0,R,1694,R,4039,R,7,R,4032,R,3002,R,0,R,3002
2023,121150, 1,R,160,R,0,R,160,R,136,R,0,R,136,R,199,R,0,R,199,R,173,R,0,R,173,R,502,R,0,R,502,R,420,R,0,R,420,R,861,R,0,R,861,R,729,R,0,R,729
2023,121150, 2,R,160,Z,0,R,160,R,136,R,0,R,136,R,199,Z,0,R,199,R,173,R,0,R,173,R,502,Z,0,R,502,R,420,R,0,R,420,R,861,R,0,R,861,R,729,R,0,R,729
2023,122931, 1,R,141,R,0,R,141,R,132,R,0,R,132,R,230,R,0,R,230,R,204,R,0,R,204,R,1032,R,0,R,1032,R,905,R,0,R,905,R,1403,R,0,R,1403,R,1241,R,0,R,1241
2023,122931, 2,R,141,Z,0,R,141,R,132,R,0,R,132,R,230,Z,0,R,230,R,204,R,0,R,204,R,1032,Z,0,R,1032,R,905,R,0,R,905,R,1403,R,0,R,1403,R,1241,R,0,R,1241
2023,123961, 1,R,489,R,0,R,489,R,448,R,0,R,448,R,505,R,2,R,503,R,464,R,0,R,464,R,2359,R,5,R,2354,R,2166,R,0,R,2166,R,3353,R,7,R,3346,R,3078,R,0,R,3078
2023,123961, 2,R,489,R,0,R,489,R,448,R,0,R,448,R,505,R,2,R,503,R,464,R,0,R,464,R,2359,R,5,R,2354,R,2166,R,0,R,2166,R,3353,R,7,R,3346,R,3078,R,0,R,3078
2023,126614, 1,R,1005,R,2,R,1003,R,688,R,0,R,688,R,850,R,0,R,850,R,622,R,0,R,622,R,4627,R,12,R,4615,R,3543,R,0,R,3543,R,6482,R,14,R,6468,R,4853,R,0,R,4853
2023,126614, 2,R,1005,R,2,R,1003,R,688,R,0,R,688,R,850,R,0,R,850,R,622,R,0,R,622,R,4627,R,12,R,4615,R,3543,R,0,R,3543,R,6482,R,14,R,6468,R,4853,R,0,R,4853
2023,126775, 1,R,172,R,0,R,172,R,122,R,0,R,122,R,226,R,0,R,226,R,170,R,0,R,170,R,736,R,1,R,735,R,608,R,0,R,608,R,1134,R,1,R,1133,R,900,R,0,R,900
2023,126775, 2,R,172,R,0,R,172,R,122,R,0,R,122,R,226,R,0,R,226,R,170,R,0,R,170,R,736,R,1,R,735,R,608,R,0,R,608,R,1134,R,1,R,1133,R,900,R,0,R,900
2023,129020, 1,R,703,R,2,R,701,R,550,R,4,R,554,R,1295,R,3,R,1292,R,1097,R,10,R,1107,R,1677,R,3,R,1674,R,1410,R,2,R,1412,R,3675,R,8,R,3667,R,3057,R,16,R,3073
2023,129020, 2,R,697,R,2,R,695,R,550,R,0,R,550,R,1281,R,3,R,1278,R,1097,R,0,R,1097,R,1674,R,3,R,1671,R,1410,R,0,R,1410,R,3652,R,8,R,3644,R,3057,R,0,R,3057
2023,129020, 3,R,6,Z,0,R,6,Z,0,R,4,R,4,R,14,Z,0,R,14,Z,0,R,10,R,10,R,3,Z,0,R,3,Z,0,R,2,R,2,R,23,R,0,R,23,R,0,R,16,R,16
2023,130794, 1,R,255,R,0,R,255,R,236,R,0,R,236,R,43,R,0,R,43,R,41,R,0,R,41,R,1281,R,0,R,1281,R,1244,R,0,R,1244,R,1579,R,0,R,1579,R,1521,R,0,R,1521
2023,130794, 2,R,255,Z,0,R,255,R,236,R,0,R,236,R,43,Z,0,R,43,R,41,R,0,R,41,R,1281,Z,0,R,1281,R,1244,R,0,R,1244,R,1579,R,0,R,1579,R,1521,R,0,R,1521
2023,130943, 1,R,774,R,0,R,774,R,435,R,75,R,510,R,1225,R,0,R,1225,R,993,R,3,R,996,R,2638,R,0,R,2638,R,2018,R,129,R,2147,R,4637,R,0,R,4637,R,3446,R,207,R,3653
2023,130943, 2,R,632,Z,0,R,632,R,435,R,0,R,435,R,1220,Z,0,R,1220,R,993,R,0,R,993,R,2421,Z,0,R,2421,R,2018,R,0,R,2018,R,4273,R,0,R,4273,R,3446,R,0,R,3446
2023,130943, 3,R,142,Z,0,R,142,Z,0,R,75,R,75,R,5,Z,0,R,5,Z,0,R,3,R,3,R,217,Z,0,R,217,Z,0,R,129,R,129,R,364,R,0,R,364,R,0,R,207,R,207
2023,131159, 1,R,330,R,0,R,330,R,259,R,0,R,259,R,579,R,0,R,579,R,478,R,0,R,478,R,867,R,0,R,867,R,657,R,0,R,657,R,1776,R,0,R,1776,R,1394,R,0,R,1394
2023,131159, 2,R,330,Z,0,R,330,R,259,R,0,R,259,R,579,Z,0,R,579,R,478,R,0,R,478,R,867,Z,0,R,867,R,657,R,0,R,657,R,1776,R,0,R,1776,R,1394,R,0,R,1394
2023,131469, 1,R,336,R,0,R,336,R,279,R,0,R,279,R,595,R,0,R,595,R,509,R,0,R,509,R,1676,R,2,R,1674,R,1431,R,0,R,1431,R,2607,R,2,R,2605,R,2219,R,0,R,2219
2023,131469, 2,R,336,R,0,R,336,R,279,R,0,R,279,R,595,R,0,R,595,R,509,R,0,R,509,R,1676,R,2,R,1674,R,1431,R,0,R,1431,R,2607,R,2,R,2605,R,2219,R,0,R,2219
