year,UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM ,LEXP100K,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST
2020,231624,2,R,1184936,R,2496719,R,710,R,196943,R,276104,R,39889,R,214666,R,1421768,R,2988199,R,4409967,R,41656,R,1056816,R,1098472,1,R,10966,R,7708,R,5,R,4747942,1,R,1674588,R,607627,R,5094761,R,187043,R,5889431,R,25371,R,1269992,R,1295363,R,13607324,11932736,1 ,1,R,108.68,R,33.75,R,26.00,R,31.00,R,17.93
2020,234076,2,R,3483646,R,1179226,R,1456,R,543365,R,125397,R,122045,R,395645,R,4149056,R,1701724,R,5850780,R,132636,R,3562995,R,3695631,1,R,18470,R,31761,R,12,R,22089971,1,R,7568466,R,2681070,R,12579641,R,323529,R,15584240,R,131000,R,6938818,R,7069818,R,52312495,44744029,1 ,1,R,332.00,R,67.00,R,110.00,R,103.00,R,52.00
2020,236948,2,R,5234198,R,1597734,R,633,R,586840,R,174936,R,175552,R,264996,R,5996590,R,2038299,R,8034889,R,121776,R,5695040,R,5816816,1,R,37369,R,81519,R,12,R,20145414,1,R,6727709,R,3534471,R,13703752,R,1019587,R,18257810,R,0,R,5529017,R,5529017,R,50659950,43932241,1 ,1,R,354.00,R,120.00,R,44.00,R,128.00,R,62.00
2020,239105,2,R,1284630,R,2494240,R,598,R,665882,R,81891,R,964,R,63148,R,1951476,R,2639877,R,4591353,R,27385,R,729966,R,757351,1,R,7340,R,7005,R,1,R,4427415,2,Z,0,R,2067914,R,6307046,R,33427,R,8408387,R,10579,R,806872,R,817451,R,13653253,13653253,1 ,1,R,94.00,R,37.00,R,2.00,R,31.00,R,24.00
2020,240444,2,R,5264195,R,1902698,R,879,R,591336,R,177826,R,321501,R,162432,R,6177032,R,2243835,R,8420867,R,130137,R,7228006,R,7358143,1,R,70440,R,85813,R,16,R,17269397,1,R,952345,R,4039594,R,11610478,R,186562,R,15836634,R,74903,R,4970648,R,5045551,R,39103927,38151582,1 ,1,R,336.80,R,113.50,R,43.80,R,91.25,R,88.25
2020,243744,2,R,9858435,R,4161176,R,2683,R,3018390,R,198753,R,508843,R,306307,R,13385668,R,4668919,R,18054587,R,290445,R,5321655,R,5612100,1,R,10351,R,8204,R,19,R,48253827,1,R,10446013,R,12954681,R,21058433,R,2546117,R,36559231,R,395754,R,24065915,R,24461669,R,119720740,109274727,1 ,1,R,379.00,R,96.00,R,64.00,R,196.00,R,23.00
2020,243780,2,R,953285,R,2912857,R,667,R,17023,R,22789,R,44779,R,215686,R,1015087,R,3151999,R,4167086,R,34057,R,4029740,R,4063797,1,R,28276,R,33534,R,0,R,9721057,1,R,3423143,R,1475002,R,13407556,R,1117917,R,16000475,R,17173,R,3069611,R,3086784,R,32231459,28808316,1 ,1,R,196.18,R,54.50,R,43.00,R,61.90,R,36.78
2020,445188,2,R,149096,R,2417702,R,883,R,2784,R,16,R,20,R,199605,R,151900,R,2618206,R,2770106,R,8651,R,535739,R,544390,1,R,4118,R,6689,R,0,R,2126764,2,Z,0,R,417522,R,1078184,R,171586,R,1667292,R,0,R,465058,R,465058,R,4259114,4259114,1 ,1,R,49.00,R,12.00,R,20.00,R,0.00,R,17.00
2021,100858,2,R,1660975,R,1427985,R,305,R,598031,R,50257,R,66293,R,238038,R,2325299,R,1716585,R,4041884,R,37789,R,1406266,R,1444055,1,R,15245,R,8162,R,2,R,5109582,1,R,1353819,R,963842,R,8258047,R,89594,R,9311483,R,20821,R,1963311,R,1984132,R,17759016,16405197,1 ,1,R,119.60,R,33.00,R,27.00,R,28.30,R,31.30
2021,110404,2,R,276273,R,183678,R,245,R,7379,R,6397,R,1952,R,168780,R,285604,R,359100,R,644704,R,1838,R,1657922,R,1659760,1,R,3455,R,6405,R,5,R,2279873,1,R,772341,R,192302,R,3141437,R,461152,R,3794891,R,0,R,727809,R,727809,R,7574914,6802573,1 ,1,R,36.10,R,11.10,R,6.00,R,19.00,R,0.00
2021,110635,2,R,7718398,R,2079573,R,0,R,19948826,R,85567,R,326828,R,251314,R,27994052,R,2416454,R,30410506,R,37211,P,6430172,P,6467383,1,R,1791,R,6887,R,28,R,29455520,1,R,12056911,R,7922703,R,13786143,R,1595763,R,23304609,R,244195,R,2648443,R,2892638,R,67709678,55652767,1 ,1,R,377.00,R,99.00,R,145.00,R,108.00,R,25.00
2021,110644,2,R,2197043,R,1552357,R,1531,R,252198,R,0,R,242692,R,0,R,2691933,R,1553888,R,4245821,R,12137,R,2912119,R,2924256,1,R,7054,R,8951,R,3,R,11858407,1,R,4804615,R,2340518,R,8943633,R,93817,R,11377968,R,17224,R,1970482,R,1987706,R,30028696,25224081,1 ,1,R,156.00,R,40.00,R,46.00,R,50.00,R,20.00
2021,110653,2,R,1757187,R,1766259,R,1529,R,253488,R,253111,R,6212,R,256332,R,2016887,R,2277231,R,4294118,R,6015,R,24969542,R,24975557,1,R,639,R,6366,R,0,R,11931322,1,R,5254146,R,1071751,R,9128940,R,176138,R,10376829,R,0,R,2572703,R,2572703,R,30135000,24880854,1 ,1,R,164.39,R,52.00,R,16.00,R,94.00,R,2.39
2021,110662,2,R,14166096,R,1627107,R,2239,R,4865431,R,0,R,5794,R,169851,R,19037321,R,1799197,R,20836518,R,18518,R,21577252,R,21595770,1,R,9483,R,14840,R,12,R,30674283,1,R,11327772,R,4561758,R,11351972,R,958813,R,16872543,R,267505,R,6944711,R,7212216,R,66086814,54759042,1 ,1,R,382.00,R,107.00,R,67.00,R,180.00,R,28.00
2021,110671,2,R,4524786,R,1738569,R,2086,R,24395,R,80503,R,2308,R,110560,R,4551489,R,1931718,R,6483207,R,3294,R,126420,R,129714,1,R,323,R,4246,R,3,R,6639328,1,R,2844601,R,391745,R,4233424,R,65306,R,4690475,R,5835,R,643558,R,649393,R,14823797,11979196,1 ,1,R,92.00,R,31.00,R,59.00,R,0.00,R,2.00
2021,110680,2,R,1461384,R,1966552,R,8994,R,244563,R,190154,R,63693,R,299900,R,1769640,R,2465600,R,4235240,R,9024,R,9024,R,18048,1,R,5186,R,11094,R,2,R,16647971,1,R,7219647,R,1706045,R,7947055,R,0,R,9653100,R,54087,R,4196363,R,4250450,R,37771168,30551521,1 ,1,R,236.41,R,53.74,R,62.64,R,104.03,R,16.00
2021,110705,2,R,3848817,R,1476798,R,717,R,324013,R,10404,R,117374,R,58687,R,4290204,R,1546606,R,5836810,R,8495,R,2117234,R,2125729,1,R,2575,R,7885,R,1,R,10132903,2,Z,0,R,2029961,R,4503064,R,0,R,6533025,R,0,R,499350,R,499350,R,17165278,17165278,1 ,1,R,135.75,R,37.00,R,10.00,R,77.00,R,11.75
2021,110714,2,R,673789,R,1591918,R,2819,R,51735,R,264907,R,16188,R,84406,R,741712,R,1944050,R,2685762,R,32,R,898437,R,898469,1,R,405,R,2343,R,0,R,5296584,1,R,2342385,R,671042,R,2636628,R,242954,R,3550624,R,8749,R,841679,R,850428,R,12040021,9697636,1 ,1,R,64.39,R,22.00,R,2.00,R,36.24,R,4.15
2021,121150,2,R,330845,R,531372,R,128,R,30307,R,206477,R,101,R,50992,R,361253,R,788969,R,1150222,R,1720,R,477203,R,478923,1,R,2938,R,6333,R,5,R,2232089,1,R,759530,R,462785,R,1588161,R,64835,R,2115781,R,30427,R,226953,R,257380,R,5364780,4605250,1 ,1,R,34.72,R,18.00,R,1.00,R,14.20,R,1.52
2021,122931,2,R,562054,R,911802,R,363,R,19919,R,9620,R,13415,R,107195,R,595388,R,1028980,R,1624368,R,2338,R,38556,R,40894,1,R,14960,R,2978,R,1,R,3362737,2,Z,0,R,211058,R,4247694,R,70044,R,4528796,R,73817,R,157554,R,231371,R,8122904,8122904,1 ,1,R,44.00,R,19.50,R,16.00,R,6.50,R,2.00
2021,123961,2,R,3461030,R,1879359,R,1832,R,328467,R,1204018,R,124172,R,266228,R,3913669,R,3351437,R,7265106,R,11934,R,6894096,R,6906030,1,R,10821,R,10236,R,22,R,16249276,1,R,5283688,R,1282702,R,20087169,R,224094,R,21593965,R,0,R,6178888,R,6178888,R,49305817,44022129,1 ,1,R,260.00,R,64.00,R,40.00,R,93.00,R,63.00
2021,126614,2,R,3089850,R,5670384,R,1591,R,638869,R,133241,R,98689,R,204429,R,3827408,R,6009645,R,9837053,R,43966,R,237649,R,281615,1,R,11105,R,10067,R,2,R,9698899,1,R,3192551,R,4136846,R,10286303,R,442367,R,14865516,R,20769,R,1894620,R,1915389,R,29672355,26479804,1 ,1,R,153.00,R,56.00,R,45.00,R,45.00,R,7.00
2021,126775,2,R,305920,R,905351,R,183,R,441839,R,29885,R,1761,R,144288,R,749520,R,1079707,R,1829227,R,2391,R,274689,R,277080,1,R,4676,R,1144,R,0,R,1384242,1,R,606262,R,102234,R,1749303,R,14369,R,1865906,R,3701,R,283081,R,286782,R,4143192,3536930,1 ,1,R,20.00,R,8.00,R,3.00,R,5.00,R,4.00
2021,129020,2,R,1408112,R,1207226,R,1026,R,92207,R,200424,R,55745,R,170170,R,1556064,R,1578846,R,3134910,R,4444,R,2449620,R,2454064,1,R,15340,R,19659,R,5,R,9861440,1,R,6985785,R,2219181,R,8678294,R,971762,R,11869237,R,8107,R,1035574,R,1043681,R,29760143,22774358,1 ,1,R,128.74,R,60.66,R,45.00,R,13.00,R,10.08
2021,130794,2,R,8788525,R,2375415,R,1147,R,277672,R,178206,R,358585,R,270184,R,9424782,R,2824952,R,12249734,R,71423,R,7819369,R,7890792,1,R,27893,R,19816,R,11,R,40523776,2,Z,0,R,15788241,R,14285243,R,0,R,30073484,R,534408,R,22424124,R,22958532,R,93555792,93555792,1 ,1,R,501.05,R,229.75,R,0.00,R,246.30,R,25.00
2021,130943,2,R,3343094,R,982747,R,506,R,3495484,R,1240753,R,768,R,124789,R,6839346,R,2348795,R,9188141,R,10515,P,332812,P,343327,1,R,21645,R,14305,R,4,R,7911334,1,R,3613905,R,2129763,R,7359252,R,9516,R,9498531,R,8580,R,1899844,R,1908424,R,22932194,19318289,1 ,1,R,122.78,R,47.00,R,29.75,R,45.03,R,1.00
2021,131159,2,R,799504,R,892528,R,570,R,52973,R,359418,R,13381,R,147329,R,865858,R,1399845,R,2265703,R,34968,R,173968,R,208936,1,R,9181,R,7433,R,1,R,6197485,1,R,1533905,R,1373811,R,5662937,R,210254,R,7247002,R,69191,R,974343,R,1043534,R,16021926,14488021,1 ,1,R,115.75,R,21.00,R,43.75,R,26.00,R,25.00
2021,131469,2,R,1129492,R,1502450,R,856,R,166026,R,49064,R,34596,R,258311,R,1330114,R,1810681,R,3140795,R,9478,R,3092521,R,3101999,1,R,6343,R,13784,R,4,R,13717498,1,R,3085446,R,1220109,R,9240396,R,78830,R,10539335,R,5371,R,2761316,R,2766687,R,30108966,27023520,1 ,1,R,176.50,R,65.00,R,43.50,R,54.00,R,14.00
2021,131496,2,R,1839683,R,3059760,R,1270,R,171794,R,148082,R,40637,R,461309,R,2052114,R,3670421,R,5722535,R,18899,R,2022382,R,2041281,1,R,15761,R,15941,R,6,R,11354394,1,R,4123482,R,1218296,R,11226027,R,157895,R,12602218,R,15184,R,1574031,R,1589215,R,29669309,25545827,1 ,1,R,174.00,R,75.00,R,11.00,R,75.00,R,13.00
2021,131520,2,R,1495646,R,638862,R,234,R,172439,R,172439,R,40780,R,158610,R,1708865,R,970145,R,2679010,R,282,R,189466,R,189748,1,R,370,R,28,R,4,R,1995859,1,R,477055,R,119546,R,1398999,R,870560,R,2389105,R,59813,R,201000,R,260813,R,5122832,4645777,1 ,1,R,52.00,R,15.00,R,7.00,R,15.00,R,15.00
2021,133951,2,R,1356769,R,782932,Z,0,R,422476,R,223132,R,78921,R,184180,R,1858166,R,1190244,R,3048410,R,4133,R,1380857,R,1384990,1,R,3773,R,3439,R,4,R,7090105,1,R,2525151,R,1065003,R,7177362,R,193691,R,8436056,R,0,R,1214102,R,1214102,R,19265414,16740263,1 ,1,R,166.75,R,50.50,R,30.00,R,44.25,R,42.00
2021,134097,2,R,1717698,R,1642108,R,652,R,427718,R,119064,R,67984,R,371783,R,2213400,R,2133607,R,4347007,R,21627,R,1956677,R,1978304,1,R,6286,R,8417,R,8,R,9441254,1,R,125575,R,3428191,R,5928535,R,480369,R,9837095,R,0,R,876126,R,876126,R,20280050,20154475,1 ,1,R,233.22,R,75.50,R,33.00,R,58.50,R,66.22
2021,134130,2,R,4369176,R,1507996,R,1162,R,882073,R,310527,R,102422,R,94772,R,5353671,R,1914457,R,7268128,R,36779,R,4831918,R,4868697,1,R,3381,R,15555,R,8,R,15332992,1,R,5535239,R,1572628,R,13357632,R,367049,R,15297309,R,78075,R,2866192,R,2944267,R,39109807,33574568,1 ,1,R,375.50,R,110.50,R,26.00,R,186.00,R,53.00
2021,135726,2,R,1762243,R,1214864,R,767,R,229381,R,168291,R,50611,R,155882,R,2042235,R,1539804,R,3582039,R,12466,R,1811315,R,1823781,1,R,12344,R,5682,R,6,R,9931794,1,R,2852850,R,1625840,R,10953963,R,469789,R,13049592,R,31195,R,6077462,R,6108657,R,31942893,29090043,1 ,1,R,197.00,R,70.00,R,35.00,R,71.00,R,21.00
2021,137351,2,R,1023168,R,1159670,R,946,R,995745,R,74980,R,397,R,75333,R,2019310,R,1310929,R,3330239,R,13404,R,2316058,R,2329462,1,R,10247,R,9707,R,3,R,7551987,1,R,2715487,R,300186,R,7372983,R,405154,R,8078323,R,0,R,2280159,R,2280159,R,20625956,17910469,1 ,1,R,164.00,R,42.00,R,43.00,R,44.00,R,35.00
2021,139658,2,R,2447513,R,1811178,R,1095,R,177797,R,248826,R,66125,R,430963,R,2691435,R,2492062,R,5183497,R,31835,R,2069982,R,2101817,1,R,16280,R,6640,R,8,R,18478968,1,R,4907532,R,6171332,R,15058756,R,33023,R,21263111,R,190847,R,6596401,R,6787248,R,51436859,46529327,1 ,1,R,394.00,R,113.00,R,97.00,R,69.00,R,115.00
2021,139755,2,R,411568,R,441213,R,607,R,16767,R,297234,R,23019,R,313792,R,451354,R,1052846,R,1504200,R,7908,R,2952226,R,2960134,1,R,5130,R,3028,R,1,R,5877896,1,R,1894846,R,2260150,R,2468037,R,7527688,R,12255875,R,0,R,2009567,R,2009567,R,22038184,20143338,1 ,1,R,91.00,R,26.00,R,25.00,R,35.00,R,5.00
2021,139959,2,R,4229493,R,1484647,R,543,R,636797,R,206178,R,94506,R,168934,R,4960796,R,1860302,R,6821098,R,65763,R,850764,R,916527,1,R,20243,R,8093,R,15,R,11343422,1,R,4722514,R,2290362,R,12424286,R,518053,R,15232701,R,54346,R,1800045,R,1854391,R,33153028,28430514,1 ,1,R,271.00,R,84.00,R,30.00,R,115.00,R,42.00
2021,144050,2,R,5562134,R,2302083,R,1729,R,97573,R,151131,R,197314,R,270135,R,5857021,R,2725078,R,8582099,R,44908,R,379307,R,424215,1,R,24202,R,21461,R,5,R,12084121,1,R,2259773,R,4425283,R,12444222,R,366444,R,17235949,R,144339,R,2469503,R,2613842,R,34193685,31933912,1 ,1,R,205.00,R,66.00,R,8.00,R,125.00,R,6.00
2021,145600,2,R,1895501,R,1464203,R,690,R,10547,R,0,R,3464,R,65000,R,1909512,R,1529893,R,3439405,R,7603,R,4000000,R,4007603,1,R,22468,R,13030,R,5,R,9168941,2,Z,0,R,389262,R,8801579,R,152,R,9190993,R,0,R,1683968,R,1683968,R,20043902,20043902,1 ,1,R,144.00,R,58.00,R,4.00,R,67.00,R,15.00
2021,145637,2,R,5879486,R,1828886,R,1324,R,346422,R,385789,R,270684,R,225428,R,6496592,R,2441427,R,8938019,R,33581,R,9092426,R,9126007,1,R,21959,R,10681,R,14,R,22474674,2,Z,0,R,4501927,R,16445685,R,914524,R,21862136,R,476323,R,3093668,R,3569991,R,47906801,47906801,1 ,1,R,370.30,R,188.52,R,0.00,R,148.00,R,33.78
2021,147767,2,R,2848930,R,2292553,R,1048,R,221953,R,244909,R,103377,R,196716,R,3174260,R,2735226,R,5909486,R,17614,R,5579458,R,5597072,1,R,6537,R,13692,R,2,R,11948123,1,R,3152813,R,3162103,R,10075696,R,0,R,13237799,R,246002,R,2550500,R,2796502,R,31135237,27982424,1 ,1,R,198.00,R,69.00,R,36.00,R,82.00,R,11.00
2021,151351,2,R,5138304,R,2734806,R,2519,R,366474,R,3671807,R,157628,R,309804,R,5662406,R,6718936,R,12381342,R,56500,R,3144587,R,3201087,1,R,21800,R,12836,R,15,R,16839487,1,R,6102355,R,5158926,R,12141815,R,1101622,R,18402363,R,88278,R,13177269,R,13265547,R,54609752,48507397,1 ,1,R,337.81,R,90.00,R,84.50,R,105.00,R,58.31
2021,152080,2,R,2293784,R,1859450,R,1852,R,374168,R,200065,R,47277,R,197256,R,2715229,R,2258623,R,4973852,R,54894,R,3418300,R,3473194,1,R,23609,R,13197,R,6,R,11538074,1,R,3735583,R,4061236,R,9136134,R,258444,R,13455814,R,44690,R,1411711,R,1456401,R,30185872,26450289,1 ,1,R,186.00,R,66.00,R,47.00,R,62.00,R,11.00
2021,160755,2,R,1829754,R,1327028,R,872,R,40715,R,7077,R,58382,R,206679,R,1928851,R,1541656,R,3470507,R,26765,R,1849853,R,1876618,1,R,8155,R,4312,R,6,R,6242644,1,R,1350067,R,2265632,R,10082438,R,821753,R,13169823,R,46215,R,538769,R,584984,R,21347518,19997451,1 ,1,R,131.00,R,51.00,R,0.00,R,65.00,R,15.00
2021,162928,2,R,2189759,R,2260434,R,1013,R,532827,R,312288,R,50827,R,204697,R,2773413,R,2778432,R,5551845,R,77038,R,2051341,R,2128379,1,R,26667,R,22053,R,11,R,14753774,1,R,3965416,R,2740337,R,20222188,R,224243,R,23186768,R,67994,R,8238396,R,8306390,R,50212348,46246932,1 ,1,R,216.00,R,57.00,R,65.00,R,81.00,R,13.00
2021,163286,2,R,2159225,R,3999507,R,451,R,120652,R,324567,R,987419,R,433715,R,3267296,R,4758240,R,8025536,R,8185,R,3693957,R,3702142,1,R,9009,R,31795,R,6,R,12615441,1,R,3899244,R,716078,R,9570342,R,321243,R,10607663,R,34106,R,2403070,R,2437176,R,29559524,25660280,1 ,1,R,197.42,R,63.31,R,62.49,R,60.07,R,11.55
2021,164924,2,R,1495059,R,1179094,R,923,R,299590,R,68534,R,42435,R,118676,R,1837084,R,1367227,R,3204311,R,50327,R,276352,R,326679,1,R,33936,R,35859,R,7,R,10419899,1,R,3676898,R,3270156,R,10067932,R,166080,R,13504168,R,106566,R,925434,R,1032000,R,28632965,24956067,1 ,1,R,184.00,R,93.00,R,0.00,R,67.00,R,24.00
2021,164988,2,R,1304308,R,2559201,R,466,R,173217,R,143674,R,358317,R,730087,R,1835842,R,3433428,R,5269270,R,11236,R,429348,R,440584,1,R,1685,R,1294,R,12,R,9719524,1,R,1600931,R,1362321,R,10947521,R,215975,R,12525817,R,7005,R,917590,R,924595,R,24770867,23169936,1 ,1,R,191.00,R,74.00,R,18.00,R,76.00,R,23.00
2021,165015,2,R,998146,R,1558511,R,458,R,152823,R,132687,R,11619,R,134293,R,1162588,R,1825949,R,2988537,R,9144,R,900596,R,909740,1,R,4279,R,7279,R,0,R,4240971,1,R,998528,R,579455,R,3531199,R,359388,R,4470042,R,65616,R,842697,R,908313,R,10617854,9619326,1 ,1,R,77.00,R,34.00,R,21.00,R,4.00,R,18.00
2021,166027,2,R,14440248,R,3039176,R,1602,R,639136,R,672286,R,593788,R,367722,R,15673172,R,4080786,R,19753958,R,65682,R,469099,R,534781,1,R,15843,R,70924,R,29,R,54765322,1,R,20175307,R,13209383,R,19677876,R,9024496,R,41911755,R,418308,R,61481682,R,61899990,R,178752374,158577067,1 ,1,R,729.11,R,387.09,R,69.26,R,265.76,R,7.00
2021,166629,2,R,2123737,R,1885182,R,587,R,105004,R,141339,R,59432,R,182591,R,2288173,R,2209699,R,4497872,R,9806,R,2286235,R,2296041,1,R,7906,R,18534,R,2,R,7971749,1,R,195360,R,782955,R,7172411,R,287903,R,8243269,R,0,R,852254,R,852254,R,17262632,17067272,1 ,1,R,115.70,R,44.50,R,18.00,R,48.50,R,4.70
2021,166683,2,R,1351391,R,1304351,R,324,R,377154,R,481616,R,52750,R,84293,R,1781295,R,1870584,R,3651879,R,10820,R,6133956,R,6144776,1,R,834,R,20604,R,4,R,12158258,1,R,3192127,R,2408516,R,8069897,R,335599,R,10814012,R,0,R,2668216,R,2668216,R,28832613,25640486,1 ,1,R,145.00,R,26.00,R,60.00,R,59.00,R,0.00
2021,167358,2,R,521531,R,1353353,R,392,R,131164,R,223670,R,4082,R,168491,R,656777,R,1745906,R,2402683,R,4139,R,4137990,R,4142129,1,R,10760,R,6497,R,1,R,6072963,1,R,1822574,R,328771,R,7877116,R,107346,R,8313233,R,0,R,1270012,R,1270012,R,17478782,15656208,1 ,1,R,84.00,R,48.00,R,27.00,R,9.00,R,0.00
2021,168148,2,R,823755,R,1377862,R,952,R,87231,R,228559,R,14342,R,109899,R,925328,R,1717272,R,2642600,R,34308,R,791763,R,826071,1,R,22938,R,6024,R,6,R,6376485,1,R,1855334,R,1690164,R,10424289,R,431121,R,12545574,R,9247,R,329017,R,338264,R,21115657,19260323,1 ,1,R,113.98,R,53.75,R,0.00,R,33.83,R,26.40
2021,168421,2,R,182190,R,1174588,R,288,R,6001,R,171043,R,5196,R,231006,R,193387,R,1576925,R,1770312,R,1186,R,468975,R,470161,1,R,2044,R,1968,R,0,R,1058486,1,R,291870,R,104321,R,2291032,R,0,R,2395353,R,17245,R,266258,R,283503,R,4029212,3737342,1 ,1,R,18.23,R,15.80,R,0.00,R,0.20,R,2.23
2021,170976,2,R,11963205,R,3689860,R,2135,R,438313,R,238637,R,581710,R,309471,R,12983228,R,4240103,R,17223331,R,39644,R,10173989,R,10213633,1,R,35684,R,19042,R,10,R,35561533,1,R,11602028,R,7410099,R,19249975,R,1732234,R,28392308,R,73519,R,6938895,R,7012414,R,82568283,70966255,1 ,1,R,552.00,R,220.00,R,0.00,R,308.00,R,24.00
2021,171100,2,R,3653771,R,3283826,R,1979,R,1051562,R,259100,R,141491,R,230669,R,4846824,R,3775574,R,8622398,R,146653,R,3269305,R,3415958,1,R,40099,R,9582,R,3,R,15525020,2,Z,0,R,5284828,R,15947075,R,164167,R,21396070,R,670,R,18958,R,19628,R,36940718,36940718,1 ,1,R,236.00,R,89.00,R,124.00,R,0.00,R,23.00
2021,174066,2,R,4133437,R,2560036,R,77,R,1066463,R,262027,R,158040,R,380799,R,5357940,R,3202939,R,8560879,R,57162,R,587735,R,644897,1,R,74537,R,30719,R,12,R,18344868,1,R,6524862,R,5512956,R,18456679,R,551440,R,24521075,R,70476,R,1933926,R,2004402,R,51395207,44870345,1 ,1,R,311.00,R,103.00,R,37.00,R,131.00,R,40.00
2021,179867,2,R,2093702,R,2320176,R,1062,R,950520,R,72631,R,62483,R,188775,R,3106705,R,2582644,R,5689349,R,23266,R,4138060,R,4161326,1,R,16489,R,11542,R,11,R,11196723,1,R,3936360,R,1978626,R,12960297,R,232410,R,15171333,R,49559,R,10961917,R,11011476,R,41315892,37379532,1 ,1,R,197.00,R,93.00,R,28.00,R,74.00,R,2.00
2021,182670,2,R,1587461,R,1819894,R,3628,R,112238,R,85957,R,43792,R,233762,R,1743491,R,2143241,R,3886732,R,81448,R,1946910,R,2028358,1,R,20433,R,14188,R,5,R,8480697,1,R,2944023,R,1531126,R,10253503,R,416867,R,12201496,R,6446,R,2008909,R,2015355,R,25641571,22697548,1 ,1,R,140.75,R,54.00,R,20.00,R,65.50,R,1.25
2021,185828,2,R,140674,R,250160,R,114,R,80549,R,26,R,4349,R,84603,R,225572,R,334903,R,560475,R,1024,R,309513,R,310537,1,R,1445,R,1056,R,1,R,1684580,1,R,822550,R,120815,R,1570592,R,941,R,1692348,R,0,R,193665,R,193665,R,4393143,3570593,1 ,1,R,30.37,R,15.00,R,0.00,R,8.60,R,6.77
2021,186131,2,R,7823350,R,2815381,R,2089,R,503294,R,212611,R,163885,R,365822,R,8490529,R,3395903,R,11886432,R,57660,R,2359505,R,2417165,1,R,18089,R,38543,R,9,R,24756374,1,R,6651570,R,13265995,R,20760378,R,1742631,R,35769004,R,986615,R,5766182,R,6752797,R,73929745,67278175,1 ,1,R,362.67,R,77.10,R,123.19,R,142.53,R,19.85
2021,186371,2,R,288216,R,112911,R,49,R,5741,R,7169,R,8018,R,14668,R,301975,R,134797,R,436772,R,2263,R,326573,R,328836,1,R,1398,R,377,R,1,R,2469989,1,R,1242568,R,184875,R,1653403,R,7900,R,1846178,R,0,R,162883,R,162883,R,5721618,4479050,1 ,1,R,33.21,R,12.64,R,0.00,R,19.81,R,0.76
2021,186380,2,R,1756429,R,1254933,R,453,R,258567,R,66855,R,64811,R,136778,R,2079807,R,1459019,R,3538826,R,14343,R,3034461,R,3048804,1,R,28433,R,20518,R,10,R,12010718,1,R,6233414,R,975131,R,9751515,R,45881,R,10772527,R,18500,R,1437944,R,1456444,R,30473103,24239689,1 ,1,R,171.81,R,47.91,R,0.00,R,105.03,R,18.87
2021,186399,2,R,346794,R,258951,R,112,R,114665,R,16570,R,15902,R,33552,R,477361,R,309185,R,786546,R,3270,R,746805,R,750075,1,R,1048,R,267,R,1,R,4317384,1,R,2182081,R,243081,R,2874646,R,14924,R,3132651,R,153,R,392187,R,392340,R,10024456,7842375,1 ,1,R,54.63,R,22.85,R,0.00,R,31.06,R,0.72
2021,186867,2,R,58131,R,321034,R,73,R,0,R,0,R,898,R,52297,R,59029,R,373404,R,432433,R,181,R,812086,R,812267,1,R,103,R,1591,R,0,R,904429,1,R,242410,R,3072,R,1062596,R,8270,R,1073938,R,40775,R,104270,R,145045,R,2365822,2123412,1 ,1,R,32.00,R,8.00,R,0.00,R,4.00,R,20.00
2021,190415,2,R,5230343,R,2032841,R,4392,R,515905,R,511927,R,239664,R,302123,R,5985912,R,2851283,R,8837195,R,59235,R,4745033,R,4804268,1,R,20458,R,21242,R,15,R,21897171,1,R,5409235,R,3377513,R,12013895,R,185448,R,15576856,R,21176,R,10838336,R,10859512,R,53742774,48333539,1 ,1,R,324.06,R,106.39,R,64.27,R,140.54,R,12.86
2021,191241,2,R,1099406,R,1557165,R,483,R,148920,R,36474,R,16214,R,105891,R,1264540,R,1700013,R,2964553,R,21233,R,1557165,R,1578398,1,R,3916,R,5176,R,3,R,5411530,1,R,2621309,R,764317,R,4403035,R,485928,R,5653280,R,24954,R,567742,R,592696,R,14278815,11657506,1 ,1,R,74.30,R,44.00,R,0.00,R,29.00,R,1.30
