year,UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   ,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
2021,193900,R,5757444000,R,8129976000,R,31549000,R,19486329000,R,11972328000,R,6412091000,R,2775759000,R,4738242000,R,2494548000,R,2243694000,R,7514001000,R,171034000,R,10771984000,R,1408705000,R,1020414000,R,0,R,13372137000,R,5242161000,R,9142047000,R,7811585000,R,-17560000,R,1312902000,R,6201099000,R,0,R,7514001000,R,29891271,R,68081000,R,9000,R,0,R,108085000,R,696564000,R,902630271,R,825662000,R,47077000,R,872739000,R,2107452000,R,2107452000,R,0,R,0,R,0,R,0,R,0,R,0,R,5557746,R,5557746,R,0,R,0,R,0,R,0,R,0,R,0,R,688812783,R,688812783,R,0,R,0,R,21323402,R,21323402,R,0,R,0,R,78353682,R,78353682,R,0,R,0,R,889815708,R,503612471,R,245296723,R,140906514,R,437117461,R,58944899,R,237266048,R,140906514,R,452698247,R,444667572,R,8030675,R,0,R,0,R,0,R,0,R,0,R,1187983000,R,529186000,R,658797000,R,0,R,0,R,0,R,215899694,R,215899694,R,0,R,0,R,0,R,0,R,0,R,0,R,3946848985,R,3943827222,R,1100277,R,1921486,R,9142047000,R,8094025000,R,905194000,R,142828000,R,0,R,0,R,0,R,0,R,9142047000,R,8094025000,R,905194000,R,142828000,R,1758489000,R,873311000,R,1231791000,R,511340000,R,13665000,R,0,R,83145000,R,22481000,R,116822000,R,53016000,R,961478000,R,284566000,R,476508000,R,84999000,R,0,R,0,R,0,R,0,R,0,R,3169687000,R,2185575000,R,7811585000,R,4015288000,R,1144744000,R,487517000,R,480955000,R,239342000,R,1443739000, 1,R,4578665100,R,,R,29891271,R,29891271,R,0,R,68081000,R,66887755,R,1193245,R,9000,R,9000,R,0,R,0,R,0,R,0,R,60413732,R,58173824,R,2239908,R,714343997,R,670700150,R,43643847,5721040410,R,1142375310,R,181784275,R,1188988353,R,-184489608,R,-43907710,R,394790000,R,7577723000,R,1312902000,R,6201099000,R,3792910758,R,6412091000,R,7811585000
2021,194824,R,1080873000,R,655744000,Z,0,R,1913593000,R,981168000,R,535648000,R,60070000,R,872355000,R,520462000,R,351893000,R,932425000,R,39268000,R,957076000,R,207119000,R,12978000,Z,0,R,1216441000,R,560697000,R,755239000,R,399515000,R,54816000,R,410540000,R,521885000,R,0,R,932425000,R,5639000,R,4659000,R,0,R,0,R,13611000,R,215286000,R,239195000,R,174158000,R,2191000,R,176349000,R,248091000,R,248091000,R,0,R,0,R,0,R,0,R,0,R,0,R,585000,R,585000,R,0,R,0,R,0,R,0,R,0,R,0,R,65304000,R,65304000,R,0,R,0,R,2814000,R,2814000,R,0,R,0,R,0,R,0,R,0,R,0,R,57802000,R,42091000,R,4317000,R,11394000,R,35986000,R,20275000,R,4317000,R,11394000,R,21816000,R,21816000,R,0,R,0,R,0,R,0,R,0,R,0,R,323074000,R,128295000,R,194552000,R,227000,R,2474000,R,2474000,R,27021000,R,27021000,R,0,R,0,R,0,R,0,R,0,R,0,R,28074000,R,4260000,R,2208000,R,21606000,R,755239000,R,520935000,R,201077000,R,33227000,R,0,R,18248000,R,-18248000,R,0,R,755239000,R,539183000,R,182829000,R,33227000,R,138406000,R,72624000,R,110085000,R,33528000,R,0,R,0,R,21655000,R,9371000,R,22065000,R,10450000,R,54846000,R,23798000,R,31299000,R,8476000,R,7077000,R,0,R,0,R,0,R,0,R,14082000,R,1064000,R,399515000,R,159311000,R,36655000,R,34710000,R,31013000,R,25588000,R,112238000, 1,R,740260000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,110000,R,110000,Z,0,R,176239000,R,174048000,R,2191000,1065591000,R,325331000,R,16429000,R,336028000,R,-32172000,R,5046000,R,195048000,R,431721000,R,410540000,R,521885000,R,380597000,R,535648000,R,399515000
2021,195003,R,1630787000,R,681610000,R,0,R,2557108000,R,650213000,R,356576000,R,1210387000,R,696508000,R,215184000,R,481324000,R,1906895000,R,11924000,R,1114503000,R,169369000,R,30405000,R,0,R,1326201000,R,644591000,R,959469000,R,572512000,R,0,R,386957000,R,1519938000,R,0,R,1906895000,R,18036000,R,14750000,R,480000,R,0,R,8162000,R,260697000,R,302125000,R,276339000,R,0,R,276339000,R,317419000,R,317419000,R,0,R,0,R,102996000,R,102996000,R,0,R,0,R,1012000,R,1012000,R,0,R,0,R,0,R,0,R,0,R,0,R,37195000,R,36695000,R,146000,R,354000,R,10090000,R,10058000,R,32000,R,0,R,0,R,0,R,0,R,0,R,30082000,R,10826000,R,14847000,R,4409000,R,24542000,R,6124000,R,14009000,R,4409000,R,5540000,R,4702000,R,838000,R,0,R,0,R,0,R,0,R,0,R,375789000,R,197747000,R,174808000,R,3234000,R,0,R,0,R,67921000,R,67921000,R,0,R,0,R,105000,R,105000,R,0,R,0,R,16860000,R,16860000,R,0,R,0,R,959469000,R,761639000,R,189833000,R,7997000,R,0,R,34680000,R,-34680000,R,0,R,959469000,R,796319000,R,155153000,R,7997000,R,260619000,R,154128000,R,45981000,R,23594000,R,16457000,R,6282000,R,61172000,R,33756000,R,62323000,R,26907000,R,41701000,R,31200000,R,83461000,R,13313000,R,0,R,0,R,0,R,528000,R,0,R,270000,R,0,R,572512000,R,289180000,R,91496000,R,36828000,R,42385000,R,10085000,R,102538000, 1,R,954032000,R,,R,0,R,0,R,0,R,6999000,R,6999000,R,0,R,480000,R,480000,R,0,R,0,R,0,R,0,R,8162000,R,8162000,R,0,R,260698000,R,260698000,R,0,1302873000,R,348841000,R,18330000,R,368608000,R,-38097000,R,0,R,35728000,R,606714000,R,386957000,R,1519938000,R,1193098000,R,356576000,R,572512000
2021,195030,R,3822792000,R,2308122000,R,25359000,R,9026102000,R,3737427000,R,1382825000,R,3391881000,R,1896794000,R,726263563,R,1170530437,R,5288675000,R,99065000,R,3396629000,R,1975431000,R,155886000,R,131592000,R,5758603000,R,3450481000,R,6373255000,R,4950345000,R,23865000,R,1446775000,R,3841900000,R,0,R,5288675000,R,5662344,R,2257922,R,453602,Z,0,R,9051276,R,247615319,R,265040463,R,259378119,R,0,R,259378119,R,311435000,R,311435000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1042623,R,1042623,Z,0,Z,0,R,299209,R,299209,Z,0,Z,0,R,438967000,R,438967000,R,0,R,0,R,31540000,R,31540000,Z,0,Z,0,R,4083000,R,4083000,Z,0,Z,0,R,183502168,R,121085168,R,22509000,R,39908000,R,84399000,R,21982000,R,22509000,R,39908000,R,99103168,R,99103168,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,1121256000,R,562500000,R,526108000,R,32648000,R,14213000,R,14213000,R,94545000,R,94545000,R,4103766000,R,4103766000,R,0,R,0,R,0,R,0,R,68606000,R,68606000,R,0,R,0,R,6373255000,R,5752082000,R,548617000,R,72556000,R,0,R,0,Z,0,Z,0,R,6373255000,R,5752082000,R,548617000,R,72556000,R,362779000,R,241133000,R,330126000,R,160091000,R,19429000,R,12813000,R,65098000,R,61479000,R,71439000,R,32192000,R,244562000,R,121932000,R,126519000,R,26726000,R,0,R,3730393000,R,1735378000,R,0,R,0,R,0,R,0,R,4950345000,R,2391744000,R,644225000,R,173462460,R,265544885,R,46094317,R,1429274338, 1,R,2329949000,R,,R,0,R,0,R,0,R,2257922,R,2257922,R,0,R,453602,R,453602,R,0,R,0,R,0,R,0,R,5785769,R,5785769,R,0,R,250880826,R,250880826,R,0,3194900000,R,864951000,R,63047000,R,925807000,R,-114314000,R,-9589000,R,561686000,R,5498757000,R,1446775000,R,3841900000,R,3171551000,R,1382825000,R,4950345000
2021,196413,R,1902093315,R,1356110410,Z,0,R,3918388944,R,1118438746,R,661493962,R,1746939865,R,1053010333,R,553654983,R,499355350,R,2799950198,R,102211900,R,2270112714,R,389993208,R,10005885,R,0,R,2772323707,R,1416213297,R,1408765647,R,976897979,R,591083,R,432458751,R,2367491447,R,0,R,2799950198,R,12598476,R,2896822,R,1220354,R,0,R,20729859,R,355386614,R,392832125,R,364905018,R,1567499,R,366472517,R,639648087,R,639648087,R,0,R,0,R,0,Z,0,R,0,R,0,R,1663264,R,1663264,R,0,R,0,R,0,R,0,R,0,R,0,R,62127779,R,62127779,R,0,R,0,R,9621806,R,9621806,R,0,R,0,R,141089,R,141089,R,0,R,0,R,87545443,R,45740338,R,20707313,R,21097792,R,67033879,R,25228774,R,20707313,R,21097792,R,20511564,R,20511564,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,439438187,R,248033006,R,185787768,R,5617413,R,4112082,R,4112082,R,35807166,R,35807166,Z,0,Z,0,R,63164911,R,63164911,R,0,R,0,R,65495833,R,65495833,R,0,R,0,R,1408765647,R,1175555361,R,206495081,R,26715205,R,0,R,5765820,R,-5765820,R,0,R,1408765647,R,1181321181,R,200729261,R,26715205,R,384272500,R,200718060,R,67587851,R,26982636,R,0,R,0,R,128603170,R,67857025,R,221967584,R,56319339,R,133116426,R,64178876,R,41350448,R,40350496,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,976897979,R,456406432,R,128762870,R,94382948,R,68983242,R,17136797,R,211225690, 1,R,1390552629,R,,R,12598476,R,12598476,R,0,R,2896822,R,2896822,R,0,R,1220354,R,1220354,R,0,R,0,R,0,R,0,R,13757140,R,13757140,R,0,R,335999725,R,334432226,R,1567499,1814019946,R,423467317,R,51064863,R,422778684,R,-50376230,R,0,R,205014284,R,989768808,R,432458751,R,2367491447,R,1085149682,R,661493962,R,976897979
2021,197708,R,646998000,R,176023000,R,0,R,1251761000,R,602886000,R,273655000,R,-53877000,R,702752000,R,419678000,R,283074000,R,648875000,R,13717000,R,408355000,R,29788000,R,0,R,0,R,451860000,R,275837000,R,372553000,R,245164000,R,0,R,127389000,R,521486000,R,0,R,648875000,R,1713000,R,277000,R,0,R,0,R,33958000,R,58895000,R,94843000,R,93130000,R,0,R,93130000,R,127481000,R,127481000,R,0,R,0,R,0,R,0,R,0,R,0,R,393000,R,393000,R,0,R,0,R,0,R,0,R,0,R,0,R,7048000,R,7048000,R,0,R,0,R,0,Z,0,R,0,R,0,R,39000,R,39000,R,0,R,0,R,70990000,R,6329000,R,46331000,R,18330000,R,70364000,R,5703000,R,46331000,R,18330000,R,626000,R,626000,R,0,R,0,R,0,R,0,R,0,R,0,R,142051000,R,6165000,R,134236000,R,1650000,R,0,R,0,R,6963000,R,6963000,R,0,R,0,R,0,R,0,R,0,R,0,R,17588000,R,48714000,R,-32663000,R,1537000,R,372553000,R,203132000,R,147904000,R,21517000,R,0,R,35434000,R,-35524000,R,90000,R,372553000,R,238566000,R,112380000,R,21607000,R,102318000,R,47091000,R,3217000,R,1891000,R,0,R,0,R,40942000,R,20897000,R,21164000,R,10616000,R,66154000,R,22369000,R,11369000,R,2022000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,245164000,R,104886000,R,27249000,R,25432000,R,12282000,R,12675000,R,62640000, 1,R,474508000,R,,R,0,R,0,R,0,R,277000,R,277000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33958000,R,33958000,R,0,R,58895000,R,58895000,R,0,581211000,R,106703000,R,7935000,R,98768000,R,0,R,0,R,-6598000,R,238566000,R,127389000,R,521486000,R,199356000,R,273655000,R,245164000
2021,198419,R,20337658000,R,5051923000,Z,0,R,30385835000,R,8157443000,R,4381365000,R,12716657000,R,9511735000,R,3809403000,R,5702332000,R,22228392000,R,524221000,R,7053656000,R,2815662000,R,750670000,Z,0,R,11144209000,R,6092286000,R,14010890000,R,7070335000,R,922815000,R,7863370000,R,14365022000,R,0,R,22228392000,R,4465000,R,31713000,R,2416000,Z,0,R,123980000,R,250608000,R,413182000,R,346922000,R,398000,R,347320000,R,491729000,R,491729000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,855937000,R,855937000,R,0,R,0,R,60876000,R,60876000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,906375000,R,668831000,R,124193000,R,113351000,R,398249000,R,160705000,R,124193000,R,113351000,R,508126000,R,508126000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,7337889000,R,4406102000,R,2535734000,R,396053000,Z,0,Z,0,R,167451000,R,167451000,R,3967396000,R,3967396000,Z,0,Z,0,Z,0,Z,0,R,223237000,R,223237000,R,0,R,0,R,14010890000,R,10841559000,R,2659927000,R,509404000,R,0,R,79404000,R,-79404000,Z,0,R,14010890000,R,10920963000,R,2580523000,R,509404000,R,1055981000,R,662309000,R,977149000,R,404460000,Z,0,Z,0,R,261924000,R,181327000,R,79434000,R,38696000,R,352534000,R,221763000,R,313027000,R,66471000,R,50438000,R,3971490000,R,1468658000,Z,0,Z,0,R,8358000,R,3599000,R,7070335000,R,3047283000,R,729918000,R,188223000,R,431285000,R,119813000,R,2553813000, 1,R,8474071000,R,,R,0,R,0,R,0,R,10384000,R,10384000,Z,0,R,862000,R,862000,Z,0,R,0,Z,0,Z,0,R,111323000,R,110925000,R,398000,R,224751000,R,224751000,R,0,12692472000,R,4218401000,R,192004000,R,4493547000,R,-467150000,R,0,R,4775317000,R,7138779000,R,7863370000,R,14365022000,R,12716657000,R,4381365000,R,7070335000
2021,199847,R,2911379000,R,1023456000,R,3995000,R,4704778000,R,1672083000,R,782899000,R,1725373000,R,1307322000,R,710816000,R,596506000,R,3032695000,R,155294000,R,1450833000,R,420937000,R,55568000,Z,0,R,2082632000,R,1059176000,R,2374550000,R,1744777000,R,90940000,R,720713000,R,2311982000,R,0,R,3032695000,R,2416103,R,2703861,R,1415214,Z,0,R,21897955,R,122023353,R,150456486,R,128963068,R,15812757,R,144775825,R,324929000,R,324929000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,213894000,R,213894000,R,0,R,0,R,20642000,R,20642000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,292420000,R,32186000,R,81155000,R,179079000,R,265859000,R,25966000,R,60814000,R,179079000,R,26561000,R,6220000,R,20341000,R,0,Z,0,Z,0,Z,0,Z,0,R,472555000,R,230781000,R,232627000,R,9147000,R,691518000,R,691518000,R,83726000,R,83726000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,274866000,R,274866000,R,0,R,0,R,2374550000,R,1872542000,R,313782000,R,188226000,R,0,R,235449000,R,-235449000,Z,0,R,2374550000,R,2107991000,R,78333000,R,188226000,R,258128000,R,166161000,R,204958000,R,75937000,R,27008000,R,14348000,R,992160000,R,598921000,R,37788000,R,16921000,R,101241000,R,59866000,R,123494000,R,35460000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1744777000,R,967614000,R,210297000,R,61008000,R,87143000,R,24186000,R,394529000, 1,R,1350187000,R,,R,2416103,R,2416103,R,0,R,2703861,R,2703861,R,0,R,1415214,R,1415214,R,0,R,0,R,0,R,0,R,22929319,R,22929319,R,0,R,115311328,R,99498571,R,15812757,1862910000,R,512723000,R,34020000,R,386260000,R,-61899000,R,154342000,R,461795000,R,1767754000,R,720713000,R,2311982000,R,1886320000,R,782899000,R,1744777000
2021,201645,R,1915557529,R,885106069,R,0,R,3872986984,R,844455841,R,526200091,R,342618849,R,2685912294,R,1274252754,R,1411659540,R,3028531143,R,76869729,R,1520975919,R,390464828,R,113969213,R,40000000,R,2142279689,R,1257173620,R,1609700901,R,967833027,R,37262903,R,679130777,R,2349400366,R,0,R,3028531143,R,4204975,R,3919161,R,633520,R,0,R,32200684,R,168438914,R,209397254,R,209397254,R,0,R,209397254,R,318661964,R,318661964,R,0,R,0,R,0,Z,0,R,0,R,0,R,2550895,R,2550895,R,0,R,0,R,0,Z,0,R,0,R,0,R,340616894,R,340616894,R,0,R,0,R,11603087,R,11603087,R,0,R,0,R,4546499,R,4546499,R,0,R,0,R,217586599,R,109075519,R,47449386,R,61061694,R,149351081,R,40840001,R,47449386,R,61061694,R,68235518,R,68235518,R,0,R,0,R,2496289,R,953753,R,0,R,1542536,R,624282635,R,106593450,R,436742034,R,80947151,R,9307864,R,9307864,R,43435581,R,43435581,R,0,R,0,R,0,R,0,R,0,R,0,R,34612594,R,34530210,R,0,R,82384,R,1609700901,R,981875716,R,484191420,R,143633765,R,0,R,63559956,R,-68076269,R,4516313,R,1609700901,R,1045435672,R,416115151,R,148150078,R,330400865,R,183504551,R,372899945,R,140402140,R,0,R,0,R,20683334,R,4510081,R,29998463,R,15799985,R,137117956,R,48723534,R,76732464,R,9401684,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,967833027,R,402341975,R,107091179,R,66571743,R,67578984,R,16891573,R,307357573, 1,R,1850806000,R,,R,4204975,R,4204975,R,0,R,3919161,R,3919161,R,0,R,633520,R,633520,R,0,R,0,R,0,R,0,R,32200684,R,32200684,R,0,R,168438914,R,168438914,R,0,2354190000,R,503384000,R,41851000,R,555050000,R,-81428000,R,-12089000,R,117922043,R,1043352925,R,679130777,R,2349400366,R,891059770,R,526200091,R,967833027
2021,211440,R,3880775015,R,1162849480,R,0,R,6292637027,R,1174066512,R,659172145,R,2058406172,R,3060164343,R,1226242903,R,1833921440,R,5118570515,R,75608430,R,1749253746,R,334924101,R,80640734,R,0,R,2240427011,R,1077577531,R,2760524103,R,1234717134,R,0,R,1525806969,R,3592763546,R,0,R,5118570515,R,5183918,R,4993063,R,441247,R,0,R,17446053,R,157861605,R,185925886,R,177385334,R,0,R,177385334,R,566334400,R,566334400,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,255347644,R,255347644,R,0,R,0,R,4606586,R,4606586,R,0,R,0,R,1035000,R,1035000,R,0,R,0,R,545923931,R,83157666,R,232456400,R,230309865,R,484400480,R,21634215,R,232456400,R,230309865,R,61523451,R,61523451,R,0,R,0,R,0,R,0,R,0,R,0,R,1132673078,R,405874460,R,720116590,R,6682028,R,0,R,0,R,20685751,R,20685751,R,0,R,0,R,143798838,R,143798838,R,0,R,0,R,90118875,R,78106409,R,1359370,R,10653096,R,2760524103,R,1558946754,R,953932360,R,247644989,R,0,R,110060017,R,-110060017,R,0,R,2760524103,R,1669006771,R,843872343,R,247644989,R,450622411,R,295201963,R,245923341,R,151050695,R,0,R,0,R,152904318,R,66697316,R,56448293,R,26363015,R,144894191,R,74814773,R,39695059,R,2279660,R,0,R,0,R,0,R,144229521,R,79734216,R,0,R,0,R,1234717134,R,696141638,R,157808726,R,55683718,R,80164681,R,16439335,R,228479036, 1,R,2068859860,R,,R,0,R,0,R,0,R,2077676,R,2077676,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17446053,R,17446053,R,0,R,157861605,R,157861605,R,0,3092064292,R,1023204432,R,217262982,R,906385529,R,-100444079,R,0,R,434289636,R,1282864970,R,1525806969,R,3592763546,R,3207049973,R,659172145,R,1234717134
2021,212054,R,1025877000,R,961491000,R,0,R,2493574000,R,1053081000,R,558757000,R,603487000,R,837006000,R,455913000,R,381093000,R,1440493000,R,152188000,R,1238500000,R,244659000,R,6800000,R,0,R,1642147000,R,680656000,R,1069652000,R,892535000,R,0,R,177117000,R,1263376000,R,0,R,1440493000,R,16841000,R,3194000,R,8021000,R,0,R,16701000,R,389599000,R,434356000,R,349922000,R,1707000,R,351629000,R,596176000,R,596176000,R,0,R,0,R,0,R,0,R,0,R,0,R,8970000,R,8970000,R,0,R,0,R,0,R,0,R,0,R,0,R,148244000,R,147373000,R,871000,R,0,R,9095000,R,2831000,R,6264000,R,0,R,1554000,R,1380000,R,174000,R,0,R,51899000,R,12733000,R,39166000,R,0,R,30073000,R,4429000,R,25644000,R,0,R,21826000,R,8304000,R,13522000,R,0,R,0,R,0,R,0,R,0,R,160800000,R,15700000,R,119510000,R,25590000,R,9930000,R,9930000,R,25423000,R,25423000,R,0,R,0,R,0,R,0,R,0,R,0,R,57561000,R,45381000,R,555000,R,11625000,R,1069652000,R,865897000,R,166540000,R,37215000,R,0,R,71699000,R,-71699000,R,0,R,1069652000,R,937596000,R,94841000,R,37215000,R,361226000,R,190274000,R,185592000,R,72486000,R,2823000,R,2002000,R,73828000,R,40473000,R,63846000,R,29704000,R,133916000,R,61698000,R,50514000,R,3257000,R,12107000,R,0,R,0,R,0,R,0,R,8683000,R,0,R,892535000,R,399894000,R,75976000,R,22137000,R,54490000,R,17184000,R,322854000, 1,R,798335000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,351629000,R,349922000,R,1707000,965854000,R,167519000,R,16672000,R,187252000,R,-36405000,R,0,R,45061000,R,930385000,R,177117000,R,1263376000,R,266966000,R,454657000,R,892535000
2021,213543,R,2419105000,R,671421000,R,0,R,3220555000,R,703876000,R,505244000,R,1212498000,R,1304181000,R,676439000,R,627742000,R,2516679000,R,79820000,R,882091000,R,234376000,R,113563000,R,6938000,R,1316788000,R,645367000,R,891800000,R,390646000,R,-1337000,R,499817000,R,2016862000,R,0,R,2516679000,R,4930000,R,524000,R,1529000,R,0,R,28158000,R,90351000,R,125492000,R,113739000,R,3019000,R,116758000,R,199110000,R,199110000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,41825000,R,41825000,R,0,R,0,R,9303000,R,9303000,R,0,R,0,R,0,R,0,R,0,R,0,R,40444000,R,19742000,R,9240000,R,11462000,R,36643000,R,15941000,R,9240000,R,11462000,R,3801000,R,3801000,R,0,R,0,R,0,R,0,R,0,R,0,R,557432000,R,289505000,R,260470000,R,7457000,R,0,R,0,R,21296000,R,21296000,R,0,R,0,R,18722000,R,18722000,R,0,R,0,R,3668000,R,3668000,R,0,R,0,R,891800000,R,603171000,R,269710000,R,18919000,R,0,R,9176,R,-9295,R,119,R,891800000,R,603180176,R,269700705,R,18919119,R,149116000,R,88410000,R,44046000,R,20336000,R,2987000,R,1176000,R,33484000,R,14239000,R,32843000,R,15782000,R,81634000,R,38582000,R,35409000,R,3508000,R,0,R,0,R,0,R,11127000,R,3638000,R,0,R,0,R,390646000,R,185671000,R,44234000,R,35782000,R,35982000,R,11937000,R,77040000, 1,R,1369863000,R,,R,0,R,0,R,0,R,524000,R,524000,R,0,R,10000,R,10000,R,0,R,0,R,0,R,0,R,30391000,R,27372000,R,3019000,R,85833000,R,85833000,R,0,1784613000,R,414750000,R,18381000,R,463224000,R,-69459000,R,2604000,R,219902000,R,394019000,R,499817000,R,2016862000,R,1769520000,R,505244000,R,390646000
