year,UNITID,STAFFCAT,FTPT,OCCUPCAT,SABDTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2020,195003,1310,1,310,-2,R,296,R,94,R,202,R,1,R,0,R,1,R,9,R,2,R,7,R,20,R,6,R,14,R,14,R,4,R,10,R,1,R,0,R,1,R,246,R,80,R,166,R,3,R,1,R,2,R,1,R,0,R,1,R,1,R,1,R,0
2020,195003,1320,1,320,-2,R,358,R,259,R,99,R,1,R,1,R,0,R,10,R,7,R,3,R,12,R,8,R,4,R,8,R,7,R,1,R,0,R,0,R,0,R,305,R,221,R,84,R,3,R,1,R,2,R,7,R,5,R,2,R,12,R,9,R,3
2020,195003,1330,1,330,-2,R,466,R,146,R,320,R,1,R,1,R,0,R,9,R,4,R,5,R,30,R,10,R,20,R,27,R,10,R,17,R,0,R,0,R,0,R,367,R,100,R,267,R,13,R,5,R,8,R,19,R,16,R,3,R,0,R,0,R,0
2020,195003,1340,1,340,-2,R,59,R,17,R,42,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,3,R,2,R,1,R,0,R,0,R,0,R,48,R,11,R,37,R,2,R,2,R,0,R,2,R,1,R,1,R,0,R,0,R,0
2020,195003,1350,1,350,-2,R,299,R,190,R,109,R,0,R,0,R,0,R,6,R,4,R,2,R,68,R,52,R,16,R,27,R,17,R,10,R,0,R,0,R,0,R,164,R,94,R,70,R,7,R,4,R,3,R,27,R,19,R,8,R,0,R,0,R,0
2020,195003,1360,1,360,-2,R,9,R,4,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,4,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,1370,1,370,-2,R,510,R,77,R,433,R,1,R,0,R,1,R,9,R,2,R,7,R,44,R,9,R,35,R,26,R,5,R,21,R,1,R,0,R,1,R,416,R,59,R,357,R,6,R,0,R,6,R,7,R,2,R,5,R,0,R,0,R,0
2020,195003,1380,1,380,-2,R,70,R,68,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,6,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,60,R,58,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,1390,1,390,-2,R,15,R,10,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,13,R,8,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,2100,2,100,10,R,3432,R,1647,R,1785,R,11,R,6,R,5,R,164,R,91,R,73,R,255,R,134,R,121,R,180,R,95,R,85,R,4,R,2,R,2,R,2660,R,1231,R,1429,R,45,R,20,R,25,R,49,R,29,R,20,R,64,R,39,R,25
2020,195003,2200,2,200,11,R,1039,R,653,R,386,R,6,R,4,R,2,R,113,R,68,R,45,R,35,R,24,R,11,R,56,R,40,R,16,R,2,R,2,R,0,R,748,R,463,R,285,R,11,R,8,R,3,R,18,R,15,R,3,R,50,R,29,R,21
2020,195003,2210,2,210,-2,R,1012,R,637,R,375,R,6,R,4,R,2,R,112,R,67,R,45,R,34,R,24,R,10,R,55,R,39,R,16,R,2,R,2,R,0,R,729,R,451,R,278,R,10,R,8,R,2,R,18,R,15,R,3,R,46,R,27,R,19
2020,195003,2220,2,220,-2,R,27,R,16,R,11,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,19,R,12,R,7,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2
2020,195003,2250,2,250,-2,R,95,R,22,R,73,R,1,R,0,R,1,R,1,R,0,R,1,R,12,R,6,R,6,R,6,R,1,R,5,R,0,R,0,R,0,R,71,R,15,R,56,R,1,R,0,R,1,R,2,R,0,R,2,R,1,R,0,R,1
2020,195003,2260,2,260,-2,R,22,R,2,R,20,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,17,R,2,R,15,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1
2020,195003,2261,2,261,-2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1
2020,195003,2262,2,262,-2,R,13,R,2,R,11,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,2,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,2263,2,263,-2,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,2270,2,270,-2,R,73,R,20,R,53,R,0,R,0,R,0,R,1,R,0,R,1,R,11,R,6,R,5,R,5,R,1,R,4,R,0,R,0,R,0,R,54,R,13,R,41,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0
2020,195003,2300,2,300,-2,R,407,R,198,R,209,R,0,R,0,R,0,R,9,R,6,R,3,R,30,R,16,R,14,R,13,R,7,R,6,R,0,R,0,R,0,R,349,R,166,R,183,R,0,R,0,R,0,R,6,R,3,R,3,R,0,R,0,R,0
2020,195003,2310,2,310,-2,R,284,R,88,R,196,R,1,R,0,R,1,R,9,R,2,R,7,R,20,R,6,R,14,R,13,R,4,R,9,R,1,R,0,R,1,R,235,R,74,R,161,R,3,R,1,R,2,R,1,R,0,R,1,R,1,R,1,R,0
2020,195003,2320,2,320,-2,R,345,R,252,R,93,R,1,R,1,R,0,R,8,R,5,R,3,R,12,R,8,R,4,R,8,R,7,R,1,R,0,R,0,R,0,R,295,R,216,R,79,R,3,R,1,R,2,R,6,R,5,R,1,R,12,R,9,R,3
2020,195003,2330,2,330,-2,R,383,R,108,R,275,R,1,R,1,R,0,R,9,R,4,R,5,R,27,R,8,R,19,R,26,R,10,R,16,R,0,R,0,R,0,R,303,R,79,R,224,R,12,R,4,R,8,R,5,R,2,R,3,R,0,R,0,R,0
2020,195003,2340,2,340,-2,R,47,R,9,R,38,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,41,R,6,R,35,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2020,195003,2350,2,350,-2,R,256,R,166,R,90,R,0,R,0,R,0,R,6,R,4,R,2,R,66,R,50,R,16,R,26,R,16,R,10,R,0,R,0,R,0,R,146,R,89,R,57,R,7,R,4,R,3,R,5,R,3,R,2,R,0,R,0,R,0
2020,195003,2360,2,360,-2,R,9,R,4,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,4,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,2370,2,370,-2,R,485,R,72,R,413,R,1,R,0,R,1,R,8,R,2,R,6,R,44,R,9,R,35,R,25,R,4,R,21,R,1,R,0,R,1,R,395,R,56,R,339,R,6,R,0,R,6,R,5,R,1,R,4,R,0,R,0,R,0
2020,195003,2380,2,380,-2,R,68,R,66,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,6,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,58,R,56,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,2390,2,390,-2,R,14,R,9,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,12,R,7,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3100,3,100,-2,R,610,R,358,R,252,R,1,R,0,R,1,R,19,R,10,R,9,R,14,R,10,R,4,R,11,R,7,R,4,R,1,R,0,R,1,R,309,R,153,R,156,R,2,R,2,R,0,R,252,R,175,R,77,R,1,R,1,R,0
2020,195003,3200,3,200,70,R,380,R,240,R,140,R,1,R,0,R,1,R,15,R,8,R,7,R,5,R,4,R,1,R,6,R,5,R,1,R,1,R,0,R,1,R,159,R,97,R,62,R,0,R,0,R,0,R,192,R,125,R,67,R,1,R,1,R,0
2020,195003,3210,3,210,-2,R,368,R,235,R,133,R,1,R,0,R,1,R,13,R,7,R,6,R,5,R,4,R,1,R,4,R,4,R,0,R,1,R,0,R,1,R,153,R,95,R,58,R,0,R,0,R,0,R,191,R,125,R,66,R,0,R,0,R,0
2020,195003,3220,3,220,-2,R,12,R,5,R,7,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,6,R,2,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0
2020,195003,3250,3,250,-2,R,36,R,24,R,12,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,13,R,5,R,8,R,0,R,0,R,0,R,20,R,18,R,2,R,0,R,0,R,0
2020,195003,3260,3,260,-2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3263,3,263,-2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3270,3,270,-2,R,35,R,23,R,12,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,13,R,5,R,8,R,0,R,0,R,0,R,20,R,18,R,2,R,0,R,0,R,0
2020,195003,3300,3,300,-2,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3310,3,310,-2,R,12,R,6,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,11,R,6,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3320,3,320,-2,R,13,R,7,R,6,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,5,R,5,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2020,195003,3330,3,330,-2,R,83,R,38,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,64,R,21,R,43,R,1,R,1,R,0,R,14,R,14,R,0,R,0,R,0,R,0
2020,195003,3340,3,340,-2,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,5,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0
2020,195003,3350,3,350,-2,R,43,R,24,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,18,R,5,R,13,R,0,R,0,R,0,R,22,R,16,R,6,R,0,R,0,R,0
2020,195003,3370,3,370,-2,R,25,R,5,R,20,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,21,R,3,R,18,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0
2020,195003,3380,3,380,-2,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,3390,3,390,-2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195003,4400,4,400,-2,R,636,R,366,R,270,R,0,R,0,R,0,R,20,R,12,R,8,R,13,R,8,R,5,R,25,R,14,R,11,R,0,R,0,R,0,R,228,R,113,R,115,R,13,R,3,R,10,R,7,R,4,R,3,R,330,R,212,R,118
2020,195003,4410,4,410,-2,R,123,R,70,R,53,R,0,R,0,R,0,R,3,R,2,R,1,R,4,R,3,R,1,R,10,R,6,R,4,R,0,R,0,R,0,R,55,R,27,R,28,R,1,R,0,R,1,R,2,R,1,R,1,R,48,R,31,R,17
2020,195003,4420,4,420,-2,R,306,R,205,R,101,R,0,R,0,R,0,R,11,R,8,R,3,R,3,R,2,R,1,R,5,R,3,R,2,R,0,R,0,R,0,R,95,R,54,R,41,R,2,R,1,R,1,R,2,R,1,R,1,R,188,R,136,R,52
2020,195003,4490,4,490,-2,R,207,R,91,R,116,R,0,R,0,R,0,R,6,R,2,R,4,R,6,R,3,R,3,R,10,R,5,R,5,R,0,R,0,R,0,R,78,R,32,R,46,R,10,R,2,R,8,R,3,R,2,R,1,R,94,R,45,R,49
2020,195030,1100,1,100,-2,R,9587,R,4491,R,5096,R,23,R,10,R,13,R,664,R,332,R,332,R,766,R,343,R,423,R,331,R,154,R,177,R,6,R,3,R,3,R,7393,R,3429,R,3964,R,105,R,40,R,65,R,1,R,1,R,0,R,298,R,179,R,119
2020,195030,1200,1,200,-2,R,3245,R,1905,R,1340,R,8,R,3,R,5,R,436,R,239,R,197,R,65,R,36,R,29,R,87,R,49,R,38,R,1,R,1,R,0,R,2389,R,1413,R,976,R,20,R,9,R,11,R,1,R,1,R,0,R,238,R,154,R,84
2020,195030,1210,1,210,-2,R,2784,R,1580,R,1204,R,6,R,2,R,4,R,377,R,201,R,176,R,61,R,33,R,28,R,73,R,41,R,32,R,1,R,1,R,0,R,2151,R,1235,R,916,R,17,R,7,R,10,R,0,R,0,R,0,R,98,R,60,R,38
2020,195030,1220,1,220,-2,R,461,R,325,R,136,R,2,R,1,R,1,R,59,R,38,R,21,R,4,R,3,R,1,R,14,R,8,R,6,R,0,R,0,R,0,R,238,R,178,R,60,R,3,R,2,R,1,R,1,R,1,R,0,R,140,R,94,R,46
2020,195030,1250,1,250,-2,R,296,R,82,R,214,R,1,R,0,R,1,R,4,R,2,R,2,R,25,R,8,R,17,R,16,R,5,R,11,R,0,R,0,R,0,R,237,R,64,R,173,R,8,R,2,R,6,R,0,R,0,R,0,R,5,R,1,R,4
2020,195030,1260,1,260,-2,R,97,R,27,R,70,R,1,R,0,R,1,R,1,R,0,R,1,R,7,R,3,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,80,R,22,R,58,R,3,R,0,R,3,R,0,R,0,R,0,R,3,R,1,R,2
2020,195030,1261,1,261,-2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,1262,1,262,-2,R,58,R,13,R,45,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,47,R,10,R,37,R,2,R,0,R,2,R,0,R,0,R,0,R,3,R,1,R,2
2020,195030,1263,1,263,-2,R,33,R,14,R,19,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,28,R,12,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,1270,1,270,-2,R,199,R,55,R,144,R,0,R,0,R,0,R,3,R,2,R,1,R,18,R,5,R,13,R,14,R,4,R,10,R,0,R,0,R,0,R,157,R,42,R,115,R,5,R,2,R,3,R,0,R,0,R,0,R,2,R,0,R,2
2020,195030,1300,1,300,-2,R,872,R,398,R,474,R,0,R,0,R,0,R,19,R,8,R,11,R,40,R,18,R,22,R,17,R,6,R,11,R,0,R,0,R,0,R,791,R,365,R,426,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,1310,1,310,-2,R,267,R,64,R,203,R,0,R,0,R,0,R,11,R,1,R,10,R,15,R,3,R,12,R,7,R,4,R,3,R,1,R,0,R,1,R,228,R,55,R,173,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,1320,1,320,-2,R,1763,R,968,R,795,R,4,R,2,R,2,R,104,R,48,R,56,R,81,R,44,R,37,R,52,R,31,R,21,R,1,R,1,R,0,R,1456,R,810,R,646,R,20,R,13,R,7,R,0,R,0,R,0,R,45,R,19,R,26
2020,195030,1330,1,330,-2,R,149,R,60,R,89,R,1,R,0,R,1,R,2,R,0,R,2,R,13,R,5,R,8,R,5,R,3,R,2,R,0,R,0,R,0,R,125,R,52,R,73,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1
2020,195030,1340,1,340,-2,R,225,R,75,R,150,R,0,R,0,R,0,R,15,R,7,R,8,R,13,R,3,R,10,R,8,R,5,R,3,R,0,R,0,R,0,R,184,R,57,R,127,R,2,R,1,R,1,R,0,R,0,R,0,R,3,R,2,R,1
2020,195030,1350,1,350,-2,R,418,R,227,R,191,R,3,R,1,R,2,R,7,R,4,R,3,R,150,R,73,R,77,R,32,R,15,R,17,R,0,R,0,R,0,R,221,R,130,R,91,R,4,R,3,R,1,R,0,R,0,R,0,R,1,R,1,R,0
2020,195030,1370,1,370,-2,R,1794,R,235,R,1559,R,2,R,0,R,2,R,57,R,15,R,42,R,195,R,31,R,164,R,71,R,11,R,60,R,1,R,0,R,1,R,1430,R,171,R,1259,R,33,R,5,R,28,R,0,R,0,R,0,R,5,R,2,R,3
2020,195030,1380,1,380,-2,R,191,R,130,R,61,R,1,R,1,R,0,R,6,R,5,R,1,R,128,R,86,R,42,R,24,R,16,R,8,R,2,R,1,R,1,R,29,R,21,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,1390,1,390,-2,R,367,R,347,R,20,R,3,R,3,R,0,R,3,R,3,R,0,R,41,R,36,R,5,R,12,R,9,R,3,R,0,R,0,R,0,R,303,R,291,R,12,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2100,2,100,10,R,8960,R,4318,R,4642,R,23,R,10,R,13,R,625,R,321,R,304,R,699,R,309,R,390,R,312,R,144,R,168,R,6,R,3,R,3,R,6905,R,3314,R,3591,R,99,R,40,R,59,R,1,R,1,R,0,R,290,R,176,R,114
2020,195030,2200,2,200,11,R,2940,R,1801,R,1139,R,8,R,3,R,5,R,405,R,230,R,175,R,61,R,35,R,26,R,79,R,43,R,36,R,1,R,1,R,0,R,2132,R,1327,R,805,R,19,R,9,R,10,R,1,R,1,R,0,R,234,R,152,R,82
2020,195030,2210,2,210,-2,R,2492,R,1483,R,1009,R,6,R,2,R,4,R,347,R,192,R,155,R,57,R,32,R,25,R,66,R,36,R,30,R,1,R,1,R,0,R,1905,R,1155,R,750,R,16,R,7,R,9,R,0,R,0,R,0,R,94,R,58,R,36
2020,195030,2220,2,220,-2,R,448,R,318,R,130,R,2,R,1,R,1,R,58,R,38,R,20,R,4,R,3,R,1,R,13,R,7,R,6,R,0,R,0,R,0,R,227,R,172,R,55,R,3,R,2,R,1,R,1,R,1,R,0,R,140,R,94,R,46
2020,195030,2250,2,250,-2,R,282,R,80,R,202,R,1,R,0,R,1,R,4,R,2,R,2,R,24,R,8,R,16,R,16,R,5,R,11,R,0,R,0,R,0,R,224,R,62,R,162,R,8,R,2,R,6,R,0,R,0,R,0,R,5,R,1,R,4
2020,195030,2260,2,260,-2,R,90,R,25,R,65,R,1,R,0,R,1,R,1,R,0,R,1,R,7,R,3,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,73,R,20,R,53,R,3,R,0,R,3,R,0,R,0,R,0,R,3,R,1,R,2
2020,195030,2261,2,261,-2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2262,2,262,-2,R,56,R,12,R,44,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,45,R,9,R,36,R,2,R,0,R,2,R,0,R,0,R,0,R,3,R,1,R,2
2020,195030,2263,2,263,-2,R,28,R,13,R,15,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,23,R,11,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2270,2,270,-2,R,192,R,55,R,137,R,0,R,0,R,0,R,3,R,2,R,1,R,17,R,5,R,12,R,14,R,4,R,10,R,0,R,0,R,0,R,151,R,42,R,109,R,5,R,2,R,3,R,0,R,0,R,0,R,2,R,0,R,2
2020,195030,2300,2,300,-2,R,858,R,394,R,464,R,0,R,0,R,0,R,18,R,7,R,11,R,40,R,18,R,22,R,17,R,6,R,11,R,0,R,0,R,0,R,778,R,362,R,416,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2310,2,310,-2,R,265,R,64,R,201,R,0,R,0,R,0,R,11,R,1,R,10,R,15,R,3,R,12,R,7,R,4,R,3,R,1,R,0,R,1,R,226,R,55,R,171,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2320,2,320,-2,R,1697,R,955,R,742,R,4,R,2,R,2,R,102,R,48,R,54,R,76,R,40,R,36,R,52,R,31,R,21,R,1,R,1,R,0,R,1401,R,802,R,599,R,19,R,13,R,6,R,0,R,0,R,0,R,42,R,18,R,24
2020,195030,2330,2,330,-2,R,145,R,59,R,86,R,1,R,0,R,1,R,2,R,0,R,2,R,12,R,4,R,8,R,5,R,3,R,2,R,0,R,0,R,0,R,122,R,52,R,70,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1
2020,195030,2340,2,340,-2,R,198,R,75,R,123,R,0,R,0,R,0,R,15,R,7,R,8,R,13,R,3,R,10,R,8,R,5,R,3,R,0,R,0,R,0,R,158,R,57,R,101,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,2,R,1
2020,195030,2350,2,350,-2,R,367,R,205,R,162,R,3,R,1,R,2,R,6,R,4,R,2,R,119,R,56,R,63,R,29,R,14,R,15,R,0,R,0,R,0,R,205,R,126,R,79,R,4,R,3,R,1,R,0,R,0,R,0,R,1,R,1,R,0
2020,195030,2370,2,370,-2,R,1668,R,221,R,1447,R,2,R,0,R,2,R,53,R,14,R,39,R,184,R,29,R,155,R,65,R,10,R,55,R,1,R,0,R,1,R,1329,R,161,R,1168,R,30,R,5,R,25,R,0,R,0,R,0,R,4,R,2,R,2
2020,195030,2380,2,380,-2,R,174,R,118,R,56,R,1,R,1,R,0,R,6,R,5,R,1,R,114,R,77,R,37,R,22,R,14,R,8,R,2,R,1,R,1,R,28,R,20,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,2390,2,390,-2,R,366,R,346,R,20,R,3,R,3,R,0,R,3,R,3,R,0,R,41,R,36,R,5,R,12,R,9,R,3,R,0,R,0,R,0,R,302,R,290,R,12,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3100,3,100,-2,R,627,R,173,R,454,R,0,R,0,R,0,R,39,R,11,R,28,R,67,R,34,R,33,R,19,R,10,R,9,R,0,R,0,R,0,R,488,R,115,R,373,R,6,R,0,R,6,R,0,R,0,R,0,R,8,R,3,R,5
2020,195030,3200,3,200,70,R,305,R,104,R,201,R,0,R,0,R,0,R,31,R,9,R,22,R,4,R,1,R,3,R,8,R,6,R,2,R,0,R,0,R,0,R,257,R,86,R,171,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2
2020,195030,3210,3,210,-2,R,292,R,97,R,195,R,0,R,0,R,0,R,30,R,9,R,21,R,4,R,1,R,3,R,7,R,5,R,2,R,0,R,0,R,0,R,246,R,80,R,166,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2
2020,195030,3220,3,220,-2,R,13,R,7,R,6,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,11,R,6,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3250,3,250,-2,R,14,R,2,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,2,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3260,3,260,-2,R,7,R,2,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,2,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3262,3,262,-2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3263,3,263,-2,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3270,3,270,-2,R,7,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,195030,3300,3,300,-2,R,14,R,4,R,10,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,3,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
