year,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
2021,211440,R,57560,R,964,R,800,R,57560,R,964,R,800,R,57560,R,964,R,800,R,46441,R,906,R,633,R,46441,R,906,R,633,R,46441,R,906,R,633,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,54244,R,1221,R,55465,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,.,.,R,54244,R,1221,R,55465,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,.,.,R,54244,R,1221,R,55465,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,.,.,R,1000,R,1000,R,1000,R,1000,R,14418,R,14972,R,15550,R,16150,R,1400,R,1400,R,1400,R,1400,R,13608,R,14162,R,14740,R,14340,R,1400,R,1400,R,1400,R,1400,R,2080,R,2080,R,2080,R,1400
2021,212054,R,54766,R,2370,R,1242,R,54766,R,2370,R,1242,R,54766,R,2370,R,1242,R,36234,R,840,R,1342,R,36234,R,840,R,1342,R,36234,R,840,R,1342,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,60158,R,1736,R,60158,R,1736,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,48893,R,840,R,48893,R,840,R,50874,R,2370,R,53244,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,.,.,R,50874,R,2370,R,53244,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,.,.,R,50874,R,2370,R,53244,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,.,.,R,1700,R,1700,R,1700,R,1700,R,14079,R,14241,R,16008,R,16488,R,1200,R,1200,R,1200,R,1200,R,14079,R,14241,R,17262,R,17442,R,1200,R,1200,R,1200,R,1200,R,1200,R,1200,R,1200,R,1200
2021,213543,R,56980,R,490,R,2375,R,56980,R,490,R,2375,R,56980,R,490,R,2375,R,27000,R,130,R,1500,R,27000,R,130,R,1500,R,27000,R,130,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,52480,R,450,R,52930,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,.,.,R,52480,R,450,R,52930,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,.,.,R,52480,R,450,R,52930,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,.,.,R,1000,R,1000,R,1000,R,1000,R,13600,R,14160,R,14740,R,15330,R,1065,R,1065,R,1065,R,1065,R,13600,R,14160,R,14740,R,15330,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065
2021,215062,R,54652,R,7058,R,1945,R,54652,R,7058,R,1945,R,54652,R,7058,R,1945,R,38732,R,4200,R,1907,R,38732,R,4200,R,1907,R,38732,R,4200,R,1907,Y,.,Y,.,Y,.,Y,.,R,79166,R,5230,R,79166,R,5230,R,61586,R,5650,R,61586,R,5650,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,49277,R,5463,R,59277,R,5463,R,65392,R,5298,R,65392,R,5298,R,49220,R,6364,R,55584,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,.,.,R,49220,R,6364,R,55584,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,.,.,R,49220,R,6364,R,55584,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,.,.,R,1318,R,1358,R,1358,R,1358,R,15616,R,16190,R,16784,R,17304,R,2785,R,2868,R,2926,R,2926,R,15616,R,14406,R,14502,R,14502,R,2785,R,2868,R,2926,R,2926,R,2785,R,2868,R,2926,R,2926
2021,215293,R,19092,R,1270,R,795,R,19092,R,1270,R,795,R,34124,R,1270,R,1421,R,24118,R,1130,R,970,R,24118,R,1130,R,970,R,40894,R,1130,R,1670,Y,.,Y,.,Y,.,Y,.,R,51626,R,1130,R,61904,R,1130,R,59126,R,1130,R,61428,R,1130,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,33558,R,1130,R,38618,R,1130,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,35836,R,1130,R,46120,R,1130,R,18130,R,950,R,19080,R,18628,R,1090,R,19718,R,18628,R,1050,R,19678,R,19092,R,1270,R,20362,.,.,R,18130,R,950,R,19080,R,18628,R,1090,R,19718,R,18629,R,1050,R,19679,R,19092,R,1270,R,20362,.,.,R,31102,R,950,R,32052,R,32656,R,1090,R,33746,R,32656,R,1050,R,33706,R,34124,R,1270,R,35394,.,.,R,752,R,755,R,716,R,716,R,11050,R,11250,R,11250,R,11820,R,2621,R,2686,R,3502,R,3502,R,11582,R,11814,R,11814,R,11814,R,2621,R,2686,R,3502,R,3502,R,2621,R,2686,R,3502,R,3502
2021,216597,R,58290,R,730,R,939,R,58290,R,730,R,939,R,58290,R,730,R,939,R,21099,R,100,R,1110,R,21099,R,100,R,1110,R,21099,R,100,R,1110,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,48780,R,555,R,48780,R,555,R,52578,R,730,R,53308,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,.,.,R,52578,R,730,R,53308,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,.,.,R,52578,R,730,R,53308,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,.,.,R,1100,R,1100,R,1100,R,1100,R,14020,R,14444,R,14975,R,15386,R,2300,R,2300,R,2300,R,2300,R,14020,R,14444,R,14975,R,15386,R,2300,R,2300,R,2300,R,2300,R,3950,R,3950,R,3950,R,3950
2021,217156,R,60944,R,1360,R,1905,R,60944,R,1360,R,1905,R,60944,R,1360,R,1905,R,60944,R,1139,R,1905,R,60944,R,1139,R,1905,R,60944,R,1139,R,1905,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,66110,R,1144,R,66110,R,1144,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,54320,R,1236,R,55556,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,.,.,R,54320,R,1236,R,55556,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,.,.,R,54320,R,1236,R,55556,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,.,.,R,1595,R,1632,R,1642,R,1652,R,14670,R,15332,R,15908,R,16346,R,2071,R,2122,R,2202,R,2268,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2021,217882,R,14118,R,1440,R,657,R,14118,R,1440,R,657,R,37110,R,1440,R,1657,R,10600,R,1196,R,724,R,10600,R,1196,R,724,R,22050,R,1196,R,1451,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13982,R,1392,R,15374,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,.,.,R,13982,R,1392,R,15374,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,.,.,R,35736,R,1392,R,37128,R,37110,R,1440,R,38550,R,37110,R,1440,R,38550,R,37110,R,1440,R,38550,.,.,R,1392,R,1436,R,1188,R,1248,R,10832,R,11414,R,12210,R,12234,R,3672,R,4054,R,4214,R,5124,R,10832,R,11414,R,12210,R,12234,R,3672,R,4054,R,4214,R,5124,R,5322,R,5848,R,5972,R,6768
2021,217925,R,24490,R,1100,R,1020,R,24490,R,1100,R,1020,R,24490,R,1100,R,1020,R,10710,R,1100,R,595,R,10710,R,1100,R,595,R,10710,R,1100,R,595,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,22840,R,850,R,23690,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,.,.,R,22840,R,850,R,23690,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,.,.,R,22840,R,850,R,23690,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,.,.,R,600,R,600,R,600,R,600,R,8150,R,8850,R,8950,R,8950,R,3710,R,3710,R,3710,R,3710,R,8000,R,8000,R,8000,R,8000,R,4510,R,4510,R,4510,R,4510,R,4510,R,4510,R,4510,R,4510
2021,221999,R,54840,R,2126,R,2285,R,54840,R,2126,R,2285,R,54840,R,2126,R,2285,R,51600,R,562,R,2150,R,51600,R,562,R,2150,R,51600,R,562,R,2150,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,63610,R,658,R,63610,R,658,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,64284,R,700,R,64284,R,700,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,R,54840,R,2126,R,56966,.,.,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,R,54840,R,2126,R,56966,.,.,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,R,54840,R,2126,R,56966,.,.,R,1294,R,1294,R,1194,R,1194,R,16234,R,16910,R,17670,R,18376,R,2802,R,2874,R,3022,R,3002,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2021,223232,R,50232,R,0,R,2093,R,50232,Z,0,R,2093,R,50232,Z,0,R,2093,R,37674,R,0,R,2093,R,37674,Z,0,R,2093,R,37674,Z,0,R,2093,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,57369,R,61,R,57369,R,61,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,R,50232,R,0,R,50232,.,.,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,R,50232,R,0,R,50232,.,.,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,R,50232,R,0,R,50232,.,.,R,1230,R,1264,R,1284,R,1302,R,13038,R,13415,R,13730,R,13274,R,3160,R,3260,R,3276,R,3318,R,11708,R,12020,R,12316,R,12670,R,3786,R,3900,R,3902,R,3946,R,3506,R,3610,R,3902,R,3946
2021,227757,R,52070,R,825,R,2170,R,52070,R,825,R,2170,R,52070,R,825,R,2170,R,49279,R,662,R,1942,R,49279,R,662,R,1942,R,49279,R,662,R,1942,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,R,52070,R,825,R,52895,.,.,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,R,52070,R,825,R,52895,.,.,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,R,52070,R,825,R,52895,.,.,R,1200,R,1200,R,1250,R,1300,R,14000,R,14140,R,14500,R,14800,R,2600,R,2650,R,2700,R,2750,R,14000,R,14140,R,14500,R,14800,R,2600,R,2650,R,2700,R,2750,R,2600,R,2650,R,2700,R,2750
2021,228246,R,53464,R,6772,R,2234,R,53464,R,6772,R,2234,R,53464,R,6772,R,2234,R,30672,R,5130,R,1704,R,30672,R,5130,R,1704,R,30672,R,5130,R,1704,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,39364,R,5130,R,39364,R,5130,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,R,53464,R,6772,R,60236,.,.,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,R,53464,R,6772,R,60236,.,.,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,R,53464,R,6772,R,60236,.,.,R,800,R,800,R,800,R,800,R,16845,R,16750,R,17110,R,17438,R,2600,R,2600,R,2600,R,2600,R,8700,R,8700,R,8700,R,8700,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600
2021,228723,R,8578,R,3626,R,315,R,8578,R,3626,R,315,R,35378,R,3477,R,1206,R,6885,R,3848,R,287,R,6885,R,3848,R,287,R,19592,R,4514,R,816,Y,.,Y,.,Y,.,Y,.,R,23112,R,14159,R,33912,R,14159,R,16220,R,5540,R,29320,R,5540,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,8261,R,6694,R,43781,R,6694,Y,.,Y,.,Y,.,Y,.,R,22951,R,6209,R,39340,R,6209,R,8540,R,24093,R,24524,R,24093,R,8308,R,3562,R,11870,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,R,9339,R,3900,R,13239,0,0,R,8308,R,3562,R,11870,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,R,9339,R,3900,R,13239,0,0,R,33933,R,3562,R,37495,R,34981,R,3621,R,38602,R,35531,R,3809,R,39340,R,36234,R,3900,R,40134,.,.,R,1222,R,1222,R,1222,R,1000,R,10436,R,10400,R,11400,R,11400,R,5978,R,6308,R,6062,R,6064,R,10436,R,10400,R,11400,R,11400,R,5978,R,6308,R,6062,R,6064,R,5978,R,6308,R,6062,R,6064
2021,228778,R,11752,R,0,R,549,R,11752,R,0,R,549,R,40996,R,0,R,1899,R,12050,R,0,R,659,R,12050,R,0,R,659,R,22944,R,0,R,1215,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21087,R,0,R,35406,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21548,R,0,R,49240,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34868,R,0,R,51774,R,0,R,10610,R,0,R,10610,R,10824,R,0,R,10824,R,11448,R,0,R,11448,R,11752,R,0,R,11752,17,.,R,10610,R,0,R,10610,R,10824,R,0,R,10824,R,11448,R,0,R,11448,R,11752,R,0,R,11752,17,.,R,37580,R,0,R,37580,R,38326,R,0,R,38326,R,40032,R,0,R,40032,R,40996,R,0,R,40996,14,.,R,700,R,700,R,714,R,724,R,10804,R,11812,R,12286,R,12768,R,4392,R,4392,R,4480,R,4544,R,10804,R,11812,R,12286,R,12768,R,4392,R,4392,R,4480,R,4544,R,4392,R,4392,R,4480,R,4544
2021,228875,R,51570,R,90,R,2180,R,51570,R,90,R,2180,R,51570,R,90,R,2180,R,32220,R,48,R,1790,R,32220,R,48,R,1790,R,32220,R,48,R,1790,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,60318,Z,0,R,60318,Z,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,R,51570,R,90,R,51660,.,.,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,R,51570,R,90,R,51660,.,.,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,R,51570,R,90,R,51660,.,.,R,950,R,900,R,900,R,900,R,12804,R,13200,R,14040,R,14040,R,4980,R,5064,R,5228,R,3828,R,12804,R,13200,R,14040,R,14040,R,4980,R,5064,R,5228,R,3828,R,4640,R,4724,R,4788,R,3828
2021,231624,R,17434,R,6378,R,581,R,17434,R,6378,R,581,R,40089,R,6949,R,1336,R,10516,R,6102,R,584,R,10516,R,6102,R,584,R,28305,R,6673,R,1573,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,29887,R,6448,R,40533,R,7020,R,17434,R,5966,R,23400,R,17434,R,6194,R,23628,R,17434,R,6194,R,23628,R,17434,R,6378,R,23812,.,.,R,17434,R,5966,R,23400,R,17434,R,6194,R,23628,R,17434,R,6194,R,23628,R,17434,R,6378,R,23812,.,.,R,38735,R,6537,R,45272,R,40089,R,6765,R,46854,R,40089,R,6765,R,46854,R,40089,R,6949,R,47038,.,.,R,1425,R,1000,R,1000,R,1000,R,12236,R,12926,R,13356,R,13736,R,2160,R,2041,R,2050,R,2076,R,12236,R,12926,R,13356,R,13736,R,2665,R,2041,R,2050,R,2076,R,2665,R,2545,R,2550,R,2584
2021,234076,R,16547,R,3238,R,521,R,16547,R,3238,R,521,R,50518,R,3920,R,1638,R,17674,R,3232,R,795,R,17674,R,3232,R,795,R,29606,R,3914,R,1340,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,45143,R,3274,R,55571,R,3956,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,63238,R,3262,R,65556,R,3944,R,14811,R,2842,R,17653,R,14836,R,2962,R,17798,R,15840,R,3120,R,18960,R,16010,R,3234,R,19244,0,.,R,14811,R,2842,R,17653,R,14836,R,2962,R,17798,R,15840,R,3120,R,18960,R,16010,R,3234,R,19244,0,.,R,45508,R,3524,R,49032,R,47257,R,3643,R,50900,R,49041,R,3802,R,52843,R,49710,R,3916,R,53626,.,.,R,1350,R,1384,R,1356,R,1396,R,11590,R,11950,R,12350,R,12660,R,2900,R,2962,R,2998,R,3014,R,11590,R,11950,R,12350,R,12660,R,2900,R,2962,R,2998,R,3014,R,2490,R,2552,R,2568,R,2584
2021,236948,R,10927,R,1149,R,364,R,10927,R,1149,R,364,R,38757,R,1149,R,1292,R,16605,R,1149,R,791,R,16605,R,1149,R,791,R,29763,R,1149,R,1417,Y,.,Y,.,Y,.,Y,.,R,47190,R,1149,R,72762,R,1149,R,39033,R,1149,R,69696,R,1149,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,33186,R,1149,R,55431,R,1149,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,38886,R,1149,R,50385,R,1149,R,10127,R,1080,R,11207,R,10370,R,1095,R,11465,R,10629,R,1116,R,11745,R,10927,R,1149,R,12076,.,.,R,10127,R,1080,R,11207,R,10370,R,1095,R,11465,R,10629,R,1116,R,11745,R,10927,R,1149,R,12076,.,.,R,35508,R,1080,R,36588,R,37071,R,1095,R,38166,R,37998,R,1116,R,39114,R,38757,R,1149,R,39906,.,.,R,900,R,900,R,900,R,900,R,12798,R,13296,R,13887,R,14871,R,2733,R,2733,R,2787,R,2793,R,12798,R,13296,R,13887,R,14871,R,2733,R,2733,R,2787,R,2793,R,2733,R,2733,R,3003,R,3009
2021,239105,R,44970,R,796,R,1115,R,44970,R,796,R,1115,R,44970,R,796,R,1115,R,21960,R,0,R,1220,R,21960,R,0,R,1220,R,21960,R,0,R,1220,Y,.,Y,.,Y,.,Y,.,R,57450,R,0,R,66110,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,49710,R,0,R,49710,R,0,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,R,44970,R,796,R,45766,.,.,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,R,44970,R,796,R,45766,.,.,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,R,44970,R,796,R,45766,.,.,R,912,R,816,R,816,R,816,R,12720,R,13200,R,13656,R,14140,R,2555,R,2548,R,2550,R,2540,R,12720,R,13200,R,13656,R,14140,R,4840,R,4840,R,4840,R,4840,R,4860,R,4860,R,4860,R,4860
2021,240444,R,9273,R,1447,R,386,R,9273,R,1447,R,386,R,37161,R,1447,R,1548,R,10728,R,1447,R,670,R,10728,R,1447,R,670,R,24054,R,1447,R,1503,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,38563,R,1447,R,54917,R,1447,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,25711,R,1447,R,43554,R,1447,Y,.,Y,.,Y,.,Y,.,R,32216,R,1447,R,51945,R,1447,R,28835,R,1447,R,47532,R,1447,R,9273,R,1282,R,10555,R,9273,R,1452,R,10725,R,9273,R,1469,R,10742,R,9273,R,1447,R,10720,.,.,R,9273,R,1282,R,10555,R,9273,R,1452,R,10725,R,9273,R,1469,R,10742,R,9273,R,1447,R,10720,.,.,R,35523,R,1282,R,36805,R,36333,R,1452,R,37785,R,37161,R,1469,R,38630,R,37161,R,1447,R,38608,.,.,R,1200,R,1150,R,1150,R,1150,R,11114,R,11558,R,12200,R,12548,R,3156,R,3120,R,3066,R,3000,R,11114,R,11558,R,12200,R,12548,R,3156,R,3120,R,3066,R,3000,R,3156,R,3736,R,3066,R,3000
