year,UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW ,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN  ,XEFGNDRU,XEFGNDRA,XEFGNDRK,EFGNDRKN
2021,191241,43,20,2,1,R,266,R,117,R,149,R,0,R,0,R,0,R,15,R,6,R,9,R,29,R,11,R,18,R,60,R,24,R,36,R,0,R,0,R,0,R,134,R,62,R,72,R,14,R,7,R,7,R,1,R,0,R,1,R,13,R,7,R,6,,,,,,,,,,,,,
2021,191241,44,15,2,1,R,18,R,4,R,14,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,9,R,3,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,1,R,1,,,,,,,,,,,,,
2021,191241,45,99,2,1,R,248,R,113,R,135,R,0,R,0,R,0,R,14,R,6,R,8,R,28,R,11,R,17,R,56,R,24,R,32,R,0,R,0,R,0,R,125,R,59,R,66,R,13,R,7,R,6,R,1,R,0,R,1,R,11,R,6,R,5,,,,,,,,,,,,,
2021,191241,51,21,2,1,R,195,R,61,R,134,R,0,R,0,R,0,R,33,R,7,R,26,R,32,R,7,R,25,R,41,R,10,R,31,R,0,R,0,R,0,R,61,R,20,R,41,R,8,R,1,R,7,R,13,R,11,R,2,R,7,R,5,R,2,,,,,,,,,,,,,
2021,191241,52,25,2,3,R,3103,R,834,R,2269,R,6,R,2,R,4,R,152,R,43,R,109,R,483,R,95,R,388,R,643,R,146,R,497,R,4,R,0,R,4,R,1397,R,396,R,1001,R,72,R,16,R,56,R,125,R,58,R,67,R,221,R,78,R,143,,,,,,,,,,,,,
2021,191241,59,16,2,1,R,21,R,5,R,16,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,10,R,2,R,8,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,191241,60,17,2,1,R,227,R,108,R,119,R,0,R,0,R,0,R,13,R,6,R,7,R,25,R,10,R,15,R,52,R,24,R,28,R,0,R,0,R,0,R,115,R,57,R,58,R,11,R,6,R,5,R,1,R,0,R,1,R,10,R,5,R,5,,,,,,,,,,,,,
2021,193900, 1,29,3,4,R,58226,R,24509,R,33717,R,81,R,32,R,49,R,9097,R,3989,R,5108,R,3955,R,1203,R,2752,R,7494,R,2632,R,4862,R,56,R,26,R,30,R,15401,R,6140,R,9261,R,1713,R,614,R,1099,R,2826,R,1325,R,1501,R,17603,R,8548,R,9055,,,,,,,,,,,,,
2021,193900, 2,99,3,1,R,28772,R,12025,R,16747,R,48,R,16,R,32,R,5581,R,2557,R,3024,R,2388,R,733,R,1655,R,4967,R,1808,R,3159,R,34,R,17,R,17,R,6423,R,2633,R,3790,R,1119,R,418,R,701,R,1265,R,600,R,665,R,6947,R,3243,R,3704,,,,,,,,,,,,,
2021,193900, 3,99,3,1,R,28556,R,11932,R,16624,R,47,R,16,R,31,R,5569,R,2551,R,3018,R,2386,R,732,R,1654,R,4954,R,1804,R,3150,R,34,R,17,R,17,R,6385,R,2617,R,3768,R,1115,R,417,R,698,R,1188,R,560,R,628,R,6878,R,3218,R,3660,,,,,,,,,,,,,
2021,193900, 4,99,3,1,R,6097,R,2330,R,3767,R,14,R,3,R,11,R,1179,R,500,R,679,R,504,R,117,R,387,R,1154,R,374,R,780,R,10,R,3,R,7,R,1359,R,524,R,835,R,261,R,93,R,168,R,210,R,96,R,114,R,1406,R,620,R,786,,,,,,,,,,,,,
2021,193900, 5,99,3,1,R,22459,R,9602,R,12857,R,33,R,13,R,20,R,4390,R,2051,R,2339,R,1882,R,615,R,1267,R,3800,R,1430,R,2370,R,24,R,14,R,10,R,5026,R,2093,R,2933,R,854,R,324,R,530,R,978,R,464,R,514,R,5472,R,2598,R,2874,,,,,,,,,,,,,
2021,193900,11,99,3,1,R,216,R,93,R,123,R,1,R,0,R,1,R,12,R,6,R,6,R,2,R,1,R,1,R,13,R,4,R,9,R,0,R,0,R,0,R,38,R,16,R,22,R,4,R,1,R,3,R,77,R,40,R,37,R,69,R,25,R,44,,,,,,,,,,,,,
2021,193900,12,99,3,3,R,29454,R,12484,R,16970,R,33,R,16,R,17,R,3516,R,1432,R,2084,R,1567,R,470,R,1097,R,2527,R,824,R,1703,R,22,R,9,R,13,R,8978,R,3507,R,5471,R,594,R,196,R,398,R,1561,R,725,R,836,R,10656,R,5305,R,5351,,,,,,,,,,,,,
2021,193900,19,99,3,1,R,1039,R,332,R,707,R,0,R,0,R,0,R,174,R,50,R,124,R,64,R,19,R,45,R,140,R,44,R,96,R,1,R,0,R,1,R,343,R,90,R,253,R,49,R,15,R,34,R,20,R,3,R,17,R,248,R,111,R,137,,,,,,,,,,,,,
2021,193900,20,99,3,1,R,21420,R,9270,R,12150,R,33,R,13,R,20,R,4216,R,2001,R,2215,R,1818,R,596,R,1222,R,3660,R,1386,R,2274,R,23,R,14,R,9,R,4683,R,2003,R,2680,R,805,R,309,R,496,R,958,R,461,R,497,R,5224,R,2487,R,2737,,,,,,,,,,,,,
2021,193900,21,14,1,4,R,49397,R,20836,R,28561,R,67,R,25,R,42,R,7646,R,3369,R,4277,R,3297,R,999,R,2298,R,6406,R,2260,R,4146,R,44,R,21,R,23,R,11900,R,4711,R,7189,R,1507,R,534,R,973,R,2021,R,910,R,1111,R,16509,R,8007,R,8502,,,,,,,,,,,,,
2021,193900,22, 8,1,1,R,27642,R,11515,R,16127,R,46,R,15,R,31,R,5381,R,2469,R,2912,R,2315,R,706,R,1609,R,4804,R,1754,R,3050,R,34,R,17,R,17,R,6075,R,2461,R,3614,R,1068,R,396,R,672,R,1128,R,524,R,604,R,6791,R,3173,R,3618,,,,,,,,,,,,,
2021,193900,23, 6,1,1,R,27561,R,11481,R,16080,R,46,R,15,R,31,R,5376,R,2468,R,2908,R,2313,R,705,R,1608,R,4804,R,1754,R,3050,R,34,R,17,R,17,R,6064,R,2457,R,3607,R,1067,R,396,R,671,R,1094,R,507,R,587,R,6763,R,3162,R,3601,,,,,,,,,,,,,
2021,193900,24, 1,1,1,R,6078,R,2325,R,3753,R,14,R,3,R,11,R,1177,R,500,R,677,R,501,R,116,R,385,R,1149,R,373,R,776,R,10,R,3,R,7,R,1354,R,523,R,831,R,259,R,92,R,167,R,210,R,96,R,114,R,1404,R,619,R,785,,,,,,,,,,,,,
2021,193900,25,99,1,1,R,21483,R,9156,R,12327,R,32,R,12,R,20,R,4199,R,1968,R,2231,R,1812,R,589,R,1223,R,3655,R,1381,R,2274,R,24,R,14,R,10,R,4710,R,1934,R,2776,R,808,R,304,R,504,R,884,R,411,R,473,R,5359,R,2543,R,2816,,,,,,,,,,,,,
2021,193900,31, 7,1,1,R,81,R,34,R,47,R,0,R,0,R,0,R,5,R,1,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,4,R,7,R,1,R,0,R,1,R,34,R,17,R,17,R,28,R,11,R,17,,,,,,,,,,,,,
2021,193900,32,11,1,3,R,21755,R,9321,R,12434,R,21,R,10,R,11,R,2265,R,900,R,1365,R,982,R,293,R,689,R,1602,R,506,R,1096,R,10,R,4,R,6,R,5825,R,2250,R,3575,R,439,R,138,R,301,R,893,R,386,R,507,R,9718,R,4834,R,4884,,,,,,,,,,,,,
2021,193900,39, 2,1,1,R,998,R,323,R,675,R,0,R,0,R,0,R,168,R,49,R,119,R,60,R,18,R,42,R,126,R,41,R,85,R,1,R,0,R,1,R,333,R,87,R,246,R,47,R,15,R,32,R,19,R,3,R,16,R,244,R,110,R,134,,,,,,,,,,,,,
2021,193900,40, 3,1,1,R,20485,R,8833,R,11652,R,32,R,12,R,20,R,4031,R,1919,R,2112,R,1752,R,571,R,1181,R,3529,R,1340,R,2189,R,23,R,14,R,9,R,4377,R,1847,R,2530,R,761,R,289,R,472,R,865,R,408,R,457,R,5115,R,2433,R,2682,,,,,,,,,,,,,
2021,193900,41,28,2,4,R,8829,R,3673,R,5156,R,14,R,7,R,7,R,1451,R,620,R,831,R,658,R,204,R,454,R,1088,R,372,R,716,R,12,R,5,R,7,R,3501,R,1429,R,2072,R,206,R,80,R,126,R,805,R,415,R,390,R,1094,R,541,R,553,,,,,,,,,,,,,
2021,193900,42,22,2,1,R,1130,R,510,R,620,R,2,R,1,R,1,R,200,R,88,R,112,R,73,R,27,R,46,R,163,R,54,R,109,R,0,R,0,R,0,R,348,R,172,R,176,R,51,R,22,R,29,R,137,R,76,R,61,R,156,R,70,R,86,,,,,,,,,,,,,
2021,193900,43,20,2,1,R,995,R,451,R,544,R,1,R,1,R,0,R,193,R,83,R,110,R,73,R,27,R,46,R,150,R,50,R,100,R,0,R,0,R,0,R,321,R,160,R,161,R,48,R,21,R,27,R,94,R,53,R,41,R,115,R,56,R,59,,,,,,,,,,,,,
2021,193900,44,15,2,1,R,19,R,5,R,14,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,1,R,2,R,5,R,1,R,4,R,0,R,0,R,0,R,5,R,1,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,2,R,1,R,1,,,,,,,,,,,,,
2021,193900,45,99,2,1,R,976,R,446,R,530,R,1,R,1,R,0,R,191,R,83,R,108,R,70,R,26,R,44,R,145,R,49,R,96,R,0,R,0,R,0,R,316,R,159,R,157,R,46,R,20,R,26,R,94,R,53,R,41,R,113,R,55,R,58,,,,,,,,,,,,,
2021,193900,51,21,2,1,R,135,R,59,R,76,R,1,R,0,R,1,R,7,R,5,R,2,R,0,R,0,R,0,R,13,R,4,R,9,R,0,R,0,R,0,R,27,R,12,R,15,R,3,R,1,R,2,R,43,R,23,R,20,R,41,R,14,R,27,,,,,,,,,,,,,
2021,193900,52,25,2,3,R,7699,R,3163,R,4536,R,12,R,6,R,6,R,1251,R,532,R,719,R,585,R,177,R,408,R,925,R,318,R,607,R,12,R,5,R,7,R,3153,R,1257,R,1896,R,155,R,58,R,97,R,668,R,339,R,329,R,938,R,471,R,467,,,,,,,,,,,,,
2021,193900,59,16,2,1,R,41,R,9,R,32,R,0,R,0,R,0,R,6,R,1,R,5,R,4,R,1,R,3,R,14,R,3,R,11,R,0,R,0,R,0,R,10,R,3,R,7,R,2,R,0,R,2,R,1,R,0,R,1,R,4,R,1,R,3,,,,,,,,,,,,,
2021,193900,60,17,2,1,R,935,R,437,R,498,R,1,R,1,R,0,R,185,R,82,R,103,R,66,R,25,R,41,R,131,R,46,R,85,R,0,R,0,R,0,R,306,R,156,R,150,R,44,R,20,R,24,R,93,R,53,R,40,R,109,R,54,R,55,,,,,,,,,,,,,
2021,194824, 1,29,3,4,R,6774,R,4675,R,2099,R,7,R,4,R,3,R,1079,R,662,R,417,R,310,R,217,R,93,R,646,R,451,R,195,R,1,R,0,R,1,R,2858,R,1936,R,922,R,321,R,219,R,102,R,234,R,158,R,76,R,1318,R,1028,R,290,,,,,,,,,,,,,
2021,194824, 2,99,3,1,R,5614,R,3874,R,1740,R,6,R,4,R,2,R,1002,R,619,R,383,R,275,R,189,R,86,R,596,R,419,R,177,R,1,R,0,R,1,R,2405,R,1627,R,778,R,276,R,188,R,88,R,221,R,148,R,73,R,832,R,680,R,152,,,,,,,,,,,,,
2021,194824, 3,99,3,1,R,5579,R,3852,R,1727,R,6,R,4,R,2,R,999,R,618,R,381,R,275,R,189,R,86,R,592,R,417,R,175,R,1,R,0,R,1,R,2380,R,1611,R,769,R,276,R,188,R,88,R,218,R,145,R,73,R,832,R,680,R,152,,,,,,,,,,,,,
2021,194824, 4,99,3,1,R,1322,R,934,R,388,R,1,R,1,R,0,R,267,R,181,R,86,R,72,R,50,R,22,R,135,R,103,R,32,R,1,R,0,R,1,R,566,R,385,R,181,R,73,R,45,R,28,R,59,R,44,R,15,R,148,R,125,R,23,,,,,,,,,,,,,
2021,194824, 5,99,3,1,R,4257,R,2918,R,1339,R,5,R,3,R,2,R,732,R,437,R,295,R,203,R,139,R,64,R,457,R,314,R,143,R,0,R,0,R,0,R,1814,R,1226,R,588,R,203,R,143,R,60,R,159,R,101,R,58,R,684,R,555,R,129,,,,,,,,,,,,,
2021,194824,11,99,3,1,R,35,R,22,R,13,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,25,R,16,R,9,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,194824,12,99,3,3,R,1160,R,801,R,359,R,1,R,0,R,1,R,77,R,43,R,34,R,35,R,28,R,7,R,50,R,32,R,18,R,0,R,0,R,0,R,453,R,309,R,144,R,45,R,31,R,14,R,13,R,10,R,3,R,486,R,348,R,138,,,,,,,,,,,,,
2021,194824,19,99,3,1,R,67,R,49,R,18,R,0,R,0,R,0,R,6,R,3,R,3,R,6,R,3,R,3,R,11,R,10,R,1,R,0,R,0,R,0,R,27,R,21,R,6,R,3,R,2,R,1,R,4,R,1,R,3,R,10,R,9,R,1,,,,,,,,,,,,,
2021,194824,20,99,3,1,R,4190,R,2869,R,1321,R,5,R,3,R,2,R,726,R,434,R,292,R,197,R,136,R,61,R,446,R,304,R,142,R,0,R,0,R,0,R,1787,R,1205,R,582,R,200,R,141,R,59,R,155,R,100,R,55,R,674,R,546,R,128,,,,,,,,,,,,,
2021,194824,21,14,1,4,R,6704,R,4630,R,2074,R,7,R,4,R,3,R,1070,R,658,R,412,R,309,R,216,R,93,R,640,R,448,R,192,R,1,R,0,R,1,R,2819,R,1909,R,910,R,318,R,217,R,101,R,230,R,154,R,76,R,1310,R,1024,R,286,,,,,,,,,,,,,
2021,194824,22, 8,1,1,R,5564,R,3842,R,1722,R,6,R,4,R,2,R,994,R,615,R,379,R,275,R,189,R,86,R,591,R,416,R,175,R,1,R,0,R,1,R,2376,R,1609,R,767,R,273,R,186,R,87,R,217,R,144,R,73,R,831,R,679,R,152,,,,,,,,,,,,,
2021,194824,23, 6,1,1,R,5564,R,3842,R,1722,R,6,R,4,R,2,R,994,R,615,R,379,R,275,R,189,R,86,R,591,R,416,R,175,R,1,R,0,R,1,R,2376,R,1609,R,767,R,273,R,186,R,87,R,217,R,144,R,73,R,831,R,679,R,152,,,,,,,,,,,,,
2021,194824,24, 1,1,1,R,1322,R,934,R,388,R,1,R,1,R,0,R,267,R,181,R,86,R,72,R,50,R,22,R,135,R,103,R,32,R,1,R,0,R,1,R,566,R,385,R,181,R,73,R,45,R,28,R,59,R,44,R,15,R,148,R,125,R,23,,,,,,,,,,,,,
2021,194824,25,99,1,1,R,4242,R,2908,R,1334,R,5,R,3,R,2,R,727,R,434,R,293,R,203,R,139,R,64,R,456,R,313,R,143,R,0,R,0,R,0,R,1810,R,1224,R,586,R,200,R,141,R,59,R,158,R,100,R,58,R,683,R,554,R,129,,,,,,,,,,,,,
2021,194824,32,11,1,3,R,1140,R,788,R,352,R,1,R,0,R,1,R,76,R,43,R,33,R,34,R,27,R,7,R,49,R,32,R,17,R,0,R,0,R,0,R,443,R,300,R,143,R,45,R,31,R,14,R,13,R,10,R,3,R,479,R,345,R,134,,,,,,,,,,,,,
2021,194824,39, 2,1,1,R,67,R,49,R,18,R,0,R,0,R,0,R,6,R,3,R,3,R,6,R,3,R,3,R,11,R,10,R,1,R,0,R,0,R,0,R,27,R,21,R,6,R,3,R,2,R,1,R,4,R,1,R,3,R,10,R,9,R,1,,,,,,,,,,,,,
2021,194824,40, 3,1,1,R,4175,R,2859,R,1316,R,5,R,3,R,2,R,721,R,431,R,290,R,197,R,136,R,61,R,445,R,303,R,142,R,0,R,0,R,0,R,1783,R,1203,R,580,R,197,R,139,R,58,R,154,R,99,R,55,R,673,R,545,R,128,,,,,,,,,,,,,
2021,194824,41,28,2,4,R,70,R,45,R,25,R,0,R,0,R,0,R,9,R,4,R,5,R,1,R,1,R,0,R,6,R,3,R,3,R,0,R,0,R,0,R,39,R,27,R,12,R,3,R,2,R,1,R,4,R,4,R,0,R,8,R,4,R,4,,,,,,,,,,,,,
2021,194824,42,22,2,1,R,50,R,32,R,18,R,0,R,0,R,0,R,8,R,4,R,4,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,29,R,18,R,11,R,3,R,2,R,1,R,4,R,4,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,194824,43,20,2,1,R,15,R,10,R,5,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,194824,45,99,2,1,R,15,R,10,R,5,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,194824,51,21,2,1,R,35,R,22,R,13,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,25,R,16,R,9,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,194824,52,25,2,3,R,20,R,13,R,7,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,9,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,3,R,4,,,,,,,,,,,,,
2021,194824,60,17,2,1,R,15,R,10,R,5,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,195003, 1,29,3,4,R,16790,R,11037,R,5753,R,18,R,11,R,7,R,1611,R,1006,R,605,R,742,R,404,R,338,R,1268,R,778,R,490,R,6,R,3,R,3,R,9406,R,6315,R,3091,R,691,R,415,R,276,R,1140,R,809,R,331,R,1908,R,1296,R,612,,,,,,,,,,,,,
2021,195003, 2,99,3,1,R,14000,R,9304,R,4696,R,15,R,9,R,6,R,1464,R,922,R,542,R,676,R,369,R,307,R,1141,R,704,R,437,R,4,R,2,R,2,R,8393,R,5731,R,2662,R,634,R,381,R,253,R,1052,R,757,R,295,R,621,R,429,R,192,,,,,,,,,,,,,
2021,195003, 3,99,3,1,R,13085,R,8641,R,4444,R,15,R,9,R,6,R,1464,R,922,R,542,R,674,R,369,R,305,R,1137,R,701,R,436,R,4,R,2,R,2,R,8372,R,5720,R,2652,R,633,R,381,R,252,R,176,R,116,R,60,R,610,R,421,R,189,,,,,,,,,,,,,
2021,195003, 4,99,3,1,R,3355,R,2253,R,1102,R,4,R,2,R,2,R,397,R,277,R,120,R,182,R,99,R,83,R,291,R,172,R,119,R,1,R,1,R,0,R,2174,R,1517,R,657,R,203,R,118,R,85,R,31,R,20,R,11,R,72,R,47,R,25,,,,,,,,,,,,,
2021,195003, 5,99,3,1,R,9730,R,6388,R,3342,R,11,R,7,R,4,R,1067,R,645,R,422,R,492,R,270,R,222,R,846,R,529,R,317,R,3,R,1,R,2,R,6198,R,4203,R,1995,R,430,R,263,R,167,R,145,R,96,R,49,R,538,R,374,R,164,,,,,,,,,,,,,
2021,195003,11,99,3,1,R,915,R,663,R,252,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,4,R,3,R,1,R,0,R,0,R,0,R,21,R,11,R,10,R,1,R,0,R,1,R,876,R,641,R,235,R,11,R,8,R,3,,,,,,,,,,,,,
2021,195003,12,99,3,3,R,2790,R,1733,R,1057,R,3,R,2,R,1,R,147,R,84,R,63,R,66,R,35,R,31,R,127,R,74,R,53,R,2,R,1,R,1,R,1013,R,584,R,429,R,57,R,34,R,23,R,88,R,52,R,36,R,1287,R,867,R,420,,,,,,,,,,,,,
2021,195003,19,99,3,1,R,324,R,184,R,140,R,1,R,1,R,0,R,20,R,7,R,13,R,24,R,13,R,11,R,31,R,16,R,15,R,0,R,0,R,0,R,170,R,97,R,73,R,10,R,3,R,7,R,49,R,31,R,18,R,19,R,16,R,3,,,,,,,,,,,,,
2021,195003,20,99,3,1,R,9406,R,6204,R,3202,R,10,R,6,R,4,R,1047,R,638,R,409,R,468,R,257,R,211,R,815,R,513,R,302,R,3,R,1,R,2,R,6028,R,4106,R,1922,R,420,R,260,R,160,R,96,R,65,R,31,R,519,R,358,R,161,,,,,,,,,,,,,
2021,195003,21,14,1,4,R,14923,R,9772,R,5151,R,17,R,10,R,7,R,1532,R,958,R,574,R,702,R,389,R,313,R,1200,R,735,R,465,R,5,R,2,R,3,R,8802,R,5928,R,2874,R,663,R,397,R,266,R,204,R,132,R,72,R,1798,R,1221,R,577,,,,,,,,,,,,,
2021,195003,22, 8,1,1,R,12742,R,8408,R,4334,R,15,R,9,R,6,R,1428,R,900,R,528,R,660,R,362,R,298,R,1104,R,677,R,427,R,4,R,2,R,2,R,8150,R,5566,R,2584,R,621,R,372,R,249,R,166,R,110,R,56,R,594,R,410,R,184,,,,,,,,,,,,,
2021,195003,23, 6,1,1,R,12733,R,8401,R,4332,R,15,R,9,R,6,R,1428,R,900,R,528,R,660,R,362,R,298,R,1103,R,676,R,427,R,4,R,2,R,2,R,8150,R,5566,R,2584,R,621,R,372,R,249,R,166,R,110,R,56,R,586,R,404,R,182,,,,,,,,,,,,,
2021,195003,24, 1,1,1,R,3353,R,2252,R,1101,R,4,R,2,R,2,R,397,R,277,R,120,R,182,R,99,R,83,R,291,R,172,R,119,R,1,R,1,R,0,R,2172,R,1516,R,656,R,203,R,118,R,85,R,31,R,20,R,11,R,72,R,47,R,25,,,,,,,,,,,,,
2021,195003,25,99,1,1,R,9380,R,6149,R,3231,R,11,R,7,R,4,R,1031,R,623,R,408,R,478,R,263,R,215,R,812,R,504,R,308,R,3,R,1,R,2,R,5978,R,4050,R,1928,R,418,R,254,R,164,R,135,R,90,R,45,R,514,R,357,R,157,,,,,,,,,,,,,
2021,195003,31, 7,1,1,R,9,R,7,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,6,R,2,,,,,,,,,,,,,
2021,195003,32,11,1,3,R,2181,R,1364,R,817,R,2,R,1,R,1,R,104,R,58,R,46,R,42,R,27,R,15,R,96,R,58,R,38,R,1,R,0,R,1,R,652,R,362,R,290,R,42,R,25,R,17,R,38,R,22,R,16,R,1204,R,811,R,393,,,,,,,,,,,,,
2021,195003,39, 2,1,1,R,317,R,181,R,136,R,1,R,1,R,0,R,20,R,7,R,13,R,24,R,13,R,11,R,31,R,16,R,15,R,0,R,0,R,0,R,166,R,94,R,72,R,10,R,3,R,7,R,46,R,31,R,15,R,19,R,16,R,3,,,,,,,,,,,,,
2021,195003,40, 3,1,1,R,9063,R,5968,R,3095,R,10,R,6,R,4,R,1011,R,616,R,395,R,454,R,250,R,204,R,781,R,488,R,293,R,3,R,1,R,2,R,5812,R,3956,R,1856,R,408,R,251,R,157,R,89,R,59,R,30,R,495,R,341,R,154,,,,,,,,,,,,,
2021,195003,41,28,2,4,R,1867,R,1265,R,602,R,1,R,1,R,0,R,79,R,48,R,31,R,40,R,15,R,25,R,68,R,43,R,25,R,1,R,1,R,0,R,604,R,387,R,217,R,28,R,18,R,10,R,936,R,677,R,259,R,110,R,75,R,35,,,,,,,,,,,,,
2021,195003,42,22,2,1,R,1258,R,896,R,362,R,0,R,0,R,0,R,36,R,22,R,14,R,16,R,7,R,9,R,37,R,27,R,10,R,0,R,0,R,0,R,243,R,165,R,78,R,13,R,9,R,4,R,886,R,647,R,239,R,27,R,19,R,8,,,,,,,,,,,,,
2021,195003,43,20,2,1,R,352,R,240,R,112,R,0,R,0,R,0,R,36,R,22,R,14,R,14,R,7,R,7,R,34,R,25,R,9,R,0,R,0,R,0,R,222,R,154,R,68,R,12,R,9,R,3,R,10,R,6,R,4,R,24,R,17,R,7,,,,,,,,,,,,,
2021,195003,44,15,2,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,195003,45,99,2,1,R,350,R,239,R,111,R,0,R,0,R,0,R,36,R,22,R,14,R,14,R,7,R,7,R,34,R,25,R,9,R,0,R,0,R,0,R,220,R,153,R,67,R,12,R,9,R,3,R,10,R,6,R,4,R,24,R,17,R,7,,,,,,,,,,,,,
2021,195003,51,21,2,1,R,906,R,656,R,250,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,2,R,1,R,0,R,0,R,0,R,21,R,11,R,10,R,1,R,0,R,1,R,876,R,641,R,235,R,3,R,2,R,1,,,,,,,,,,,,,
2021,195003,52,25,2,3,R,609,R,369,R,240,R,1,R,1,R,0,R,43,R,26,R,17,R,24,R,8,R,16,R,31,R,16,R,15,R,1,R,1,R,0,R,361,R,222,R,139,R,15,R,9,R,6,R,50,R,30,R,20,R,83,R,56,R,27,,,,,,,,,,,,,
2021,195003,59,16,2,1,R,7,R,3,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,,,,,,,,,,,,,
2021,195003,60,17,2,1,R,343,R,236,R,107,R,0,R,0,R,0,R,36,R,22,R,14,R,14,R,7,R,7,R,34,R,25,R,9,R,0,R,0,R,0,R,216,R,150,R,66,R,12,R,9,R,3,R,7,R,6,R,1,R,24,R,17,R,7,,,,,,,,,,,,,
2021,195030, 1,29,3,4,R,12039,R,5607,R,6432,R,15,R,8,R,7,R,1284,R,597,R,687,R,559,R,219,R,340,R,754,R,323,R,431,R,9,R,5,R,4,R,4910,R,2122,R,2788,R,344,R,146,R,198,R,471,R,243,R,228,R,3693,R,1944,R,1749,,,,,,,,,,,,,
2021,195030, 2,99,3,1,R,6568,R,3151,R,3417,R,8,R,5,R,3,R,906,R,421,R,485,R,333,R,143,R,190,R,481,R,197,R,284,R,6,R,4,R,2,R,2792,R,1260,R,1532,R,238,R,103,R,135,R,191,R,106,R,85,R,1613,R,912,R,701,,,,,,,,,,,,,
