year,UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,EFFYALEV,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
2021,174066,-2,  1,R,2072,R,977,R,1095,R,5,R,2,R,3,R,175,R,87,R,88,R,259,R,112,R,147,R,126,R,58,R,68,R,0,R,0,R,0,R,1177,R,545,R,632,R,90,R,34,R,56,R,26,R,15,R,11,R,214,R,124,R,90,39,,,,,,,,,
2021,174066,-2,  1,R,20091,R,9202,R,10889,R,38,R,19,R,19,R,2122,R,971,R,1151,R,1052,R,411,R,641,R,949,R,392,R,557,R,12,R,4,R,8,R,12989,R,5862,R,7127,R,884,R,373,R,511,R,321,R,175,R,146,R,1724,R,995,R,729,40,,,,,,,,,
2021,174066,-2,  1,R,16191,R,7018,R,9173,R,89,R,30,R,59,R,1656,R,679,R,977,R,1020,R,394,R,626,R,997,R,418,R,579,R,26,R,13,R,13,R,10158,R,4471,R,5687,R,392,R,172,R,220,R,1600,R,714,R,886,R,253,R,127,R,126,42,,,,,,,,,
2021,174066,-2,  1,R,4607,R,2374,R,2233,R,25,R,10,R,15,R,493,R,238,R,255,R,365,R,155,R,210,R,257,R,142,R,115,R,6,R,4,R,2,R,2954,R,1570,R,1384,R,196,R,89,R,107,R,104,R,57,R,47,R,207,R,109,R,98,43,,,,,,,,,
2021,174066,-2,  1,R,238,R,119,R,119,R,3,R,0,R,3,R,37,R,20,R,17,R,15,R,8,R,7,R,16,R,10,R,6,R,0,R,0,R,0,R,140,R,66,R,74,R,12,R,4,R,8,R,11,R,7,R,4,R,4,R,4,R,0,44,,,,,,,,,
2021,174066,-2,  1,R,4369,R,2255,R,2114,R,22,R,10,R,12,R,456,R,218,R,238,R,350,R,147,R,203,R,241,R,132,R,109,R,6,R,4,R,2,R,2814,R,1504,R,1310,R,184,R,85,R,99,R,93,R,50,R,43,R,203,R,105,R,98,45,,,,,,,,,
2021,174066,-2,  1,R,11584,R,4644,R,6940,R,64,R,20,R,44,R,1163,R,441,R,722,R,655,R,239,R,416,R,740,R,276,R,464,R,20,R,9,R,11,R,7204,R,2901,R,4303,R,196,R,83,R,113,R,1496,R,657,R,839,R,46,R,18,R,28,51,,,,,,,,,
2021,174066,-2,  1,R,396,R,184,R,212,R,4,R,1,R,3,R,41,R,17,R,24,R,60,R,25,R,35,R,34,R,18,R,16,R,1,R,0,R,1,R,219,R,103,R,116,R,20,R,9,R,11,R,8,R,4,R,4,R,9,R,7,R,2,59,,,,,,,,,
2021,174066,-2,  1,R,3973,R,2071,R,1902,R,18,R,9,R,9,R,415,R,201,R,214,R,290,R,122,R,168,R,207,R,114,R,93,R,5,R,4,R,1,R,2595,R,1401,R,1194,R,164,R,76,R,88,R,85,R,46,R,39,R,194,R,98,R,96,60,,,,,,,,,
2021,179867, 1,999,R,17889,R,8345,R,9544,R,35,R,10,R,25,R,2172,R,1009,R,1163,R,1389,R,458,R,931,R,1290,R,596,R,694,R,15,R,7,R,8,R,7400,R,3392,R,4008,R,683,R,322,R,361,R,539,R,279,R,260,R,4366,R,2272,R,2094, 1,,,,,,,,,
2021,179867, 2,  1,R,8654,R,3918,R,4736,R,8,R,5,R,3,R,1502,R,706,R,796,R,844,R,274,R,570,R,885,R,414,R,471,R,11,R,5,R,6,R,4092,R,1874,R,2218,R,451,R,198,R,253,R,221,R,112,R,109,R,640,R,330,R,310, 2,,,,,,,,,
2021,179867,-2,  1,R,7773,R,3657,R,4116,R,8,R,5,R,3,R,1406,R,666,R,740,R,706,R,254,R,452,R,824,R,392,R,432,R,10,R,5,R,5,R,3679,R,1762,R,1917,R,426,R,191,R,235,R,166,R,94,R,72,R,548,R,288,R,260, 3,,,,,,,,,
2021,179867,-2,  1,R,1977,R,919,R,1058,R,5,R,3,R,2,R,472,R,213,R,259,R,150,R,47,R,103,R,227,R,112,R,115,R,1,R,0,R,1,R,856,R,410,R,446,R,118,R,48,R,70,R,24,R,13,R,11,R,124,R,73,R,51, 4,,,,,,,,,
2021,179867,-2,  1,R,5796,R,2738,R,3058,R,3,R,2,R,1,R,934,R,453,R,481,R,556,R,207,R,349,R,597,R,280,R,317,R,9,R,5,R,4,R,2823,R,1352,R,1471,R,308,R,143,R,165,R,142,R,81,R,61,R,424,R,215,R,209, 5,,,,,,,,,
2021,179867,-2,  1,R,881,R,261,R,620,R,0,R,0,R,0,R,96,R,40,R,56,R,138,R,20,R,118,R,61,R,22,R,39,R,1,R,0,R,1,R,413,R,112,R,301,R,25,R,7,R,18,R,55,R,18,R,37,R,92,R,42,R,50,11,,,,,,,,,
2021,179867, 4,  3,R,9235,R,4427,R,4808,R,27,R,5,R,22,R,670,R,303,R,367,R,545,R,184,R,361,R,405,R,182,R,223,R,4,R,2,R,2,R,3308,R,1518,R,1790,R,232,R,124,R,108,R,318,R,167,R,151,R,3726,R,1942,R,1784,12,,,,,,,,,
2021,179867,-2,  1,R,194,R,89,R,105,R,0,R,0,R,0,R,26,R,20,R,6,R,12,R,3,R,9,R,25,R,16,R,9,R,0,R,0,R,0,R,92,R,30,R,62,R,5,R,1,R,4,R,15,R,9,R,6,R,19,R,10,R,9,19,,,,,,,,,
2021,179867,-2,  1,R,5602,R,2649,R,2953,R,3,R,2,R,1,R,908,R,433,R,475,R,544,R,204,R,340,R,572,R,264,R,308,R,9,R,5,R,4,R,2731,R,1322,R,1409,R,303,R,142,R,161,R,127,R,72,R,55,R,405,R,205,R,200,20,,,,,,,,,
2021,179867,-2,  1,R,7187,R,3431,R,3756,R,8,R,5,R,3,R,1331,R,627,R,704,R,589,R,215,R,374,R,777,R,370,R,407,R,10,R,5,R,5,R,3388,R,1663,R,1725,R,403,R,179,R,224,R,153,R,89,R,64,R,528,R,278,R,250,22,,,,,,,,,
2021,179867,-2,  1,R,7180,R,3425,R,3755,R,8,R,5,R,3,R,1328,R,625,R,703,R,588,R,214,R,374,R,777,R,370,R,407,R,10,R,5,R,5,R,3386,R,1661,R,1725,R,403,R,179,R,224,R,152,R,88,R,64,R,528,R,278,R,250,23,,,,,,,,,
2021,179867,-2,  1,R,1801,R,845,R,956,R,5,R,3,R,2,R,430,R,195,R,235,R,115,R,38,R,77,R,202,R,101,R,101,R,1,R,0,R,1,R,807,R,386,R,421,R,105,R,42,R,63,R,24,R,13,R,11,R,112,R,67,R,45,24,,,,,,,,,
2021,179867,-2,  1,R,5379,R,2580,R,2799,R,3,R,2,R,1,R,898,R,430,R,468,R,473,R,176,R,297,R,575,R,269,R,306,R,9,R,5,R,4,R,2579,R,1275,R,1304,R,298,R,137,R,161,R,128,R,75,R,53,R,416,R,211,R,205,25,,,,,,,,,
2021,179867,-2,  1,R,7,R,6,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,31,,,,,,,,,
2021,179867,-2,  1,R,114,R,62,R,52,R,0,R,0,R,0,R,20,R,16,R,4,R,5,R,3,R,2,R,16,R,12,R,4,R,0,R,0,R,0,R,44,R,16,R,28,R,3,R,0,R,3,R,7,R,5,R,2,R,19,R,10,R,9,39,,,,,,,,,
2021,179867,-2,  1,R,5265,R,2518,R,2747,R,3,R,2,R,1,R,878,R,414,R,464,R,468,R,173,R,295,R,559,R,257,R,302,R,9,R,5,R,4,R,2535,R,1259,R,1276,R,295,R,137,R,158,R,121,R,70,R,51,R,397,R,201,R,196,40,,,,,,,,,
2021,179867,-2,  1,R,1467,R,487,R,980,R,0,R,0,R,0,R,171,R,79,R,92,R,255,R,59,R,196,R,108,R,44,R,64,R,1,R,0,R,1,R,704,R,211,R,493,R,48,R,19,R,29,R,68,R,23,R,45,R,112,R,52,R,60,42,,,,,,,,,
2021,179867,-2,  1,R,593,R,232,R,361,R,0,R,0,R,0,R,78,R,41,R,37,R,118,R,40,R,78,R,47,R,22,R,25,R,0,R,0,R,0,R,293,R,101,R,192,R,23,R,12,R,11,R,14,R,6,R,8,R,20,R,10,R,10,43,,,,,,,,,
2021,179867,-2,  1,R,176,R,74,R,102,R,0,R,0,R,0,R,42,R,18,R,24,R,35,R,9,R,26,R,25,R,11,R,14,R,0,R,0,R,0,R,49,R,24,R,25,R,13,R,6,R,7,R,0,R,0,R,0,R,12,R,6,R,6,44,,,,,,,,,
2021,179867,-2,  1,R,417,R,158,R,259,R,0,R,0,R,0,R,36,R,23,R,13,R,83,R,31,R,52,R,22,R,11,R,11,R,0,R,0,R,0,R,244,R,77,R,167,R,10,R,6,R,4,R,14,R,6,R,8,R,8,R,4,R,4,45,,,,,,,,,
2021,179867,-2,  1,R,874,R,255,R,619,R,0,R,0,R,0,R,93,R,38,R,55,R,137,R,19,R,118,R,61,R,22,R,39,R,1,R,0,R,1,R,411,R,110,R,301,R,25,R,7,R,18,R,54,R,17,R,37,R,92,R,42,R,50,51,,,,,,,,,
2021,179867,-2,  1,R,80,R,27,R,53,R,0,R,0,R,0,R,6,R,4,R,2,R,7,R,0,R,7,R,9,R,4,R,5,R,0,R,0,R,0,R,48,R,14,R,34,R,2,R,1,R,1,R,8,R,4,R,4,R,0,R,0,R,0,59,,,,,,,,,
2021,179867,-2,  1,R,337,R,131,R,206,R,0,R,0,R,0,R,30,R,19,R,11,R,76,R,31,R,45,R,13,R,7,R,6,R,0,R,0,R,0,R,196,R,63,R,133,R,8,R,5,R,3,R,6,R,2,R,4,R,8,R,4,R,4,60,,,,,,,,,
2021,182670, 1,999,R,6973,R,3589,R,3384,R,82,R,26,R,56,R,928,R,462,R,466,R,358,R,186,R,172,R,625,R,330,R,295,R,6,R,2,R,4,R,3375,R,1750,R,1625,R,336,R,152,R,184,R,192,R,106,R,86,R,1071,R,575,R,496, 1,,,,,,,,,
2021,182670, 2,  1,R,4702,R,2419,R,2283,R,65,R,20,R,45,R,701,R,349,R,352,R,267,R,139,R,128,R,482,R,248,R,234,R,4,R,0,R,4,R,2338,R,1245,R,1093,R,276,R,121,R,155,R,85,R,48,R,37,R,484,R,249,R,235, 2,,,,,,,,,
2021,182670,-2,  1,R,4676,R,2399,R,2277,R,65,R,20,R,45,R,696,R,345,R,351,R,267,R,139,R,128,R,481,R,247,R,234,R,4,R,0,R,4,R,2334,R,1242,R,1092,R,275,R,120,R,155,R,79,R,44,R,35,R,475,R,242,R,233, 3,,,,,,,,,
2021,182670,-2,  1,R,1075,R,547,R,528,R,14,R,5,R,9,R,162,R,84,R,78,R,62,R,39,R,23,R,114,R,51,R,63,R,0,R,0,R,0,R,522,R,268,R,254,R,70,R,36,R,34,R,18,R,7,R,11,R,113,R,57,R,56, 4,,,,,,,,,
2021,182670,-2,  1,R,3601,R,1852,R,1749,R,51,R,15,R,36,R,534,R,261,R,273,R,205,R,100,R,105,R,367,R,196,R,171,R,4,R,0,R,4,R,1812,R,974,R,838,R,205,R,84,R,121,R,61,R,37,R,24,R,362,R,185,R,177, 5,,,,,,,,,
2021,182670,-2,  1,R,26,R,20,R,6,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,1,R,1,R,0,R,6,R,4,R,2,R,9,R,7,R,2,11,,,,,,,,,
2021,182670, 4,  3,R,2271,R,1170,R,1101,R,17,R,6,R,11,R,227,R,113,R,114,R,91,R,47,R,44,R,143,R,82,R,61,R,2,R,2,R,0,R,1037,R,505,R,532,R,60,R,31,R,29,R,107,R,58,R,49,R,587,R,326,R,261,12,,,,,,,,,
2021,182670,-2,  1,R,39,R,19,R,20,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,15,R,5,R,10,R,0,R,0,R,0,R,14,R,9,R,5,R,5,R,3,R,2,19,,,,,,,,,
2021,182670,-2,  1,R,3562,R,1833,R,1729,R,51,R,15,R,36,R,532,R,260,R,272,R,205,R,100,R,105,R,364,R,195,R,169,R,4,R,0,R,4,R,1797,R,969,R,828,R,205,R,84,R,121,R,47,R,28,R,19,R,357,R,182,R,175,20,,,,,,,,,
2021,182670,-2,  1,R,4700,R,2418,R,2282,R,65,R,20,R,45,R,701,R,349,R,352,R,267,R,139,R,128,R,482,R,248,R,234,R,4,R,0,R,4,R,2338,R,1245,R,1093,R,276,R,121,R,155,R,83,R,47,R,36,R,484,R,249,R,235,22,,,,,,,,,
2021,182670,-2,  1,R,4675,R,2398,R,2277,R,65,R,20,R,45,R,696,R,345,R,351,R,267,R,139,R,128,R,481,R,247,R,234,R,4,R,0,R,4,R,2334,R,1242,R,1092,R,275,R,120,R,155,R,78,R,43,R,35,R,475,R,242,R,233,23,,,,,,,,,
2021,182670,-2,  1,R,1075,R,547,R,528,R,14,R,5,R,9,R,162,R,84,R,78,R,62,R,39,R,23,R,114,R,51,R,63,R,0,R,0,R,0,R,522,R,268,R,254,R,70,R,36,R,34,R,18,R,7,R,11,R,113,R,57,R,56,24,,,,,,,,,
2021,182670,-2,  1,R,3600,R,1851,R,1749,R,51,R,15,R,36,R,534,R,261,R,273,R,205,R,100,R,105,R,367,R,196,R,171,R,4,R,0,R,4,R,1812,R,974,R,838,R,205,R,84,R,121,R,60,R,36,R,24,R,362,R,185,R,177,25,,,,,,,,,
2021,182670,-2,  1,R,25,R,20,R,5,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,1,R,1,R,0,R,5,R,4,R,1,R,9,R,7,R,2,31,,,,,,,,,
2021,182670,-2,  1,R,39,R,19,R,20,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,15,R,5,R,10,R,0,R,0,R,0,R,14,R,9,R,5,R,5,R,3,R,2,39,,,,,,,,,
2021,182670,-2,  1,R,3561,R,1832,R,1729,R,51,R,15,R,36,R,532,R,260,R,272,R,205,R,100,R,105,R,364,R,195,R,169,R,4,R,0,R,4,R,1797,R,969,R,828,R,205,R,84,R,121,R,46,R,27,R,19,R,357,R,182,R,175,40,,,,,,,,,
2021,182670,-2,  1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,42,,,,,,,,,
2021,182670,-2,  1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,43,,,,,,,,,
2021,182670,-2,  1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,45,,,,,,,,,
2021,182670,-2,  1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,51,,,,,,,,,
2021,182670,-2,  1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,60,,,,,,,,,
2021,185828, 1,999,R,13687,R,9746,R,3941,R,22,R,16,R,6,R,2706,R,1913,R,793,R,1074,R,793,R,281,R,2318,R,1692,R,626,R,6,R,5,R,1,R,3813,R,2984,R,829,R,403,R,294,R,109,R,1266,R,624,R,642,R,2079,R,1425,R,654, 1,,,,,,,,,
2021,185828, 2,  1,R,10441,R,7528,R,2913,R,19,R,16,R,3,R,2158,R,1558,R,600,R,813,R,621,R,192,R,2000,R,1461,R,539,R,4,R,3,R,1,R,3056,R,2431,R,625,R,338,R,245,R,93,R,1184,R,593,R,591,R,869,R,600,R,269, 2,,,,,,,,,
2021,185828,-2,  1,R,8936,R,6803,R,2133,R,17,R,16,R,1,R,2033,R,1491,R,542,R,734,R,573,R,161,R,1878,R,1402,R,476,R,4,R,3,R,1,R,2916,R,2350,R,566,R,315,R,230,R,85,R,206,R,163,R,43,R,833,R,575,R,258, 3,,,,,,,,,
2021,185828,-2,  1,R,1344,R,999,R,345,R,1,R,1,R,0,R,362,R,251,R,111,R,91,R,72,R,19,R,282,R,206,R,76,R,0,R,0,R,0,R,457,R,364,R,93,R,45,R,30,R,15,R,45,R,36,R,9,R,61,R,39,R,22, 4,,,,,,,,,
2021,185828,-2,  1,R,7592,R,5804,R,1788,R,16,R,15,R,1,R,1671,R,1240,R,431,R,643,R,501,R,142,R,1596,R,1196,R,400,R,4,R,3,R,1,R,2459,R,1986,R,473,R,270,R,200,R,70,R,161,R,127,R,34,R,772,R,536,R,236, 5,,,,,,,,,
2021,185828,-2,  1,R,1505,R,725,R,780,R,2,R,0,R,2,R,125,R,67,R,58,R,79,R,48,R,31,R,122,R,59,R,63,R,0,R,0,R,0,R,140,R,81,R,59,R,23,R,15,R,8,R,978,R,430,R,548,R,36,R,25,R,11,11,,,,,,,,,
2021,185828, 4,  3,R,3246,R,2218,R,1028,R,3,R,0,R,3,R,548,R,355,R,193,R,261,R,172,R,89,R,318,R,231,R,87,R,2,R,2,R,0,R,757,R,553,R,204,R,65,R,49,R,16,R,82,R,31,R,51,R,1210,R,825,R,385,12,,,,,,,,,
2021,185828,-2,  1,R,1158,R,896,R,262,R,2,R,1,R,1,R,278,R,207,R,71,R,108,R,89,R,19,R,320,R,241,R,79,R,0,R,0,R,0,R,374,R,301,R,73,R,42,R,30,R,12,R,3,R,3,R,0,R,31,R,24,R,7,19,,,,,,,,,
2021,185828,-2,  1,R,6434,R,4908,R,1526,R,14,R,14,R,0,R,1393,R,1033,R,360,R,535,R,412,R,123,R,1276,R,955,R,321,R,4,R,3,R,1,R,2085,R,1685,R,400,R,228,R,170,R,58,R,158,R,124,R,34,R,741,R,512,R,229,20,,,,,,,,,
2021,185828,-2,  1,R,7790,R,5870,R,1920,R,14,R,12,R,2,R,1822,R,1324,R,498,R,614,R,478,R,136,R,1601,R,1183,R,418,R,3,R,2,R,1,R,2526,R,2016,R,510,R,268,R,193,R,75,R,174,R,133,R,41,R,768,R,529,R,239,22,,,,,,,,,
2021,185828,-2,  1,R,7755,R,5841,R,1914,R,13,R,12,R,1,R,1819,R,1321,R,498,R,613,R,477,R,136,R,1590,R,1174,R,416,R,3,R,2,R,1,R,2516,R,2006,R,510,R,266,R,192,R,74,R,167,R,128,R,39,R,768,R,529,R,239,23,,,,,,,,,
2021,185828,-2,  1,R,1265,R,937,R,328,R,1,R,1,R,0,R,339,R,236,R,103,R,82,R,65,R,17,R,267,R,194,R,73,R,0,R,0,R,0,R,434,R,342,R,92,R,42,R,29,R,13,R,41,R,33,R,8,R,59,R,37,R,22,24,,,,,,,,,
2021,185828,-2,  1,R,6490,R,4904,R,1586,R,12,R,11,R,1,R,1480,R,1085,R,395,R,531,R,412,R,119,R,1323,R,980,R,343,R,3,R,2,R,1,R,2082,R,1664,R,418,R,224,R,163,R,61,R,126,R,95,R,31,R,709,R,492,R,217,25,,,,,,,,,
2021,185828,-2,  1,R,35,R,29,R,6,R,1,R,0,R,1,R,3,R,3,R,0,R,1,R,1,R,0,R,11,R,9,R,2,R,0,R,0,R,0,R,10,R,10,R,0,R,2,R,1,R,1,R,7,R,5,R,2,R,0,R,0,R,0,31,,,,,,,,,
2021,185828,-2,  1,R,948,R,733,R,215,R,2,R,1,R,1,R,236,R,177,R,59,R,87,R,74,R,13,R,265,R,200,R,65,R,0,R,0,R,0,R,297,R,237,R,60,R,34,R,23,R,11,R,3,R,3,R,0,R,24,R,18,R,6,39,,,,,,,,,
2021,185828,-2,  1,R,5542,R,4171,R,1371,R,10,R,10,R,0,R,1244,R,908,R,336,R,444,R,338,R,106,R,1058,R,780,R,278,R,3,R,2,R,1,R,1785,R,1427,R,358,R,190,R,140,R,50,R,123,R,92,R,31,R,685,R,474,R,211,40,,,,,,,,,
2021,185828,-2,  1,R,2651,R,1658,R,993,R,5,R,4,R,1,R,336,R,234,R,102,R,199,R,143,R,56,R,399,R,278,R,121,R,1,R,1,R,0,R,530,R,415,R,115,R,70,R,52,R,18,R,1010,R,460,R,550,R,101,R,71,R,30,42,,,,,,,,,
2021,185828,-2,  1,R,1181,R,962,R,219,R,4,R,4,R,0,R,214,R,170,R,44,R,121,R,96,R,25,R,288,R,228,R,60,R,1,R,1,R,0,R,400,R,344,R,56,R,49,R,38,R,11,R,39,R,35,R,4,R,65,R,46,R,19,43,,,,,,,,,
2021,185828,-2,  1,R,79,R,62,R,17,R,0,R,0,R,0,R,23,R,15,R,8,R,9,R,7,R,2,R,15,R,12,R,3,R,0,R,0,R,0,R,23,R,22,R,1,R,3,R,1,R,2,R,4,R,3,R,1,R,2,R,2,R,0,44,,,,,,,,,
2021,185828,-2,  1,R,1102,R,900,R,202,R,4,R,4,R,0,R,191,R,155,R,36,R,112,R,89,R,23,R,273,R,216,R,57,R,1,R,1,R,0,R,377,R,322,R,55,R,46,R,37,R,9,R,35,R,32,R,3,R,63,R,44,R,19,45,,,,,,,,,
2021,185828,-2,  1,R,1470,R,696,R,774,R,1,R,0,R,1,R,122,R,64,R,58,R,78,R,47,R,31,R,111,R,50,R,61,R,0,R,0,R,0,R,130,R,71,R,59,R,21,R,14,R,7,R,971,R,425,R,546,R,36,R,25,R,11,51,,,,,,,,,
2021,185828,-2,  1,R,210,R,163,R,47,R,0,R,0,R,0,R,42,R,30,R,12,R,21,R,15,R,6,R,55,R,41,R,14,R,0,R,0,R,0,R,77,R,64,R,13,R,8,R,7,R,1,R,0,R,0,R,0,R,7,R,6,R,1,59,,,,,,,,,
2021,185828,-2,  1,R,892,R,737,R,155,R,4,R,4,R,0,R,149,R,125,R,24,R,91,R,74,R,17,R,218,R,175,R,43,R,1,R,1,R,0,R,300,R,258,R,42,R,38,R,30,R,8,R,35,R,32,R,3,R,56,R,38,R,18,60,,,,,,,,,
2021,186131, 1,999,R,7942,R,4244,R,3698,R,10,R,5,R,5,R,1470,R,677,R,793,R,512,R,205,R,307,R,722,R,388,R,334,R,5,R,4,R,1,R,2744,R,1520,R,1224,R,372,R,179,R,193,R,258,R,147,R,111,R,1849,R,1119,R,730, 1,,,,,,,,,
2021,186131, 2,  1,R,4845,R,2408,R,2437,R,10,R,5,R,5,R,1189,R,534,R,655,R,426,R,169,R,257,R,512,R,261,R,251,R,5,R,4,R,1,R,1739,R,923,R,816,R,280,R,133,R,147,R,114,R,62,R,52,R,570,R,317,R,253, 2,,,,,,,,,
2021,186131,-2,  1,R,4746,R,2354,R,2392,R,9,R,5,R,4,R,1186,R,534,R,652,R,423,R,168,R,255,R,506,R,259,R,247,R,5,R,4,R,1,R,1729,R,917,R,812,R,279,R,133,R,146,R,53,R,25,R,28,R,556,R,309,R,247, 3,,,,,,,,,
2021,186131,-2,  1,R,1146,R,578,R,568,R,0,R,0,R,0,R,296,R,145,R,151,R,114,R,49,R,65,R,99,R,51,R,48,R,2,R,1,R,1,R,412,R,222,R,190,R,81,R,35,R,46,R,13,R,7,R,6,R,129,R,68,R,61, 4,,,,,,,,,
2021,186131,-2,  1,R,3600,R,1776,R,1824,R,9,R,5,R,4,R,890,R,389,R,501,R,309,R,119,R,190,R,407,R,208,R,199,R,3,R,3,R,0,R,1317,R,695,R,622,R,198,R,98,R,100,R,40,R,18,R,22,R,427,R,241,R,186, 5,,,,,,,,,
2021,186131,-2,  1,R,99,R,54,R,45,R,1,R,0,R,1,R,3,R,0,R,3,R,3,R,1,R,2,R,6,R,2,R,4,R,0,R,0,R,0,R,10,R,6,R,4,R,1,R,0,R,1,R,61,R,37,R,24,R,14,R,8,R,6,11,,,,,,,,,
2021,186131, 4,  3,R,3097,R,1836,R,1261,R,0,R,0,R,0,R,281,R,143,R,138,R,86,R,36,R,50,R,210,R,127,R,83,R,0,R,0,R,0,R,1005,R,597,R,408,R,92,R,46,R,46,R,144,R,85,R,59,R,1279,R,802,R,477,12,,,,,,,,,
2021,186131,-2,  1,R,12,R,7,R,5,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,3,R,1,R,2,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,19,,,,,,,,,
2021,186131,-2,  1,R,3588,R,1769,R,1819,R,9,R,5,R,4,R,889,R,388,R,501,R,307,R,118,R,189,R,404,R,207,R,197,R,3,R,3,R,0,R,1312,R,692,R,620,R,197,R,97,R,100,R,40,R,18,R,22,R,427,R,241,R,186,20,,,,,,,,,
2021,186131,-2,  1,R,4746,R,2354,R,2392,R,9,R,5,R,4,R,1186,R,534,R,652,R,423,R,168,R,255,R,506,R,259,R,247,R,5,R,4,R,1,R,1729,R,917,R,812,R,279,R,133,R,146,R,53,R,25,R,28,R,556,R,309,R,247,22,,,,,,,,,
2021,186131,-2,  1,R,4746,R,2354,R,2392,R,9,R,5,R,4,R,1186,R,534,R,652,R,423,R,168,R,255,R,506,R,259,R,247,R,5,R,4,R,1,R,1729,R,917,R,812,R,279,R,133,R,146,R,53,R,25,R,28,R,556,R,309,R,247,23,,,,,,,,,
2021,186131,-2,  1,R,1146,R,578,R,568,R,0,R,0,R,0,R,296,R,145,R,151,R,114,R,49,R,65,R,99,R,51,R,48,R,2,R,1,R,1,R,412,R,222,R,190,R,81,R,35,R,46,R,13,R,7,R,6,R,129,R,68,R,61,24,,,,,,,,,
2021,186131,-2,  1,R,3600,R,1776,R,1824,R,9,R,5,R,4,R,890,R,389,R,501,R,309,R,119,R,190,R,407,R,208,R,199,R,3,R,3,R,0,R,1317,R,695,R,622,R,198,R,98,R,100,R,40,R,18,R,22,R,427,R,241,R,186,25,,,,,,,,,
2021,186131,-2,  1,R,12,R,7,R,5,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,3,R,1,R,2,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,39,,,,,,,,,
2021,186131,-2,  1,R,3588,R,1769,R,1819,R,9,R,5,R,4,R,889,R,388,R,501,R,307,R,118,R,189,R,404,R,207,R,197,R,3,R,3,R,0,R,1312,R,692,R,620,R,197,R,97,R,100,R,40,R,18,R,22,R,427,R,241,R,186,40,,,,,,,,,
