year,UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
2021,204796,R,10192,R,710040493,R,44,R,4889559,Z,0,Z,0,R,842,R,38524288,R,2150,R,234866364,R,1550,R,101788968,R,1912,R,124083961,R,612,R,53515223,R,335,R,21455210,R,818,R,35474644,R,34,R,1231052,R,1268,R,62937658,R,418,R,22412780,R,209,R,8860786
2021,211440,R,3717,R,326476373,R,124,R,14959708,Z,0,Z,0,R,95,R,4931209,R,441,R,65355689,R,800,R,61777366,R,1161,R,115058425,R,358,R,25132817,R,36,R,2516716,R,125,R,6635476,R,6,R,215027,R,446,R,21329932,R,101,R,7492715,R,24,R,1071293
2021,212054,R,2367,R,175079577,R,42,R,2215998,Z,0,Z,0,R,183,R,11047935,R,329,R,46026887,R,611,R,45173144,R,294,R,20968681,R,215,R,13042508,R,24,R,1664919,R,301,R,15795562,Z,0,Z,0,R,268,R,13191415,R,65,R,4214632,R,35,R,1737896
2021,213543,R,1193,R,89253420,Z,0,Z,0,Z,0,Z,0,R,106,R,5438330,R,183,R,26631580,R,229,R,17080020,R,199,R,13924200,R,129,R,8976560,R,29,R,1994510,R,34,R,2145560,Z,0,Z,0,R,208,R,8973130,R,59,R,3482130,R,17,R,607400
2021,215062,R,8365,R,659902609,R,616,R,37517167,R,223,R,29651011,R,250,R,17855252,R,1963,R,237462872,R,981,R,72537113,R,1133,R,86743224,R,309,R,26705809,R,583,R,31954256,R,916,R,43468586,R,7,R,315321,R,1085,R,54765374,R,268,R,19262774,R,31,R,1663850
2021,215293,R,5111,R,338299170,R,310,R,18643392,R,62,R,3131877,R,293,R,17086260,R,896,R,94725754,R,179,R,9990838,R,1005,R,61665351,R,316,R,34639067,R,119,R,6614185,R,530,R,25723680,R,110,R,9253858,R,1141,R,47397012,R,130,R,8560016,R,20,R,867880
2021,216597,R,1732,R,129725685,R,14,R,753637,Z,0,Z,0,R,42,R,3127154,R,488,R,54871714,R,103,R,7957245,R,161,R,13257128,R,158,R,12917023,R,24,R,2008093,R,387,R,16690990,R,18,R,640637,R,256,R,12275858,R,57,R,4035692,R,24,R,1190514
2021,217156,R,3111,R,246831140,R,456,R,34951324,Z,0,Z,0,R,277,R,20075668,R,514,R,64047514,R,321,R,30601874,R,384,R,28810415,R,154,R,13185018,R,65,R,5044981,R,424,R,21812460,R,16,R,701241,R,378,R,19786169,R,105,R,6969063,R,17,R,845413
2021,217882,R,3789,R,242887855,R,260,R,16864517,R,155,R,9044164,R,407,R,22366130,R,211,R,34288694,R,493,R,33421646,R,577,R,38062731,R,437,R,34971440,R,59,R,4745272,R,282,R,10462624,R,11,R,415713,R,523,R,22737130,R,349,R,14649062,R,25,R,858732
2021,217925,R,203,R,9729292,Z,0,Z,0,Z,0,Z,0,R,30,R,1314443,R,33,R,2639336,R,7,R,446402,R,14,R,734148,R,41,R,1877340,Z,0,Z,0,R,32,R,1000231,Z,0,Z,0,R,37,R,1368970,R,9,R,348422,Z,0,Z,0
2021,221999,R,3789,R,286249162,R,174,R,13325377,Z,0,Z,0,R,354,R,21590812,R,336,R,58053881,R,610,R,49254352,R,558,R,41497660,R,373,R,37201694,R,38,R,2670494,R,686,R,28555827,R,37,R,1427624,R,413,R,20718331,R,126,R,7562160,R,84,R,4390950
2021,223232,R,1930,R,154296582,R,8,R,1617086,Z,0,Z,0,R,218,R,10834761,R,657,R,67378085,R,252,R,14769448,R,285,R,18011104,R,130,R,23453983,R,41,R,3207038,R,83,R,4311107,R,6,R,198827,R,239,R,9987701,R,4,R,199052,R,7,R,328390
2021,227757,R,2555,R,189503606,R,11,R,1074997,Z,0,Z,0,R,296,R,17820949,R,299,R,44677094,R,442,R,36445351,R,648,R,46722365,R,225,R,17974502,R,14,R,673162,R,301,R,9561375,Z,0,Z,0,R,219,R,9928640,R,62,R,2883483,R,38,R,1741688
2021,228246,R,1640,R,135266762,R,88,R,5470052,Z,0,Z,0,R,98,R,6160777,R,750,R,74819655,R,99,R,7891010,R,146,R,12668042,R,158,R,14050840,R,17,R,1011326,R,65,R,3665064,Z,0,Z,0,R,180,R,7698051,R,39,R,1831945,Z,0,Z,0
2021,228723,R,6146,R,414398301,R,243,R,14283810,R,5,R,414237,R,157,R,6809237,R,1249,R,134997568,R,647,R,36901847,R,1114,R,74518965,R,745,R,50868943,R,332,R,15580258,R,246,R,11442236,R,2,R,73226,R,1107,R,53671159,R,189,R,9816871,R,110,R,5019944
2021,228778,R,10491,R,768391379,Z,0,Z,0,Z,0,Z,0,R,543,R,18466815,R,1802,R,225872609,R,1368,R,85601384,R,2662,R,208116140,R,706,R,59590717,R,124,R,10239863,R,997,R,39363758,R,49,R,2407141,R,1497,R,78515168,R,512,R,27316803,R,231,R,12900981
2021,228875,R,1463,R,116431834,R,27,R,1506668,Z,0,Z,0,R,74,R,4079741,R,216,R,30709424,R,164,R,13577471,R,94,R,8194926,R,274,R,32042461,R,14,R,996354,R,298,R,11175377,R,1,R,67154,R,240,R,11066115,R,59,R,2929274,R,2,R,86869
2021,231624,R,1676,R,113645786,R,39,R,2831890,Z,0,Z,0,R,206,R,13703232,R,104,R,18904914,R,267,R,21211883,R,294,R,19501024,R,183,R,11945117,R,33,R,2579725,R,220,R,7792312,R,1,R,31929,R,229,R,9975490,R,87,R,4538265,R,13,R,630005
2021,234076,R,5428,R,421122043,R,74,R,9092608,Z,0,Z,0,R,235,R,15671508,R,1093,R,142515960,R,714,R,53537953,R,1044,R,77242905,R,400,R,30492863,R,139,R,7698645,R,376,R,15019102,R,21,R,742261,R,563,R,28077343,R,659,R,36068844,R,110,R,4962051
2021,236948,R,8231,R,682034595,R,1231,R,97961143,Z,0,Z,0,R,978,R,68223605,R,650,R,95898635,R,2010,R,170245911,R,955,R,95672923,R,379,R,37171409,R,141,R,10621354,R,775,R,35099819,R,1,R,37164,R,662,R,38712890,R,347,R,26270787,R,102,R,6118955
2021,239105,R,1358,R,96206841,R,28,R,1887968,R,10,R,622912,R,61,R,3707122,R,77,R,14632878,R,202,R,16949578,R,144,R,9587819,R,258,R,22217636,R,29,R,2421952,R,252,R,10904707,R,3,R,246153,R,240,R,10609758,R,50,R,2276594,R,4,R,141764
2021,240444,R,9872,R,671366692,R,808,R,55251073,R,74,R,5692932,R,273,R,16091643,R,718,R,93141110,R,1410,R,100971863,R,2260,R,162746323,R,1436,R,95501625,R,437,R,26131224,R,1105,R,44449252,R,1,R,43389,R,803,R,36951156,R,452,R,29436236,R,95,R,4958866
2021,243744,R,7712,R,896003441,R,294,R,43199529,Z,0,Z,0,R,390,R,34016498,R,1011,R,201467407,R,2725,R,289379470,R,1173,R,138219717,R,451,R,57925870,R,12,R,1215470,R,598,R,37417587,Z,0,Z,0,R,703,R,52840331,R,355,R,40321562,Z,0,Z,0
2021,243780,R,7774,R,489959182,R,526,R,27090185,R,308,R,31062394,R,545,R,32946093,R,920,R,108992773,R,1126,R,72682280,R,1150,R,77345295,R,512,R,32240890,R,180,R,10612947,R,954,R,33631848,R,4,R,218200,R,1200,R,46294327,R,246,R,11452039,R,103,R,5389911
2021,445188,R,1181,R,92274311,R,94,R,5961785,R,2,R,184011,R,166,R,10817433,R,148,R,21473767,R,220,R,18099294,R,114,R,9929971,R,38,R,2691223,R,28,R,2409046,R,181,R,9103099,Z,0,Z,0,R,145,R,8371331,R,29,R,2172983,R,16,R,1060368
2023,100858,R,4429,R,338694888,R,61,R,5687187,R,207,R,13818311,R,205,R,13345776,R,646,R,90852968,R,506,R,38847980,R,709,R,49872677,R,743,R,54851525,R,38,R,4131570,R,378,R,17148103,R,1,R,59850,R,514,R,25303614,R,363,R,21473413,R,58,R,3301914
2023,110404,R,2768,R,277754311,R,588,R,46473586,R,0,Z,0,R,48,R,3855243,R,349,R,64499919,R,279,R,30543473,R,696,R,76291944,R,103,R,12515035,R,9,R,816391,R,233,R,10307424,R,0,Z,0,R,324,R,22138145,R,131,R,9868821,R,8,R,444330
2023,110635,R,9658,R,981067727,R,1595,R,130051708,R,36,R,4747225,R,437,R,37921641,R,710,R,138452599,R,2001,R,223537127,R,1257,R,137974028,R,1395,R,131939241,R,94,R,13073916,R,910,R,55920480,R,1,R,70100,R,814,R,65603522,R,314,R,34790616,R,94,R,6985524
2023,110644,R,8096,R,709114188,R,1013,R,75448375,R,11,R,1644044,R,221,R,17625966,R,571,R,98497242,R,1166,R,111180660,R,1593,R,141472347,R,1012,R,80932945,R,229,R,27286084,R,974,R,59853061,R,8,R,915290,R,832,R,56613705,R,372,R,30745249,R,94,R,6899220
2023,110653,R,5186,R,474938047,R,662,R,50518910,R,6,R,464476,R,190,R,15276903,R,439,R,82654932,R,1081,R,101686264,R,716,R,71283522,R,694,R,54784697,R,50,R,6542414,R,624,R,35657399,R,2,R,206914,R,473,R,34724831,R,188,R,15852167,R,61,R,5284618
2023,110662,R,15035,R,1333604184,R,823,R,64116799,R,13,R,1543985,R,580,R,49613483,R,888,R,167081066,R,2603,R,240500326,R,1801,R,178853785,R,1503,R,131405350,R,770,R,101859176,R,3006,R,175021562,R,56,R,4918041,R,2171,R,151729290,R,534,R,46213570,R,287,R,20747751
2023,110671,R,3060,R,264417574,R,351,R,25955136,R,0,Z,0,R,118,R,9112370,R,256,R,45951227,R,514,R,46780452,R,387,R,35029755,R,476,R,36487532,R,24,R,2983419,R,400,R,22733662,R,5,R,427934,R,324,R,23244611,R,152,R,12182700,R,53,R,3528776
2023,110680,R,9200,R,830459353,R,790,R,65132858,R,13,R,1485306,R,324,R,25477716,R,576,R,107863601,R,1564,R,149389061,R,1392,R,133273033,R,973,R,77392338,R,543,R,65925558,R,1472,R,87648265,R,16,R,2535889,R,1011,R,72006145,R,376,R,32107464,R,150,R,10222119
2023,110705,R,3858,R,337311478,R,469,R,38126367,R,2,R,241229,R,129,R,10528899,R,389,R,59403198,R,613,R,53641917,R,536,R,51875008,R,524,R,39223292,R,46,R,6364141,R,453,R,27992556,R,2,R,337855,R,446,R,30181711,R,164,R,13505567,R,85,R,5889738
2023,110714,R,3310,R,305073383,R,393,R,31361317,R,0,Z,0,R,116,R,9595167,R,294,R,51543301,R,511,R,50934503,R,460,R,48283828,R,459,R,36170802,R,32,R,4075432,R,460,R,27169403,R,4,R,361592,R,368,R,27656051,R,129,R,11784885,R,84,R,6137102
2023,121150,R,1226,R,108622331,R,0,R,0,R,0,Z,0,R,271,R,17517986,R,266,R,41682749,R,118,R,8673168,R,106,R,8628181,R,150,R,13173428,R,14,R,1175450,R,79,R,3899085,R,17,R,1197102,R,133,R,7943084,R,44,R,3140370,R,28,R,1591728
2023,122931,R,1040,R,110540894,R,7,R,516141,R,0,Z,0,R,167,R,13969614,R,274,R,42619265,R,108,R,11286746,R,113,R,11741780,R,121,R,12915372,R,11,R,1209415,R,72,R,4766759,R,0,Z,0,R,138,R,8965493,R,23,R,2123098,R,6,R,427211
2023,123961,R,8545,R,865616630,R,112,R,22548309,R,240,R,31019012,R,178,R,13811900,R,1710,R,297811770,R,1690,R,144332451,R,1007,R,110801228,R,776,R,72132230,R,121,R,11572562,R,1105,R,56711065,R,89,R,3694241,R,1220,R,79743688,R,199,R,15028652,R,98,R,6409522
2023,126614,R,6349,R,537463728,R,898,R,79090349,R,4,R,261000,R,585,R,38778905,R,1111,R,127871955,R,488,R,37268899,R,1402,R,134121766,R,261,R,32205163,R,89,R,6842847,R,646,R,29313131,R,0,R,0,R,610,R,35421034,R,199,R,13067446,R,56,R,3221233
2023,126775,R,914,R,73449379,R,120,R,9047133,R,0,Z,0,R,88,R,6444364,R,154,R,19215458,R,201,R,16258160,R,64,R,6073610,R,32,R,2267774,R,3,R,224706,R,104,R,4976324,R,0,Z,0,R,92,R,5379852,R,53,R,3380289,R,3,R,181709
2023,129020,R,6269,R,535277029,R,336,R,22751565,R,65,R,6782410,R,130,R,10505676,R,290,R,52220801,R,446,R,39802367,R,593,R,57910251,R,445,R,42915344,R,821,R,83847898,R,687,R,43257832,R,2,R,104732,R,1948,R,140764035,R,500,R,33864031,R,6,R,550087
2023,130794,R,7548,R,738583694,R,864,R,62205493,R,13,R,2130500,R,691,R,63100096,R,1339,R,192166440,R,603,R,72067509,R,763,R,77613763,R,378,R,42769059,R,141,R,19951821,R,1195,R,82935226,Z,0,Z,0,R,1254,R,95527244,R,250,R,23317243,R,57,R,4799300
2023,130943,R,3775,R,286219324,R,0,R,0,R,0,Z,0,R,123,R,8408890,R,666,R,90550176,R,610,R,41014444,R,771,R,54716205,R,589,R,39150100,R,103,R,8229963,R,323,R,14075391,R,0,Z,0,R,324,R,14222065,R,193,R,12443314,R,73,R,3408776
2023,131159,R,1860,R,171210635,R,45,R,4317517,R,0,R,0,R,111,R,8623171,R,482,R,64330174,R,275,R,22259169,R,189,R,17668263,R,321,R,25568130,R,17,R,1692610,R,87,R,5449036,R,0,R,0,R,225,R,13050930,R,64,R,5125724,R,44,R,3125911
2023,131469,R,2797,R,266172558,R,42,R,6502317,R,0,Z,0,R,628,R,47950447,R,251,R,50965960,R,256,R,26061718,R,696,R,68679394,R,314,R,27782771,R,65,R,5827517,R,142,R,8070287,Z,0,Z,0,R,313,R,18343339,R,60,R,4236472,R,30,R,1752336
2023,131496,R,3536,R,335828431,R,252,R,26336868,R,0,Z,0,R,109,R,8721338,R,516,R,93828779,R,996,R,81762159,R,381,R,35834325,R,500,R,47406037,R,16,R,1566290,R,254,R,12242764,Z,0,Z,0,R,373,R,20866889,R,83,R,4839702,R,56,R,2423280
2023,131520,R,1441,R,121310884,R,141,R,8346074,R,5,R,317982,R,93,R,5954397,R,495,R,65134068,R,46,R,3754819,R,90,R,5625010,R,126,R,10322522,R,58,R,2610958,R,83,R,4979897,Z,0,Z,0,R,298,R,13851735,R,4,R,277839,R,2,R,135583
2023,133951,R,3786,R,272755212,R,272,R,20223153,R,5,R,490400,R,304,R,17456002,R,970,R,108482470,R,224,R,13651545,R,487,R,31834877,R,233,R,16895387,R,40,R,2925293,R,327,R,13966185,R,1,R,71610,R,754,R,39247426,R,169,R,7510864,R,0,R,0
2023,134097,R,5193,R,347294035,R,445,R,33989744,R,0,R,0,R,835,R,59345097,R,289,R,49067166,R,1105,R,66675842,R,764,R,50565474,R,512,R,33180237,R,102,R,6820490,R,574,R,22972290,R,0,R,0,R,367,R,15928024,R,194,R,8447296,R,6,R,302375
2023,134130,R,9333,R,671957630,R,553,R,55319467,R,482,R,46569869,R,957,R,58651481,R,1049,R,146892218,R,839,R,57873127,R,1767,R,122327247,R,380,R,25639067,R,344,R,23734471,R,929,R,35392542,R,8,R,302399,R,1294,R,63495864,R,673,R,33299353,R,58,R,2460525
2023,135726,R,3248,R,274717737,R,39,R,3724557,R,0,Z,0,R,193,R,11921496,R,803,R,99402309,R,467,R,32877891,R,736,R,52712786,R,249,R,22255403,R,116,R,11919497,R,122,R,9564956,R,6,R,255187,R,394,R,21466227,R,111,R,7599122,R,12,R,1018306
2023,137351,R,4824,R,346343660,R,200,R,16060740,R,0,R,0,R,566,R,32404008,R,479,R,76084824,R,1029,R,70031964,R,581,R,43261094,R,664,R,48887392,R,63,R,4540807,R,363,R,15314712,R,7,R,430521,R,613,R,26291661,R,177,R,9193216,R,82,R,3842721
2023,139658,R,6167,R,548818519,R,330,R,26180236,R,97,R,12363746,R,1078,R,81107584,R,881,R,155010040,R,687,R,58533421,R,1285,R,111389103,R,461,R,33769893,R,124,R,8907324,R,584,R,26012710,Z,0,Z,0,R,443,R,24607494,R,156,R,8914634,R,41,R,2022334
2023,139755,R,8270,R,827985960,R,2919,R,387738771,R,59,R,7631519,R,586,R,45964088,R,1188,R,141903342,R,684,R,52930859,R,754,R,65290089,R,277,R,28420016,R,27,R,2395163,R,763,R,33685552,R,0,R,0,R,716,R,43067856,R,297,R,18958705,R,0,R,0
2023,139959,R,8662,R,552130070,R,173,R,18511045,R,570,R,46250812,R,665,R,38704856,R,984,R,109232410,R,678,R,45546113,R,1519,R,87889967,R,815,R,58757805,R,169,R,12743053,R,1512,R,61259794,R,20,R,1116524,R,1061,R,47679101,R,496,R,24438590,R,0,R,0
2023,144050,R,7266,R,677252002,R,1478,R,112796162,R,0,Z,0,R,656,R,65882679,R,1560,R,190381438,R,912,R,90455394,R,718,R,71842172,R,781,R,66255834,R,155,R,14537737,R,272,R,19676292,R,18,R,1297220,R,583,R,33038270,R,97,R,8289518,R,36,R,2799286
2023,145600,R,4146,R,332999864,R,84,R,8454428,R,0,R,0,R,123,R,8732901,R,911,R,106695555,R,444,R,34069254,R,519,R,40374791,R,282,R,17714516,R,391,R,22735545,R,430,R,25998984,R,0,R,0,R,594,R,32991994,R,178,R,16084024,R,190,R,19147872
2023,145637,R,9137,R,680859358,R,67,R,5863751,R,1,R,129580,R,798,R,50526091,R,1326,R,155416348,R,912,R,67426772,R,1694,R,129785018,R,663,R,57496193,R,264,R,16759177,R,1019,R,51239701,R,0,R,0,R,1663,R,87659641,R,524,R,42239533,R,206,R,16317553
2023,147767,R,5522,R,509148174,R,593,R,39994956,R,0,Z,0,R,280,R,21553644,R,227,R,64729026,R,1452,R,140105222,R,1023,R,95227860,R,355,R,41762314,R,38,R,4108435,R,156,R,9679506,R,6,R,405927,R,1075,R,63356447,R,317,R,28224837,Z,0,Z,0
2023,151351,R,6758,R,452325484,R,459,R,30420452,R,0,Z,0,R,350,R,22889647,R,278,R,54286493,R,880,R,61901767,R,1127,R,84198405,R,1199,R,85402909,R,58,R,4653689,R,779,R,31396024,R,28,R,1472769,R,1097,R,47119978,R,303,R,17316864,R,200,R,11266487
2023,152080,R,4872,R,409027152,R,277,R,19553864,R,0,R,0,R,238,R,19060638,R,624,R,92841987,R,1048,R,95037237,R,574,R,46623771,R,439,R,53623563,R,44,R,4039954,R,1157,R,54468483,R,1,R,36327,R,440,R,21620915,R,11,R,1130622,R,19,R,989791
2023,160755,R,2537,R,189062485,R,132,R,9506430,R,0,R,0,R,127,R,6906449,R,879,R,88663370,R,209,R,13983427,R,187,R,14345927,R,226,R,18594040,R,97,R,5284565,R,198,R,9036099,R,0,R,0,R,357,R,17211561,R,101,R,4662216,R,24,R,868401
2023,162928,R,7618,R,721507044,R,784,R,87775581,R,122,R,12624155,R,916,R,75986234,R,324,R,76551285,R,2158,R,207428110,R,1443,R,136149986,R,441,R,38137288,R,144,R,11666468,R,246,R,11038491,Z,0,Z,0,R,823,R,46696058,R,206,R,16980318,R,11,R,473070
2023,163286,R,7750,R,730050264,R,1634,R,156595666,R,0,Z,0,R,294,R,24461175,R,157,R,42568645,R,2561,R,251291183,R,821,R,90256536,R,643,R,63921466,R,65,R,6715417,R,815,R,43283899,R,0,Z,0,R,221,R,13587274,R,431,R,32131405,R,108,R,5237598
2023,164924,R,2794,R,263232196,R,285,R,22181507,R,0,Z,0,R,178,R,14520899,R,591,R,88794611,R,242,R,21317003,R,238,R,24565297,R,282,R,32376709,R,24,R,2048239,R,467,R,27595431,R,29,R,1286946,R,334,R,17908292,R,94,R,8828714,R,30,R,1808548
2023,164988,R,5804,R,529092094,R,514,R,39803225,R,0,Z,0,R,153,R,11132023,R,1115,R,164431570,R,900,R,79671187,R,709,R,63163296,R,873,R,71463955,R,143,R,10896567,R,769,R,47864120,R,8,R,642121,R,455,R,24891840,R,147,R,13812074,R,18,R,1320116
2023,165015,R,1211,R,108432997,R,177,R,13506109,R,0,Z,0,R,195,R,15327219,R,158,R,27673574,R,123,R,11192203,R,172,R,14599190,R,87,R,6436248,R,3,R,406250,R,120,R,7306735,R,0,Z,0,R,139,R,8798737,R,34,R,2967538,R,3,R,219194
2023,166027,R,13889,R,1396091478,R,1485,R,117349141,R,0,Z,0,R,1286,R,104171042,R,1746,R,319599789,R,2885,R,271270193,R,2166,R,219933215,R,809,R,80633661,R,100,R,10326153,R,1270,R,91788968,Z,0,Z,0,R,1931,R,161805824,R,159,R,15703742,R,52,R,3509750
2023,166629,R,4677,R,321939870,R,295,R,20560671,R,22,R,2546126,R,456,R,32050885,R,269,R,40756195,R,443,R,32491563,R,550,R,42344455,R,341,R,27679420,R,90,R,8560021,R,1242,R,57005277,R,4,R,278030,R,622,R,34696404,R,251,R,16519381,R,92,R,6451442
2023,166683,R,12403,R,1423921206,R,4825,R,588253918,R,0,Z,0,R,448,R,41803127,R,692,R,156675641,R,1665,R,188850559,R,1403,R,165088499,R,586,R,60016482,R,172,R,20311089,R,629,R,40734932,R,29,R,3226139,R,1243,R,84141169,R,615,R,66295915,R,96,R,8523736
2023,167358,R,4355,R,409532271,R,488,R,37833497,R,0,R,0,R,482,R,40390410,R,831,R,129328521,R,959,R,81894085,R,312,R,30974100,R,553,R,36659563,R,50,R,4144078,R,206,R,14964818,R,69,R,6848470,R,308,R,17945583,R,75,R,6855865,R,22,R,1693281
2023,168148,R,3297,R,289599590,R,248,R,20406707,R,0,Z,0,R,119,R,9062017,R,573,R,91395380,R,470,R,43078063,R,305,R,29097307,R,211,R,16955211,R,218,R,13069070,R,536,R,28816475,R,1,R,65755,R,523,R,29681387,R,89,R,7684310,R,4,R,287908
2023,168421,R,803,R,65131153,R,40,R,1738487,R,0,Z,0,R,28,R,2236392,R,129,R,20315015,R,125,R,9906656,R,104,R,8727853,R,126,R,8544596,R,7,R,588139,R,107,R,5471008,R,0,Z,0,R,119,R,6328882,R,18,R,1274125,R,0,Z,0
2023,170976,R,12845,R,1041909269,R,0,R,0,R,0,Z,0,R,1310,R,84733816,R,1638,R,244878489,R,2410,R,195677584,R,2719,R,219430940,R,616,R,61198536,R,207,R,17035019,R,1542,R,71819808,Z,0,Z,0,R,1649,R,88205592,R,543,R,45808762,R,211,R,13120723
2023,171100,R,8450,R,672590337,R,466,R,28744899,R,425,R,27123584,R,616,R,52313891,R,1550,R,171149755,R,652,R,53540757,R,1227,R,108236568,R,657,R,63834168,R,216,R,13505335,R,888,R,42769363,R,10,R,581079,R,1152,R,69989579,R,380,R,27413408,R,211,R,13387951
2023,174066,R,11291,R,889209051,R,1111,R,79498082,R,313,R,20745807,R,541,R,38177290,R,1135,R,153136103,R,1720,R,140589938,R,2047,R,159917642,R,1391,R,108976721,R,431,R,30688426,R,1070,R,56563802,R,37,R,2875674,R,938,R,52888623,R,484,R,40592806,R,73,R,4558137
2023,179867,R,4137,R,347882134,R,223,R,14523867,R,0,Z,0,R,138,R,9046222,R,728,R,104125246,R,915,R,72353985,R,741,R,62391866,R,342,R,26635203,R,39,R,3370053,R,166,R,8477515,R,11,R,687452,R,673,R,34896971,R,142,R,10270258,R,19,R,1103496
2023,182670,R,2656,R,245805394,R,27,R,3975058,R,0,Z,0,R,377,R,30838211,R,426,R,78589945,R,185,R,17550957,R,465,R,38249365,R,322,R,26995701,R,14,R,1130384,R,416,R,22106359,R,1,R,58916,R,306,R,18049500,R,103,R,7421727,R,14,R,839271
2023,185828,R,1031,R,95182749,R,58,R,3903981,R,0,R,0,R,35,R,3438118,R,122,R,23536222,R,204,R,18858737,R,130,R,12067820,R,149,R,12135617,R,0,R,0,R,145,R,8261566,R,0,R,0,R,146,R,10312743,R,40,R,2561687,R,2,R,106258
2023,186131,R,6128,R,624813830,R,0,R,0,R,0,R,0,R,373,R,35758898,R,896,R,165236740,R,384,R,44251471,R,1681,R,154782717,R,263,R,25549870,R,76,R,8335231,R,896,R,51026653,R,1,R,62002,R,1053,R,92268231,R,505,R,47542017,R,0,R,0
2023,186371,R,581,R,47317798,R,6,R,442481,R,0,Z,0,R,118,R,8934679,R,26,R,6184797,R,161,R,13949888,R,44,R,3923236,R,26,R,2025223,R,10,R,1036207,R,75,R,4560573,R,0,Z,0,R,98,R,5194259,R,17,R,1066455,R,0,Z,0
2023,186380,R,10243,R,849650297,R,775,R,55862735,R,51,R,5521395,R,569,R,44466974,R,599,R,110938773,R,1966,R,183201457,R,1248,R,111560248,R,667,R,69121423,R,1009,R,81791596,R,1683,R,78206810,R,1,R,48102,R,1271,R,82847456,R,398,R,25834303,R,6,R,249025
2023,186399,R,1010,R,83055979,R,62,R,4629401,R,0,Z,0,R,146,R,11146798,R,45,R,10305728,R,232,R,21000389,R,75,R,6697870,R,73,R,5518374,R,7,R,646472,R,168,R,10066905,R,0,Z,0,R,121,R,7906562,R,81,R,5137480,R,0,Z,0
2023,186867,R,747,R,76904285,R,60,R,5465844,R,0,Z,0,R,58,R,4088730,R,297,R,41067835,R,81,R,6532794,R,26,R,2703373,R,8,R,602034,R,10,R,802128,R,48,R,3609947,R,0,Z,0,R,150,R,11331069,R,4,R,291817,R,5,R,408714
2023,190415,R,9801,R,793914657,R,1099,R,80574644,R,239,R,24429445,R,421,R,31784381,R,1098,R,184268052,R,1255,R,105236558,R,1069,R,92933997,R,480,R,39583996,R,543,R,33980394,R,1491,R,72409123,R,54,R,2958947,R,1478,R,87450920,R,511,R,34625216,R,63,R,3678984
2023,191241,R,1589,R,158407100,R,0,R,0,R,0,Z,0,R,51,R,4354122,R,621,R,81331994,R,49,R,4641327,R,75,R,7437129,R,157,R,14813070,R,17,R,1229300,R,218,R,15045052,R,1,R,58500,R,335,R,22678715,R,65,R,6817891,R,0,R,0
2023,193900,R,7305,R,722670837,R,1125,R,96375348,R,0,Z,0,R,1249,R,106684247,R,838,R,158547970,R,901,R,90469941,R,840,R,91935190,R,448,R,38544735,R,152,R,15502969,R,491,R,34435440,R,5,R,311942,R,1120,R,76038013,R,125,R,12799032,R,11,R,1026010
2023,194824,R,1133,R,87524265,R,119,R,7853557,R,0,Z,0,R,134,R,7935509,R,141,R,24280350,R,138,R,11708528,R,115,R,8836281,R,82,R,5450305,R,31,R,2644984,R,161,R,7041354,R,1,R,62731,R,128,R,6504598,R,81,R,5132145,R,2,R,73923
2023,195003,R,2584,R,184950454,R,19,R,2181100,R,0,R,0,R,55,R,3545005,R,453,R,54156107,R,399,R,29180346,R,425,R,33474013,R,439,R,25435777,R,30,R,2390129,R,255,R,10701634,R,12,R,497332,R,403,R,18898942,R,69,R,3462054,R,25,R,1028015
2023,195030,R,3721,R,297154073,R,294,R,32110170,R,0,R,0,R,325,R,22376638,R,323,R,57619265,R,473,R,39349818,R,783,R,58161722,R,154,R,9461994,R,24,R,1980851,R,316,R,16351472,R,0,R,0,R,695,R,41446291,R,258,R,14458104,R,76,R,3837748
2023,196079,R,1693,R,117644804,R,25,R,2347194,R,0,R,0,R,185,R,13509955,R,86,R,14591693,R,266,R,20451856,R,206,R,16714118,R,154,R,11314506,R,61,R,4128547,R,296,R,13835999,R,0,R,0,R,247,R,12331423,R,165,R,8326959,R,2,R,92554
2023,196088,R,2815,R,211225858,R,17,R,1780322,R,13,R,1085661,R,214,R,15024104,R,385,R,48516519,R,559,R,42786975,R,223,R,21767616,R,191,R,14773080,R,289,R,21106613,R,481,R,21579065,R,0,R,0,R,244,R,12645061,R,166,R,8773217,R,33,R,1387625
2023,196097,R,2269,R,213498649,R,60,R,5378134,R,0,R,0,R,215,R,19535163,R,121,R,30929603,R,543,R,53609007,R,340,R,35352798,R,314,R,25787279,R,43,R,4170004,R,361,R,20388061,R,0,R,0,R,93,R,6168306,R,115,R,8769350,R,64,R,3410944
