year,UNITID,EFCIPLEV,CIPCODE,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
2022,100858,502,40.0000,99,3, 2,R,228,R,128,R,100,R,1,R,1,R,0,R,13,R,6,R,7,R,16,R,9,R,7,R,14,R,9,R,5,R,0,R,0,R,0,R,162,R,86,R,76,R,10,R,7,R,3,R,1,R,0,R,1,R,11,R,10,R,1
2022,100858,503,40.0000,99,3, 3,R,228,R,128,R,100,R,1,R,1,R,0,R,13,R,6,R,7,R,16,R,9,R,7,R,14,R,9,R,5,R,0,R,0,R,0,R,162,R,86,R,76,R,10,R,7,R,3,R,1,R,0,R,1,R,11,R,10,R,1
2022,100858,504,40.0000,99,3, 4,R,75,R,27,R,48,R,0,R,0,R,0,R,9,R,3,R,6,R,3,R,3,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,55,R,16,R,39,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,1,R,0
2022,100858,505,40.0000,99,3, 5,R,153,R,101,R,52,R,1,R,1,R,0,R,4,R,3,R,1,R,13,R,6,R,7,R,10,R,6,R,4,R,0,R,0,R,0,R,107,R,70,R,37,R,8,R,6,R,2,R,0,R,0,R,0,R,10,R,9,R,1
2022,100858,512,40.0000,99,3,12,R,199,R,128,R,71,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,8,R,4,R,4,R,12,R,8,R,4,Z,0,Z,0,Z,0,R,86,R,62,R,24,R,3,R,1,R,2,R,1,R,1,Z,0,R,84,R,49,R,35
2022,100858,519,40.0000,99,3,19,R,10,R,7,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,3,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,100858,520,40.0000,99,3,20,R,143,R,94,R,49,R,1,R,1,R,0,R,3,R,2,R,1,R,10,R,5,R,5,R,9,R,5,R,4,R,0,R,0,R,0,R,102,R,66,R,36,R,8,R,6,R,2,R,0,R,0,R,0,R,10,R,9,R,1
2022,100858,521,40.0000,14,1,21,R,341,R,196,R,145,R,1,R,1,R,0,R,12,R,6,R,6,R,18,R,11,R,7,R,15,R,9,R,6,R,0,R,0,R,0,R,194,R,107,R,87,R,11,R,7,R,4,R,1,R,0,R,1,R,89,R,55,R,34
2022,100858,522,40.0000, 8,1,22,R,205,R,112,R,93,R,1,R,1,R,0,R,11,R,5,R,6,R,14,R,9,R,5,R,11,R,7,R,4,R,0,R,0,R,0,R,149,R,75,R,74,R,8,R,6,R,2,R,1,R,0,R,1,R,10,R,9,R,1
2022,100858,523,40.0000, 6,1,23,R,205,R,112,R,93,R,1,R,1,R,0,R,11,R,5,R,6,R,14,R,9,R,5,R,11,R,7,R,4,R,0,R,0,R,0,R,149,R,75,R,74,R,8,R,6,R,2,R,1,R,0,R,1,R,10,R,9,R,1
2022,100858,524,40.0000, 1,1,24,R,75,R,27,R,48,R,0,R,0,R,0,R,9,R,3,R,6,R,3,R,3,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,55,R,16,R,39,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,1,R,0
2022,100858,525,40.0000,99,1,25,R,130,R,85,R,45,R,1,R,1,R,0,R,2,R,2,R,0,R,11,R,6,R,5,R,7,R,4,R,3,R,0,R,0,R,0,R,94,R,59,R,35,R,6,R,5,R,1,R,0,R,0,R,0,R,9,R,8,R,1
2022,100858,532,40.0000,11,1,32,R,136,R,84,R,52,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,2,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,45,R,32,R,13,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,79,R,46,R,33
2022,100858,539,40.0000, 2,1,39,R,9,R,6,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,3,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,100858,540,40.0000, 3,1,40,R,121,R,79,R,42,R,1,R,1,R,0,R,1,R,1,R,0,R,8,R,5,R,3,R,6,R,3,R,3,R,0,R,0,R,0,R,90,R,56,R,34,R,6,R,5,R,1,R,0,R,0,R,0,R,9,R,8,R,1
2022,100858,541,40.0000,28,2,41,R,86,R,60,R,26,Z,0,Z,0,Z,0,R,6,R,3,R,3,R,6,R,2,R,4,R,11,R,8,R,3,Z,0,Z,0,Z,0,R,54,R,41,R,13,R,2,R,1,R,1,R,1,R,1,Z,0,R,6,R,4,R,2
2022,100858,542,40.0000,22,2,42,R,23,R,16,R,7,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,13,R,11,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,100858,543,40.0000,20,2,43,R,23,R,16,R,7,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,13,R,11,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,100858,545,40.0000,99,2,45,R,23,R,16,R,7,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,13,R,11,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,100858,552,40.0000,25,2,52,R,63,R,44,R,19,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,4,R,2,R,2,R,8,R,6,R,2,Z,0,Z,0,Z,0,R,41,R,30,R,11,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,3,R,2
2022,100858,559,40.0000,16,2,59,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,100858,560,40.0000,17,2,60,R,22,R,15,R,7,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,12,R,10,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,100858,601,52.0000,29,3, 1,R,7052,R,4272,R,2780,R,17,R,10,R,7,R,148,R,75,R,73,R,213,R,122,R,91,R,262,R,154,R,108,R,3,R,3,R,0,R,5929,R,3576,R,2353,R,158,R,92,R,66,R,32,R,23,R,9,R,290,R,217,R,73
2022,100858,602,52.0000,99,3, 2,R,5942,R,3566,R,2376,R,14,R,8,R,6,R,125,R,67,R,58,R,161,R,96,R,65,R,201,R,114,R,87,R,3,R,3,R,0,R,5055,R,3007,R,2048,R,124,R,73,R,51,R,19,R,12,R,7,R,240,R,186,R,54
2022,100858,603,52.0000,99,3, 3,R,5942,R,3566,R,2376,R,14,R,8,R,6,R,125,R,67,R,58,R,161,R,96,R,65,R,201,R,114,R,87,R,3,R,3,R,0,R,5055,R,3007,R,2048,R,124,R,73,R,51,R,19,R,12,R,7,R,240,R,186,R,54
2022,100858,604,52.0000,99,3, 4,R,1011,R,589,R,422,R,3,R,2,R,1,R,18,R,14,R,4,R,29,R,16,R,13,R,38,R,19,R,19,R,1,R,1,R,0,R,882,R,518,R,364,R,22,R,7,R,15,R,6,R,4,R,2,R,12,R,8,R,4
2022,100858,605,52.0000,99,3, 5,R,4931,R,2977,R,1954,R,11,R,6,R,5,R,107,R,53,R,54,R,132,R,80,R,52,R,163,R,95,R,68,R,2,R,2,R,0,R,4173,R,2489,R,1684,R,102,R,66,R,36,R,13,R,8,R,5,R,228,R,178,R,50
2022,100858,612,52.0000,99,3,12,R,1110,R,706,R,404,R,3,R,2,R,1,R,23,R,8,R,15,R,52,R,26,R,26,R,61,R,40,R,21,Z,0,Z,0,Z,0,R,874,R,569,R,305,R,34,R,19,R,15,R,13,R,11,R,2,R,50,R,31,R,19
2022,100858,619,52.0000,99,3,19,R,278,R,178,R,100,R,0,R,0,R,0,R,10,R,4,R,6,R,12,R,10,R,2,R,12,R,10,R,2,R,0,R,0,R,0,R,230,R,144,R,86,R,8,R,7,R,1,R,0,R,0,R,0,R,6,R,3,R,3
2022,100858,620,52.0000,99,3,20,R,4653,R,2799,R,1854,R,11,R,6,R,5,R,97,R,49,R,48,R,120,R,70,R,50,R,151,R,85,R,66,R,2,R,2,R,0,R,3943,R,2345,R,1598,R,94,R,59,R,35,R,13,R,8,R,5,R,222,R,175,R,47
2022,100858,621,52.0000,14,1,21,R,5877,R,3490,R,2387,R,10,R,6,R,4,R,124,R,64,R,60,R,156,R,91,R,65,R,200,R,113,R,87,R,3,R,3,R,0,R,4979,R,2935,R,2044,R,123,R,71,R,52,R,18,R,12,R,6,R,264,R,195,R,69
2022,100858,622,52.0000, 8,1,22,R,5576,R,3324,R,2252,R,10,R,6,R,4,R,119,R,62,R,57,R,145,R,87,R,58,R,186,R,106,R,80,R,3,R,3,R,0,R,4759,R,2811,R,1948,R,115,R,68,R,47,R,17,R,11,R,6,R,222,R,170,R,52
2022,100858,623,52.0000, 6,1,23,R,5576,R,3324,R,2252,R,10,R,6,R,4,R,119,R,62,R,57,R,145,R,87,R,58,R,186,R,106,R,80,R,3,R,3,R,0,R,4759,R,2811,R,1948,R,115,R,68,R,47,R,17,R,11,R,6,R,222,R,170,R,52
2022,100858,624,52.0000, 1,1,24,R,1007,R,586,R,421,R,3,R,2,R,1,R,18,R,14,R,4,R,29,R,16,R,13,R,37,R,18,R,19,R,1,R,1,R,0,R,879,R,516,R,363,R,22,R,7,R,15,R,6,R,4,R,2,R,12,R,8,R,4
2022,100858,625,52.0000,99,1,25,R,4569,R,2738,R,1831,R,7,R,4,R,3,R,101,R,48,R,53,R,116,R,71,R,45,R,149,R,88,R,61,R,2,R,2,R,0,R,3880,R,2295,R,1585,R,93,R,61,R,32,R,11,R,7,R,4,R,210,R,162,R,48
2022,100858,632,52.0000,11,1,32,R,301,R,166,R,135,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,11,R,4,R,7,R,14,R,7,R,7,Z,0,Z,0,Z,0,R,220,R,124,R,96,R,8,R,3,R,5,R,1,R,1,Z,0,R,42,R,25,R,17
2022,100858,639,52.0000, 2,1,39,R,251,R,164,R,87,R,0,R,0,R,0,R,10,R,4,R,6,R,8,R,8,R,0,R,10,R,8,R,2,R,0,R,0,R,0,R,210,R,134,R,76,R,7,R,7,R,0,R,0,R,0,R,0,R,6,R,3,R,3
2022,100858,640,52.0000, 3,1,40,R,4318,R,2574,R,1744,R,7,R,4,R,3,R,91,R,44,R,47,R,108,R,63,R,45,R,139,R,80,R,59,R,2,R,2,R,0,R,3670,R,2161,R,1509,R,86,R,54,R,32,R,11,R,7,R,4,R,204,R,159,R,45
2022,100858,641,52.0000,28,2,41,R,1175,R,782,R,393,R,7,R,4,R,3,R,24,R,11,R,13,R,57,R,31,R,26,R,62,R,41,R,21,Z,0,Z,0,Z,0,R,950,R,641,R,309,R,35,R,21,R,14,R,14,R,11,R,3,R,26,R,22,R,4
2022,100858,642,52.0000,22,2,42,R,366,R,242,R,124,R,4,R,2,R,2,R,6,R,5,R,1,R,16,R,9,R,7,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,296,R,196,R,100,R,9,R,5,R,4,R,2,R,1,R,1,R,18,R,16,R,2
2022,100858,643,52.0000,20,2,43,R,366,R,242,R,124,R,4,R,2,R,2,R,6,R,5,R,1,R,16,R,9,R,7,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,296,R,196,R,100,R,9,R,5,R,4,R,2,R,1,R,1,R,18,R,16,R,2
2022,100858,644,52.0000,15,2,44,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,100858,645,52.0000,99,2,45,R,362,R,239,R,123,R,4,R,2,R,2,R,6,R,5,R,1,R,16,R,9,R,7,R,14,R,7,R,7,Z,0,Z,0,Z,0,R,293,R,194,R,99,R,9,R,5,R,4,R,2,R,1,R,1,R,18,R,16,R,2
2022,100858,652,52.0000,25,2,52,R,809,R,540,R,269,R,3,R,2,R,1,R,18,R,6,R,12,R,41,R,22,R,19,R,47,R,33,R,14,Z,0,Z,0,Z,0,R,654,R,445,R,209,R,26,R,16,R,10,R,12,R,10,R,2,R,8,R,6,R,2
2022,100858,659,52.0000,16,2,59,R,27,R,14,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,20,R,10,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,100858,660,52.0000,17,2,60,R,335,R,225,R,110,R,4,R,2,R,2,R,6,R,5,R,1,R,12,R,7,R,5,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,273,R,184,R,89,R,8,R,5,R,3,R,2,R,1,R,1,R,18,R,16,R,2
2022,110404,201,14.0000,29,3, 1,R,818,R,530,R,288,R,1,R,1,Z,0,R,154,R,79,R,75,R,15,R,11,R,4,R,105,R,68,R,37,Z,0,Z,0,Z,0,R,224,R,141,R,83,R,54,R,36,R,18,R,6,R,4,R,2,R,259,R,190,R,69
2022,110404,202,14.0000,99,3, 2,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,203,14.0000,99,3, 3,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,205,14.0000,99,3, 5,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,212,14.0000,99,3,12,R,567,R,410,R,157,R,1,R,1,Z,0,R,89,R,54,R,35,R,6,R,6,Z,0,R,32,R,24,R,8,Z,0,Z,0,Z,0,R,159,R,116,R,43,R,25,R,20,R,5,R,4,R,3,R,1,R,251,R,186,R,65
2022,110404,219,14.0000,99,3,19,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,110404,220,14.0000,99,3,20,R,249,R,119,R,130,Z,0,Z,0,Z,0,R,64,R,24,R,40,R,9,R,5,R,4,R,72,R,44,R,28,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,221,14.0000,14,1,21,R,818,R,530,R,288,R,1,R,1,Z,0,R,154,R,79,R,75,R,15,R,11,R,4,R,105,R,68,R,37,Z,0,Z,0,Z,0,R,224,R,141,R,83,R,54,R,36,R,18,R,6,R,4,R,2,R,259,R,190,R,69
2022,110404,222,14.0000, 8,1,22,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,223,14.0000, 6,1,23,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,225,14.0000,99,1,25,R,251,R,120,R,131,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,9,R,5,R,4,R,73,R,44,R,29,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,232,14.0000,11,1,32,R,567,R,410,R,157,R,1,R,1,Z,0,R,89,R,54,R,35,R,6,R,6,Z,0,R,32,R,24,R,8,Z,0,Z,0,Z,0,R,159,R,116,R,43,R,25,R,20,R,5,R,4,R,3,R,1,R,251,R,186,R,65
2022,110404,239,14.0000, 2,1,39,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,110404,240,14.0000, 3,1,40,R,249,R,119,R,130,Z,0,Z,0,Z,0,R,64,R,24,R,40,R,9,R,5,R,4,R,72,R,44,R,28,Z,0,Z,0,Z,0,R,65,R,25,R,40,R,29,R,16,R,13,R,2,R,1,R,1,R,8,R,4,R,4
2022,110404,301,26.0000,29,3, 1,R,262,R,140,R,122,Z,0,Z,0,Z,0,R,40,R,25,R,15,R,11,R,6,R,5,R,30,R,19,R,11,Z,0,Z,0,Z,0,R,63,R,36,R,27,R,22,R,8,R,14,Z,0,Z,0,Z,0,R,96,R,46,R,50
2022,110404,302,26.0000,99,3, 2,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,303,26.0000,99,3, 3,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,305,26.0000,99,3, 5,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,312,26.0000,99,3,12,R,220,R,126,R,94,Z,0,Z,0,Z,0,R,30,R,22,R,8,R,9,R,5,R,4,R,21,R,17,R,4,Z,0,Z,0,Z,0,R,55,R,31,R,24,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,93,R,45,R,48
2022,110404,320,26.0000,99,3,20,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,321,26.0000,14,1,21,R,262,R,140,R,122,Z,0,Z,0,Z,0,R,40,R,25,R,15,R,11,R,6,R,5,R,30,R,19,R,11,Z,0,Z,0,Z,0,R,63,R,36,R,27,R,22,R,8,R,14,Z,0,Z,0,Z,0,R,96,R,46,R,50
2022,110404,322,26.0000, 8,1,22,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,323,26.0000, 6,1,23,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,325,26.0000,99,1,25,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,332,26.0000,11,1,32,R,220,R,126,R,94,Z,0,Z,0,Z,0,R,30,R,22,R,8,R,9,R,5,R,4,R,21,R,17,R,4,Z,0,Z,0,Z,0,R,55,R,31,R,24,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,93,R,45,R,48
2022,110404,340,26.0000, 3,1,40,R,42,R,14,R,28,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,3,R,1,R,2
2022,110404,401,27.0000,29,3, 1,R,121,R,89,R,32,Z,0,Z,0,Z,0,R,23,R,16,R,7,R,1,Z,0,R,1,R,22,R,18,R,4,Z,0,Z,0,Z,0,R,25,R,18,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,41,R,30,R,11
2022,110404,402,27.0000,99,3, 2,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,403,27.0000,99,3, 3,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,405,27.0000,99,3, 5,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,412,27.0000,99,3,12,R,44,R,37,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,34,R,27,R,7
2022,110404,419,27.0000,99,3,19,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,110404,420,27.0000,99,3,20,R,76,R,51,R,25,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,421,27.0000,14,1,21,R,121,R,89,R,32,Z,0,Z,0,Z,0,R,23,R,16,R,7,R,1,Z,0,R,1,R,22,R,18,R,4,Z,0,Z,0,Z,0,R,25,R,18,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,41,R,30,R,11
2022,110404,422,27.0000, 8,1,22,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,423,27.0000, 6,1,23,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,425,27.0000,99,1,25,R,77,R,52,R,25,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,432,27.0000,11,1,32,R,44,R,37,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,34,R,27,R,7
2022,110404,439,27.0000, 2,1,39,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,110404,440,27.0000, 3,1,40,R,76,R,51,R,25,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,1,Z,0,R,1,R,20,R,16,R,4,Z,0,Z,0,Z,0,R,19,R,12,R,7,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,7,R,3,R,4
2022,110404,501,40.0000,29,3, 1,R,633,R,373,R,260,Z,0,Z,0,Z,0,R,75,R,34,R,41,R,6,R,5,R,1,R,78,R,58,R,20,Z,0,Z,0,Z,0,R,222,R,113,R,109,R,32,R,20,R,12,R,2,R,2,Z,0,R,218,R,141,R,77
2022,110404,502,40.0000,99,3, 2,R,122,R,74,R,48,Z,0,Z,0,Z,0,R,23,R,11,R,12,R,2,R,2,Z,0,R,34,R,29,R,5,Z,0,Z,0,Z,0,R,32,R,13,R,19,R,14,R,9,R,5,Z,0,Z,0,Z,0,R,17,R,10,R,7
2022,110404,503,40.0000,99,3, 3,R,122,R,74,R,48,Z,0,Z,0,Z,0,R,23,R,11,R,12,R,2,R,2,Z,0,R,34,R,29,R,5,Z,0,Z,0,Z,0,R,32,R,13,R,19,R,14,R,9,R,5,Z,0,Z,0,Z,0,R,17,R,10,R,7
2022,110404,505,40.0000,99,3, 5,R,122,R,74,R,48,Z,0,Z,0,Z,0,R,23,R,11,R,12,R,2,R,2,Z,0,R,34,R,29,R,5,Z,0,Z,0,Z,0,R,32,R,13,R,19,R,14,R,9,R,5,Z,0,Z,0,Z,0,R,17,R,10,R,7
2022,110404,512,40.0000,99,3,12,R,511,R,299,R,212,Z,0,Z,0,Z,0,R,52,R,23,R,29,R,4,R,3,R,1,R,44,R,29,R,15,Z,0,Z,0,Z,0,R,190,R,100,R,90,R,18,R,11,R,7,R,2,R,2,Z,0,R,201,R,131,R,70
