year,UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   ,F1MHOP,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
2223,196079,R,506943265,R,1131030764,R,39709689,R,1170740453,R,1677683718,R,363525,R,25715714,R,139763860,R,165479574,R,827701802,R,14767306,R,842469108,R,1007948682,R,493509,R,253549937,R,447738,R,0,R,415607377,R,669605052,R,140358685,R,66001347,R,1401067616,R,214696920,R,56418520,R,1878543088,R,748756253,R,1243929,Z,0,R,775167633,R,658565929,R,116601704,R,573128784,R,-20125436,R,669605052,R,172424323,R,40787399,R,7030609,R,40550746,R,13951,R,40536795,R,113651955,R,0,R,0,R,0,R,2500534,R,376945566,Z,0,R,265741722,Z,0,R,24014801,R,28671285,Z,0,R,3677985,R,15137889,R,3184050,R,340427732,R,717373298,R,0,R,57794335,R,0,R,0,R,57794335,R,775167633,R,243964121,R,126339370,R,55309057,R,18471949,R,9514891,R,5137307,R,64244359,R,23438876,R,59444479,R,18513548,R,83466242,R,26194143,R,21857556,R,118618796,R,25573954,R,0,R,0,R,0,R,0,R,2146428,R,0,R,658565929,R,243669147,R,130643349,R,44422946,R,54024998,R,28988519,R,156816970,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,23033002,R,949764,R,28671284,R,0,R,3677985,R,37553646,R,93885681,R,54507801,R,17520324,R,72028125,R,21857556,1 ,R,134838046,R,,2 ,R,15313155,R,9125171,R,6187984,R,631437,R,376276,R,255161,R,28671284,R,28671284,R,0,R,0,R,0,R,0,R,2445255,R,1457137,R,988118,R,24966994,R,14877933,R,10089061,180511839,R,45673793,R,6404398,R,10746375,R,-8731928,R,37254948,R,6317038,R,749393759,R,78541464,R,1089206525,R,878976445,R,853417515,R,743076720
2223,196088,R,841897283,R,1373123054,R,87416384,R,1460539438,R,2302436721,R,1269891,R,24731322,R,259758454,R,284489776,R,925819912,R,31768416,R,957588328,R,1242078104,R,4809215,R,369908405,R,1521052,R,0,R,685389836,R,1056819293,R,138178939,R,151937836,R,1884962025,R,469709599,R,97547722,R,2742336121,R,1370314074,R,1101007,Z,0,R,1399344840,R,1270172967,R,129171873,R,942798430,R,-15151010,R,1056819293,R,315339047,R,164216521,R,21359930,R,52817946,R,1026713,R,51791233,R,74744401,R,4324569,R,0,R,0,R,44440512,R,677242926,Z,0,R,572390347,Z,0,R,40607741,R,35599240,Z,0,R,33933501,R,23385379,R,11550149,R,717466357,R,1394709283,R,0,R,4635557,R,0,R,0,R,4635557,R,1399344840,R,509489584,R,260886421,R,192972258,R,62786873,R,12310653,R,4624817,R,168239721,R,69141206,R,58903716,R,23670730,R,142583733,R,65110568,R,59638575,R,102597523,R,31450078,R,22313665,R,8849372,R,0,R,0,R,1123539,R,0,R,1270172967,R,526520065,R,286885124,R,99505823,R,78118069,R,45648921,R,233494965,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,37409660,R,3198678,R,35599240,R,0,R,33933501,R,67314458,R,177455537,R,103316080,R,14500882,R,117816962,R,59638575,1 ,R,907867833,R,,2 ,R,21683797,R,17859388,R,3824409,R,1847473,R,1521631,R,325842,R,35599240,R,35599240,R,0,R,0,R,0,R,0,R,19668907,R,16199868,R,3469039,R,39017545,R,32135953,R,6881592,970993254,R,63125421,R,15413625,R,84877946,R,-41806567,R,4640417,R,116929965,R,1548344924,R,232851619,R,2161525273,R,2001612377,R,1051871666,R,1431414959
2223,196097,R,1255275937,R,2641250503,R,319756007,R,2961006510,R,4216282447,R,218758370,R,76689416,R,725845059,R,802534475,R,1704797586,R,573491098,R,2278288684,R,3080823159,R,38529530,R,793993706,R,314446,R,0,R,521379976,R,1315688128,R,312553695,R,214781411,R,3101147020,R,760268786,R,250721268,R,4639472180,R,2060789282,R,62567605,R,0,R,3550196882,R,3502234403,R,47962479,R,1294626531,R,-26900882,R,1315688128,R,264065416,R,216526994,R,7784589,R,84099339,R,1660750,R,82438589,R,125697143,R,2098703067,R,0,R,0,R,13195954,R,2810072502,Z,0,R,615068702,Z,0,R,45002832,R,30095415,Z,0,R,5112419,R,18864102,R,19497110,R,733640580,R,3543713082,R,0,R,6483800,R,0,R,0,R,6483800,R,3550196882,R,520657409,R,249329992,R,175753083,R,80935079,R,34104597,R,19180453,R,119856665,R,41543258,R,81535839,R,31290223,R,173957583,R,78115265,R,36661228,R,154595346,R,29296266,R,2129049294,R,946659889,R,0,R,0,R,76063359,R,0,R,3502234403,R,1476350425,R,675113353,R,77173455,R,152233754,R,67404017,R,1053959399,1 ,R,65933731,R,329807510,R,26517768,R,206745883,A,,A,,A,,A,,R,40755042,R,2748055,R,30095415,R,0,R,5112419,R,77651159,R,156362090,R,92778485,R,26922377,R,119700862,R,36661228,1 ,R,370323490,R,,2 ,R,28921912,R,20232188,R,8689724,R,1950164,R,1364228,R,585936,R,30095415,R,30095415,R,0,R,0,R,0,R,0,R,3628041,R,2537979,R,1090062,R,55105330,R,38548675,R,16556655,392138786,R,21815296,R,12875398,R,15752094,R,-13444392,R,6632196,R,99681897,R,3707131433,R,146124590,R,2119418403,R,1452075351,R,1781487002,R,3541515805
2223,199120,R,2377370422,R,2636347522,R,3856156732,R,6492504254,R,8869874676,R,740741088,R,135606875,R,453851061,R,589457936,R,1351286368,R,2471071094,R,3822357462,R,4411815398,R,827373275,R,1620667898,R,2363151262,R,1009517408,R,-621909477,R,4371427091,R,70755607,R,1010945516,R,3546800696,R,719455103,R,196920105,R,5544877027,R,2585367261,R,124660559,Z,0,R,4032859689,R,3618423208,R,414436481,R,3956990610,R,0,R,4371427091,R,479785894,R,908048044,R,20577073,R,176779698,R,597673,R,176182025,R,1093204344,Z,0,R,68347961,Z,0,R,13398847,R,2760141861,Z,0,R,622039924,Z,0,R,38561799,R,180687187,Z,0,R,201662146,R,152764724,R,863576,R,1196579356,R,3956721217,Z,0,R,24895203,R,51243269,R,0,R,76138472,R,4032859689,R,951595762,R,575822410,R,808629226,R,351932373,R,200571048,R,58487300,R,169934231,R,76702506,R,53328550,R,19487131,R,244115202,R,118514158,R,109903091,R,1168556648,R,453182132,Z,0,Z,0,Z,0,Z,0,R,-88210550,R,0,R,3618423208,R,1654128010,R,223126466,R,130738907,R,197414702,R,51313948,R,1361701175,1 ,R,97362772,R,465017706,R,16285380,R,297822314,R,-194722449,R,1704779032,R,780324979,R,383737828,R,22416289,R,39145607,R,107036445,R,18000,R,86874560,R,14391059,R,269881960,R,148138315,R,11840554,R,159978869,R,109903091,1 ,R,5317830265,R,,1 ,R,14823089,R,13725984,R,1097105,R,12021657,R,11131895,R,889762,R,70083639,R,64896522,R,5187117,R,10684,R,9893,R,791,R,30373899,R,28125828,R,2248071,R,32665901,R,30248193,R,2417708,5200811833,R,-117018432,R,176571993,R,-17836941,R,-275753484,R,0,R,352200734,R,3967742915,R,221042006,R,7806049859,R,4796340980,R,1355178123,R,3716471305
2223,199193,R,669997415,R,2174288627,R,1020011692,R,3194300319,R,3864297734,R,383300661,R,42653638,R,167002888,R,209656526,R,591992187,R,1382247351,R,1974239538,R,2183896064,R,502224260,R,1704341577,R,506613548,R,188508808,R,-837985862,R,1561478071,R,78434278,R,311852068,R,2767366435,R,492072585,R,79515722,R,3729241088,R,1509665456,R,114155697,Z,0,R,2007335722,R,1735117460,R,272218262,R,1289259809,R,0,R,1561478071,R,366610051,R,232526762,R,47356946,R,117777073,R,1117991,R,116659082,R,231439996,Z,0,R,85206732,Z,0,R,18820026,R,1099737586,Z,0,R,616310706,Z,0,R,35761920,R,21817461,Z,0,R,104474754,R,25320986,R,31183413,R,834869240,R,1934606826,R,360000,R,66767187,R,5601709,R,0,R,72728896,R,2007335722,R,561419293,R,368827555,R,411647926,R,178359467,R,153386605,R,72540244,R,124442936,R,43863449,R,55476945,R,20355850,R,140522859,R,83160003,R,56703060,R,277020683,R,79923648,Z,0,Z,0,Z,0,Z,0,R,-45502847,R,0,R,1735117460,R,847030216,R,100089198,R,88189047,R,140792578,R,18654774,R,540361647,1 ,R,62040305,R,310072163,R,13626433,R,195014238,R,-114722987,R,885673668,R,455968918,R,174304939,R,27226230,R,12990526,R,20491378,R,16826,R,46450469,R,97088941,R,204264370,R,121458282,R,26103028,R,147561310,R,56703060,1 ,R,2018242485,R,,1 ,R,19668326,R,16189075,R,3479251,R,9384402,R,7724337,R,1660065,R,1558672,R,1282949,R,275723,R,2912777,R,2397518,R,515259,R,15792388,R,12998775,R,2793613,R,98244745,R,80865628,R,17379117,2028200911,R,9958426,R,43925450,R,26421854,R,-66018148,R,5629270,R,200013531,R,1997123332,R,281909865,R,2205188375,R,594247855,R,526594551,R,1797109801
2223,204796,R,4132014570,R,8348092627,R,8411557697,R,16759650324,R,20891664894,R,1709175682,R,725771054,R,1321630718,R,2047401772,R,2989008675,R,6433406144,R,9422414819,R,11469816591,R,1069523257,R,3939548151,R,1657929145,R,1914491430,R,2549532002,R,10061500728,R,177994624,R,1062556688,R,8289442182,R,2191334792,R,2196085215,R,13917413501,R,6143515282,R,574194408,Z,0,R,9770707227,R,9100815015,R,669892212,R,9382048233,R,9560283,R,10061500728,R,1028771413,R,484393392,R,102406385,R,411352766,R,29839768,R,381512998,R,394834654,R,4444419166,R,194094185,R,0,R,1140461896,R,8200733857,R,0,R,483453525,R,0,R,156578762,R,25757050,R,0,R,209536865,R,511478571,R,8248983,R,1395053756,R,9595787613,R,46714022,R,58215337,R,69130058,R,860197,R,174919614,R,9770707227,R,1342876097,R,775461872,R,692079844,R,254431127,R,172229548,R,70913620,R,331449295,R,159362019,R,121202271,R,68074604,R,268767459,R,153934353,R,116928584,R,451891176,R,156282843,R,5493584787,R,1715921199,R,0,R,0,R,109805954,R,0,R,9100815015,R,3354381637,R,1086228388,R,180285412,R,570773638,R,171652106,R,3737493834,1 ,R,255107548,R,4214821156,R,109417547,R,1474386289,R,-145301594,R,-60841568,R,133209251,R,213518258,R,48956839,R,3100439,R,18465050,R,0,R,69331371,R,257934794,R,397788493,R,239513757,R,41346152,R,280859909,R,116928584,1 ,R,6934968579,R,,1 ,R,35206174,R,29477566,R,5728608,R,2232934,R,1866816,R,366118,R,12997060,R,11118053,R,1879007,R,0,R,0,R,0,R,48959792,R,41745343,R,7214449,R,181463949,R,155305979,R,26157970,7356089276,R,421120697,R,255577415,R,454680113,R,-289136831,R,0,R,494972598,R,9595787613,R,669892212,R,10061500728,R,4207461147,R,3520826726,R,9100815015
2223,217882,R,1293306296,R,1400836107,R,521497240,R,1922333347,R,3215639643,R,311252238,R,47255344,R,184796273,R,232051617,R,844152825,R,1404417421,R,2248570246,R,2480621863,R,275457037,R,909656628,R,59169589,R,365125718,R,-563138954,R,770812981,R,34567467,R,198250838,R,1716009119,R,445342571,R,231959497,R,2626129492,R,998106469,R,39340048,R,0,R,1553288431,R,1328776111,R,224512320,R,543745242,R,2555419,R,770812981,R,566607703,R,153456364,R,85874957,R,15124950,R,2230666,R,12894284,R,218873849,R,0,R,26040865,R,0,R,42088768,R,1108067456,R,12844759,R,180210631,R,0,R,35598514,R,0,R,1161,R,119996833,R,23904257,R,319537,R,372875692,R,1480943148,R,64001000,R,8317258,R,27025,R,0,R,72345283,R,1553288431,R,370502919,R,210257755,R,271319778,R,117226175,R,108722094,R,43149148,R,92324616,R,32458351,R,59759879,R,22544277,R,96308486,R,39052086,R,36860746,R,270022074,R,61070778,R,0,R,0,R,0,R,0,R,22955519,R,267671,R,1328776111,R,526026241,R,204466180,R,92736455,R,88857062,R,27158615,R,389531558,1 ,R,3731352,R,725933681,R,3906948,R,100469957,R,16540812,R,650268081,R,270607912,R,208001510,R,17132983,R,798342,R,70862795,R,0,R,15582257,R,64015448,R,168391825,R,115167953,R,16363126,R,131531079,R,36860746,1 ,R,994710889,R,,1 ,R,13382596,R,11717734,R,1664862,R,623586,R,546009,R,77577,R,55351024,R,48465079,R,6885945,R,0,R,0,R,0,R,6090350,R,5332680,R,757670,R,56083523,R,49106451,R,6977072,1033665511,R,38954622,R,50319338,R,70989203,R,-27946935,R,-54406984,R,183056478,R,1511882683,R,333684674,R,2903627738,R,2259357365,R,842729019,R,1328826205
2223,228723,R,1697932899,R,4118726117,R,4252632909,R,8371359026,R,10069291925,R,0,R,0,R,1133307350,R,1133307350,R,0,R,295453544,R,295453544,R,1428760894,R,223985523,R,3917509663,R,996870973,R,308558970,R,3193605902,R,8416545508,R,151492061,R,777235758,R,5622586668,R,1157273987,R,324318617,R,8032907091,R,4145962213,R,190439590,R,41341649,R,4316586413,R,4036038657,R,280547756,R,8135997752,R,0,R,8416545508,R,856753361,R,579642598,R,88049247,R,293289153,R,72079483,R,221209670,R,261098684,R,0,R,287220934,R,0,R,44436016,R,2410489993,R,28904199,R,911128598,R,0,R,65630224,R,0,R,0,R,236282347,R,302508805,R,25131825,R,1569585998,R,3980075991,R,0,R,3913074,R,5801613,R,326795735,R,336510422,R,4316586413,R,1229963036,R,622873342,R,1045813252,R,421193095,R,214828762,R,100186571,R,432388185,R,182923296,R,119566739,R,41776731,R,173059757,R,75998139,R,127549601,R,316613904,R,85064633,R,0,R,0,R,0,R,0,R,376255421,R,14030913,R,4036038657,R,1544046720,R,428803202,R,205424343,R,328958273,R,2463271,R,1526342848,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,64230499,R,5593212,R,56499748,R,0,R,75226522,R,180747470,R,382297451,R,237666609,R,17081241,R,254747850,R,127549601,1 ,R,17219500588,R,,2 ,R,40858374,R,40858374,R,0,R,2422937,R,2422937,R,0,R,35622083,R,35622083,R,0,R,0,R,0,R,0,R,46696525,R,46696525,R,0,R,129147931,R,112066690,R,17081241,18128516595,R,909016007,R,96513608,R,949740181,R,-137708590,R,470808,R,131989813,R,3893446913,R,439475102,R,7788439411,R,3871265551,R,1926258118,R,3980477623
2223,228778,R,2754000745,R,4871237894,R,8582805578,R,13454043472,R,16208044217,R,719634,R,4420733,R,1298480241,R,1302900974,R,64088549,R,66407801,R,130496350,R,1433397324,R,466357189,R,4802728612,R,3755461112,R,2620602993,R,3130216621,R,14309009338,R,222161837,R,849845261,R,6164823335,R,2343884029,R,351662844,R,9932377306,R,5081907106,R,20767694,R,0,R,4794217688,R,4164340245,R,629877443,R,13671410441,R,7721454,R,14309009338,R,563634043,R,675298475,R,79740546,R,235616003,R,8444296,R,227171707,R,361633017,R,16968049,R,366801092,R,0,R,3518464,R,2303209689,R,0,R,826504724,R,0,R,64857263,R,0,R,35000000,R,317024047,R,415780118,R,26235532,R,1685401684,R,3988611373,R,0,R,-15318163,R,96036225,R,724888253,R,805606315,R,4794217688,R,993314647,R,568182716,R,990585270,R,357340111,R,173214533,R,65116205,R,638924496,R,248252580,R,52413854,R,26253848,R,305665896,R,132802813,R,202293294,R,439824336,R,147667208,R,192939524,R,111666249,R,0,R,0,R,175164395,R,70432461,R,4164340245,R,1727714191,R,463805055,R,254350622,R,388722815,R,1795905,R,1327951657,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,64011630,R,25488582,R,39548501,R,35000,R,93346242,R,205210722,R,427640677,R,205168984,R,20178399,R,225347383,R,202293294,1 ,R,5625135885,R,,2 ,R,33731247,R,30710832,R,3020415,R,13431335,R,12228646,R,1202689,R,20840279,R,18974167,R,1866112,R,18443,R,16792,R,1651,R,49189266,R,44784686,R,4404580,R,108136813,R,98453861,R,9682952,5741226537,R,116090652,R,96036225,R,-24971978,R,0,R,45026405,R,-16944613,R,4794217688,R,629877443,R,14309009338,R,3755461112,R,4802728612,R,4164340245
2223,231624,R,240678055,R,766211616,R,550697713,R,1316909329,R,1557587384,R,26927282,R,22085098,R,104595991,R,126681089,R,320551776,R,121971214,R,442522990,R,569204079,R,41109019,R,834019335,R,58785387,R,57158547,R,24238299,R,974201568,R,52468247,R,80044634,R,1070622273,R,256015789,R,217766354,R,1676917297,R,595033020,R,8945310,R,0,R,706662908,R,548096570,R,158566338,R,816926988,R,-1291758,R,974201568,R,210643504,R,42010434,R,4123384,R,8750224,R,208043,R,8542181,R,106835057,R,0,R,0,R,0,R,13753906,R,386116509,R,0,R,105108479,R,0,R,7023855,R,0,R,0,R,57510253,R,14836851,R,5573196,R,190052634,R,576169143,R,118952973,R,11540792,R,0,R,0,R,130493765,R,706662908,R,152754874,R,95774838,R,77534392,R,35760532,R,539372,R,58110,R,59028556,R,29920674,R,27234396,R,8300324,R,57076007,R,30564663,R,17894982,R,136586378,R,22000613,R,0,R,0,R,0,R,0,R,19447613,R,1371835,R,548096570,R,223751589,R,62807514,R,28929771,R,44412926,R,9612591,R,178582179,1 ,R,-8993120,R,78093786,R,18439675,R,15271087,R,-8032950,R,37500537,R,19309630,R,8423641,R,4572189,R,445285,R,57801024,R,0,R,8834054,R,16104357,R,87756909,R,47388055,R,22473872,R,69861927,R,17894982,1 ,R,1301722385,R,,1 ,R,3779367,R,2563583,R,1215784,R,361298,R,245072,R,116226,R,4145836,R,2812163,R,1333673,R,0,R,0,R,0,R,59398297,R,40290468,R,19107829,R,2177129,R,1476769,R,700360,1360786638,R,59064253,R,29673668,R,74530743,R,-40105550,R,-5034608,R,-36588527,R,605173387,R,184061647,R,2279749792,R,856761285,R,291072493,R,643951730
2223,234076,R,1183634872,R,4311795939,R,12103703734,R,16415499673,R,17599134545,R,128178409,R,3557101,R,806430029,R,809987130,R,3331257753,R,894222428,R,4225480181,R,5035467311,R,363835858,R,2174361383,R,4769885887,R,1293299063,R,4090463452,R,12328009785,R,377689302,R,641351264,R,5457943197,R,1742884384,R,550514746,R,8770382893,R,3991227621,R,216458561,R,0,R,5279616644,R,5061591300,R,218025344,R,12188466820,R,-78482379,R,12328009785,R,682168382,R,378606937,R,8569251,R,61713876,R,22883,R,61690993,R,153138542,R,2902577477,R,36060992,R,0,R,89901240,R,4312736697,R,0,R,240233520,R,0,R,16302031,R,0,R,0,R,230607339,R,226247590,R,0,R,713390480,R,5026127177,R,99826178,R,119353319,R,34309970,R,0,R,253489467,R,5279616644,R,633538014,R,374154136,R,568000928,R,255795724,R,51518735,R,15900782,R,288097561,R,131188252,R,78609586,R,37176578,R,160909663,R,100735580,R,80493849,R,257063564,R,74102331,R,2897325475,R,900164786,R,0,R,0,R,46033925,R,0,R,5061591300,R,1889218169,R,421560686,R,164103912,R,344311476,R,105263949,R,2137133108,1 ,R,39012941,R,376430116,R,95920580,R,75262727,R,8224758,R,184748748,R,67504714,R,43297218,R,13234831,R,7871797,R,12070282,R,0,R,198836364,R,49341981,R,281355255,R,179621147,R,21240259,R,200861406,R,80493849,1 ,R,9703267510,R,,1 ,R,12813315,R,12646177,R,167138,R,1515175,R,1383434,R,131741,R,5529711,R,5067494,R,462217,R,0,R,0,R,0,R,35464964,R,34064657,R,1400307,R,145538241,R,126459385,R,19078856,9644274803,R,-58992707,R,174668775,R,167842678,R,-434036767,R,32532607,R,-24585956,R,6049357767,R,174892947,R,15402977539,R,10730694718,R,2408296569,R,6073943724
2223,236948,R,3092098149,R,6186205424,R,8038543801,R,14224749225,R,17316847374,R,1030435927,R,287469978,R,1359504874,R,1646974852,R,3533507138,R,1687998141,R,5221505279,R,6868480131,R,2231101729,R,2908340207,R,3091075930,R,2205790427,R,1042494877,R,9247701441,R,162420294,R,323113488,R,8151398355,R,2090415576,R,513577210,R,11240924923,R,6141427424,R,281859615,R,804848320,R,8973462319,R,8080204974,R,893257345,R,8353385527,R,1058569,R,9247701441,R,1158212605,R,1311909648,R,166545227,R,386076002,R,5302812,R,380773190,R,522630874,R,2564243496,R,661826149,R,0,R,329139162,R,7100583163,R,0,R,531999012,R,0,R,48926330,R,0,R,0,R,182137388,R,437589172,R,285858088,R,1486509990,R,8587093153,R,201379426,R,79223330,R,105766410,R,0,R,386369166,R,8973462319,R,1849841221,R,881529096,R,1142113898,R,544266513,R,166200092,R,79201510,R,844406372,R,402396042,R,66449538,R,31666070,R,359748684,R,171435758,R,210930160,R,802638955,R,382492066,R,2637876054,R,1257061669,R,0,R,0,R,0,R,0,R,8080204974,R,3750048724,R,887889254,R,313905171,R,523294266,R,111099405,R,2493968154,1 ,R,-58133519,R,415623441,R,855483401,R,723130628,R,18269792,R,1246057209,R,959751343,R,301777306,R,48926330,R,19501907,R,20538438,R,0,R,268496338,R,44250994,R,401714007,R,181012970,R,9770877,R,190783847,R,210930160,1 ,R,4690960880,R,,1 ,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,190783847,R,181012970,R,9770877,4918572705,R,227611825,R,186774498,R,277251990,R,-161258798,R,-75155865,R,506888180,R,8149503982,R,893257345,R,9247701442,R,4133570807,R,2427217000,R,7642615802
2223,240444,R,1931196980,R,2742742078,R,1048144934,R,3790887012,R,5722083992,R,1817357290,R,70881397,R,698444278,R,769325675,R,846099835,R,879780574,R,1725880409,R,2495206084,R,1165470501,R,2285376576,R,1000599254,R,221150260,R,371638607,R,3878764697,R,88225059,R,292298950,R,4619356406,R,1624417719,R,371840474,R,6996138608,R,3793780802,R,0,R,0,R,4060903037,R,4038109175,R,22793862,R,3852952342,R,3018493,R,3878764697,R,860744932,R,774406475,R,73385925,R,384423374,R,1611933,R,382811441,R,196424201,R,52707100,R,277063308,R,0,R,269770188,R,2888925503,R,17522009,R,475346050,R,0,R,35264295,R,0,R,0,R,440127180,R,28249776,R,91394866,R,1087904176,R,3976829679,R,65292173,R,13399763,R,5381422,R,0,R,84073358,R,4060903037,R,895860351,R,544360770,R,1358286957,R,652778802,R,386954292,R,140700967,R,301131244,R,154241438,R,198726529,R,91572057,R,161082094,R,114395889,R,99158387,R,308181332,R,117937824,R,48658687,R,0,R,0,R,0,R,280069302,R,3681653,R,4038109175,R,1819669400,R,713106972,R,205309282,R,240497961,R,24289439,R,1035236121,1 ,R,99446795,R,449522243,R,940953319,R,1634834022,R,15441847,R,305806198,R,201746229,R,161817695,R,29296964,R,22926505,R,23556872,R,0,R,76452836,R,131450808,R,283683985,R,170491394,R,14034204,R,184525598,R,99158387,1 ,R,4995679379,R,,1 ,R,18392467,R,16993617,R,1398850,R,14346948,R,13255782,R,1091166,R,15977810,R,14762608,R,1215202,R,0,R,0,R,0,R,40370994,R,37300554,R,3070440,R,95437379,R,88178833,R,7258546,5530156867,R,534477488,R,368933434,R,381009370,R,-426507540,R,211042224,R,85669562,R,4404888352,R,471467765,R,8416358802,R,4006044912,R,916981231,R,4319218790
2223,243780,R,566539668,R,2656809649,R,4375325876,R,7032135525,R,7598675193,R,51561324,R,81967448,R,309004140,R,390971588,R,935231574,R,120903561,R,1056135135,R,1447106723,R,63160564,R,1876839251,R,1344280410,R,955658403,R,1963191166,R,6139969230,R,179178302,R,253010902,R,4182664122,R,894376757,R,143878934,R,5653109017,R,2765961935,Z,0,Z,0,R,2639511085,R,2364258511,R,275252574,R,5865898877,R,-1182221,R,6139969230,R,922753834,R,377500853,R,25403616,R,116001406,R,99542,R,115901864,R,263396260,R,0,R,155380633,R,0,R,216854,R,1860653456,R,18293767,R,312497645,R,10079776,R,29174786,R,0,R,0,R,204852053,R,100786678,R,13261914,R,688946619,R,2549600075,R,0,R,37058142,R,52852868,R,0,R,89911010,R,2639511085,R,1024962792,R,551377620,R,413935825,R,176161549,R,188124785,R,91332421,R,152025106,R,58341013,R,71975694,R,33569344,R,196993977,R,99180798,R,49167289,R,267073043,R,75581219,R,0,R,0,R,0,R,0,R,0,R,0,R,2364258511,R,1085543964,R,295296555,R,121622590,R,214678632,R,32101931,R,615014839,1 ,R,-3014873,R,52667252,R,14742219,R,36376882,R,-2213946,R,25548868,R,10521568,R,8608008,R,27507388,R,7257069,R,0,R,0,R,54730781,R,69275861,R,158771099,R,95427106,R,14176704,R,109603810,R,49167289,1 ,R,3547305269,R,,1 ,R,18989064,R,16532924,R,2456140,R,5009743,R,4361758,R,647985,R,0,R,0,R,0,R,0,R,0,R,0,R,37782078,R,32895156,R,4886922,R,47822925,R,41637268,R,6185657,3675737850,R,128432581,R,104396258,R,80052541,R,-100774470,R,44758252,R,129221113,R,2640105765,R,262654563,R,7212266049,R,4366132347,R,1456086418,R,2497702697
