year,UNITID,SISCAT,FACSTAT,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2022,182670,400,40,0,R,105,R,46,R,59,R,0,R,0,R,0,R,10,R,5,R,5,R,1,R,0,R,1,R,10,R,2,R,8,R,0,R,0,R,0,R,73,R,34,R,39,R,2,R,2,R,0,R,5,R,2,R,3,R,4,R,1,R,3
2022,182670,401,40,1,R,25,R,11,R,14,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1
2022,182670,402,40,2,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,403,40,3,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,404,40,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,182670,405,40,5,R,62,R,24,R,38,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,39,R,15,R,24,R,2,R,2,Z,0,R,2,R,1,R,1,R,3,R,1,R,2
2022,182670,406,40,6,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,410,41,0,R,105,R,46,R,59,R,0,R,0,R,0,R,10,R,5,R,5,R,1,R,0,R,1,R,10,R,2,R,8,R,0,R,0,R,0,R,73,R,34,R,39,R,2,R,2,R,0,R,5,R,2,R,3,R,4,R,1,R,3
2022,182670,411,41,1,R,25,R,11,R,14,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1
2022,182670,412,41,2,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,413,41,3,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,414,41,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,182670,415,41,5,R,62,R,24,R,38,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,39,R,15,R,24,R,2,R,2,Z,0,R,2,R,1,R,1,R,3,R,1,R,2
2022,182670,416,41,6,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,440,44,0,R,105,R,46,R,59,R,0,R,0,R,0,R,10,R,5,R,5,R,1,R,0,R,1,R,10,R,2,R,8,R,0,R,0,R,0,R,73,R,34,R,39,R,2,R,2,R,0,R,5,R,2,R,3,R,4,R,1,R,3
2022,182670,441,44,1,R,25,R,11,R,14,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1
2022,182670,442,44,2,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,443,44,3,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,444,44,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,182670,445,44,5,R,62,R,24,R,38,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,39,R,15,R,24,R,2,R,2,Z,0,R,2,R,1,R,1,R,3,R,1,R,2
2022,182670,446,44,6,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,185828,  1, 0,0,R,491,R,362,R,129,Z,0,Z,0,Z,0,R,120,R,90,R,30,R,12,R,10,R,2,R,24,R,19,R,5,Z,0,Z,0,Z,0,R,266,R,194,R,72,R,1,Z,0,R,1,R,20,R,19,R,1,R,48,R,30,R,18
2022,185828,100,10,0,R,479,R,357,R,122,Z,0,Z,0,Z,0,R,118,R,90,R,28,R,12,R,10,R,2,R,24,R,19,R,5,Z,0,Z,0,Z,0,R,257,R,189,R,68,R,1,Z,0,R,1,R,19,R,19,Z,0,R,48,R,30,R,18
2022,185828,101,10,1,R,134,R,120,R,14,Z,0,Z,0,Z,0,R,35,R,31,R,4,R,7,R,5,R,2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,78,R,70,R,8,Z,0,Z,0,Z,0,R,11,R,11,Z,0,R,1,R,1,Z,0
2022,185828,102,10,2,R,106,R,82,R,24,Z,0,Z,0,Z,0,R,39,R,30,R,9,R,2,R,2,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,55,R,44,R,11,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,5,R,2,R,3
2022,185828,103,10,3,R,92,R,55,R,37,Z,0,Z,0,Z,0,R,22,R,13,R,9,R,1,R,1,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,34,R,19,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,31,R,19,R,12
2022,185828,105,10,5,R,147,R,100,R,47,Z,0,Z,0,Z,0,R,22,R,16,R,6,R,2,R,2,Z,0,R,16,R,13,R,3,Z,0,Z,0,Z,0,R,90,R,56,R,34,R,1,Z,0,R,1,R,5,R,5,Z,0,R,11,R,8,R,3
2022,185828,200,20,0,R,234,R,197,R,37,R,0,R,0,R,0,R,71,R,58,R,13,R,9,R,7,R,2,R,5,R,4,R,1,R,0,R,0,R,0,R,131,R,113,R,18,R,0,R,0,R,0,R,13,R,13,R,0,R,5,R,2,R,3
2022,185828,201,20,1,R,133,R,119,R,14,Z,0,Z,0,Z,0,R,35,R,31,R,4,R,7,R,5,R,2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,77,R,69,R,8,Z,0,Z,0,Z,0,R,11,R,11,Z,0,R,1,R,1,Z,0
2022,185828,202,20,2,R,101,R,78,R,23,Z,0,Z,0,Z,0,R,36,R,27,R,9,R,2,R,2,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,54,R,44,R,10,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,4,R,1,R,3
2022,185828,300,30,0,R,97,R,60,R,37,R,0,R,0,R,0,R,25,R,16,R,9,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,36,R,20,R,16,R,0,R,0,R,0,R,1,R,1,R,0,R,31,R,20,R,11
2022,185828,301,30,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,185828,302,30,2,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,185828,303,30,3,R,91,R,55,R,36,Z,0,Z,0,Z,0,R,22,R,13,R,9,R,1,R,1,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,34,R,19,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,30,R,19,R,11
2022,185828,400,40,0,R,148,R,100,R,48,R,0,R,0,R,0,R,22,R,16,R,6,R,2,R,2,R,0,R,16,R,13,R,3,R,0,R,0,R,0,R,90,R,56,R,34,R,1,R,0,R,1,R,5,R,5,R,0,R,12,R,8,R,4
2022,185828,403,40,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,185828,405,40,5,R,147,R,100,R,47,Z,0,Z,0,Z,0,R,22,R,16,R,6,R,2,R,2,Z,0,R,16,R,13,R,3,Z,0,Z,0,Z,0,R,90,R,56,R,34,R,1,Z,0,R,1,R,5,R,5,Z,0,R,11,R,8,R,3
2022,185828,410,41,0,R,44,R,33,R,11,R,0,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,28,R,18,R,10,R,0,R,0,R,0,R,1,R,1,R,0,R,5,R,4,R,1
2022,185828,415,41,5,R,44,R,33,R,11,Z,0,Z,0,Z,0,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,28,R,18,R,10,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,4,R,1
2022,185828,420,42,0,R,101,R,65,R,36,R,0,R,0,R,0,R,15,R,9,R,6,R,2,R,2,R,0,R,12,R,9,R,3,R,0,R,0,R,0,R,60,R,37,R,23,R,1,R,0,R,1,R,4,R,4,R,0,R,7,R,4,R,3
2022,185828,423,42,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,185828,425,42,5,R,100,R,65,R,35,Z,0,Z,0,Z,0,R,15,R,9,R,6,R,2,R,2,Z,0,R,12,R,9,R,3,Z,0,Z,0,Z,0,R,60,R,37,R,23,R,1,Z,0,R,1,R,4,R,4,Z,0,R,6,R,4,R,2
2022,185828,430,43,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,185828,435,43,5,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,185828,440,44,0,R,44,R,33,R,11,R,0,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,28,R,18,R,10,R,0,R,0,R,0,R,1,R,1,R,0,R,5,R,4,R,1
2022,185828,445,44,5,R,44,R,33,R,11,Z,0,Z,0,Z,0,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,28,R,18,R,10,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,4,R,1
2022,185828,500,50,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,5,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,186131,  1, 0,0,R,1019,R,628,R,391,R,1,Z,0,R,1,R,118,R,74,R,44,R,55,R,29,R,26,R,48,R,28,R,20,Z,0,Z,0,Z,0,R,653,R,421,R,232,R,4,R,3,R,1,R,64,R,29,R,35,R,76,R,44,R,32
2022,186131,100,10,0,R,1019,R,628,R,391,R,1,Z,0,R,1,R,118,R,74,R,44,R,55,R,29,R,26,R,48,R,28,R,20,Z,0,Z,0,Z,0,R,653,R,421,R,232,R,4,R,3,R,1,R,64,R,29,R,35,R,76,R,44,R,32
2022,186131,101,10,1,R,499,R,361,R,138,Z,0,Z,0,Z,0,R,53,R,41,R,12,R,21,R,11,R,10,R,14,R,12,R,2,Z,0,Z,0,Z,0,R,386,R,284,R,102,R,1,R,1,Z,0,R,19,R,8,R,11,R,5,R,4,R,1
2022,186131,102,10,2,R,118,R,64,R,54,Z,0,Z,0,Z,0,R,13,R,4,R,9,R,4,R,3,R,1,R,10,R,6,R,4,Z,0,Z,0,Z,0,R,84,R,49,R,35,R,1,Z,0,R,1,R,5,R,2,R,3,R,1,Z,0,R,1
2022,186131,103,10,3,R,190,R,107,R,83,R,1,Z,0,R,1,R,29,R,20,R,9,R,19,R,9,R,10,R,9,R,5,R,4,Z,0,Z,0,Z,0,R,78,R,40,R,38,R,1,R,1,Z,0,R,19,R,10,R,9,R,34,R,22,R,12
2022,186131,104,10,4,R,16,R,11,R,5,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,5,R,5,Z,0
2022,186131,105,10,5,R,196,R,85,R,111,Z,0,Z,0,Z,0,R,22,R,8,R,14,R,10,R,6,R,4,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,100,R,45,R,55,R,1,R,1,Z,0,R,17,R,7,R,10,R,31,R,13,R,18
2022,186131,200,20,0,R,617,R,425,R,192,R,0,R,0,R,0,R,66,R,45,R,21,R,25,R,14,R,11,R,24,R,18,R,6,R,0,R,0,R,0,R,470,R,333,R,137,R,2,R,1,R,1,R,24,R,10,R,14,R,6,R,4,R,2
2022,186131,201,20,1,R,499,R,361,R,138,Z,0,Z,0,Z,0,R,53,R,41,R,12,R,21,R,11,R,10,R,14,R,12,R,2,Z,0,Z,0,Z,0,R,386,R,284,R,102,R,1,R,1,Z,0,R,19,R,8,R,11,R,5,R,4,R,1
2022,186131,202,20,2,R,118,R,64,R,54,Z,0,Z,0,Z,0,R,13,R,4,R,9,R,4,R,3,R,1,R,10,R,6,R,4,Z,0,Z,0,Z,0,R,84,R,49,R,35,R,1,Z,0,R,1,R,5,R,2,R,3,R,1,Z,0,R,1
2022,186131,300,30,0,R,190,R,107,R,83,R,1,R,0,R,1,R,29,R,20,R,9,R,19,R,9,R,10,R,9,R,5,R,4,R,0,R,0,R,0,R,78,R,40,R,38,R,1,R,1,R,0,R,19,R,10,R,9,R,34,R,22,R,12
2022,186131,303,30,3,R,190,R,107,R,83,R,1,Z,0,R,1,R,29,R,20,R,9,R,19,R,9,R,10,R,9,R,5,R,4,Z,0,Z,0,Z,0,R,78,R,40,R,38,R,1,R,1,Z,0,R,19,R,10,R,9,R,34,R,22,R,12
2022,186131,400,40,0,R,212,R,96,R,116,R,0,R,0,R,0,R,23,R,9,R,14,R,11,R,6,R,5,R,15,R,5,R,10,R,0,R,0,R,0,R,105,R,48,R,57,R,1,R,1,R,0,R,21,R,9,R,12,R,36,R,18,R,18
2022,186131,404,40,4,R,16,R,11,R,5,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,5,R,5,Z,0
2022,186131,405,40,5,R,196,R,85,R,111,Z,0,Z,0,Z,0,R,22,R,8,R,14,R,10,R,6,R,4,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,100,R,45,R,55,R,1,R,1,Z,0,R,17,R,7,R,10,R,31,R,13,R,18
2022,186131,410,41,0,R,81,R,34,R,47,R,0,R,0,R,0,R,11,R,4,R,7,R,3,R,2,R,1,R,8,R,2,R,6,R,0,R,0,R,0,R,45,R,19,R,26,R,0,R,0,R,0,R,5,R,2,R,3,R,9,R,5,R,4
2022,186131,414,41,4,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,186131,415,41,5,R,77,R,30,R,47,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,3,R,2,R,1,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,44,R,18,R,26,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,6,R,2,R,4
2022,186131,420,42,0,R,131,R,62,R,69,R,0,R,0,R,0,R,12,R,5,R,7,R,8,R,4,R,4,R,7,R,3,R,4,R,0,R,0,R,0,R,60,R,29,R,31,R,1,R,1,R,0,R,16,R,7,R,9,R,27,R,13,R,14
2022,186131,424,42,4,R,12,R,7,R,5,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,2,R,2,Z,0
2022,186131,425,42,5,R,119,R,55,R,64,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,7,R,4,R,3,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,56,R,27,R,29,R,1,R,1,Z,0,R,12,R,5,R,7,R,25,R,11,R,14
2022,186131,440,44,0,R,81,R,34,R,47,R,0,R,0,R,0,R,11,R,4,R,7,R,3,R,2,R,1,R,8,R,2,R,6,R,0,R,0,R,0,R,45,R,19,R,26,R,0,R,0,R,0,R,5,R,2,R,3,R,9,R,5,R,4
2022,186131,444,44,4,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,186131,445,44,5,R,77,R,30,R,47,Z,0,Z,0,Z,0,R,11,R,4,R,7,R,3,R,2,R,1,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,44,R,18,R,26,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,6,R,2,R,4
2022,186371,  1, 0,0,R,300,R,159,R,141,Z,0,Z,0,Z,0,R,32,R,28,R,4,R,10,R,3,R,7,R,9,R,5,R,4,Z,0,Z,0,Z,0,R,144,R,73,R,71,R,1,R,1,Z,0,R,68,R,28,R,40,R,36,R,21,R,15
2022,186371,100,10,0,R,300,R,159,R,141,Z,0,Z,0,Z,0,R,32,R,28,R,4,R,10,R,3,R,7,R,9,R,5,R,4,Z,0,Z,0,Z,0,R,144,R,73,R,71,R,1,R,1,Z,0,R,68,R,28,R,40,R,36,R,21,R,15
2022,186371,101,10,1,R,100,R,65,R,35,Z,0,Z,0,Z,0,R,17,R,17,Z,0,R,3,Z,0,R,3,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,63,R,41,R,22,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,6,R,4,R,2
2022,186371,102,10,2,R,106,R,53,R,53,Z,0,Z,0,Z,0,R,11,R,8,R,3,R,3,R,3,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,55,R,24,R,31,R,1,R,1,Z,0,R,20,R,9,R,11,R,12,R,6,R,6
2022,186371,103,10,3,R,90,R,38,R,52,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,4,Z,0,R,4,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,26,R,8,R,18,Z,0,Z,0,Z,0,R,38,R,16,R,22,R,17,R,10,R,7
2022,186371,104,10,4,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0
2022,186371,200,20,0,R,171,R,106,R,65,R,0,R,0,R,0,R,25,R,22,R,3,R,4,R,2,R,2,R,7,R,3,R,4,R,0,R,0,R,0,R,100,R,60,R,40,R,1,R,1,R,0,R,16,R,8,R,8,R,18,R,10,R,8
2022,186371,201,20,1,R,89,R,63,R,26,R,0,R,0,R,0,R,17,R,17,R,0,R,2,R,0,R,2,R,3,R,1,R,2,R,0,R,0,R,0,R,55,R,39,R,16,R,0,R,0,R,0,R,6,R,2,R,4,R,6,R,4,R,2
2022,186371,202,20,2,R,82,R,43,R,39,R,0,R,0,R,0,R,8,R,5,R,3,R,2,R,2,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,45,R,21,R,24,R,1,R,1,R,0,R,10,R,6,R,4,R,12,R,6,R,6
2022,186371,300,30,0,R,58,R,24,R,34,R,0,R,0,R,0,R,5,R,4,R,1,R,6,R,1,R,5,R,1,R,1,R,0,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,26,R,11,R,15,R,12,R,5,R,7
2022,186371,301,30,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2022,186371,302,30,2,R,6,R,4,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0
2022,186371,303,30,3,R,50,R,20,R,30,R,0,R,0,R,0,R,3,R,2,R,1,R,4,R,0,R,4,R,1,R,1,R,0,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,22,R,10,R,12,R,12,R,5,R,7
2022,186371,400,40,0,R,71,R,29,R,42,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,11,R,25,R,0,R,0,R,0,R,26,R,9,R,17,R,6,R,6,R,0
2022,186371,401,40,1,R,9,R,2,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2022,186371,402,40,2,R,18,R,6,R,12,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,3,R,7,R,0,R,0,R,0,R,7,R,2,R,5,R,0,R,0,R,0
2022,186371,403,40,3,R,40,R,18,R,22,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,6,R,12,R,0,R,0,R,0,R,16,R,6,R,10,R,5,R,5,R,0
2022,186371,404,40,4,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0
2022,186371,410,41,0,R,71,R,29,R,42,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,11,R,25,R,0,R,0,R,0,R,26,R,9,R,17,R,6,R,6,R,0
2022,186371,411,41,1,R,9,R,2,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,2,R,6,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2022,186371,412,41,2,R,18,R,6,R,12,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,3,R,7,R,0,R,0,R,0,R,7,R,2,R,5,R,0,R,0,R,0
2022,186371,413,41,3,R,40,R,18,R,22,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,6,R,12,R,0,R,0,R,0,R,16,R,6,R,10,R,5,R,5,R,0
2022,186371,414,41,4,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0
2022,186371,440,44,0,R,71,R,29,R,42,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,11,R,25,R,0,R,0,R,0,R,26,R,9,R,17,R,6,R,6,R,0
