year,UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2020,100858,34000,340, 0,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,100858,35000,350, 0,-2,R,18,R,11,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,17,R,11,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,100858,37000,370, 0,-2,R,16,R,3,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,3,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,100858,38000,380, 0,-2,R,8,R,7,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,6,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,100858,39000,390, 0,-2,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,10000,100, 0, 1,R,405,R,253,R,152,Z,0,Z,0,Z,0,R,47,R,22,R,25,R,13,R,9,R,4,R,50,R,28,R,22,Z,0,Z,0,Z,0,R,126,R,80,R,46,R,10,R,7,R,3,R,5,R,2,R,3,R,154,R,105,R,49
2020,110404,20000,200, 0, 2,R,241,R,166,R,75,Z,0,Z,0,Z,0,R,17,R,8,R,9,R,3,R,2,R,1,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,68,R,49,R,19,R,4,R,4,Z,0,R,3,R,2,R,1,R,138,R,96,R,42
2020,110404,21000,210, 0,-2,R,21,R,12,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,7,R,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5
2020,110404,21010,210,10,-2,R,21,R,12,R,9,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,7,R,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5
2020,110404,21020,210,20,-2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,21030,210,30,-2,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2020,110404,21040,210,40,-2,R,13,R,7,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4
2020,110404,21041,210,41,-2,R,13,R,7,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4
2020,110404,21044,210,44,-2,R,13,R,7,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4
2020,110404,22000,220, 0,-2,R,220,R,154,R,66,Z,0,Z,0,Z,0,R,16,R,8,R,8,R,3,R,2,R,1,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,58,R,42,R,16,R,3,R,3,Z,0,R,3,R,2,R,1,R,129,R,92,R,37
2020,110404,25000,250, 0,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,30000,300, 0,-2,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2020,110404,31000,310, 0,-2,R,21,R,10,R,11,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,R,1,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,11,R,5,R,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2020,110404,32000,320, 0,-2,R,69,R,39,R,30,Z,0,Z,0,Z,0,R,14,R,8,R,6,R,1,Z,0,R,1,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,24,R,17,R,7,R,5,R,2,R,3,R,1,Z,0,R,1,R,14,R,8,R,6
2020,110404,33000,330, 0,-2,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2020,110404,34000,340, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,35000,350, 0,-2,R,25,R,18,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,3,Z,0,R,18,R,11,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,37000,370, 0,-2,R,17,R,3,R,14,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110404,38000,380, 0,-2,R,9,R,8,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110635,10000,100, 0, 1,R,1192,R,537,R,655,R,3,R,2,R,1,R,108,R,41,R,67,R,52,R,22,R,30,R,84,R,21,R,63,R,1,Z,0,R,1,R,332,R,140,R,192,R,25,R,11,R,14,R,79,R,37,R,42,R,508,R,263,R,245
2020,110635,20000,200, 0, 2,R,529,R,287,R,242,R,1,Z,0,R,1,R,28,R,12,R,16,R,8,R,7,R,1,R,13,R,2,R,11,Z,0,Z,0,Z,0,R,121,R,63,R,58,R,4,R,2,R,2,R,36,R,19,R,17,R,318,R,182,R,136
2020,110635,21000,210, 0,-2,R,109,R,57,R,52,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,5,R,4,R,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,31,R,20,R,11,R,1,R,1,Z,0,R,8,R,2,R,6,R,56,R,28,R,28
2020,110635,21010,210,10,-2,R,109,R,57,R,52,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,5,R,4,R,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,31,R,20,R,11,R,1,R,1,Z,0,R,8,R,2,R,6,R,56,R,28,R,28
2020,110635,21020,210,20,-2,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,7,R,3,R,4
2020,110635,21030,210,30,-2,R,44,R,23,R,21,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,2,R,1,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,R,1,Z,0,R,1,Z,0,R,1,R,31,R,17,R,14
2020,110635,21040,210,40,-2,R,49,R,28,R,21,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,19,R,14,R,5,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,18,R,8,R,10
2020,110635,21041,210,41,-2,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2020,110635,21042,210,42,-2,R,43,R,24,R,19,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,15,R,11,R,4,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,16,R,7,R,9
2020,110635,21043,210,43,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110635,21044,210,44,-2,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2020,110635,22000,220, 0,-2,R,414,R,230,R,184,R,1,Z,0,R,1,R,24,R,11,R,13,R,3,R,3,Z,0,R,8,R,1,R,7,Z,0,Z,0,Z,0,R,87,R,43,R,44,R,3,R,1,R,2,R,28,R,17,R,11,R,260,R,154,R,106
2020,110635,23000,230, 0,-2,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2
2020,110635,25000,250, 0,-2,R,131,R,25,R,106,Z,0,Z,0,Z,0,R,14,R,1,R,13,R,5,R,1,R,4,R,22,R,3,R,19,Z,0,Z,0,Z,0,R,42,R,6,R,36,R,7,R,2,R,5,R,7,R,1,R,6,R,34,R,11,R,23
2020,110635,30000,300, 0,-2,R,51,R,24,R,27,Z,0,Z,0,Z,0,R,6,R,4,R,2,R,6,R,2,R,4,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,20,R,10,R,10,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,13,R,5,R,8
2020,110635,31000,310, 0,-2,R,158,R,45,R,113,Z,0,Z,0,Z,0,R,25,R,8,R,17,R,16,R,4,R,12,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,60,R,18,R,42,R,3,R,1,R,2,R,6,R,2,R,4,R,40,R,10,R,30
2020,110635,32000,320, 0,-2,R,121,R,65,R,56,R,1,R,1,Z,0,R,8,R,4,R,4,R,2,R,2,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,43,R,24,R,19,R,3,R,3,Z,0,R,11,R,4,R,7,R,44,R,23,R,21
2020,110635,33000,330, 0,-2,R,60,R,30,R,30,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,6,R,4,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,21,R,9,R,12,R,3,R,1,R,2,R,2,R,1,R,1,R,21,R,11,R,10
2020,110635,34000,340, 0,-2,R,16,R,10,R,6,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,2,R,3
2020,110635,35000,350, 0,-2,R,47,R,22,R,25,R,1,R,1,Z,0,R,8,R,4,R,4,R,2,R,1,R,1,R,11,R,3,R,8,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,3,R,1,R,2,R,8,R,6,R,2,R,10,R,5,R,5
2020,110635,37000,370, 0,-2,R,73,R,23,R,50,Z,0,Z,0,Z,0,R,12,R,2,R,10,R,7,R,1,R,6,R,12,R,4,R,8,R,1,Z,0,R,1,R,14,R,4,R,10,R,2,R,1,R,1,R,6,R,1,R,5,R,19,R,10,R,9
2020,110635,38000,380, 0,-2,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2020,110635,39000,390, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2020,110644,10000,100, 0, 1,R,1393,R,559,R,834,R,1,R,1,Z,0,R,156,R,53,R,103,R,41,R,17,R,24,R,174,R,60,R,114,R,5,Z,0,R,5,R,410,R,133,R,277,R,28,R,9,R,19,R,78,R,39,R,39,R,500,R,247,R,253
2020,110644,20000,200, 0, 2,R,685,R,323,R,362,Z,0,Z,0,Z,0,R,76,R,30,R,46,R,10,R,4,R,6,R,60,R,27,R,33,R,1,Z,0,R,1,R,170,R,66,R,104,R,11,R,4,R,7,R,36,R,19,R,17,R,321,R,173,R,148
2020,110644,21000,210, 0,-2,R,223,R,101,R,122,Z,0,Z,0,Z,0,R,36,R,15,R,21,R,5,R,2,R,3,R,21,R,9,R,12,Z,0,Z,0,Z,0,R,71,R,29,R,42,R,2,Z,0,R,2,R,13,R,7,R,6,R,75,R,39,R,36
2020,110644,21010,210,10,-2,R,223,R,101,R,122,Z,0,Z,0,Z,0,R,36,R,15,R,21,R,5,R,2,R,3,R,21,R,9,R,12,Z,0,Z,0,Z,0,R,71,R,29,R,42,R,2,Z,0,R,2,R,13,R,7,R,6,R,75,R,39,R,36
2020,110644,21020,210,20,-2,R,21,R,10,R,11,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,4,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,R,5,R,4
2020,110644,21030,210,30,-2,R,35,R,15,R,20,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,11,R,3,R,8,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,13,R,8,R,5
2020,110644,21040,210,40,-2,R,167,R,76,R,91,Z,0,Z,0,Z,0,R,30,R,13,R,17,R,5,R,2,R,3,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,54,R,22,R,32,R,1,Z,0,R,1,R,10,R,7,R,3,R,53,R,26,R,27
2020,110644,21041,210,41,-2,R,109,R,45,R,64,Z,0,Z,0,Z,0,R,23,R,9,R,14,R,4,R,1,R,3,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,33,R,9,R,24,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,35,R,18,R,17
2020,110644,21042,210,42,-2,R,57,R,31,R,26,Z,0,Z,0,Z,0,R,7,R,4,R,3,R,1,R,1,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,1,Z,0,R,1,R,5,R,2,R,3,R,18,R,8,R,10
2020,110644,21043,210,43,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110644,21044,210,44,-2,R,109,R,45,R,64,Z,0,Z,0,Z,0,R,23,R,9,R,14,R,4,R,1,R,3,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,33,R,9,R,24,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,35,R,18,R,17
2020,110644,22000,220, 0,-2,R,462,R,222,R,240,Z,0,Z,0,Z,0,R,40,R,15,R,25,R,5,R,2,R,3,R,39,R,18,R,21,R,1,Z,0,R,1,R,99,R,37,R,62,R,9,R,4,R,5,R,23,R,12,R,11,R,246,R,134,R,112
2020,110644,25000,250, 0,-2,R,69,R,15,R,54,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,5,R,1,R,4,R,13,R,3,R,10,Z,0,Z,0,Z,0,R,19,R,2,R,17,R,1,Z,0,R,1,R,2,R,1,R,1,R,21,R,5,R,16
2020,110644,30000,300, 0,-2,R,31,R,10,R,21,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,R,1,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,16,R,3,R,13,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,8,R,6,R,2
2020,110644,31000,310, 0,-2,R,113,R,25,R,88,Z,0,Z,0,Z,0,R,13,R,3,R,10,R,5,R,2,R,3,R,15,R,1,R,14,Z,0,Z,0,Z,0,R,46,R,9,R,37,R,1,Z,0,R,1,R,10,R,4,R,6,R,23,R,6,R,17
2020,110644,32000,320, 0,-2,R,160,R,70,R,90,Z,0,Z,0,Z,0,R,13,R,5,R,8,R,6,R,2,R,4,R,20,R,5,R,15,Z,0,Z,0,Z,0,R,53,R,19,R,34,R,8,R,2,R,6,R,15,R,9,R,6,R,45,R,28,R,17
2020,110644,33000,330, 0,-2,R,55,R,19,R,36,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,14,R,6,R,8,Z,0,Z,0,Z,0,R,21,R,7,R,14,R,2,R,1,R,1,R,2,Z,0,R,2,R,9,R,4,R,5
2020,110644,34000,340, 0,-2,R,92,R,27,R,65,Z,0,Z,0,Z,0,R,23,R,6,R,17,R,2,R,2,Z,0,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,21,R,5,R,16,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,33,R,11,R,22
2020,110644,35000,350, 0,-2,R,82,R,29,R,53,R,1,R,1,Z,0,R,6,R,1,R,5,R,4,R,2,R,2,R,18,R,7,R,11,R,2,Z,0,R,2,R,27,R,9,R,18,R,2,R,1,R,1,R,5,R,2,R,3,R,17,R,6,R,11
2020,110644,36000,360, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,110644,37000,370, 0,-2,R,77,R,16,R,61,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,7,R,3,R,4,R,13,Z,0,R,13,R,1,Z,0,R,1,R,28,R,6,R,22,R,3,R,1,R,2,R,1,Z,0,R,1,R,16,R,2,R,14
2020,110644,38000,380, 0,-2,R,26,R,22,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,7,Z,0,R,1,Z,0,R,1,R,9,R,7,R,2,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,6,R,5,R,1
2020,110644,39000,390, 0,-2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2020,110653,10000,100, 0, 1,R,967,R,397,R,570,R,2,R,1,R,1,R,152,R,54,R,98,R,16,R,5,R,11,R,151,R,56,R,95,Z,0,Z,0,Z,0,R,223,R,89,R,134,R,21,R,8,R,13,R,49,R,22,R,27,R,353,R,162,R,191
2020,110653,20000,200, 0, 2,R,465,R,233,R,232,Z,0,Z,0,Z,0,R,56,R,31,R,25,R,4,R,3,R,1,R,29,R,13,R,16,Z,0,Z,0,Z,0,R,95,R,45,R,50,R,6,R,3,R,3,R,23,R,15,R,8,R,252,R,123,R,129
2020,110653,21000,210, 0,-2,R,215,R,109,R,106,Z,0,Z,0,Z,0,R,44,R,28,R,16,R,4,R,3,R,1,R,11,R,3,R,8,Z,0,Z,0,Z,0,R,47,R,23,R,24,R,3,R,2,R,1,R,15,R,9,R,6,R,91,R,41,R,50
2020,110653,21010,210,10,-2,R,215,R,109,R,106,Z,0,Z,0,Z,0,R,44,R,28,R,16,R,4,R,3,R,1,R,11,R,3,R,8,Z,0,Z,0,Z,0,R,47,R,23,R,24,R,3,R,2,R,1,R,15,R,9,R,6,R,91,R,41,R,50
2020,110653,21020,210,20,-2,R,24,R,10,R,14,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,8,Z,0,R,8
2020,110653,21030,210,30,-2,R,56,R,27,R,29,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,2,R,2,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,10,R,5,R,5,R,1,Z,0,R,1,R,4,R,2,R,2,R,28,R,14,R,14
2020,110653,21040,210,40,-2,R,135,R,72,R,63,Z,0,Z,0,Z,0,R,33,R,23,R,10,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,30,R,13,R,17,R,2,R,2,Z,0,R,9,R,5,R,4,R,55,R,27,R,28
2020,110653,21041,210,41,-2,R,114,R,60,R,54,Z,0,Z,0,Z,0,R,31,R,22,R,9,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,25,R,12,R,13,R,2,R,2,Z,0,R,7,R,3,R,4,R,44,R,20,R,24
2020,110653,21042,210,42,-2,R,21,R,12,R,9,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,11,R,7,R,4
2020,110653,21044,210,44,-2,R,114,R,60,R,54,Z,0,Z,0,Z,0,R,31,R,22,R,9,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,25,R,12,R,13,R,2,R,2,Z,0,R,7,R,3,R,4,R,44,R,20,R,24
2020,110653,22000,220, 0,-2,R,250,R,124,R,126,Z,0,Z,0,Z,0,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,18,R,10,R,8,Z,0,Z,0,Z,0,R,48,R,22,R,26,R,3,R,1,R,2,R,8,R,6,R,2,R,161,R,82,R,79
2020,110653,25000,250, 0,-2,R,71,R,18,R,53,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,2,R,1,R,1,R,23,R,5,R,18,Z,0,Z,0,Z,0,R,20,R,5,R,15,R,2,Z,0,R,2,R,3,R,1,R,2,R,12,R,6,R,6
2020,110653,30000,300, 0,-2,R,32,R,13,R,19,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,1,Z,0,R,1,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,15,R,6,R,9,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,5,R,4,R,1
2020,110653,31000,310, 0,-2,R,121,R,31,R,90,Z,0,Z,0,Z,0,R,23,R,5,R,18,R,6,Z,0,R,6,R,23,R,6,R,17,Z,0,Z,0,Z,0,R,41,R,13,R,28,R,6,R,1,R,5,R,3,Z,0,R,3,R,19,R,6,R,13
2020,110653,32000,320, 0,-2,R,79,R,27,R,52,Z,0,Z,0,Z,0,R,25,R,9,R,16,R,3,R,1,R,2,R,11,R,4,R,7,Z,0,Z,0,Z,0,R,10,R,3,R,7,R,4,R,3,R,1,R,3,R,1,R,2,R,23,R,6,R,17
2020,110653,33000,330, 0,-2,R,29,R,12,R,17,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,8,R,4,R,4
2020,110653,34000,340, 0,-2,R,59,R,19,R,40,R,1,Z,0,R,1,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,16,R,6,R,10,R,1,R,1,Z,0,R,4,R,2,R,2,R,14,R,5,R,9
2020,110653,35000,350, 0,-2,R,43,R,26,R,17,R,1,R,1,Z,0,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,26,R,15,R,11,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,5,R,4,R,1
2020,110653,37000,370, 0,-2,R,64,R,14,R,50,Z,0,Z,0,Z,0,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,19,R,4,R,15,Z,0,Z,0,Z,0,R,15,R,6,R,9,R,2,Z,0,R,2,R,6,R,2,R,4,R,13,R,2,R,11
2020,110653,38000,380, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
