year,UNITID,EAPCAT,OCCUPCAT,FACSTAT,XEAPTOT,EAPTOT,XEAPTYP,EAPTYP,XEAPMED,EAPMED,XEAPFT,EAPFT,XEAPFTTY,EAPFTTYP,XEAPFTMD,EAPFTMED,XEAPPT,EAPPT,XEAPPTTY,EAPPTTYP,XEAPPTMD,EAPPTMED
2019,217882,21240,212,40,R,502,R,502,A,,R,399,R,399,A,,R,103,R,103,A,
2019,217882,21241,212,41,R,160,R,160,A,,R,158,R,158,A,,R,2,R,2,A,
2019,217882,21242,212,42,R,312,R,312,A,,R,239,R,239,A,,R,73,R,73,A,
2019,217882,21243,212,43,R,30,R,30,A,,R,2,R,2,A,,R,28,R,28,A,
2019,217882,21244,212,44,R,160,R,160,A,,R,158,R,158,A,,R,2,R,2,A,
2019,217882,21500,215, 0,R,959,R,959,A,,R,951,R,951,A,,R,8,R,8,A,
2019,217882,21510,215,10,R,959,R,959,A,,R,951,R,951,A,,R,8,R,8,A,
2019,217882,21520,215,20,R,659,R,659,A,,R,653,R,653,A,,R,6,R,6,A,
2019,217882,21530,215,30,R,296,R,296,A,,R,296,R,296,A,,Z,0,Z,0,A,
2019,217882,21540,215,40,R,4,R,4,A,,R,2,R,2,A,,R,2,R,2,A,
2019,217882,21542,215,42,R,3,R,3,A,,R,2,R,2,A,,R,1,R,1,A,
2019,217882,21543,215,43,R,1,R,1,A,,Z,0,Z,0,A,,R,1,R,1,A,
2019,217882,22000,220, 0,R,184,R,184,A,,R,163,R,163,A,,R,21,R,21,A,
2019,217882,22010,220,10,R,139,R,139,A,,R,126,R,126,A,,R,13,R,13,A,
2019,217882,22020,220,20,R,3,R,3,A,,R,3,R,3,A,,Z,0,Z,0,A,
2019,217882,22040,220,40,R,136,R,136,A,,R,123,R,123,A,,R,13,R,13,A,
2019,217882,22042,220,42,R,118,R,118,A,,R,108,R,108,A,,R,10,R,10,A,
2019,217882,22043,220,43,R,18,R,18,A,,R,15,R,15,A,,R,3,R,3,A,
2019,217882,22050,220,50,R,45,R,45,A,,R,37,R,37,A,,R,8,R,8,A,
2019,217882,23000,230, 0,R,191,R,191,A,,R,180,R,180,A,,R,11,R,11,A,
2019,217882,23010,230,10,R,11,R,11,A,,R,10,R,10,A,,R,1,R,1,A,
2019,217882,23020,230,20,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,23040,230,40,R,10,R,10,A,,R,9,R,9,A,,R,1,R,1,A,
2019,217882,23042,230,42,R,10,R,10,A,,R,9,R,9,A,,R,1,R,1,A,
2019,217882,23050,230,50,R,180,R,180,A,,R,170,R,170,A,,R,10,R,10,A,
2019,217882,25000,250, 0,R,450,R,450,A,,R,425,R,425,A,,R,25,R,25,A,
2019,217882,25010,250,10,R,36,R,36,A,,R,35,R,35,A,,R,1,R,1,A,
2019,217882,25020,250,20,R,17,R,17,A,,R,17,R,17,A,,Z,0,Z,0,A,
2019,217882,25030,250,30,R,12,R,12,A,,R,12,R,12,A,,Z,0,Z,0,A,
2019,217882,25040,250,40,R,7,R,7,A,,R,6,R,6,A,,R,1,R,1,A,
2019,217882,25041,250,41,R,5,R,5,A,,R,5,R,5,A,,Z,0,Z,0,A,
2019,217882,25042,250,42,R,2,R,2,A,,R,1,R,1,A,,R,1,R,1,A,
2019,217882,25045,250,45,R,5,R,5,A,,R,5,R,5,A,,Z,0,Z,0,A,
2019,217882,25050,250,50,R,414,R,414,A,,R,390,R,390,A,,R,24,R,24,A,
2019,217882,26000,260, 0,R,73,R,73,A,,R,71,R,71,A,,R,2,R,2,A,
2019,217882,26010,260,10,R,29,R,29,A,,R,29,R,29,A,,Z,0,Z,0,A,
2019,217882,26020,260,20,R,16,R,16,A,,R,16,R,16,A,,Z,0,Z,0,A,
2019,217882,26030,260,30,R,12,R,12,A,,R,12,R,12,A,,Z,0,Z,0,A,
2019,217882,26040,260,40,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,26042,260,42,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,26050,260,50,R,44,R,44,A,,R,42,R,42,A,,R,2,R,2,A,
2019,217882,26100,261, 0,R,8,R,8,A,,R,8,R,8,A,,Z,0,Z,0,A,
2019,217882,26150,261,50,R,8,R,8,A,,R,8,R,8,A,,Z,0,Z,0,A,
2019,217882,26200,262, 0,R,29,R,29,A,,R,29,R,29,A,,Z,0,Z,0,A,
2019,217882,26210,262,10,R,29,R,29,A,,R,29,R,29,A,,Z,0,Z,0,A,
2019,217882,26220,262,20,R,16,R,16,A,,R,16,R,16,A,,Z,0,Z,0,A,
2019,217882,26230,262,30,R,12,R,12,A,,R,12,R,12,A,,Z,0,Z,0,A,
2019,217882,26240,262,40,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,26242,262,42,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,26300,263, 0,R,36,R,36,A,,R,34,R,34,A,,R,2,R,2,A,
2019,217882,26350,263,50,R,36,R,36,A,,R,34,R,34,A,,R,2,R,2,A,
2019,217882,27000,270, 0,R,377,R,377,A,,R,354,R,354,A,,R,23,R,23,A,
2019,217882,27010,270,10,R,7,R,7,A,,R,6,R,6,A,,R,1,R,1,A,
2019,217882,27020,270,20,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217882,27040,270,40,R,6,R,6,A,,R,5,R,5,A,,R,1,R,1,A,
2019,217882,27041,270,41,R,5,R,5,A,,R,5,R,5,A,,Z,0,Z,0,A,
2019,217882,27042,270,42,R,1,R,1,A,,Z,0,Z,0,A,,R,1,R,1,A,
2019,217882,27045,270,45,R,5,R,5,A,,R,5,R,5,A,,Z,0,Z,0,A,
2019,217882,27050,270,50,R,370,R,370,A,,R,348,R,348,A,,R,22,R,22,A,
2019,217882,30000,300, 0,R,211,R,211,A,,R,207,R,207,A,,R,4,R,4,A,
2019,217882,30010,300,10,R,48,R,48,A,,R,47,R,47,A,,R,1,R,1,A,
2019,217882,30020,300,20,R,40,R,40,A,,R,40,R,40,A,,Z,0,Z,0,A,
2019,217882,30040,300,40,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2019,217882,30041,300,41,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2019,217882,30042,300,42,R,2,R,2,A,,R,1,R,1,A,,R,1,R,1,A,
2019,217882,30045,300,45,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2019,217882,30050,300,50,R,163,R,163,A,,R,160,R,160,A,,R,3,R,3,A,
2019,217882,31000,310, 0,R,488,R,488,A,,R,475,R,475,A,,R,13,R,13,A,
2019,217882,31050,310,50,R,488,R,488,A,,R,475,R,475,A,,R,13,R,13,A,
2019,217882,32000,320, 0,R,724,R,724,A,,R,681,R,681,A,,R,43,R,43,A,
2019,217882,32050,320,50,R,724,R,724,A,,R,681,R,681,A,,R,43,R,43,A,
2019,217882,33000,330, 0,R,412,R,412,A,,R,394,R,394,A,,R,18,R,18,A,
2019,217882,33050,330,50,R,412,R,412,A,,R,394,R,394,A,,R,18,R,18,A,
2019,217882,34000,340, 0,R,61,R,61,A,,R,54,R,54,A,,R,7,R,7,A,
2019,217882,34050,340,50,R,61,R,61,A,,R,54,R,54,A,,R,7,R,7,A,
2019,217882,35000,350, 0,R,327,R,327,A,,R,296,R,296,A,,R,31,R,31,A,
2019,217882,35060,350,60,R,327,R,327,A,,R,296,R,296,A,,R,31,R,31,A,
2019,217882,36000,360, 0,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2019,217882,36060,360,60,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2019,217882,37000,370, 0,R,617,R,617,A,,R,565,R,565,A,,R,52,R,52,A,
2019,217882,37060,370,60,R,617,R,617,A,,R,565,R,565,A,,R,52,R,52,A,
2019,217882,38000,380, 0,R,392,R,392,A,,R,356,R,356,A,,R,36,R,36,A,
2019,217882,38060,380,60,R,392,R,392,A,,R,356,R,356,A,,R,36,R,36,A,
2019,217882,39000,390, 0,R,37,R,37,A,,R,25,R,25,A,,R,12,R,12,A,
2019,217882,39060,390,60,R,37,R,37,A,,R,25,R,25,A,,R,12,R,12,A,
2019,217882,40000,400, 0,R,2118,R,2118,A,,Z,0,Z,0,A,,R,2118,R,2118,A,
2019,217882,41000,410, 0,R,1098,R,1098,A,,Z,0,Z,0,A,,R,1098,R,1098,A,
2019,217882,42000,420, 0,R,758,R,758,A,,Z,0,Z,0,A,,R,758,R,758,A,
2019,217882,49000,490, 0,R,262,R,262,A,,Z,0,Z,0,A,,R,262,R,262,A,
2019,217925,10000,100, 0,R,358,R,358,A,,R,226,R,226,A,,R,132,R,132,A,
2019,217925,10010,100,10,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,10040,100,40,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,10041,100,41,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,10042,100,42,R,14,R,14,A,,R,11,R,11,A,,R,3,R,3,A,
2019,217925,10044,100,44,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,10050,100,50,R,225,R,225,A,,R,113,R,113,A,,R,112,R,112,A,
2019,217925,10060,100,60,R,90,R,90,A,,R,75,R,75,A,,R,15,R,15,A,
2019,217925,20000,200, 0,R,149,R,149,A,,R,38,R,38,A,,R,111,R,111,A,
2019,217925,20010,200,10,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,20040,200,40,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,20041,200,41,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,20042,200,42,R,14,R,14,A,,R,11,R,11,A,,R,3,R,3,A,
2019,217925,20044,200,44,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,20050,200,50,R,106,R,106,A,,Z,0,Z,0,A,,R,106,R,106,A,
2019,217925,21000,210, 0,R,149,R,149,A,,R,38,R,38,A,,R,111,R,111,A,
2019,217925,21010,210,10,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21040,210,40,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21041,210,41,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21042,210,42,R,14,R,14,A,,R,11,R,11,A,,R,3,R,3,A,
2019,217925,21044,210,44,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21050,210,50,R,106,R,106,A,,Z,0,Z,0,A,,R,106,R,106,A,
2019,217925,21100,211, 0,R,149,R,149,A,,R,38,R,38,A,,R,111,R,111,A,
2019,217925,21110,211,10,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21140,211,40,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21141,211,41,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21142,211,42,R,14,R,14,A,,R,11,R,11,A,,R,3,R,3,A,
2019,217925,21144,211,44,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21150,211,50,R,106,R,106,A,,Z,0,Z,0,A,,R,106,R,106,A,
2019,217925,21200,212, 0,R,149,R,149,A,,R,38,R,38,A,,R,111,R,111,A,
2019,217925,21210,212,10,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21240,212,40,R,43,R,43,A,,R,38,R,38,A,,R,5,R,5,A,
2019,217925,21241,212,41,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21242,212,42,R,14,R,14,A,,R,11,R,11,A,,R,3,R,3,A,
2019,217925,21244,212,44,R,29,R,29,A,,R,27,R,27,A,,R,2,R,2,A,
2019,217925,21250,212,50,R,106,R,106,A,,Z,0,Z,0,A,,R,106,R,106,A,
2019,217925,25000,250, 0,R,48,R,48,A,,R,45,R,45,A,,R,3,R,3,A,
2019,217925,25050,250,50,R,48,R,48,A,,R,45,R,45,A,,R,3,R,3,A,
2019,217925,26000,260, 0,R,5,R,5,A,,R,3,R,3,A,,R,2,R,2,A,
2019,217925,26050,260,50,R,5,R,5,A,,R,3,R,3,A,,R,2,R,2,A,
2019,217925,26100,261, 0,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217925,26150,261,50,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217925,26200,262, 0,R,2,R,2,A,,R,2,R,2,A,,Z,0,Z,0,A,
2019,217925,26250,262,50,R,2,R,2,A,,R,2,R,2,A,,Z,0,Z,0,A,
2019,217925,26300,263, 0,R,2,R,2,A,,Z,0,Z,0,A,,R,2,R,2,A,
2019,217925,26350,263,50,R,2,R,2,A,,Z,0,Z,0,A,,R,2,R,2,A,
2019,217925,27000,270, 0,R,43,R,43,A,,R,42,R,42,A,,R,1,R,1,A,
2019,217925,27050,270,50,R,43,R,43,A,,R,42,R,42,A,,R,1,R,1,A,
2019,217925,30000,300, 0,R,33,R,33,A,,R,32,R,32,A,,R,1,R,1,A,
2019,217925,30050,300,50,R,33,R,33,A,,R,32,R,32,A,,R,1,R,1,A,
2019,217925,31000,310, 0,R,10,R,10,A,,R,9,R,9,A,,R,1,R,1,A,
2019,217925,31050,310,50,R,10,R,10,A,,R,9,R,9,A,,R,1,R,1,A,
2019,217925,32000,320, 0,R,13,R,13,A,,R,12,R,12,A,,R,1,R,1,A,
2019,217925,32050,320,50,R,13,R,13,A,,R,12,R,12,A,,R,1,R,1,A,
2019,217925,33000,330, 0,R,15,R,15,A,,R,15,R,15,A,,Z,0,Z,0,A,
2019,217925,33050,330,50,R,15,R,15,A,,R,15,R,15,A,,Z,0,Z,0,A,
2019,217925,35000,350, 0,R,35,R,35,A,,R,33,R,33,A,,R,2,R,2,A,
2019,217925,35060,350,60,R,35,R,35,A,,R,33,R,33,A,,R,2,R,2,A,
2019,217925,37000,370, 0,R,44,R,44,A,,R,33,R,33,A,,R,11,R,11,A,
2019,217925,37060,370,60,R,44,R,44,A,,R,33,R,33,A,,R,11,R,11,A,
2019,217925,38000,380, 0,R,10,R,10,A,,R,8,R,8,A,,R,2,R,2,A,
2019,217925,38060,380,60,R,10,R,10,A,,R,8,R,8,A,,R,2,R,2,A,
2019,217925,39000,390, 0,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217925,39060,390,60,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2019,217925,40000,400, 0,R,34,R,34,A,,Z,0,Z,0,A,,R,34,R,34,A,
2019,217925,41000,410, 0,R,11,R,11,A,,Z,0,Z,0,A,,R,11,R,11,A,
2019,217925,42000,420, 0,R,2,R,2,A,,Z,0,Z,0,A,,R,2,R,2,A,
2019,217925,49000,490, 0,R,21,R,21,A,,Z,0,Z,0,A,,R,21,R,21,A,
2019,221999,10000,100, 0,R,6249,R,5648,R,601,R,5520,R,4936,R,584,R,729,R,712,R,17
2019,221999,10010,100,10,R,1802,R,1594,R,208,R,1483,R,1279,R,204,R,319,R,315,R,4
2019,221999,10020,100,20,R,642,R,567,R,75,R,641,R,566,R,75,R,1,R,1,Z,0
2019,221999,10030,100,30,R,188,R,170,R,18,R,188,R,170,R,18,Z,0,Z,0,Z,0
2019,221999,10040,100,40,R,972,R,857,R,115,R,654,R,543,R,111,R,318,R,314,R,4
2019,221999,10041,100,41,R,442,R,422,R,20,R,404,R,386,R,18,R,38,R,36,R,2
2019,221999,10042,100,42,R,281,R,195,R,86,R,216,R,132,R,84,R,65,R,63,R,2
2019,221999,10043,100,43,R,249,R,240,R,9,R,34,R,25,R,9,R,215,R,215,Z,0
2019,221999,10044,100,44,R,439,R,419,R,20,R,401,R,383,R,18,R,38,R,36,R,2
2019,221999,10045,100,45,R,3,R,3,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0
2019,221999,10050,100,50,R,2603,R,2261,R,342,R,2490,R,2158,R,332,R,113,R,103,R,10
2019,221999,10060,100,60,R,1844,R,1793,R,51,R,1547,R,1499,R,48,R,297,R,294,R,3
2019,221999,20000,200, 0,R,1977,R,1681,R,296,R,1649,R,1358,R,291,R,328,R,323,R,5
2019,221999,20010,200,10,R,1783,R,1576,R,207,R,1464,R,1261,R,203,R,319,R,315,R,4
2019,221999,20020,200,20,R,629,R,555,R,74,R,628,R,554,R,74,R,1,R,1,Z,0
2019,221999,20030,200,30,R,188,R,170,R,18,R,188,R,170,R,18,Z,0,Z,0,Z,0
2019,221999,20040,200,40,R,966,R,851,R,115,R,648,R,537,R,111,R,318,R,314,R,4
2019,221999,20041,200,41,R,437,R,417,R,20,R,399,R,381,R,18,R,38,R,36,R,2
