year,UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW ,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
2022,100858,R,7693,R,3734,R,3959,R,23,R,11,R,12,R,183,R,88,R,95,R,414,R,184,R,230,R,279,R,130,R,149,R,3,R,1,R,2,R,5852,R,2735,R,3117,R,184,R,86,R,98,R,24,R,13,R,11,R,731,R,486,R,,245,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,7693
2022,110404,R,556,R,360,R,196,R,1,R,1,Z,0,R,119,R,53,R,66,R,3,R,2,R,1,R,67,R,49,R,18,Z,0,Z,0,Z,0,R,174,R,113,R,61,R,25,R,14,R,11,Z,0,Z,0,Z,0,R,167,R,128,R,,39,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,556
2022,110635,R,13401,R,6521,R,6880,R,22,R,10,R,12,R,3856,R,1873,R,1983,R,327,R,137,R,190,R,1859,R,786,R,1073,R,15,R,8,R,7,R,3398,R,1639,R,1759,R,671,R,284,R,387,R,343,R,169,R,174,R,2910,R,1615,R,,1295,R,31,R,14,R,45,R,46,R,10,R,56,R,77,R,24,R,101,R,13300
2022,110644,R,10894,R,4379,R,6515,R,17,R,6,R,11,R,2931,R,1174,R,1757,R,240,R,79,R,161,R,2232,R,707,R,1525,R,33,R,18,R,15,R,2826,R,1136,R,1690,R,584,R,227,R,357,R,143,R,56,R,87,R,1888,R,976,R,,912,R,24,R,42,R,66,R,16,R,7,R,23,R,40,R,49,R,89,R,10805
2022,110653,R,10776,R,5144,R,5632,R,7,R,3,R,4,R,3626,R,1780,R,1846,R,206,R,83,R,123,R,2230,R,855,R,1375,R,26,R,11,R,15,R,1880,R,908,R,972,R,471,R,228,R,243,R,224,R,115,R,109,R,2106,R,1161,R,,945,R,60,R,28,R,88,R,4,R,15,R,19,R,64,R,43,R,107,R,10669
2022,110662,R,14084,R,6184,R,7900,R,18,R,6,R,12,R,3603,R,1600,R,2003,R,487,R,159,R,328,R,2554,R,892,R,1662,R,21,R,9,R,12,R,3950,R,1846,R,2104,R,713,R,295,R,418,R,340,R,154,R,186,R,2398,R,1223,R,,1175,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,14084
2022,110671,R,6886,R,3214,R,3672,R,17,R,9,R,8,R,2135,R,1052,R,1083,R,226,R,96,R,130,R,2513,R,971,R,1542,R,22,R,12,R,10,R,976,R,537,R,439,R,282,R,139,R,143,R,93,R,39,R,54,R,622,R,359,R,,263,R,53,R,49,R,102,R,1,R,10,R,11,R,54,R,59,R,113,R,6773
2022,110680,R,11525,R,5761,R,5764,R,12,R,6,R,6,R,3482,R,1763,R,1719,R,178,R,61,R,117,R,2058,R,853,R,1205,R,18,R,11,R,7,R,2396,R,1226,R,1170,R,516,R,234,R,282,R,203,R,112,R,91,R,2662,R,1495,R,,1167,R,38,R,4,R,42,R,21,R,2,R,23,R,59,R,6,R,65,R,11460
2022,110705,R,7043,R,3215,R,3828,R,10,R,1,R,9,R,1287,R,628,R,659,R,151,R,60,R,91,R,1654,R,638,R,1016,R,6,R,3,R,3,R,2255,R,1051,R,1204,R,535,R,238,R,297,R,183,R,88,R,95,R,962,R,508,R,,454,R,26,R,12,R,38,R,13,R,0,R,13,R,39,R,12,R,51,R,6992
2022,110714,R,4824,R,2579,R,2245,R,4,R,3,R,1,R,1021,R,608,R,413,R,94,R,47,R,47,R,1205,R,532,R,673,R,5,R,3,R,2,R,1527,R,821,R,706,R,332,R,176,R,156,R,111,R,62,R,49,R,525,R,327,R,,198,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4824
2022,121150,R,3246,R,1192,R,2054,R,9,R,1,R,8,R,332,R,116,R,216,R,294,R,84,R,210,R,589,R,183,R,406,R,9,R,4,R,5,R,1314,R,521,R,793,R,125,R,38,R,87,R,208,R,90,R,118,R,366,R,155,R,,211,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3246
2022,122931,R,2501,R,1204,R,1297,R,1,R,1,Z,0,R,541,R,261,R,280,R,51,R,26,R,25,R,442,R,195,R,247,R,5,R,3,R,2,R,905,R,458,R,447,R,161,R,69,R,92,R,54,R,27,R,27,R,341,R,164,R,,177,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,2501
2022,123961,R,16541,R,7248,R,9293,R,25,R,9,R,16,R,2890,R,1223,R,1667,R,843,R,313,R,530,R,2510,R,969,R,1541,R,39,R,15,R,24,R,4695,R,2136,R,2559,R,594,R,249,R,345,R,773,R,282,R,491,R,4172,R,2052,R,,2120,R,4,R,0,R,4,R,23,R,3,R,26,R,27,R,3,R,30,R,16511
2022,126614,R,8940,R,4794,R,4146,R,21,R,10,R,11,R,530,R,274,R,256,R,115,R,79,R,36,R,1034,R,532,R,502,R,7,R,3,R,4,R,6034,R,3190,R,2844,R,470,R,237,R,233,R,87,R,49,R,38,R,642,R,420,R,,222,R,9,A,,R,9,R,3,A,,R,3,R,12,A,,R,12,R,8928
2022,126775,R,1850,R,1309,R,541,R,4,R,3,R,1,R,77,R,51,R,26,R,20,R,12,R,8,R,165,R,117,R,48,R,1,R,0,R,1,R,1257,R,876,R,381,R,76,R,53,R,23,R,57,R,51,R,6,R,193,R,146,R,,47,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1850
2022,129020,R,8002,R,3529,R,4473,R,12,R,5,R,7,R,812,R,344,R,468,R,532,R,201,R,331,R,942,R,362,R,580,R,1,R,0,R,1,R,4421,R,1991,R,2430,R,267,R,123,R,144,R,144,R,69,R,75,R,871,R,434,R,,437,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,8002
2022,130794,R,4700,R,2200,R,2500,R,9,R,7,R,2,R,624,R,289,R,335,R,244,R,111,R,133,R,436,R,187,R,249,R,4,R,3,R,1,R,1860,R,853,R,1007,R,219,R,97,R,122,R,49,R,16,R,33,R,1255,R,637,R,,618,R,0,R,19,R,19,R,1,R,33,R,34,R,1,R,52,R,53,R,4647
2022,130943,R,5910,R,2453,R,3457,R,9,R,2,R,7,R,321,R,148,R,173,R,316,R,137,R,179,R,446,R,151,R,295,R,2,R,1,R,1,R,3888,R,1552,R,2336,R,180,R,65,R,115,R,151,R,63,R,88,R,597,R,334,R,,263,R,1,A,,R,1,R,0,A,,R,0,R,1,A,,R,1,R,5909
2022,131159,R,4081,R,1535,R,2546,R,3,R,2,R,1,R,233,R,62,R,171,R,423,R,116,R,307,R,394,R,138,R,256,R,4,R,2,R,2,R,2026,R,797,R,1229,R,180,R,71,R,109,R,292,R,109,R,183,R,526,R,238,R,,288,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4081
2022,131469,R,8551,R,3115,R,5436,R,16,R,8,R,8,R,943,R,325,R,618,R,906,R,275,R,631,R,783,R,254,R,529,R,12,R,3,R,9,R,4078,R,1493,R,2585,R,285,R,79,R,206,R,469,R,187,R,282,R,1059,R,491,R,,568,R,0,A,,R,0,R,2,A,,R,2,R,2,A,,R,2,R,8549
2022,131496,R,7133,R,3244,R,3889,R,9,R,3,R,6,R,687,R,278,R,409,R,502,R,209,R,293,R,596,R,254,R,342,R,5,R,4,R,1,R,3209,R,1543,R,1666,R,237,R,93,R,144,R,460,R,249,R,211,R,1428,R,611,R,,817,R,3,R,0,R,3,R,21,R,0,R,21,R,24,R,0,R,24,R,7109
2022,131520,R,2053,R,545,R,1508,R,15,R,3,R,12,R,63,R,23,R,40,R,1623,R,413,R,1210,R,131,R,36,R,95,R,3,R,0,R,3,R,52,R,17,R,35,R,71,R,18,R,53,R,16,R,3,R,13,R,79,R,32,R,,47,R,1,A,,R,1,R,5,A,,R,5,R,6,A,,R,6,R,2047
2022,133951,R,16876,R,6584,R,10292,R,9,R,4,R,5,R,461,R,206,R,255,R,2021,R,665,R,1356,R,10566,R,4056,R,6510,R,9,R,3,R,6,R,1797,R,717,R,1080,R,360,R,128,R,232,R,77,R,39,R,38,R,1576,R,766,R,,810,R,1,A,,R,1,R,4,A,,R,4,R,5,A,,R,5,R,16871
2022,134097,R,12497,R,5128,R,7369,R,15,R,6,R,9,R,348,R,139,R,209,R,1217,R,379,R,838,R,2510,R,1074,R,1436,R,10,R,6,R,4,R,7268,R,3007,R,4261,R,505,R,210,R,295,R,90,R,38,R,52,R,534,R,269,R,,265,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,12497
2022,134130,R,16110,R,6838,R,9272,R,24,R,12,R,12,R,1187,R,501,R,686,R,949,R,315,R,634,R,3331,R,1379,R,1952,R,18,R,4,R,14,R,8406,R,3574,R,4832,R,645,R,256,R,389,R,465,R,200,R,265,R,1085,R,597,R,,488,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,16110
2022,135726,R,5548,R,2484,R,3064,R,7,Z,0,R,7,R,235,R,86,R,149,R,417,R,141,R,276,R,1443,R,537,R,906,R,6,R,3,R,3,R,2064,R,984,R,1080,R,172,R,67,R,105,R,271,R,160,R,111,R,933,R,506,R,,427,R,5,R,0,R,5,R,0,R,1,R,1,R,5,R,1,R,6,R,5542
2022,137351,R,13925,R,5455,R,8470,R,14,R,10,R,4,R,940,R,363,R,577,R,1267,R,413,R,854,R,2836,R,1008,R,1828,R,20,R,6,R,14,R,6747,R,2624,R,4123,R,432,R,146,R,286,R,492,R,186,R,306,R,1177,R,699,R,,478,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,13925
2022,139658,R,4544,R,1658,R,2886,R,5,R,4,R,1,R,774,R,291,R,483,R,555,R,135,R,420,R,389,R,123,R,266,R,3,R,2,R,1,R,1897,R,694,R,1203,R,164,R,52,R,112,R,90,R,39,R,51,R,667,R,318,R,,349,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4544
2022,139755,R,9784,R,6752,R,3032,R,4,R,3,R,1,R,2029,R,1363,R,666,R,418,R,242,R,176,R,595,R,395,R,200,R,1,R,1,R,0,R,3925,R,2773,R,1152,R,318,R,190,R,128,R,94,R,62,R,32,R,2400,R,1723,R,,677,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,9784
2022,139959,R,11087,R,4601,R,6486,R,10,R,6,R,4,R,952,R,411,R,541,R,885,R,296,R,589,R,628,R,238,R,390,R,10,R,5,R,5,R,7535,R,3130,R,4405,R,473,R,199,R,274,R,106,R,47,R,59,R,488,R,269,R,,219,R,8,A,,R,8,R,3,A,,R,3,R,11,A,,R,11,R,11076
2022,144050,R,5997,R,3196,R,2801,Z,0,Z,0,Z,0,R,823,R,410,R,413,R,271,R,118,R,153,R,517,R,269,R,248,R,1,R,1,Z,0,R,2248,R,1260,R,988,R,213,R,90,R,123,R,139,R,91,R,48,R,1785,R,957,R,,828,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,5997
2022,145600,R,8281,R,3596,R,4685,R,4,R,3,R,1,R,1557,R,727,R,830,R,599,R,188,R,411,R,1937,R,730,R,1207,R,4,R,2,R,2,R,2835,R,1227,R,1608,R,235,R,104,R,131,R,195,R,87,R,108,R,915,R,528,R,,387,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8281
2022,145637,R,14865,R,7915,R,6950,R,9,R,4,R,5,R,2390,R,1385,R,1005,R,731,R,262,R,469,R,1457,R,649,R,808,R,9,R,5,R,4,R,6248,R,3190,R,3058,R,430,R,208,R,222,R,422,R,283,R,139,R,3169,R,1929,R,,1240,R,2,A,,R,2,R,12,A,,R,12,R,14,A,,R,14,R,14851
2022,147767,R,7889,R,3727,R,4162,R,7,R,2,R,5,R,1104,R,532,R,572,R,400,R,137,R,263,R,580,R,272,R,308,R,2,R,0,R,2,R,3370,R,1641,R,1729,R,261,R,102,R,159,R,600,R,216,R,384,R,1565,R,825,R,,740,R,8,R,3,R,11,R,95,R,4,R,99,R,103,R,7,R,110,R,7779
2022,151351,R,10373,R,5364,R,5009,R,6,R,3,R,3,R,763,R,400,R,363,R,433,R,186,R,247,R,613,R,319,R,294,R,2,R,0,R,2,R,6883,R,3556,R,3327,R,408,R,202,R,206,R,54,R,35,R,19,R,1211,R,663,R,,548,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,10373
2022,152080,R,3900,R,2136,R,1764,R,8,R,2,R,6,R,156,R,79,R,77,R,120,R,59,R,61,R,392,R,203,R,189,R,3,R,3,Z,0,R,2579,R,1456,R,1123,R,161,R,85,R,76,R,32,R,18,R,14,R,449,R,231,R,,218,R,1,A,,R,1,R,2,A,,R,2,R,3,A,,R,3,R,3897
2022,160472,R,108,R,2,R,106,R,0,R,0,R,0,R,3,R,1,R,2,R,27,R,0,R,27,R,38,R,0,R,38,R,0,R,0,R,0,R,38,R,1,R,37,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,108
2022,160755,R,4060,R,1554,R,2506,R,9,R,2,R,7,R,204,R,73,R,131,R,338,R,98,R,240,R,319,R,126,R,193,R,4,R,2,R,2,R,2454,R,884,R,1570,R,102,R,39,R,63,R,87,R,40,R,47,R,543,R,290,R,,253,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4060
2022,162928,R,10157,R,4338,R,5819,R,19,R,4,R,15,R,1372,R,572,R,800,R,734,R,204,R,530,R,788,R,338,R,450,R,8,R,3,R,5,R,3909,R,1781,R,2128,R,373,R,159,R,214,R,248,R,124,R,124,R,2706,R,1153,R,,1553,R,2,A,,R,2,R,2,A,,R,2,R,4,A,,R,4,R,10153
2022,163286,R,11119,R,5570,R,5549,R,14,R,10,R,4,R,1755,R,907,R,848,R,1115,R,442,R,673,R,988,R,443,R,545,R,5,R,1,R,4,R,5205,R,2664,R,2541,R,423,R,199,R,224,R,527,R,290,R,237,R,1087,R,614,R,,473,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,11119
2022,164924,R,3964,R,1721,R,2243,R,1,R,1,R,0,R,344,R,153,R,191,R,168,R,69,R,99,R,320,R,135,R,185,R,2,R,2,R,0,R,2339,R,998,R,1341,R,106,R,47,R,59,R,212,R,89,R,123,R,472,R,227,R,,245,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3964
2022,164988,R,11511,R,4772,R,6739,R,8,R,4,R,4,R,1542,R,649,R,893,R,469,R,141,R,328,R,947,R,347,R,600,R,8,R,2,R,6,R,4104,R,1538,R,2566,R,347,R,125,R,222,R,588,R,277,R,311,R,3498,R,1689,R,,1809,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,11511
2022,165015,R,1598,R,647,R,951,R,4,R,1,R,3,R,218,R,80,R,138,R,100,R,38,R,62,R,110,R,37,R,73,R,5,R,4,R,1,R,725,R,306,R,419,R,22,R,4,R,18,R,44,R,16,R,28,R,370,R,161,R,,209,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1598
2022,166027,R,10239,R,4785,R,5454,R,16,R,10,R,6,R,1229,R,556,R,673,R,611,R,273,R,338,R,848,R,376,R,472,R,5,R,3,R,2,R,3488,R,1687,R,1801,R,341,R,152,R,189,R,913,R,409,R,504,R,2788,R,1319,R,,1469,R,1,A,,R,1,R,7,A,,R,7,R,8,A,,R,8,R,10231
2022,166629,R,8200,R,3979,R,4221,R,9,R,2,R,7,R,793,R,402,R,391,R,352,R,142,R,210,R,598,R,269,R,329,R,4,R,2,R,2,R,4898,R,2348,R,2550,R,256,R,113,R,143,R,450,R,216,R,234,R,840,R,485,R,,355,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,8199
2022,166683,R,3690,R,2215,R,1475,R,2,R,2,Z,0,R,661,R,311,R,350,R,129,R,80,R,49,R,325,R,212,R,113,R,2,R,1,R,1,R,1073,R,632,R,441,R,156,R,85,R,71,R,116,R,54,R,62,R,1226,R,838,R,,388,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3690
2022,167358,R,8955,R,4420,R,4535,R,1,R,1,R,0,R,1050,R,457,R,593,R,242,R,82,R,160,R,538,R,233,R,305,R,0,R,0,R,0,R,3282,R,1519,R,1763,R,286,R,128,R,158,R,187,R,93,R,94,R,3369,R,1907,R,,1462,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8955
2022,168148,R,3646,R,1514,R,2132,R,3,R,2,R,1,R,502,R,189,R,313,R,181,R,71,R,110,R,255,R,102,R,153,R,1,R,1,R,0,R,1928,R,799,R,1129,R,164,R,61,R,103,R,118,R,57,R,61,R,494,R,232,R,,262,R,1,R,6,R,7,R,8,R,12,R,20,R,9,R,18,R,27,R,3619
2022,168421,R,1947,R,1183,R,764,Z,0,Z,0,Z,0,R,140,R,74,R,66,R,67,R,54,R,13,R,148,R,93,R,55,R,1,R,1,Z,0,R,1242,R,736,R,506,R,51,R,26,R,25,R,38,R,20,R,18,R,260,R,179,R,,81,R,16,A,,R,16,R,39,A,,R,39,R,55,A,,R,55,R,1892
2022,170976,R,13902,R,6945,R,6957,R,22,R,13,R,9,R,1849,R,936,R,913,R,578,R,214,R,364,R,884,R,430,R,454,R,2,R,1,R,1,R,7141,R,3397,R,3744,R,579,R,280,R,299,R,609,R,323,R,286,R,2238,R,1351,R,,887,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,13902
2022,171100,R,12210,R,5640,R,6570,R,27,R,11,R,16,R,741,R,355,R,386,R,792,R,291,R,501,R,645,R,266,R,379,R,9,R,4,R,5,R,8418,R,3831,R,4587,R,363,R,153,R,210,R,133,R,77,R,56,R,1082,R,652,R,,430,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,12210
2022,174066,R,12313,R,5393,R,6920,R,28,R,10,R,18,R,1188,R,501,R,687,R,615,R,226,R,389,R,582,R,242,R,340,R,4,R,3,R,1,R,7685,R,3283,R,4402,R,458,R,183,R,275,R,241,R,121,R,120,R,1512,R,824,R,,688,R,14,A,,R,14,R,106,A,,R,106,R,120,A,,R,120,R,12193
2022,179867,R,5231,R,2503,R,2728,R,8,Z,0,R,8,R,508,R,243,R,265,R,383,R,133,R,250,R,310,R,141,R,169,R,6,R,2,R,4,R,1924,R,918,R,1006,R,168,R,89,R,79,R,150,R,75,R,75,R,1774,R,902,R,,872,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,5231
2022,182670,R,1908,R,968,R,940,R,13,R,3,R,10,R,277,R,131,R,146,R,89,R,42,R,47,R,167,R,84,R,83,R,0,R,0,R,0,R,944,R,489,R,455,R,81,R,40,R,41,R,35,R,20,R,15,R,302,R,159,R,,143,R,50,R,7,R,57,R,5,R,5,R,10,R,55,R,12,R,67,R,1841
2022,185828,R,2734,R,2005,R,729,R,2,R,2,R,0,R,668,R,469,R,199,R,221,R,169,R,52,R,436,R,320,R,116,R,2,R,2,R,0,R,845,R,665,R,180,R,75,R,59,R,16,R,58,R,39,R,19,R,427,R,280,R,,147,R,5,A,,R,5,R,2,A,,R,2,R,7,A,,R,7,R,2727
2022,186131,R,2329,R,1277,R,1052,R,5,R,3,R,2,R,381,R,170,R,211,R,142,R,72,R,70,R,209,R,115,R,94,R,1,R,1,R,0,R,844,R,476,R,368,R,104,R,50,R,54,R,76,R,42,R,34,R,567,R,348,R,,219,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2329
2022,186371,R,2012,R,722,R,1290,R,3,R,1,R,2,R,226,R,81,R,145,R,321,R,101,R,220,R,335,R,104,R,231,R,3,R,0,R,3,R,959,R,373,R,586,R,64,R,19,R,45,R,48,R,19,R,29,R,53,R,24,R,,29,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2012
2022,186380,R,13058,R,5678,R,7380,R,5,R,1,R,4,R,3302,R,1517,R,1785,R,1059,R,336,R,723,R,1688,R,636,R,1052,R,17,R,9,R,8,R,5004,R,2197,R,2807,R,443,R,175,R,268,R,255,R,104,R,151,R,1285,R,703,R,,582,R,2,R,2,R,4,R,8,R,2,R,10,R,10,R,4,R,14,R,13044
2022,186399,R,3706,R,1667,R,2039,R,3,R,2,R,1,R,634,R,317,R,317,R,522,R,167,R,355,R,797,R,301,R,496,R,3,R,0,R,3,R,967,R,518,R,449,R,67,R,28,R,39,R,101,R,47,R,54,R,612,R,287,R,,325,R,0,R,1,R,1,R,0,R,3,R,3,R,0,R,4,R,4,R,3702
2022,186867,R,2356,R,1687,R,669,R,6,R,3,R,3,R,294,R,209,R,85,R,64,R,42,R,22,R,112,R,81,R,31,R,5,R,2,R,3,R,943,R,687,R,256,R,16,R,11,R,5,R,215,R,158,R,57,R,701,R,494,R,,207,R,18,A,,R,18,R,41,A,,R,41,R,59,A,,R,59,R,2297
2022,190415,R,8238,R,4157,R,4081,R,21,R,12,R,9,R,1281,R,581,R,700,R,379,R,179,R,200,R,722,R,396,R,326,R,8,R,3,R,5,R,2481,R,1301,R,1180,R,298,R,131,R,167,R,458,R,232,R,226,R,2590,R,1322,R,,1268,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,8238
2022,191241,R,5268,R,2020,R,3248,R,8,R,2,R,6,R,473,R,195,R,278,R,442,R,109,R,333,R,866,R,276,R,590,R,7,R,4,R,3,R,2546,R,1022,R,1524,R,168,R,64,R,104,R,93,R,42,R,51,R,665,R,306,R,,359,R,2,A,,R,2,R,13,A,,R,13,R,15,A,,R,15,R,5253
2022,193900,R,17961,R,7372,R,10589,R,18,R,8,R,10,R,2428,R,1012,R,1416,R,1161,R,354,R,807,R,2111,R,747,R,1364,R,14,R,5,R,9,R,5112,R,2018,R,3094,R,503,R,171,R,332,R,1008,R,471,R,537,R,5606,R,2586,R,,3020,R,12,R,0,R,12,R,10,R,0,R,10,R,22,R,0,R,22,R,17939
2022,194824,R,2041,R,1382,R,659,R,2,R,2,R,0,R,310,R,181,R,129,R,66,R,45,R,21,R,179,R,113,R,66,R,0,R,0,R,0,R,959,R,654,R,305,R,97,R,67,R,30,R,44,R,29,R,15,R,384,R,291,R,,93,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,2041
2022,195003,R,3469,R,2191,R,1278,R,3,R,2,R,1,R,304,R,181,R,123,R,141,R,73,R,68,R,235,R,139,R,96,R,1,R,0,R,1,R,1955,R,1259,R,696,R,105,R,57,R,48,R,66,R,46,R,20,R,659,R,434,R,,225,R,12,A,,R,12,R,2,A,,R,2,R,14,A,,R,14,R,3455
2022,195030,R,3563,R,1650,R,1913,R,4,R,3,R,1,R,311,R,153,R,158,R,159,R,60,R,99,R,187,R,77,R,110,R,2,R,1,R,1,R,1558,R,643,R,915,R,74,R,30,R,44,R,135,R,60,R,75,R,1133,R,623,R,,510,R,5,R,0,R,5,R,2,R,0,R,2,R,7,R,0,R,7,R,3556
2022,196079,R,4864,R,2387,R,2477,R,4,R,3,R,1,R,683,R,317,R,366,R,209,R,68,R,141,R,467,R,206,R,261,R,2,R,0,R,2,R,2844,R,1416,R,1428,R,130,R,65,R,65,R,62,R,35,R,27,R,463,R,277,R,,186,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,4864
2022,196088,R,8822,R,4413,R,4409,R,29,R,10,R,19,R,1165,R,661,R,504,R,618,R,269,R,349,R,471,R,231,R,240,R,6,R,3,R,3,R,4179,R,2032,R,2147,R,201,R,90,R,111,R,392,R,185,R,207,R,1761,R,932,R,,829,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,8822
2022,196097,R,7602,R,3332,R,4270,R,4,R,1,R,3,R,1625,R,763,R,862,R,452,R,152,R,300,R,853,R,286,R,567,R,3,R,2,R,1,R,2757,R,1094,R,1663,R,188,R,75,R,113,R,686,R,318,R,368,R,1034,R,641,R,,393,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,7602
2022,196413,R,6190,R,2852,R,3338,R,24,R,11,R,13,R,404,R,194,R,210,R,452,R,169,R,283,R,562,R,243,R,319,R,5,R,3,R,2,R,3426,R,1586,R,1840,R,213,R,85,R,128,R,157,R,76,R,81,R,947,R,485,R,,462,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,6190
2022,197708,R,1603,R,629,R,974,Z,0,Z,0,Z,0,R,24,R,8,R,16,R,36,R,8,R,28,R,63,R,23,R,40,Z,0,Z,0,Z,0,R,952,R,440,R,512,R,13,R,3,R,10,R,355,R,86,R,269,R,160,R,61,R,,99,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1603
2022,198419,R,5910,R,2772,R,3138,R,19,R,11,R,8,R,798,R,400,R,398,R,384,R,147,R,237,R,409,R,179,R,230,R,5,R,2,R,3,R,2450,R,1083,R,1367,R,166,R,68,R,98,R,233,R,111,R,122,R,1446,R,771,R,,675,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,5910
2022,199120,R,8370,R,3361,R,5009,R,35,R,15,R,20,R,877,R,366,R,511,R,643,R,210,R,433,R,666,R,238,R,428,R,6,R,2,R,4,R,5067,R,2075,R,2992,R,400,R,156,R,244,R,207,R,85,R,122,R,469,R,214,R,,255,R,0,A,,R,0,R,2,A,,R,2,R,2,A,,R,2,R,8368
2022,199193,R,9459,R,4645,R,4814,R,27,R,17,R,10,R,664,R,333,R,331,R,569,R,206,R,363,R,513,R,250,R,263,R,7,R,2,R,5,R,6303,R,3064,R,3239,R,310,R,153,R,157,R,266,R,135,R,131,R,800,R,485,R,,315,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,9459
2022,199847,R,2722,R,1241,R,1481,R,5,R,3,R,2,R,122,R,54,R,68,R,210,R,83,R,127,R,192,R,82,R,110,Z,0,Z,0,Z,0,R,1722,R,802,R,920,R,94,R,47,R,47,R,20,R,12,R,8,R,357,R,158,R,,199,R,0,R,0,R,0,R,1,R,3,R,4,R,1,R,3,R,4,R,2718
2022,201645,R,3355,R,1605,R,1750,R,2,R,1,R,1,R,572,R,262,R,310,R,207,R,69,R,138,R,205,R,101,R,104,R,3,R,3,R,0,R,1507,R,690,R,817,R,118,R,52,R,66,R,70,R,26,R,44,R,671,R,401,R,,270,R,0,R,4,R,4,R,0,R,3,R,3,R,0,R,7,R,7,R,3348
2022,204796,R,15774,R,7412,R,8362,R,10,R,5,R,5,R,1177,R,548,R,629,R,958,R,361,R,597,R,723,R,312,R,411,R,6,R,3,R,3,R,10115,R,4705,R,5410,R,604,R,247,R,357,R,507,R,307,R,200,R,1674,R,924,R,,750,R,126,A,,R,126,R,41,A,,R,41,R,167,A,,R,167,R,15607
