year,UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
2020,165015, 7,11,2,2,45 ,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1
2020,165015, 8,12,2,2,50 ,R,854,R,375,R,479,R,1,R,0,R,1,R,115,R,43,R,72,R,42,R,13,R,29,R,56,R,30,R,26,R,0,R,0,R,0,R,400,R,184,R,216,R,20,R,7,R,13,R,19,R,10,R,9,R,201,R,88,R,113
2020,165015, 9,13,2,2,29A,R,762,R,327,R,435,R,1,R,0,R,1,R,105,R,37,R,68,R,39,R,12,R,27,R,48,R,26,R,22,R,0,R,0,R,0,R,353,R,158,R,195,R,19,R,7,R,12,R,15,R,8,R,7,R,182,R,79,R,103
2020,165015,12,16,2,2,18A,R,762,R,327,R,435,R,1,R,0,R,1,R,105,R,37,R,68,R,39,R,12,R,27,R,48,R,26,R,22,R,0,R,0,R,0,R,353,R,158,R,195,R,19,R,7,R,12,R,15,R,8,R,7,R,182,R,79,R,103
2020,165015,13,17,2,2,19 ,R,704,R,299,R,405,R,1,R,0,R,1,R,104,R,36,R,68,R,31,R,9,R,22,R,39,R,21,R,18,R,0,R,0,R,0,R,338,R,148,R,190,R,17,R,6,R,11,R,13,R,8,R,5,R,161,R,71,R,90
2020,165015,14,18,2,2,20 ,R,44,R,21,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,10,R,7,R,3,R,1,Z,0,R,1,R,2,Z,0,R,2,R,16,R,6,R,10
2020,165015,15,19,2,2,21 ,R,14,R,7,R,7,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,5,R,2,R,3
2020,165015,16,20,2,2,30 ,R,61,R,27,R,34,R,0,R,0,R,0,R,7,R,3,R,4,R,1,R,0,R,1,R,6,R,3,R,3,R,0,R,0,R,0,R,40,R,19,R,21,R,1,R,0,R,1,R,2,R,0,R,2,R,4,R,2,R,2
2020,165015,40,11,1,1,999,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1
2020,165015,41,31,1,1,999,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0
2020,165015,42,32,1,1,999,R,27,R,18,R,9,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,13,R,5,R,8
2020,165015,43,31,2,2,22 ,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0
2020,165015,44,32,2,2,23 ,R,27,R,18,R,9,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,13,R,5,R,8
2020,166027, 2,12,1,1,999,R,1649,R,909,R,740,R,3,R,2,R,1,R,333,R,182,R,151,R,116,R,53,R,63,R,187,R,105,R,82,Z,0,Z,0,Z,0,R,712,R,411,R,301,R,119,R,55,R,64,R,16,R,14,R,2,R,163,R,87,R,76
2020,166027, 3,13,1,1,999,R,1610,R,884,R,726,R,3,R,2,R,1,R,330,R,179,R,151,R,113,R,52,R,61,R,183,R,103,R,80,Z,0,Z,0,Z,0,R,697,R,401,R,296,R,115,R,52,R,63,R,16,R,14,R,2,R,153,R,81,R,72
2020,166027, 4,20,1,1,999,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2020,166027, 6,10,2,2,10 ,R,1650,R,910,R,740,R,3,R,2,R,1,R,334,R,183,R,151,R,116,R,53,R,63,R,187,R,105,R,82,Z,0,Z,0,Z,0,R,712,R,411,R,301,R,119,R,55,R,64,R,16,R,14,R,2,R,163,R,87,R,76
2020,166027, 7,11,2,2,45 ,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,166027, 8,12,2,2,50 ,R,1649,R,909,R,740,R,3,R,2,R,1,R,333,R,182,R,151,R,116,R,53,R,63,R,187,R,105,R,82,Z,0,Z,0,Z,0,R,712,R,411,R,301,R,119,R,55,R,64,R,16,R,14,R,2,R,163,R,87,R,76
2020,166027, 9,13,2,2,29A,R,1610,R,884,R,726,R,3,R,2,R,1,R,330,R,179,R,151,R,113,R,52,R,61,R,183,R,103,R,80,Z,0,Z,0,Z,0,R,697,R,401,R,296,R,115,R,52,R,63,R,16,R,14,R,2,R,153,R,81,R,72
2020,166027,12,16,2,2,18A,R,1610,R,884,R,726,R,3,R,2,R,1,R,330,R,179,R,151,R,113,R,52,R,61,R,183,R,103,R,80,Z,0,Z,0,Z,0,R,697,R,401,R,296,R,115,R,52,R,63,R,16,R,14,R,2,R,153,R,81,R,72
2020,166027,13,17,2,2,19 ,R,1417,R,771,R,646,R,3,R,2,R,1,R,296,R,160,R,136,R,103,R,48,R,55,R,157,R,89,R,68,R,0,R,0,R,0,R,621,R,347,R,274,R,101,R,47,R,54,R,13,R,11,R,2,R,123,R,67,R,56
2020,166027,14,18,2,2,20 ,R,165,R,94,R,71,R,0,R,0,R,0,R,27,R,15,R,12,R,10,R,4,R,6,R,20,R,10,R,10,R,0,R,0,R,0,R,67,R,47,R,20,R,12,R,4,R,8,R,2,R,2,R,0,R,27,R,12,R,15
2020,166027,15,19,2,2,21 ,R,28,R,19,R,9,R,0,R,0,R,0,R,7,R,4,R,3,R,0,R,0,R,0,R,6,R,4,R,2,R,0,R,0,R,0,R,9,R,7,R,2,R,2,R,1,R,1,R,1,R,1,R,0,R,3,R,2,R,1
2020,166027,16,20,2,2,30 ,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2020,166027,40,11,1,1,999,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,166027,41,31,1,1,999,R,12,R,7,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1
2020,166027,42,32,1,1,999,R,19,R,13,R,6,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,2,R,3
2020,166027,43,31,2,2,22 ,R,12,R,7,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1
2020,166027,44,32,2,2,23 ,R,19,R,13,R,6,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,2,R,3
2020,166629, 2,12,1,1,999,R,4673,R,2368,R,2305,R,1,R,0,R,1,R,513,R,263,R,250,R,151,R,69,R,82,R,224,R,103,R,121,R,0,R,0,R,0,R,3300,R,1666,R,1634,R,126,R,58,R,68,R,172,R,96,R,76,R,186,R,113,R,73
2020,166629, 3,13,1,1,999,R,3892,R,1929,R,1963,R,1,R,0,R,1,R,449,R,226,R,223,R,115,R,53,R,62,R,159,R,72,R,87,R,0,R,0,R,0,R,2772,R,1363,R,1409,R,102,R,46,R,56,R,143,R,80,R,63,R,151,R,89,R,62
2020,166629, 4,20,1,1,999,R,522,R,274,R,248,R,0,R,0,R,0,R,43,R,27,R,16,R,27,R,12,R,15,R,48,R,22,R,26,R,0,R,0,R,0,R,364,R,192,R,172,R,17,R,8,R,9,R,22,R,12,R,10,R,1,R,1,R,0
2020,166629, 6,10,2,2,10 ,R,4639,R,2341,R,2298,R,1,R,0,R,1,R,513,R,263,R,250,R,150,R,68,R,82,R,224,R,103,R,121,R,0,R,0,R,0,R,3267,R,1639,R,1628,R,127,R,59,R,68,R,169,R,94,R,75,R,188,R,115,R,73
2020,166629, 7,11,2,2,45 ,R,6,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,2,R,0
2020,166629, 8,12,2,2,50 ,R,4633,R,2335,R,2298,R,1,R,0,R,1,R,513,R,263,R,250,R,150,R,68,R,82,R,224,R,103,R,121,R,0,R,0,R,0,R,3264,R,1636,R,1628,R,126,R,58,R,68,R,169,R,94,R,75,R,186,R,113,R,73
2020,166629, 9,13,2,2,29A,R,3864,R,1906,R,1958,R,1,R,0,R,1,R,449,R,226,R,223,R,114,R,52,R,62,R,159,R,72,R,87,R,0,R,0,R,0,R,2748,R,1343,R,1405,R,102,R,46,R,56,R,140,R,78,R,62,R,151,R,89,R,62
2020,166629,12,16,2,2,18A,R,3864,R,1906,R,1958,R,1,R,0,R,1,R,449,R,226,R,223,R,114,R,52,R,62,R,159,R,72,R,87,R,0,R,0,R,0,R,2748,R,1343,R,1405,R,102,R,46,R,56,R,140,R,78,R,62,R,151,R,89,R,62
2020,166629,13,17,2,2,19 ,R,3536,R,1684,R,1852,R,0,R,0,R,0,R,386,R,182,R,204,R,96,R,38,R,58,R,139,R,59,R,80,R,0,R,0,R,0,R,2565,R,1218,R,1347,R,93,R,41,R,52,R,129,R,72,R,57,R,128,R,74,R,54
2020,166629,14,18,2,2,20 ,R,281,R,187,R,94,R,0,R,0,R,0,R,57,R,40,R,17,R,16,R,14,R,2,R,19,R,13,R,6,R,0,R,0,R,0,R,161,R,106,R,55,R,5,R,3,R,2,R,10,R,5,R,5,R,13,R,6,R,7
2020,166629,15,19,2,2,21 ,R,47,R,35,R,12,R,1,R,0,R,1,R,6,R,4,R,2,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,19,R,3,R,4,R,2,R,2,R,1,R,1,R,0,R,10,R,9,R,1
2020,166629,16,20,2,2,30 ,R,519,R,273,R,246,R,0,R,0,R,0,R,43,R,27,R,16,R,27,R,12,R,15,R,48,R,22,R,26,R,0,R,0,R,0,R,361,R,191,R,170,R,17,R,8,R,9,R,22,R,12,R,10,R,1,R,1,R,0
2020,166629,18,10,3,3,10 ,R,40,R,33,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36,R,30,R,6,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0
2020,166629,20,12,3,3,50 ,R,40,R,33,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36,R,30,R,6,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0
2020,166629,21,13,3,3,29A,R,28,R,23,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,20,R,4,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0
2020,166629,23,15,3,3,12A,R,28,R,23,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24,R,20,R,4,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0
2020,166629,25,20,3,3,30 ,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,166629,40,11,1,1,999,R,6,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,2,R,0
2020,166629,41,31,1,1,999,R,25,R,22,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,14,R,11,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,4,R,4,R,0
2020,166629,42,32,1,1,999,R,234,R,143,R,91,R,0,R,0,R,0,R,21,R,10,R,11,R,8,R,3,R,5,R,12,R,4,R,8,R,0,R,0,R,0,R,150,R,100,R,50,R,7,R,4,R,3,R,6,R,3,R,3,R,30,R,19,R,11
2020,166629,43,31,2,2,22 ,R,25,R,22,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,14,R,11,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,4,R,4,R,0
2020,166629,44,32,2,2,23 ,R,225,R,134,R,91,R,0,R,0,R,0,R,21,R,10,R,11,R,8,R,3,R,5,R,12,R,4,R,8,R,0,R,0,R,0,R,141,R,91,R,50,R,7,R,4,R,3,R,6,R,3,R,3,R,30,R,19,R,11
2020,166629,46,32,3,3,23 ,R,9,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2020,166683, 2,12,1,1,999,R,1040,R,543,R,497,R,1,R,1,R,0,R,264,R,101,R,163,R,70,R,45,R,25,R,149,R,94,R,55,R,0,R,0,R,0,R,386,R,197,R,189,R,64,R,36,R,28,R,13,R,8,R,5,R,93,R,61,R,32
2020,166683, 3,13,1,1,999,R,994,R,510,R,484,R,1,R,1,R,0,R,255,R,94,R,161,R,63,R,39,R,24,R,138,R,85,R,53,R,0,R,0,R,0,R,378,R,194,R,184,R,61,R,35,R,26,R,12,R,7,R,5,R,86,R,55,R,31
2020,166683, 6,10,2,2,10 ,R,1043,R,544,R,499,R,1,R,1,R,0,R,264,R,101,R,163,R,71,R,46,R,25,R,149,R,94,R,55,R,0,R,0,R,0,R,388,R,197,R,191,R,64,R,36,R,28,R,13,R,8,R,5,R,93,R,61,R,32
2020,166683, 7,11,2,2,45 ,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,166683, 8,12,2,2,50 ,R,1040,R,543,R,497,R,1,R,1,R,0,R,264,R,101,R,163,R,70,R,45,R,25,R,149,R,94,R,55,R,0,R,0,R,0,R,386,R,197,R,189,R,64,R,36,R,28,R,13,R,8,R,5,R,93,R,61,R,32
2020,166683, 9,13,2,2,29A,R,994,R,510,R,484,R,1,R,1,R,0,R,255,R,94,R,161,R,63,R,39,R,24,R,138,R,85,R,53,R,0,R,0,R,0,R,378,R,194,R,184,R,61,R,35,R,26,R,12,R,7,R,5,R,86,R,55,R,31
2020,166683,12,16,2,2,18A,R,994,R,510,R,484,R,1,R,1,R,0,R,255,R,94,R,161,R,63,R,39,R,24,R,138,R,85,R,53,R,0,R,0,R,0,R,378,R,194,R,184,R,61,R,35,R,26,R,12,R,7,R,5,R,86,R,55,R,31
2020,166683,13,17,2,2,19 ,R,901,R,455,R,446,R,1,R,1,R,0,R,237,R,86,R,151,R,50,R,30,R,20,R,114,R,70,R,44,R,0,R,0,R,0,R,356,R,183,R,173,R,57,R,32,R,25,R,9,R,5,R,4,R,77,R,48,R,29
2020,166683,14,18,2,2,20 ,R,82,R,48,R,34,R,0,R,0,R,0,R,16,R,7,R,9,R,10,R,8,R,2,R,22,R,13,R,9,R,0,R,0,R,0,R,20,R,10,R,10,R,4,R,3,R,1,R,2,R,1,R,1,R,8,R,6,R,2
2020,166683,15,19,2,2,21 ,R,11,R,7,R,4,R,0,R,0,R,0,R,2,R,1,R,1,R,3,R,1,R,2,R,2,R,2,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0
2020,166683,40,11,1,1,999,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2020,166683,41,31,1,1,999,R,15,R,11,R,4,R,0,R,0,Z,0,R,4,R,3,R,1,R,3,R,3,Z,0,R,3,R,1,R,2,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1,R,0,R,1,R,1,R,1,Z,0,R,3,R,3,Z,0
2020,166683,42,32,1,1,999,R,31,R,22,R,9,R,0,R,0,R,0,R,5,R,4,R,1,R,4,R,3,R,1,R,8,R,8,R,0,R,0,R,0,R,0,R,8,R,3,R,5,R,2,R,1,R,1,R,0,R,0,R,0,R,4,R,3,R,1
2020,166683,43,31,2,2,22 ,R,15,R,11,R,4,R,0,R,0,Z,0,R,4,R,3,R,1,R,3,R,3,Z,0,R,3,R,1,R,2,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1,R,0,R,1,R,1,R,1,Z,0,R,3,R,3,Z,0
2020,166683,44,32,2,2,23 ,R,31,R,22,R,9,R,0,R,0,R,0,R,5,R,4,R,1,R,4,R,3,R,1,R,8,R,8,R,0,R,0,R,0,R,0,R,8,R,3,R,5,R,2,R,1,R,1,R,0,R,0,R,0,R,4,R,3,R,1
2020,167358, 2,12,1,1,999,R,2939,R,1516,R,1423,R,1,R,0,R,1,R,431,R,190,R,241,R,108,R,45,R,63,R,233,R,120,R,113,R,2,R,0,R,2,R,1430,R,791,R,639,R,127,R,58,R,69,R,104,R,47,R,57,R,503,R,265,R,238
2020,167358, 3,13,1,1,999,R,2640,R,1330,R,1310,R,1,R,0,R,1,R,404,R,177,R,227,R,90,R,34,R,56,R,207,R,103,R,104,R,2,R,0,R,2,R,1307,R,703,R,604,R,114,R,53,R,61,R,91,R,41,R,50,R,424,R,219,R,205
2020,167358, 4,20,1,1,999,R,178,R,106,R,72,R,0,R,0,R,0,R,22,R,10,R,12,R,4,R,2,R,2,R,19,R,13,R,6,R,0,R,0,R,0,R,87,R,58,R,29,R,9,R,2,R,7,R,10,R,5,R,5,R,27,R,16,R,11
2020,167358, 6,10,2,2,10 ,R,2944,R,1521,R,1423,R,1,R,0,R,1,R,432,R,191,R,241,R,108,R,45,R,63,R,233,R,120,R,113,R,2,R,0,R,2,R,1431,R,792,R,639,R,127,R,58,R,69,R,104,R,47,R,57,R,506,R,268,R,238
2020,167358, 7,11,2,2,45 ,R,5,R,5,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0
2020,167358, 8,12,2,2,50 ,R,2939,R,1516,R,1423,R,1,R,0,R,1,R,431,R,190,R,241,R,108,R,45,R,63,R,233,R,120,R,113,R,2,R,0,R,2,R,1430,R,791,R,639,R,127,R,58,R,69,R,104,R,47,R,57,R,503,R,265,R,238
2020,167358, 9,13,2,2,29A,R,2640,R,1330,R,1310,R,1,R,0,R,1,R,404,R,177,R,227,R,90,R,34,R,56,R,207,R,103,R,104,R,2,R,0,R,2,R,1307,R,703,R,604,R,114,R,53,R,61,R,91,R,41,R,50,R,424,R,219,R,205
2020,167358,12,16,2,2,18A,R,2640,R,1330,R,1310,R,1,R,0,R,1,R,404,R,177,R,227,R,90,R,34,R,56,R,207,R,103,R,104,R,2,R,0,R,2,R,1307,R,703,R,604,R,114,R,53,R,61,R,91,R,41,R,50,R,424,R,219,R,205
2020,167358,14,18,2,2,20 ,R,792,R,362,R,430,R,1,R,0,R,1,R,129,R,58,R,71,R,22,R,4,R,18,R,42,R,12,R,30,R,0,R,0,R,0,R,343,R,167,R,176,R,30,R,9,R,21,R,23,R,8,R,15,R,202,R,104,R,98
2020,167358,15,19,2,2,21 ,R,1848,R,968,R,880,R,0,R,0,R,0,R,275,R,119,R,156,R,68,R,30,R,38,R,165,R,91,R,74,R,2,R,0,R,2,R,964,R,536,R,428,R,84,R,44,R,40,R,68,R,33,R,35,R,222,R,115,R,107
2020,167358,16,20,2,2,30 ,R,178,R,106,R,72,R,0,R,0,R,0,R,22,R,10,R,12,R,4,R,2,R,2,R,19,R,13,R,6,R,0,R,0,R,0,R,87,R,58,R,29,R,9,R,2,R,7,R,10,R,5,R,5,R,27,R,16,R,11
2020,167358,40,11,1,1,999,R,5,R,5,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0
2020,167358,41,31,1,1,999,R,23,R,18,R,5,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,3,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,6,R,0,R,1,R,1,R,0,R,2,R,0,R,2,R,9,R,7,R,2
2020,167358,42,32,1,1,999,R,98,R,62,R,36,R,0,R,0,R,0,R,4,R,3,R,1,R,11,R,6,R,5,R,6,R,3,R,3,R,0,R,0,R,0,R,30,R,24,R,6,R,3,R,2,R,1,R,1,R,1,R,0,R,43,R,23,R,20
2020,167358,43,31,2,2,22 ,R,23,R,18,R,5,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,3,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,6,R,0,R,1,R,1,R,0,R,2,R,0,R,2,R,9,R,7,R,2
2020,167358,44,32,2,2,23 ,R,98,R,62,R,36,R,0,R,0,R,0,R,4,R,3,R,1,R,11,R,6,R,5,R,6,R,3,R,3,R,0,R,0,R,0,R,30,R,24,R,6,R,3,R,2,R,1,R,1,R,1,R,0,R,43,R,23,R,20
2020,168148, 2,12,1,1,999,R,1347,R,673,R,674,R,0,R,0,R,0,R,145,R,72,R,73,R,56,R,27,R,29,R,104,R,44,R,60,R,0,R,0,R,0,R,823,R,431,R,392,R,73,R,31,R,42,R,55,R,23,R,32,R,91,R,45,R,46
2020,168148, 3,13,1,1,999,R,1265,R,627,R,638,R,0,R,0,R,0,R,139,R,69,R,70,R,51,R,26,R,25,R,97,R,41,R,56,R,0,R,0,R,0,R,773,R,401,R,372,R,69,R,28,R,41,R,49,R,20,R,29,R,87,R,42,R,45
2020,168148, 4,20,1,1,999,R,63,R,31,R,32,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,6,R,2,R,4,R,0,R,0,R,0,R,39,R,20,R,19,R,3,R,2,R,1,R,5,R,2,R,3,R,3,R,2,R,1
2020,168148, 6,10,2,2,10 ,R,1347,R,673,R,674,R,0,R,0,R,0,R,145,R,72,R,73,R,56,R,27,R,29,R,104,R,44,R,60,R,0,R,0,R,0,R,823,R,431,R,392,R,73,R,31,R,42,R,55,R,23,R,32,R,91,R,45,R,46
2020,168148, 8,12,2,2,50 ,R,1347,R,673,R,674,R,0,R,0,R,0,R,145,R,72,R,73,R,56,R,27,R,29,R,104,R,44,R,60,R,0,R,0,R,0,R,823,R,431,R,392,R,73,R,31,R,42,R,55,R,23,R,32,R,91,R,45,R,46
2020,168148, 9,13,2,2,29A,R,1265,R,627,R,638,R,0,R,0,R,0,R,139,R,69,R,70,R,51,R,26,R,25,R,97,R,41,R,56,R,0,R,0,R,0,R,773,R,401,R,372,R,69,R,28,R,41,R,49,R,20,R,29,R,87,R,42,R,45
2020,168148,12,16,2,2,18A,R,1265,R,627,R,638,R,0,R,0,R,0,R,139,R,69,R,70,R,51,R,26,R,25,R,97,R,41,R,56,R,0,R,0,R,0,R,773,R,401,R,372,R,69,R,28,R,41,R,49,R,20,R,29,R,87,R,42,R,45
2020,168148,13,17,2,2,19 ,R,1196,R,589,R,607,R,0,R,0,R,0,R,134,R,66,R,68,R,45,R,22,R,23,R,94,R,38,R,56,R,0,R,0,R,0,R,738,R,382,R,356,R,62,R,25,R,37,R,44,R,18,R,26,R,79,R,38,R,41
2020,168148,14,18,2,2,20 ,R,59,R,31,R,28,R,0,R,0,R,0,R,5,R,3,R,2,R,4,R,3,R,1,R,3,R,3,R,0,R,0,R,0,R,0,R,29,R,14,R,15,R,6,R,3,R,3,R,5,R,2,R,3,R,7,R,3,R,4
2020,168148,15,19,2,2,21 ,R,10,R,7,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,5,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0
